Date with time;Chiave;Calotta
28.11.2023 16:48:03;10048266F2FA6D80;80A773
28.11.2023 16:54:19;1004339162545A80;80BA27
28.11.2023 16:54:24;1004339162545A80;80ACC9
28.11.2023 17:00:58;1004084432E06780;80A7F9
28.11.2023 17:04:32;1004456132E06780;80A748
28.11.2023 17:10:57;1004A05A32E06780;80A81F
28.11.2023 17:11:22;1004575A32E06780;80A764
28.11.2023 17:11:39;10042B5D32E06780;80A7FD
28.11.2023 17:11:48;1004575A32E06780;80A7FB
28.11.2023 17:13:37;10046A7F8A545A80;807F4F
28.11.2023 17:20:04;1004555C32796D80;80A7FD
28.11.2023 17:20:59;1004926032E06780;80A753
28.11.2023 17:21:41;10040F5032E06780;80AE37
28.11.2023 17:22:51;1004518232E06780;80A80E
28.11.2023 17:23:46;10046639F2FA6D80;80A7FD
28.11.2023 17:31:06;10047C75E2986F80;80A4E5
28.11.2023 17:33:27;10046B2432796D80;80A75F
28.11.2023 17:36:54;10046B2432796D80;80A75F
28.11.2023 17:40:04;1004349432E06780;80A80E
28.11.2023 17:42:02;1004567232E06780;80A7FB
28.11.2023 17:42:27;1004567232E06780;80A764
28.11.2023 17:46:35;10042D82F2FA6D80;80A744
28.11.2023 17:47:02;10042D82F2FA6D80;80A744
28.11.2023 17:48:59;1004515832796D80;80A75F
28.11.2023 17:49:22;1004515832796D80;80A748
28.11.2023 17:51:15;10049A42F2FA6D80;80A75F
28.11.2023 17:51:16;1004966E32E06780;80AE52
28.11.2023 17:51:43;1004966E32E06780;80A81E
28.11.2023 17:52:33;1004635432E06780;80A50C
28.11.2023 17:53:11;1004635432E06780;80A764
28.11.2023 17:53:22;1004553F32796D80;80A7FB
28.11.2023 17:53:25;10049C4D32796D80;80A7F9
28.11.2023 17:53:47;1004553F32796D80;80A764
28.11.2023 17:55:28;1004814732E06780;80A7F0
28.11.2023 18:00:37;1004426432E06780;80A759
28.11.2023 18:07:13;1004401332796D80;80A753
28.11.2023 18:07:23;1004401332796D80;80A74A
28.11.2023 18:07:38;1004401332796D80;80A753
28.11.2023 18:11:58;10046C1832796D80;807F88
28.11.2023 18:14:40;1004906332796D80;80A760
28.11.2023 18:15:49;10047B4732796D80;80AE51
28.11.2023 18:16:32;10042621F2FA6D80;80A75D
28.11.2023 18:17:02;10042621F2FA6D80;80A756
28.11.2023 18:18:46;1004177E32796D80;80A7F6
28.11.2023 18:29:50;10041F8532E06780;80A50C
28.11.2023 18:29:59;10041F8532E06780;80A50C
28.11.2023 18:30:29;100452476A545A80;80A816
28.11.2023 18:33:38;1004565632796D80;80BA27
28.11.2023 18:39:37;10046F6332796D80;80A74B
28.11.2023 18:42:33;10043B09F2FA6D80;80A75F
28.11.2023 18:52:32;1004510CF2FA6D80;80A7FB
28.11.2023 18:54:25;10040743F2FA6D80;80A80D
28.11.2023 18:54:43;10040743F2FA6D80;80AE37
28.11.2023 19:01:32;1004646EF2FA6D80;80A811
28.11.2023 19:01:54;1004646EF2FA6D80;80B507
28.11.2023 19:03:09;10044C7C32E06780;80A7F0
28.11.2023 19:03:20;10044C7C32E06780;80A763
28.11.2023 19:04:06;1004353CF2FA6D80;80A748
28.11.2023 19:09:06;10046834F2FA6D80;80A7F6
28.11.2023 19:09:17;10046834F2FA6D80;80A817
28.11.2023 19:10:02;10044A5A32E06780;80A820
28.11.2023 19:10:18;10044A5A32E06780;80A744
28.11.2023 19:10:29;1004675032E06780;80A81F
28.11.2023 19:10:38;1004675032E06780;80AE37
28.11.2023 19:13:19;10045246F2FA6D80;80BA27
28.11.2023 19:13:33;1004517F32E06780;80A81D
28.11.2023 19:17:25;10044D40F2FA6D80;80A765
28.11.2023 19:17:45;10044D40F2FA6D80;80A765
28.11.2023 19:17:55;10044D40F2FA6D80;80A751
28.11.2023 19:18:16;10041863F2FA6D80;80A674
28.11.2023 19:27:59;10042E40E2986F80;80A50C
28.11.2023 19:28:25;10042E40E2986F80;80A7FB
28.11.2023 19:36:47;10041C6232796D80;80A759
28.11.2023 19:47:16;10041E5032E06780;80A745
28.11.2023 19:47:49;10041E5032E06780;80A5A7
28.11.2023 19:48:50;1004751D8A795680;80A7FB
28.11.2023 19:51:17;1004657F32E06780;80AD93
28.11.2023 19:57:48;1004668432E06780;80A816
28.11.2023 19:59:48;10042A44F2FA6D80;80ACCA
28.11.2023 20:00:02;10042A44F2FA6D80;80A751
28.11.2023 20:01:40;1004821FF2FA6D80;80ACCA
28.11.2023 20:01:57;1004821FF2FA6D80;80A751
28.11.2023 20:02:08;1004543D32796D80;80A7FB
28.11.2023 20:03:07;1004543D32796D80;80A81A
28.11.2023 20:07:38;1004277532E06780;80A74D
28.11.2023 20:07:49;1004785732E06780;80A7FC
28.11.2023 20:08:06;1004785732E06780;80AD94
28.11.2023 20:08:44;1004045332E06780;80A758
28.11.2023 20:14:26;1004906332E06780;80A75B
28.11.2023 20:14:47;1004906332E06780;80A74C
28.11.2023 20:19:00;1004937232E06780;80A7F6
28.11.2023 20:19:16;1004548F32E06780;80A763
28.11.2023 20:19:16;1004937232E06780;80A817
28.11.2023 20:19:24;10046D9232796D80;80A7F9
28.11.2023 20:22:21;1004798332E06780;80A76C
28.11.2023 20:26:04;1004996C32E06780;80A762
28.11.2023 20:27:42;1004213C32796D80;80BA27
28.11.2023 20:34:00;1004194BE2986F80;80A81D
28.11.2023 20:35:21;10048857F2FA6D80;80A765
28.11.2023 20:35:46;10048857F2FA6D80;80AE39
28.11.2023 20:36:31;10041F7A32E06780;80A81E
28.11.2023 20:41:26;10048857F2FA6D80;80A765
28.11.2023 20:53:12;1004385D32E06780;80A751
28.11.2023 20:58:08;1004286332E06780;80AE51
28.11.2023 20:58:12;1004394D32E06780;80A773
28.11.2023 21:00:56;1004445032E06780;80A760
28.11.2023 21:01:11;1004445032E06780;80A763
28.11.2023 21:01:52;1004814532E06780;80A4ED
28.11.2023 21:02:09;1004814532E06780;80A810
28.11.2023 21:05:56;1004628DF2FA6D80;80A50C
28.11.2023 21:08:49;1004245132796D80;80A817
28.11.2023 21:08:50;10046A5132796D80;80AB3A
28.11.2023 21:09:00;1004245132796D80;80A7F6
28.11.2023 21:10:23;1004756F32E06780;80B506
28.11.2023 21:17:05;1004715CE2986F80;80A759
28.11.2023 21:17:37;1004715CE2986F80;80A7F2
28.11.2023 21:20:42;10043E11F2FA6D80;80A80E
28.11.2023 21:20:59;1004335F32796D80;80A81F
28.11.2023 21:21:26;1004335F32796D80;80AE37
28.11.2023 21:21:52;1004335F32796D80;80A644
28.11.2023 21:21:58;10041F5F32796D80;80A759
28.11.2023 21:22:36;1004335F32796D80;80A644
28.11.2023 21:46:34;1004634932796D80;80A744
28.11.2023 21:46:44;1004634932796D80;80A820
28.11.2023 21:51:51;10047A4F32E06780;80A7F4
28.11.2023 21:52:06;10047A4F32E06780;80A73E
28.11.2023 21:52:49;10041D7032796D80;80A641
28.11.2023 21:53:02;10041D7032796D80;80A641
28.11.2023 21:53:10;10041D7032796D80;80A641
28.11.2023 21:53:17;1004206532E06780;80A819
28.11.2023 21:53:20;10041D7032796D80;80A641
28.11.2023 21:57:41;1004226632796D80;80A753
28.11.2023 21:58:42;10046A29F2FA6D80;80A7FD
28.11.2023 22:00:34;1004365032E06780;80A81F
28.11.2023 22:01:02;1004365032E06780;80AE37
28.11.2023 22:10:35;1004424632E06780;80A75F
28.11.2023 22:13:37;10048857F2FA6D80;80A765
28.11.2023 22:24:03;10042446F2FA6D80;80A73F
28.11.2023 22:24:22;10042446F2FA6D80;80ACCA
28.11.2023 22:25:34;1004665EF2FA6D80;80A74E
28.11.2023 22:29:19;1004858032E06780;80A761
28.11.2023 22:29:28;1004966E32E06780;80A81E
28.11.2023 22:32:45;1004576232796D80;80A757
28.11.2023 22:33:08;10045C5F32E06780;80A748
28.11.2023 22:33:11;10045C5F32E06780;80A75F
28.11.2023 22:33:16;10045C5F32E06780;80A76E
28.11.2023 22:38:08;1004526CF2FA6D80;80A7F6
28.11.2023 22:41:41;1004875E32E06780;80A7F6
28.11.2023 22:41:46;1004875E32E06780;80A817
28.11.2023 23:21:33;1004477B32796D80;80A66E
28.11.2023 23:34:28;1004477132E06780;80A760
28.11.2023 23:34:58;1004477132E06780;80A771
28.11.2023 23:35:09;1004477132E06780;80A760
28.11.2023 23:53:15;1004823D32796D80;80A7FA
28.11.2023 23:53:20;1004823D32796D80;80A768
29.11.2023 05:23:25;1004094732E06780;80A760
29.11.2023 05:30:08;1004094732E06780;80A763
29.11.2023 05:54:14;10044587F2FA6D80;80AB3A
29.11.2023 05:54:28;10044587F2FA6D80;80A767
29.11.2023 05:55:51;10047755F2FA6D80;80A76E
29.11.2023 06:11:35;100487252ACC5E80;80A636
29.11.2023 06:15:57;10042472E2986F80;80A753
29.11.2023 06:19:42;10046F6332796D80;80A815
29.11.2023 06:19:50;10046F6332796D80;80A810
29.11.2023 06:19:54;1004542432796D80;80A4E5
29.11.2023 06:21:23;1004574D32796D80;80A75B
29.11.2023 06:22:52;10043A8A32E06780;80A76B
29.11.2023 06:25:43;1004710E32796D80;80AE3F
29.11.2023 06:25:55;10044D5632E06780;80A754
29.11.2023 06:26:28;10044D5632E06780;80A81D
29.11.2023 06:29:33;10041A1FF2FA6D80;80A63D
29.11.2023 06:30:00;1004255932E06780;80A750
29.11.2023 06:30:22;10041A1FF2FA6D80;80A63D
29.11.2023 06:38:36;1004767932E06780;80A647
29.11.2023 06:39:02;1004845D32E06780;80A63E
29.11.2023 06:39:12;10045E3D32796D80;80ACC9
29.11.2023 06:39:18;10045E3D32796D80;80BA27
29.11.2023 06:40:50;10041A4B32E06780;80A7F8
29.11.2023 06:41:24;1004625532796D80;80AE37
29.11.2023 06:42:48;10047F5632E06780;80A74C
29.11.2023 06:51:45;1004284AE2986F80;80A75D
29.11.2023 06:51:55;1004284AE2986F80;80A638
29.11.2023 06:52:01;1004284AE2986F80;80A638
29.11.2023 06:52:15;1004284AE2986F80;80A756
29.11.2023 06:52:57;10044455F2FA6D80;80A762
29.11.2023 06:57:40;10045A3D32796D80;80ACCA
29.11.2023 06:57:57;10045A3D32796D80;80A751
29.11.2023 06:59:04;10043B6432E06780;80A762
29.11.2023 06:59:14;1004235042CC5E80;80A646
29.11.2023 07:00:23;10043B6432E06780;80A769
29.11.2023 07:02:28;10048A6A32E06780;80AE51
29.11.2023 07:02:28;1004926A32E06780;80A81D
29.11.2023 07:03:59;1004436532796D80;80A76E
29.11.2023 07:08:07;10044B7D32E06780;80A74E
29.11.2023 07:10:03;1004834332796D80;80A759
29.11.2023 07:12:02;10047334F2FA6D80;80A770
29.11.2023 07:14:39;1004592AF2FA6D80;80A74C
29.11.2023 07:14:44;1004592AF2FA6D80;80A766
29.11.2023 07:19:38;10045174FA395C80;808DA0
29.11.2023 07:21:48;1004927232E06780;80A751
29.11.2023 07:22:03;1004927232E06780;80ACCA
29.11.2023 07:22:17;1004927232E06780;80A751
29.11.2023 07:22:36;1004234832E06780;80A4E5
29.11.2023 07:23:03;1004444A32E06780;80A4E5
29.11.2023 07:24:26;1004444732E06780;80A756
29.11.2023 07:24:33;1004444732E06780;80A759
29.11.2023 07:25:29;10047A8632E06780;80A744
29.11.2023 07:26:26;10043A5BF2FA6D80;80A80E
29.11.2023 07:26:58;10043A5BF2FA6D80;80A7F8
29.11.2023 07:29:05;10042B54E2986F80;80A4D7
29.11.2023 07:29:13;10042B54E2986F80;80A4D7
29.11.2023 07:31:40;1004696332E06780;80A750
29.11.2023 07:32:10;1004228932E06780;80A76B
29.11.2023 07:33:22;1004428F32796D80;80AE39
29.11.2023 07:38:38;1004773432796D80;80A819
29.11.2023 07:38:41;1004681E32796D80;80A646
29.11.2023 07:41:30;1004186F32E06780;80A816
29.11.2023 07:42:46;10040E73F2FA6D80;80A756
29.11.2023 07:43:07;1004747432E06780;80A7F6
29.11.2023 07:43:07;1004984A32E06780;80A750
29.11.2023 07:43:10;10040E73F2FA6D80;80A759
29.11.2023 07:43:18;1004922C62FE5B80;80AE52
29.11.2023 07:43:29;1004922C62FE5B80;80A81E
29.11.2023 07:44:16;1004086832796D80;80A81A
29.11.2023 07:44:54;10048C5CE2986F80;80A76D
29.11.2023 07:45:00;10048C5CE2986F80;80A76C
29.11.2023 07:47:38;10042C3032796D80;80A76B
29.11.2023 07:52:11;1004A04C32E06780;80A81D
29.11.2023 07:52:14;10048F6222CC5E80;80A50B
29.11.2023 07:53:16;10044270F2FA6D80;80A750
29.11.2023 07:53:28;10044270F2FA6D80;80A76C
29.11.2023 07:53:44;1004716F32796D80;80AD94
29.11.2023 07:54:15;1004716F32796D80;80A7FB
29.11.2023 07:54:21;10043332F2FA6D80;80A749
29.11.2023 07:54:33;10043661F2FA6D80;80AE52
29.11.2023 07:57:22;10047D20F2FA6D80;80BA27
29.11.2023 07:58:49;10048D6B32796D80;80A760
29.11.2023 07:58:56;10048D6B32796D80;80A7F0
29.11.2023 07:59:03;10048D6B32796D80;80A763
29.11.2023 07:59:38;1004953B42CC5E80;80A4E5
29.11.2023 08:00:06;10040A6C32E06780;80A81E
29.11.2023 08:00:22;10044B5532E06780;80AD94
29.11.2023 08:00:31;10040A6C32E06780;80A74E
29.11.2023 08:02:23;10045B8032E06780;80A75E
29.11.2023 08:03:40;10044D54E2986F80;80A759
29.11.2023 08:04:33;1004857032E06780;80A511
29.11.2023 08:06:51;1004137432E06780;80A76E
29.11.2023 08:06:56;1004137432E06780;80A75F
29.11.2023 08:07:13;10042B6832796D80;80A674
29.11.2023 08:07:42;10042B6832796D80;80A76C
29.11.2023 08:07:52;10040C5932E06780;80A761
29.11.2023 08:07:59;10042B6832796D80;80A76D
29.11.2023 08:08:15;10047D4A32E06780;80A745
29.11.2023 08:09:28;1004276932E06780;80A744
29.11.2023 08:10:15;1004135132796D80;80A7F6
29.11.2023 08:10:43;10042276A2545A80;808D9C
29.11.2023 08:11:31;10042E8632E06780;80A7F8
29.11.2023 08:11:35;10042276A2545A80;807F4F
29.11.2023 08:11:40;1004595432E06780;80A767
29.11.2023 08:11:44;10049A4732E06780;80A769
29.11.2023 08:11:52;10049A4732E06780;80A762
29.11.2023 08:12:16;1004318732E06780;80A7F1
29.11.2023 08:12:26;1004318732E06780;80A630
29.11.2023 08:13:09;10044E8B32E06780;80A769
29.11.2023 08:13:28;1004576432E06780;80A751
29.11.2023 08:13:39;10044E8B32E06780;80A762
29.11.2023 08:13:42;1004576432E06780;80A641
29.11.2023 08:14:35;10043E6A32E06780;80A744
29.11.2023 08:14:36;1004946132E06780;80A7FC
29.11.2023 08:14:41;1004946132E06780;80A4FC
29.11.2023 08:15:09;10043E6A32E06780;80A820
29.11.2023 08:15:27;1004597B32796D80;80A50B
29.11.2023 08:15:35;1004075632796D80;80A75B
29.11.2023 08:15:50;1004075632796D80;80A74C
29.11.2023 08:17:23;10048C4A32E06780;80A772
29.11.2023 08:17:44;10048C4A32E06780;80A4ED
29.11.2023 08:18:00;10048C4A32E06780;80A80F
29.11.2023 08:18:48;1004346832796D80;80A4ED
29.11.2023 08:19:51;1004096032796D80;80A815
29.11.2023 08:23:00;1004396032E06780;80A74E
29.11.2023 08:25:31;1004565132E06780;80A811
29.11.2023 08:25:55;1004565132E06780;80A761
29.11.2023 08:25:58;10045E5E32E06780;80A820
29.11.2023 08:27:08;1004496E32796D80;80A764
29.11.2023 08:27:22;1004496E32796D80;80A7FB
29.11.2023 08:28:32;1004535332E06780;80A671
29.11.2023 08:28:50;10042D19F2FA6D80;80A7FB
29.11.2023 08:28:59;1004535332E06780;80A75A
29.11.2023 08:29:20;10048B4532796D80;80A50C
29.11.2023 08:29:39;10048B4532796D80;80A50C
29.11.2023 08:29:55;10048B4532796D80;80A50C
29.11.2023 08:30:15;10049056F2FA6D80;80A764
29.11.2023 08:32:08;1004541D327C5B80;808D9C
29.11.2023 08:35:36;1004537F32E06780;80A80E
29.11.2023 08:36:37;10045B1832796D80;80A80C
29.11.2023 08:36:41;10045B1832796D80;80AE37
29.11.2023 08:36:55;10045B1832796D80;80A81F
29.11.2023 08:37:49;1004649232796D80;80A75F
29.11.2023 08:38:02;10044E6632E06780;80A76D
29.11.2023 08:39:22;1004736932E06780;80A753
29.11.2023 08:39:37;1004736932E06780;80A74A
29.11.2023 08:43:37;1004348432E06780;80A73E
29.11.2023 08:43:44;1004348432E06780;80A7F4
29.11.2023 08:44:23;10047A5532E06780;80A74E
29.11.2023 08:44:40;10047C6432E06780;80ACC9
29.11.2023 08:44:56;10047C6432E06780;80BA27
29.11.2023 08:45:08;10047C6432E06780;80A63A
29.11.2023 08:46:01;10048D51F2FA6D80;80A504
29.11.2023 08:46:20;10048D51F2FA6D80;80A504
29.11.2023 08:46:30;10048D51F2FA6D80;80A504
29.11.2023 08:47:13;10048D51F2FA6D80;80A504
29.11.2023 08:47:22;10048D51F2FA6D80;80A504
29.11.2023 08:47:35;10048D51F2FA6D80;80A504
29.11.2023 08:47:54;10048D51F2FA6D80;80A504
29.11.2023 08:47:57;10045F3AE27C5680;80A772
29.11.2023 08:48:03;10048D51F2FA6D80;80A504
29.11.2023 08:48:10;10048D51F2FA6D80;80A504
29.11.2023 08:48:19;10048D51F2FA6D80;80A504
29.11.2023 08:48:22;10045F3AE27C5680;80A4ED
29.11.2023 08:48:37;10048D51F2FA6D80;80A773
29.11.2023 08:48:48;10045F3AE27C5680;80A80F
29.11.2023 08:48:57;10048D51F2FA6D80;80A504
29.11.2023 08:49:22;10048D51F2FA6D80;80A504
29.11.2023 08:49:37;10047C1CE2986F80;80ACC9
29.11.2023 08:49:44;10048D51F2FA6D80;80A504
29.11.2023 08:50:14;10047C7732E06780;80A767
29.11.2023 08:50:21;10048D51F2FA6D80;80A504
29.11.2023 08:50:34;10048D51F2FA6D80;80A504
29.11.2023 08:51:04;1004271C32796D80;80A4D7
29.11.2023 08:51:10;1004124D32E06780;80A50B
29.11.2023 08:51:22;1004271C32796D80;80A74D
29.11.2023 08:51:25;10048D51F2FA6D80;80A773
29.11.2023 08:51:31;1004271C32796D80;80A766
29.11.2023 08:51:52;10048D51F2FA6D80;80A504
29.11.2023 08:52:00;10044D4A32796D80;80A74E
29.11.2023 08:52:08;10048D51F2FA6D80;80A504
29.11.2023 08:52:11;10044D4A32796D80;80A81E
29.11.2023 08:52:13;10042715F2FA6D80;80A7F8
29.11.2023 08:52:16;10045731F2FA6D80;80A810
29.11.2023 08:52:23;10042715F2FA6D80;80A816
29.11.2023 08:52:42;1004124D32E06780;80A765
29.11.2023 08:52:52;10047B7A32E06780;80A74B
29.11.2023 08:53:36;1004124D32E06780;80A751
29.11.2023 08:57:49;1004566332E06780;80ACC9
29.11.2023 08:58:01;1004274732E06780;80A758
29.11.2023 08:58:10;1004751D8A795680;80A81A
29.11.2023 08:58:24;1004274732E06780;80A7F1
29.11.2023 08:58:33;1004817732E06780;80AE39
29.11.2023 08:58:36;1004274732E06780;80A758
29.11.2023 08:58:47;1004751D8A795680;80A50C
29.11.2023 08:58:48;1004566332E06780;80BA27
29.11.2023 08:59:04;10043A8332E06780;80A80F
29.11.2023 08:59:12;10043A8332E06780;80A772
29.11.2023 08:59:16;1004226C32E06780;80A73F
29.11.2023 08:59:21;1004674C32E06780;80A744
29.11.2023 08:59:31;1004226C32E06780;80ACCA
29.11.2023 08:59:43;1004226C32E06780;80A641
29.11.2023 09:00:11;10041D3232796D80;80A769
29.11.2023 09:00:12;10048D51F2FA6D80;80A76B
29.11.2023 09:00:20;10041D3232796D80;80A646
29.11.2023 09:00:29;10041D3232796D80;80A762
29.11.2023 09:00:31;10048D51F2FA6D80;80A773
29.11.2023 09:00:45;10045D7232E06780;80A640
29.11.2023 09:00:56;1004465132E06780;80A4ED
29.11.2023 09:02:05;1004217C32E06780;80A74E
29.11.2023 09:02:12;10048D51F2FA6D80;80A504
29.11.2023 09:02:45;1004217C32E06780;80A81E
29.11.2023 09:04:03;1004924BF2FA6D80;80A631
29.11.2023 09:04:10;1004924BF2FA6D80;80A631
29.11.2023 09:06:08;10045B7032796D80;80ACCA
29.11.2023 09:06:59;10045B7032796D80;80A73F
29.11.2023 09:07:06;1004585B32E06780;80A749
29.11.2023 09:07:16;10049A4D32E06780;80A750
29.11.2023 09:08:02;10046E0CF2FA6D80;807F88
29.11.2023 09:08:21;10049A4D32E06780;80A76C
29.11.2023 09:08:35;10049A4D32E06780;80A76D
29.11.2023 09:08:38;10046E0CF2FA6D80;80A767
29.11.2023 09:10:42;1004268432E06780;80A641
29.11.2023 09:13:52;10042F7332E06780;80A76E
29.11.2023 09:17:24;1004594E32E06780;80A744
29.11.2023 09:17:57;1004166A32E06780;80A773
29.11.2023 09:18:15;1004345632E06780;80A760
29.11.2023 09:18:19;1004166A32E06780;80A76B
29.11.2023 09:18:30;1004345632E06780;80A763
29.11.2023 09:19:19;1004737332E06780;80A76B
29.11.2023 09:20:12;1004747932E06780;80A761
29.11.2023 09:20:15;10045B46F2FA6D80;80A75F
29.11.2023 09:20:24;10045B46F2FA6D80;80A748
29.11.2023 09:20:51;10045B46F2FA6D80;80A76E
29.11.2023 09:20:58;10045B46F2FA6D80;80A4FB
29.11.2023 09:22:39;1004182B32796D80;80A80D
29.11.2023 09:23:02;1004866F32796D80;80A773
29.11.2023 09:23:37;1004182B32796D80;80AE37
29.11.2023 09:23:50;1004257A32E06780;80A647
29.11.2023 09:24:02;1004224B32E06780;80A7FB
29.11.2023 09:24:17;1004768132E06780;80A748
29.11.2023 09:27:06;1004287032E06780;80A765
29.11.2023 09:27:20;10042F8942CC5E80;80A504
29.11.2023 09:27:31;10042F8942CC5E80;80A504
29.11.2023 09:29:28;10045A6832E06780;80A766
29.11.2023 09:29:34;10040A4E32E06780;80A76B
29.11.2023 09:29:42;1004975532796D80;80A751
29.11.2023 09:29:49;10045A6832E06780;80A74C
29.11.2023 09:29:56;10040A4E32E06780;80A773
29.11.2023 09:30:41;10047B6232796D80;80A674
29.11.2023 09:31:13;10040F5032E06780;80AE37
29.11.2023 09:34:09;1004391832796D80;80A7F8
29.11.2023 09:34:39;10042F3E32796D80;80A758
29.11.2023 09:35:27;10044F4B32E06780;80ACC9
29.11.2023 09:35:46;10044F4B32E06780;80BA27
29.11.2023 09:36:21;10042C4E32E06780;807F88
29.11.2023 09:36:28;10042C4E32E06780;80A767
29.11.2023 09:36:31;1004894832E06780;80A75A
29.11.2023 09:37:39;10042B5532E06780;80A76E
29.11.2023 09:37:44;1004076232E06780;80A639
29.11.2023 09:38:07;1004076232E06780;80A745
29.11.2023 09:38:17;1004197432E06780;80A76C
29.11.2023 09:38:37;1004197432E06780;80A76D
29.11.2023 09:40:32;10041C4432E06780;80A636
29.11.2023 09:41:38;10041C4432E06780;80A7F0
29.11.2023 09:43:15;10041C4432E06780;80A763
29.11.2023 09:47:24;1004323332796D80;80A63E
29.11.2023 09:47:37;10048F3EE2986F80;80A638
29.11.2023 09:48:20;10040C7032796D80;80A749
29.11.2023 09:49:21;10047E7B32E06780;80A73F
29.11.2023 09:50:43;1004427032E06780;80A81E
29.11.2023 09:51:48;1004571FE2986F80;80A767
29.11.2023 09:52:00;1004202832796D80;80A770
29.11.2023 09:54:05;1004814E32E06780;80A762
29.11.2023 09:55:00;10046F6332796D80;80A811
29.11.2023 09:55:12;10048D51F2FA6D80;80A773
29.11.2023 09:55:15;10046F6332796D80;80A761
29.11.2023 09:55:25;1004448232E06780;80B507
29.11.2023 09:55:52;10048D51F2FA6D80;80A76B
29.11.2023 09:57:24;1004474F32E06780;80A76C
29.11.2023 09:57:31;1004474F32E06780;80A76D
29.11.2023 09:58:37;10047E6E32E06780;80A75D
29.11.2023 09:58:51;10046F65F2FA6D80;80A63A
29.11.2023 09:59:00;10046F65F2FA6D80;80A63A
29.11.2023 09:59:06;1004994C32E06780;80A63E
29.11.2023 09:59:08;10046F65F2FA6D80;80A63A
29.11.2023 09:59:40;1004994C32E06780;80A753
29.11.2023 09:59:57;1004558F32E06780;80A73F
29.11.2023 10:00:11;1004234A32E06780;80A76B
29.11.2023 10:00:48;1004288332E06780;80A751
29.11.2023 10:01:23;1004724E32E06780;80AD94
29.11.2023 10:01:29;10046F65F2FA6D80;80ACC9
29.11.2023 10:01:47;10046F65F2FA6D80;80A63A
29.11.2023 10:01:59;10046C5C32E06780;80ACC9
29.11.2023 10:02:44;1004827332E06780;80A811
29.11.2023 10:02:52;1004827332E06780;80A761
29.11.2023 10:03:03;1004827332E06780;80A66E
29.11.2023 10:03:20;1004164632E06780;80A764
29.11.2023 10:03:37;1004164632E06780;80AE51
