Date with time;Chiave;Calotta
29.11.2023 16:11:47;1004224C32796D80;808D98
29.11.2023 16:36:41;1004689122545A80;808014
29.11.2023 16:36:46;1004689122545A80;808014
29.11.2023 16:36:55;1004689122545A80;808014
29.11.2023 16:40:19;10044B81FA7C5680;808F12
29.11.2023 16:49:29;10042B128AD15680;808DA2
29.11.2023 16:49:50;10042B128AD15680;808D98
29.11.2023 16:50:03;10042B128AD15680;808C1A
29.11.2023 17:18:16;100424218A545A80;807F02
29.11.2023 18:07:50;100420548A545A80;8084AC
29.11.2023 18:11:21;100420548A545A80;8084AC
29.11.2023 18:30:13;10042242BAFE5B80;808DA6
29.11.2023 19:06:01;1004351B62FE5B80;808D98
29.11.2023 19:06:15;1004351B62FE5B80;808D9E
29.11.2023 19:15:47;10040E3D32796D80;808D98
29.11.2023 20:13:04;10044375AA795680;808D98
29.11.2023 20:49:39;10047E77A2795680;808D98
29.11.2023 21:26:40;10043D681A545A80;808D98
