Date with time;Chiave;Calotta
30.11.2023 18:30:51;10049123F2FA6D80;80AD94
30.11.2023 18:33:27;1004914C32E06780;80A819
30.11.2023 18:34:57;10044C95F2FA6D80;80A744
30.11.2023 18:36:50;10049E53F2FA6D80;80A75D
30.11.2023 18:38:56;1004107732796D80;80A758
30.11.2023 18:41:13;1004167832E06780;80A81F
30.11.2023 18:41:33;1004167832E06780;80A80C
30.11.2023 18:43:41;1004646EF2FA6D80;80A811
30.11.2023 18:43:49;1004646EF2FA6D80;80B507
30.11.2023 18:46:20;1004575A32E06780;80A50C
30.11.2023 18:53:40;10045D7632E06780;80A80E
30.11.2023 18:59:21;10040C4832E06780;80A819
30.11.2023 19:00:02;10049A42F2FA6D80;80A75F
30.11.2023 19:01:32;1004222E32796D80;80AD94
30.11.2023 19:03:17;10046834F2FA6D80;80A7F6
30.11.2023 19:03:40;10046834F2FA6D80;80A817
30.11.2023 19:06:53;10046F7332796D80;80A751
30.11.2023 19:07:06;10042F18F2FA6D80;807F88
30.11.2023 19:07:07;10046F7332796D80;80A7FD
30.11.2023 19:07:20;10042F18F2FA6D80;80A767
30.11.2023 19:11:23;10046F65F2FA6D80;80A744
30.11.2023 19:11:42;1004275932E06780;80A81A
30.11.2023 19:11:58;1004275932E06780;80A50C
30.11.2023 19:12:03;1004428832E06780;80A75F
30.11.2023 19:12:05;1004275932E06780;80A7FC
30.11.2023 19:18:06;10045D59E2986F80;80A646
30.11.2023 19:22:09;1004510CF2FA6D80;80A7FC
30.11.2023 19:23:03;10042446F2FA6D80;80A7FD
30.11.2023 19:27:35;1004604EF2FA6D80;80A80C
30.11.2023 19:28:03;1004821FF2FA6D80;80A765
30.11.2023 19:29:15;1004254932E06780;80A4D7
30.11.2023 19:29:53;1004254932E06780;80A74D
30.11.2023 19:30:20;1004254932E06780;80A75B
30.11.2023 19:32:50;1004774F32E06780;80A7F9
30.11.2023 19:33:50;1004837C32796D80;80A760
30.11.2023 19:39:12;1004315A32796D80;80A770
30.11.2023 19:42:26;1004608932E06780;80A76C
30.11.2023 19:45:26;1004937232E06780;80A816
30.11.2023 19:51:50;10048936E2986F80;80A7FB
30.11.2023 19:52:05;10048936E2986F80;80A764
30.11.2023 20:09:30;10046C4F32E06780;80A756
30.11.2023 20:09:44;10046C3932796D80;80A7FC
30.11.2023 20:09:46;10046C4F32E06780;80A759
30.11.2023 20:14:26;1004355132E06780;80A763
30.11.2023 20:23:40;1004401332796D80;80A772
30.11.2023 20:24:00;1004401332796D80;80A4ED
30.11.2023 20:24:43;1004277532E06780;80A74C
30.11.2023 20:27:02;1004277532E06780;80A75B
30.11.2023 20:29:21;10045C4932E06780;80A74A
30.11.2023 20:37:51;10046A5132796D80;80AB3A
30.11.2023 20:40:03;1004360FA2795680;807F4F
30.11.2023 20:44:50;1004712D32796D80;80A819
30.11.2023 20:51:30;10047B7132E06780;80A770
30.11.2023 20:51:32;10047B7132E06780;80A75F
30.11.2023 20:54:35;1004076632E06780;80A7F6
30.11.2023 20:55:16;1004589332796D80;80A75B
30.11.2023 20:55:52;1004194BE2986F80;80A81D
30.11.2023 21:09:45;1004756F32E06780;80B506
30.11.2023 21:16:42;10048E3D32796D80;80A767
30.11.2023 21:17:43;1004715CE2986F80;80A759
30.11.2023 21:18:05;1004715CE2986F80;80A7F2
30.11.2023 21:23:27;1004628DF2FA6D80;80A4FC
30.11.2023 21:29:48;1004668732796D80;80B507
30.11.2023 21:42:23;1004358132796D80;80A764
30.11.2023 21:42:36;1004358132796D80;80A7FC
30.11.2023 21:42:59;1004384932E06780;80A50B
30.11.2023 21:43:09;1004384932E06780;80A50B
30.11.2023 21:43:36;1004384932E06780;80A7FD
30.11.2023 21:57:15;10048857F2FA6D80;80ACCA
30.11.2023 21:57:50;1004286C32E06780;80B506
30.11.2023 21:57:57;10048857F2FA6D80;80A751
30.11.2023 22:06:10;10048857F2FA6D80;80A7FD
30.11.2023 22:31:41;10046F5A32E06780;80A7FC
30.11.2023 22:35:10;10041D7032796D80;80A50B
30.11.2023 22:35:13;10041D7032796D80;80A641
30.11.2023 22:35:27;10041D7032796D80;80A641
30.11.2023 22:35:30;10041D7032796D80;80A50B
30.11.2023 22:35:45;10041D7032796D80;80A73F
30.11.2023 23:02:07;10048A3CF2FA6D80;80A81F
30.11.2023 23:02:19;10048A3CF2FA6D80;80A80C
30.11.2023 23:41:10;1004477132E06780;80A7F0
30.11.2023 23:42:01;1004477132E06780;80A771
30.11.2023 23:48:12;1004823D32796D80;80A7FA
30.11.2023 23:48:19;1004823D32796D80;80A768
01.12.2023 00:29:01;10043C3BF2FA6D80;80A815
01.12.2023 00:45:50;1004435D32E06780;80A75D
01.12.2023 00:46:05;1004435D32E06780;80A756
01.12.2023 05:22:29;10043B9332E06780;80A753
01.12.2023 05:22:43;10043B9332E06780;80A74A
01.12.2023 05:37:28;1004284AE2986F80;80AB39
01.12.2023 05:37:49;1004284AE2986F80;80A756
01.12.2023 06:11:01;1004094732E06780;80A763
01.12.2023 06:12:33;10047755F2FA6D80;80A75F
01.12.2023 06:15:30;10043D5432E06780;80A7F2
01.12.2023 06:18:06;100487252ACC5E80;80A636
01.12.2023 06:21:58;1004542432796D80;80A4E5
01.12.2023 06:22:20;1004542432796D80;80A74E
01.12.2023 06:25:24;10044D5632E06780;80A81D
01.12.2023 06:37:04;1004537D32E06780;80A769
01.12.2023 06:37:11;1004537D32E06780;80A762
01.12.2023 06:40:03;10041A4B32E06780;80A7F8
01.12.2023 06:45:21;1004625532796D80;80A744
01.12.2023 06:45:28;1004285C02395C80;808DA0
01.12.2023 06:48:03;10044457E2986F80;80A765
01.12.2023 06:48:31;10044457E2986F80;80A73F
01.12.2023 06:56:59;10048E5332E06780;80A511
01.12.2023 07:02:22;10048A6A32E06780;80A7FC
01.12.2023 07:02:35;1004674A32E06780;80A4ED
01.12.2023 07:02:49;1004436532796D80;80A76E
01.12.2023 07:05:21;10044B7D32E06780;80A74E
01.12.2023 07:05:53;10048A4B32E06780;80A73F
01.12.2023 07:06:08;10048A4B32E06780;80A765
01.12.2023 07:11:12;1004387E32E06780;80ACC9
01.12.2023 07:12:03;1004387E32E06780;80BA27
01.12.2023 07:12:40;1004387E32E06780;80ACC9
01.12.2023 07:12:53;1004387E32E06780;80A63A
01.12.2023 07:13:21;1004387E32E06780;80ACC9
01.12.2023 07:13:27;10047334F2FA6D80;80A770
01.12.2023 07:14:07;1004387E32E06780;80BA27
01.12.2023 07:15:01;10047A8532E06780;80AE51
01.12.2023 07:15:05;1004387E32E06780;80A63A
01.12.2023 07:15:28;1004387E32E06780;80ACC9
01.12.2023 07:15:45;1004944732E06780;80A647
01.12.2023 07:15:56;1004944732E06780;80A744
01.12.2023 07:16:02;1004944732E06780;80A820
01.12.2023 07:16:18;1004387E32E06780;80BA27
01.12.2023 07:16:42;1004387E32E06780;80A63A
01.12.2023 07:17:21;1004387E32E06780;80A63A
01.12.2023 07:17:45;1004387E32E06780;80BA27
01.12.2023 07:18:22;1004387E32E06780;80ACC9
01.12.2023 07:19:22;1004387E32E06780;80BA27
01.12.2023 07:20:00;1004387E32E06780;80ACC9
01.12.2023 07:20:12;10044B4B32E06780;80A770
01.12.2023 07:20:27;1004387E32E06780;80A63A
01.12.2023 07:21:06;1004387E32E06780;80BA27
01.12.2023 07:21:37;1004387E32E06780;80ACC9
01.12.2023 07:22:45;1004387E32E06780;80ACC9
01.12.2023 07:22:51;1004387E32E06780;80BA27
01.12.2023 07:22:51;1004927232E06780;80A765
01.12.2023 07:23:04;1004927232E06780;80A73F
01.12.2023 07:23:16;1004387E32E06780;80ACC9
01.12.2023 07:23:24;1004387E32E06780;80A63A
01.12.2023 07:24:08;1004410932796D80;80A7F9
01.12.2023 07:24:28;1004444732E06780;80A759
01.12.2023 07:29:31;1004318332796D80;80A751
01.12.2023 07:30:41;1004396732E06780;80A819
01.12.2023 07:31:25;1004873B32796D80;80A745
01.12.2023 07:31:55;10043F7632796D80;80A762
01.12.2023 07:32:03;1004681E32796D80;80A646
01.12.2023 07:32:10;10046654A2795680;807F4F
01.12.2023 07:32:17;10045A5CF2FA6D80;80A80E
01.12.2023 07:32:30;10045A5CF2FA6D80;80A7F8
01.12.2023 07:33:14;10047A8632E06780;80A744
01.12.2023 07:33:28;1004628F32796D80;80A751
01.12.2023 07:33:47;1004628F32796D80;80A765
01.12.2023 07:37:45;10043332F2FA6D80;80A749
01.12.2023 07:37:55;10043332F2FA6D80;80A80E
01.12.2023 07:38:47;1004498D32E06780;80B506
01.12.2023 07:39:07;1004498D32E06780;80A750
01.12.2023 07:39:32;100430244AD15680;808DA0
01.12.2023 07:40:31;1004752B32796D80;80AE37
01.12.2023 07:41:24;1004752B32796D80;80AE37
01.12.2023 07:42:04;1004922C62FE5B80;80A81E
01.12.2023 07:42:20;1004984A32E06780;80A674
01.12.2023 07:43:45;1004365D32E06780;80A74E
01.12.2023 07:48:18;1004805DF2FA6D80;80A81F
01.12.2023 07:48:35;1004805DF2FA6D80;80A80C
01.12.2023 07:48:38;10041F6E32E06780;80A7FC
01.12.2023 07:49:03;1004497C32E06780;80A74B
01.12.2023 07:49:28;1004497C32E06780;80A761
01.12.2023 07:50:53;10049A4D32E06780;80B506
01.12.2023 07:51:00;10049A4D32E06780;80A750
01.12.2023 07:52:29;10044F4B32E06780;80BA27
01.12.2023 07:54:08;10047866F2FA6D80;80A74A
01.12.2023 07:54:34;10047866F2FA6D80;80A753
01.12.2023 07:55:09;10047866F2FA6D80;80A63E
01.12.2023 07:55:50;10044270F2FA6D80;80B506
01.12.2023 07:57:45;1004765832E06780;80A745
01.12.2023 08:02:37;10043661F2FA6D80;80AE52
01.12.2023 08:04:08;10047C8432E06780;80A73F
01.12.2023 08:04:30;1004137B32E06780;80A767
01.12.2023 08:05:03;10043B6A32E06780;80A64A
01.12.2023 08:05:17;10044914F2FA6D80;80A81E
01.12.2023 08:05:39;1004586232E06780;80A819
01.12.2023 08:07:54;10043B37F2FA6D80;80A4D7
01.12.2023 08:08:07;10043B37F2FA6D80;80A74D
01.12.2023 08:08:32;10043B37F2FA6D80;80A75B
01.12.2023 08:09:35;10044D4A32796D80;80A4E5
01.12.2023 08:10:06;1004266032E06780;80A80E
01.12.2023 08:10:11;10048B4532796D80;80A50C
01.12.2023 08:10:37;10049056F2FA6D80;80A7FC
01.12.2023 08:10:46;10049056F2FA6D80;80AD94
01.12.2023 08:11:24;10043F6932E06780;80A76E
01.12.2023 08:11:27;10042D6AF2FA6D80;80A763
01.12.2023 08:11:39;10047866F2FA6D80;80A756
01.12.2023 08:11:57;1004656932E06780;80A772
01.12.2023 08:12:01;10047866F2FA6D80;80A759
01.12.2023 08:12:15;10040F6D32E06780;80A73F
01.12.2023 08:12:44;1004242632796D80;80AE39
01.12.2023 08:12:58;10047819F2FA6D80;80A4FC
01.12.2023 08:13:01;1004440A32796D80;80A75F
01.12.2023 08:13:19;1004242632796D80;80A765
01.12.2023 08:13:38;10040A6C32E06780;80A4E5
01.12.2023 08:14:12;10040A6C32E06780;80A81E
01.12.2023 08:14:43;10040A6C32E06780;80A74E
01.12.2023 08:15:22;10041F5E32E06780;80A74E
01.12.2023 08:15:34;10041F5E32E06780;80A81E
01.12.2023 08:16:18;1004034C32E06780;80A7F6
01.12.2023 08:16:20;10040A6432E06780;80A76C
01.12.2023 08:16:31;10040A6432E06780;80A750
01.12.2023 08:17:47;1004597B32796D80;80A50B
01.12.2023 08:18:17;10046356E2986F80;80A751
01.12.2023 08:20:40;1004806232E06780;80A744
01.12.2023 08:20:53;1004806232E06780;80A820
01.12.2023 08:21:05;1004806232E06780;80A647
01.12.2023 08:21:27;1004360F02395C80;80A81F
01.12.2023 08:21:37;1004360F02395C80;80A80C
01.12.2023 08:22:44;10040A5F32E06780;80A81F
01.12.2023 08:24:26;10045B4932E06780;80AE51
01.12.2023 08:24:31;10045B4932E06780;80AD94
01.12.2023 08:25:00;10047D4A32E06780;80A7F8
01.12.2023 08:25:17;1004135132796D80;80A811
01.12.2023 08:25:34;1004135132796D80;80B507
01.12.2023 08:26:38;1004569232E06780;80A80F
01.12.2023 08:26:40;1004569232E06780;80A772
01.12.2023 08:27:09;1004137432E06780;80A75F
01.12.2023 08:27:09;1004137432E06780;80A76E
01.12.2023 08:27:23;10040C5732E06780;80A816
01.12.2023 08:27:29;10040C5732E06780;80A7F8
01.12.2023 08:27:57;1004569232E06780;80A4ED
01.12.2023 08:30:15;10045F09B2545A80;80A80D
01.12.2023 08:30:53;10042F1532796D80;80A76E
01.12.2023 08:31:16;10041B7F32E06780;80A758
01.12.2023 08:33:23;10045F8332E06780;80A75F
01.12.2023 08:33:37;10045F8332E06780;80A76E
01.12.2023 08:34:55;10042B48F2FA6D80;80A743
01.12.2023 08:35:08;10042B48F2FA6D80;80A759
01.12.2023 08:35:16;10044F7B32E06780;80A761
01.12.2023 08:36:01;10048E5232E06780;80A4ED
01.12.2023 08:36:28;10048E5232E06780;80A80F
01.12.2023 08:37:12;10046C6432E06780;80A80F
01.12.2023 08:37:37;10046C6432E06780;80A4ED
01.12.2023 08:37:37;10048627F2FA6D80;80A743
01.12.2023 08:37:55;10046C6432E06780;80A810
01.12.2023 08:38:49;1004177E32796D80;80A7F6
01.12.2023 08:41:36;1004589332796D80;80A75B
01.12.2023 08:41:50;1004A059E2986F80;80A4ED
01.12.2023 08:42:01;1004A059E2986F80;80A4ED
01.12.2023 08:42:09;10044E8A32E06780;80A81A
01.12.2023 08:42:10;1004A059E2986F80;80A4ED
01.12.2023 08:42:21;1004A059E2986F80;80A4ED
01.12.2023 08:42:32;1004A059E2986F80;80A4ED
01.12.2023 08:45:02;10044A1C32796D80;80A772
01.12.2023 08:46:54;1004675BE2986F80;80A81A
01.12.2023 08:47:06;1004348432E06780;80A672
01.12.2023 08:50:46;1004106232796D80;80AD94
01.12.2023 08:52:14;1004649232796D80;80A75F
01.12.2023 08:52:44;1004054432E06780;80A504
01.12.2023 08:55:13;10048D6C32E06780;80B507
01.12.2023 08:56:01;10048B7532E06780;80A763
01.12.2023 08:56:02;1004205832796D80;80A765
01.12.2023 08:56:09;10048B7532E06780;80A7F0
01.12.2023 08:58:52;1004267132796D80;80A745
01.12.2023 09:03:01;1004634B32E06780;80A504
01.12.2023 09:03:09;1004304932E06780;80A640
01.12.2023 09:03:23;1004214232796D80;80A758
01.12.2023 09:03:27;10046145F2FA6D80;80A7FC
01.12.2023 09:03:34;10046145F2FA6D80;80AD94
01.12.2023 09:03:37;1004214232796D80;80A630
01.12.2023 09:03:46;1004204432E06780;80AE51
01.12.2023 09:04:02;10043A7932796D80;80A63B
01.12.2023 09:04:17;10048F4432796D80;80A749
01.12.2023 09:04:44;10048F4432796D80;80A80E
01.12.2023 09:04:58;1004955F32E06780;80A745
01.12.2023 09:05:28;10048F4432796D80;80A505
01.12.2023 09:07:27;10048B6A32E06780;80A753
01.12.2023 09:08:20;10047B6232796D80;80A76C
01.12.2023 09:08:24;1004356D32E06780;80A749
01.12.2023 09:08:33;10047B6232796D80;80A750
01.12.2023 09:09:11;10048B6A32E06780;80A753
01.12.2023 09:09:21;10048B6A32E06780;80A753
01.12.2023 09:10:21;10041D3232796D80;80A646
01.12.2023 09:10:34;10041D3232796D80;80A769
01.12.2023 09:10:45;10041D3232796D80;80A762
01.12.2023 09:11:30;1004821732796D80;80A816
01.12.2023 09:12:57;10044E0D32796D80;80A7FC
01.12.2023 09:13:59;1004197432E06780;80B506
01.12.2023 09:14:00;1004846AF2FA6D80;80A74D
01.12.2023 09:14:15;1004846AF2FA6D80;80A75B
01.12.2023 09:14:18;1004197432E06780;80A750
01.12.2023 09:15:34;1004566332E06780;80ACC9
01.12.2023 09:15:52;1004566332E06780;80BA27
01.12.2023 09:16:57;10048F5CF2FA6D80;80A754
01.12.2023 09:17:29;10047C7732E06780;80A767
01.12.2023 09:17:48;1004075F32E06780;80A75B
01.12.2023 09:18:25;10049A6132E06780;80A7F6
01.12.2023 09:18:40;1004285732E06780;80A815
01.12.2023 09:19:35;10047C85F2FA6D80;80AE37
01.12.2023 09:20:22;100467252A525A80;80A7F0
01.12.2023 09:22:49;1004116F32E06780;80A761
01.12.2023 09:23:04;10042D6D32E06780;80A75F
01.12.2023 09:23:09;1004116F32E06780;80A811
01.12.2023 09:23:22;10042D6D32E06780;80A748
01.12.2023 09:23:55;10042D6D32E06780;80A76E
01.12.2023 09:24:46;1004474F32796D80;80A744
01.12.2023 09:24:59;1004237032E06780;80A7FD
01.12.2023 09:25:40;1004237032E06780;80A73F
01.12.2023 09:25:41;1004983A32796D80;807F4F
01.12.2023 09:26:19;1004216F2ACC5E80;80A50B
01.12.2023 09:26:37;10046B7A32796D80;80A674
01.12.2023 09:27:08;10043E4532E06780;80A743
01.12.2023 09:27:14;10047D8632E06780;80A7F0
01.12.2023 09:27:36;10046B7A32796D80;80B506
01.12.2023 09:27:47;10046B7A32796D80;80A76D
01.12.2023 09:27:57;10045B4F32E06780;80A7FB
01.12.2023 09:28:10;10043E4532E06780;80A759
01.12.2023 09:28:19;10043E4532E06780;80A743
01.12.2023 09:32:29;10042C4AF2FA6D80;80A76B
01.12.2023 09:32:47;10042C4AF2FA6D80;80A773
01.12.2023 09:33:20;10043F4A32E06780;80A773
01.12.2023 09:33:22;1004167B32E06780;80A76E
01.12.2023 09:33:51;10043F4A32E06780;80A76B
01.12.2023 09:35:15;10044D6832E06780;80A749
01.12.2023 09:36:38;10040B2D6A395C80;807F7C
01.12.2023 09:36:55;1004975532796D80;80A7FD
01.12.2023 09:37:03;1004267932E06780;80A819
01.12.2023 09:37:31;10044A4632E06780;80AD94
01.12.2023 09:37:55;1004267932E06780;80A75E
01.12.2023 09:39:10;1004485032E06780;80A75B
01.12.2023 09:39:36;1004485032E06780;80A75B
01.12.2023 09:39:44;1004665BDA545A80;808D9C
01.12.2023 09:39:57;10044E7132E06780;80A505
01.12.2023 09:39:58;1004485032E06780;80A74D
01.12.2023 09:41:16;10044E7132E06780;80A80E
01.12.2023 09:41:34;10044E7132E06780;80A7F8
01.12.2023 09:41:35;10040743F2FA6D80;80AE37
01.12.2023 09:42:04;10048D51F2FA6D80;80A76B
01.12.2023 09:42:45;10044169E2986F80;80A75D
01.12.2023 09:42:52;10048D51F2FA6D80;80A504
01.12.2023 09:43:14;10048D51F2FA6D80;80A504
01.12.2023 09:43:26;10048D51F2FA6D80;80A504
01.12.2023 09:43:37;10044169E2986F80;80AB39
01.12.2023 09:43:43;10048D51F2FA6D80;80A504
01.12.2023 09:43:53;10048D51F2FA6D80;80A504
01.12.2023 09:44:03;1004737332E06780;80A76B
01.12.2023 09:44:07;10048D51F2FA6D80;80A504
01.12.2023 09:44:17;10048D51F2FA6D80;80A504
01.12.2023 09:44:39;10044169E2986F80;80A75D
01.12.2023 09:44:43;10048D51F2FA6D80;80A504
01.12.2023 09:45:04;10048D51F2FA6D80;80A76B
01.12.2023 09:45:16;10048D51F2FA6D80;80A504
01.12.2023 09:45:25;10046F65F2FA6D80;80BA27
01.12.2023 09:45:35;10048D51F2FA6D80;80A504
01.12.2023 09:45:52;10048D51F2FA6D80;80A504
01.12.2023 09:46:13;10048D51F2FA6D80;80A504
01.12.2023 09:46:41;10048D51F2FA6D80;80A504
01.12.2023 09:47:24;10041A4A32E06780;80A76B
01.12.2023 09:47:41;10041A4A32E06780;80A773
01.12.2023 09:48:41;1004156D32E06780;80A770
01.12.2023 09:48:51;1004156D32E06780;80A75F
01.12.2023 09:54:02;1004248232796D80;80A76B
01.12.2023 09:54:11;1004248232796D80;80A773
01.12.2023 09:55:18;10042446F2FA6D80;80ACCA
01.12.2023 09:55:27;1004688532796D80;80A631
01.12.2023 09:55:29;10042446F2FA6D80;80A73F
01.12.2023 09:55:41;1004688532796D80;80A631
01.12.2023 09:55:46;1004636432E06780;80A767
01.12.2023 09:55:57;1004688532796D80;80A771
01.12.2023 09:56:25;1004688532796D80;80A7F0
01.12.2023 09:56:54;10042512F2FA6D80;80A815
01.12.2023 09:57:03;10042512F2FA6D80;80A772
01.12.2023 09:58:20;10044D1E32796D80;80A50C
01.12.2023 09:58:46;1004606E32E06780;80A7FC
01.12.2023 09:58:54;1004606E32E06780;80AD94
01.12.2023 10:00:57;10048F6222CC5E80;80A50B
01.12.2023 10:02:01;1004724E32E06780;80A81A
01.12.2023 10:04:08;1004356132E06780;80A674
01.12.2023 10:04:32;10043052F2FA6D80;80A767
01.12.2023 10:04:37;10041C6F32E06780;80A7F9
01.12.2023 10:04:49;1004356132E06780;80B506
01.12.2023 10:04:51;10041C6F32E06780;80A64A
01.12.2023 10:05:16;10047F5632E06780;80A75B
01.12.2023 10:05:21;10046B37D2545A80;808D9C
01.12.2023 10:05:22;1004356132E06780;80A750
01.12.2023 10:05:40;10047E7B32E06780;80A751
01.12.2023 10:08:01;10041C5B32E06780;80A745
01.12.2023 10:09:31;1004744A32E06780;80A7F9
01.12.2023 10:11:25;1004419132E06780;80A7F5
01.12.2023 10:12:02;1004729132E06780;80A64A
01.12.2023 10:12:06;1004419132E06780;80A758
01.12.2023 10:12:18;1004729132E06780;80A75E
01.12.2023 10:12:25;10047D8C32796D80;80AD94
01.12.2023 10:12:27;1004372532796D80;80A75B
01.12.2023 10:12:38;1004372532796D80;80A74C
01.12.2023 10:13:17;1004906D32E06780;80A816
01.12.2023 10:13:34;1004906D32E06780;80A7F8
01.12.2023 10:14:24;10044A4732E06780;80A762
01.12.2023 10:16:56;1004785732E06780;80A7FB
01.12.2023 10:17:59;1004564532E06780;80A7FD
01.12.2023 10:18:12;1004564532E06780;80A765
01.12.2023 10:18:42;1004202832796D80;80A75F
01.12.2023 10:19:01;1004202832796D80;80A76E
01.12.2023 10:19:04;1004474532796D80;80A769
01.12.2023 10:19:28;1004164632E06780;80AE51
01.12.2023 10:19:40;10044A6232E06780;80A744
01.12.2023 10:19:50;1004164632E06780;80AD94
01.12.2023 10:19:57;1004507932E06780;80A758
01.12.2023 10:20:03;1004233932796D80;80A636
01.12.2023 10:20:21;1004233932796D80;80A771
