Date with time;Chiave;Calotta
29.11.2023 10:16:57;1004235A32796D80;80A80A
29.11.2023 10:17:33;1004235A32796D80;80A804
30.11.2023 10:06:09;C09C54426C1F;8070BF
30.11.2023 14:48:00;1004788AA2935E80;80730D
30.11.2023 14:51:46;1004224E52CB5E80;80730D
