07/04/23 04:57:29 0000 s 00920ver01 44.753388 8.812350 ss 01
07/04/23 05:03:10 0000 s 00920ver01 44.753485 8.812323 ss 01
07/04/23 05:34:24 0001 1                  44.783752 8.789180 ss 01 313832343045303036303930            
07/04/23 05:34:27 0002 1                  44.783748 8.789173 ss 01 0831027355FDEF801677C34B            
07/04/23 05:38:38 0003 1                  44.788060 8.787853 ss 01 3231303132304A3038353135            
07/04/23 05:38:39 0004 1                  44.788058 8.787855 ss 01 313831323045303036323439            
07/04/23 05:38:43 0005 1                  44.788058 8.787858 ss 01 3035EA59442B248004000DE2            
07/04/23 05:38:43 0006 1                  44.788058 8.787858 ss 01 3035EA594416408008000A26            
07/04/23 05:38:44 0007 1                  44.788058 8.787858 ss 01 3035EA59441640800800342E            
07/04/23 05:39:30 0008 1                  44.788070 8.787898 ss 01 313831323045303035393831            
07/04/23 05:42:15 0009 1                  44.789085 8.785958 ss 01 313831323045303034303838            
07/04/23 05:44:38 0010 1                  44.788417 8.786847 ss 01 313831323045303034363136            
07/04/23 05:47:44 0011 1                  44.788803 8.783615 ss 01 313831323045303032303139            
07/04/23 05:49:35 0012 1                  44.789297 8.783505 ss 01 E28068940003010789020503            
07/04/23 05:49:35 0013 1                  44.789297 8.783505 ss 01 313831323045303036303430            
07/04/23 05:49:36 0014 1                  44.789297 8.783505 ss 01 303549A84442D94CCE416A6C            
07/04/23 05:49:37 0015 1                  44.789298 8.783500 ss 01 8068023743FF01399AA57C78            
07/04/23 05:49:48 0016 1                  44.789293 8.783475 ss 01 8068023743FF01399AA48078            
07/04/23 05:52:57 0017 1                  44.788810 8.782735 ss 01 313831323045303031373830            
07/04/23 05:52:57 0018 1                  44.788810 8.782735 ss 01 303ACA49825DE9D9D8B636F8            
07/04/23 05:53:00 0019 1                  44.788808 8.782737 ss 01 313831323045303030333437            
07/04/23 05:53:27 0020 1                  44.788793 8.782748 ss 01 313831323045303033363938            
07/04/23 05:53:38 0001 7                  44.788795 8.782742 ss 01 313831323045303033363938            
07/04/23 05:53:46 0002 7                  44.788797 8.782732 ss 01 313831323045303033363938            
07/04/23 05:53:46 0021 1                  44.788797 8.782732 ss 01 303ACA4982AE1C19D8B635AE            
07/04/23 05:53:48 0022 1                  44.788795 8.782732 ss 01 303ACA4981F52DD9D8B632E6            
07/04/23 05:53:48 0003 7                  44.788795 8.782732 ss 01 303ACA4981F52DD9D8B632E6            
07/04/23 05:53:49 0004 7                  44.788795 8.782732 ss 01 303ACA4981F52DD9D8B632E6            
07/04/23 05:55:13 0023 1                  44.789122 8.782832 ss 01 313931323045303030353337            
07/04/23 05:55:14 0024 1                  44.789125 8.782830 ss 01 3035EA59441865C008001203            
07/04/23 05:56:41 0025 1                  44.789620 8.782975 ss 01 313831323045303033393135            
07/04/23 05:58:20 0026 1                  44.790180 8.783185 ss 01 313831323045303030323437            
07/04/23 05:58:35 0027 1                  44.790213 8.783180 ss 01 3035EA594416408008000A26            
07/04/23 05:59:38 0028 1                  44.790733 8.783535 ss 01 313831323045303030363738            
07/04/23 06:02:30 0029 1                  44.791047 8.784075 ss 01 303ACA49824CE3DAC688CB4E            
07/04/23 06:02:41 0030 1                  44.791048 8.784080 ss 01 3231303132304A3031313033            
