Date with time;Chiave;Calotta
01.12.2023 07:31:19;1004873B32796D80;80A5A7
01.12.2023 07:54:08;1004765832E06780;80A5A7
01.12.2023 10:08:14;10041C5B32E06780;80A5A7
01.12.2023 10:19:19;10044A6232E06780;80A820
01.12.2023 11:32:30;1004287D32E06780;80A820
01.12.2023 11:33:46;1004105C32E06780;80A5A7
01.12.2023 12:00:12;10047833F2FA6D80;80BA27
01.12.2023 12:02:32;100479721A395C80;807F4F
01.12.2023 12:15:06;1004105C32E06780;80A5A7
01.12.2023 12:15:49;1004264A32E06780;80BA27
01.12.2023 12:20:55;10046D7C32E06780;80A746
01.12.2023 12:48:01;10045A4732E06780;80A7FB
01.12.2023 12:50:47;10045427F2FA6D80;80A820
01.12.2023 13:05:01;10044146F27C5680;807F4F
01.12.2023 13:15:26;10045246F2FA6D80;80BA27
01.12.2023 13:28:29;1004565632796D80;80BA27
01.12.2023 13:30:36;1004378B32E06780;80BA27
01.12.2023 13:37:14;1004185BF2FA6D80;80A820
01.12.2023 13:40:19;10044C95F2FA6D80;80A820
01.12.2023 14:06:40;10046F65F2FA6D80;80BA27
01.12.2023 14:49:18;1004465132E06780;80A80C
01.12.2023 14:51:42;1004334E32E06780;80BA27
01.12.2023 15:08:47;1004541CB2FE5B80;807F4F
01.12.2023 15:09:13;10040F5832E06780;807F88
01.12.2023 15:09:56;10040F5832E06780;80A767
01.12.2023 15:17:33;10042D0FF2FA6D80;80BA27
01.12.2023 15:24:05;10047C6732E06780;80A764
01.12.2023 15:34:46;1004204B32E06780;80A759
01.12.2023 15:39:59;1004766B32E06780;80A760
01.12.2023 15:40:32;1004646232796D80;80A767
01.12.2023 15:54:57;1004801532796D80;80A644
01.12.2023 15:55:16;1004054A32E06780;80A80C
01.12.2023 15:56:40;10040A4132796D80;80BA27
01.12.2023 16:02:51;1004295632E06780;807F88
01.12.2023 16:02:56;1004906332796D80;80A760
01.12.2023 16:13:44;1004507A32E06780;80A772
01.12.2023 16:21:08;1004278332E06780;80A773
01.12.2023 16:25:53;1004973A32796D80;80A7FD
01.12.2023 16:29:53;1004446E32E06780;80A764
01.12.2023 16:31:15;10043E6F32E06780;80A754
01.12.2023 16:32:28;10040946F2FA6D80;80A820
01.12.2023 16:32:39;10045B7032796D80;80A765
01.12.2023 16:32:47;10040946F2FA6D80;80A744
01.12.2023 16:37:00;1004533FF2FA6D80;80A767
01.12.2023 16:39:30;1004275232E06780;80A7FD
01.12.2023 16:40:00;1004691632796D80;80A7F9
01.12.2023 16:40:46;1004683032796D80;80A74A
01.12.2023 16:41:01;1004683032796D80;80A753
01.12.2023 16:41:03;10042715F2FA6D80;80A816
01.12.2023 16:44:51;1004075F32E06780;80A758
01.12.2023 16:56:03;10046A5B32796D80;80A772
01.12.2023 16:57:25;10045E5E32E06780;80A743
01.12.2023 16:57:44;10048572F2FA6D80;80A7F9
01.12.2023 16:58:56;10044385E2986F80;80A763
01.12.2023 16:59:23;10044385E2986F80;80A763
01.12.2023 16:59:38;1004662F32796D80;80AE37
01.12.2023 16:59:44;1004357232E06780;80AE51
01.12.2023 17:02:49;1004586832E06780;80A817
01.12.2023 17:05:53;1004367F32E06780;80A767
01.12.2023 17:08:17;10046C7432E06780;80AE37
01.12.2023 17:09:45;10044990F2FA6D80;80A757
01.12.2023 17:10:05;10045D7632E06780;80A816
01.12.2023 17:10:08;10047F6932E06780;80A80E
01.12.2023 17:16:00;10046A7F8A545A80;807F4F
01.12.2023 17:18:25;10043B49E2986F80;80A75F
01.12.2023 17:21:30;1004676A32E06780;80A81E
01.12.2023 17:21:41;1004546432E06780;80A765
01.12.2023 17:31:14;10047B56F2FA6D80;80AE37
01.12.2023 17:32:13;1004205832796D80;80A820
01.12.2023 17:42:33;10045E4BF2FA6D80;80BA27
01.12.2023 17:42:38;10045E4BF2FA6D80;80ACC9
01.12.2023 17:42:47;1004955632796D80;80A810
01.12.2023 17:42:54;10045E4BF2FA6D80;80ACC9
01.12.2023 17:46:26;1004675032E06780;80A74A
01.12.2023 17:46:28;1004675032E06780;80A753
01.12.2023 17:48:53;1004612E32796D80;80A75B
01.12.2023 17:56:29;1004255932E06780;80A76C
01.12.2023 17:57:39;1004076232E06780;80A5A7
01.12.2023 17:58:08;10047C5932E06780;80A757
01.12.2023 17:59:20;10042C35F2FA6D80;80A744
01.12.2023 17:59:59;1004317B32E06780;80A758
01.12.2023 18:00:10;1004317B32E06780;80A7F1
01.12.2023 18:01:56;10048266F2FA6D80;80A773
01.12.2023 18:06:01;10044A59E2986F80;80A816
01.12.2023 18:06:09;10041863F2FA6D80;80A674
01.12.2023 18:06:32;10046C1832796D80;80A767
01.12.2023 18:06:40;10046C1832796D80;807F88
01.12.2023 18:08:47;1004856AF2FA6D80;80A820
01.12.2023 18:08:48;1004375C32796D80;80A744
01.12.2023 18:14:37;10044F4632796D80;80B507
01.12.2023 18:14:54;10044F4632796D80;80A811
01.12.2023 18:16:15;10042621F2FA6D80;80A756
01.12.2023 18:17:17;10042621F2FA6D80;80A75D
01.12.2023 18:17:34;10042621F2FA6D80;80AB39
01.12.2023 18:17:44;10042621F2FA6D80;80AB39
01.12.2023 18:24:57;1004556E32E06780;80A4FC
01.12.2023 18:29:49;10042E40E2986F80;80AE51
01.12.2023 18:30:00;10042E40E2986F80;80A50C
01.12.2023 18:30:26;1004805632E06780;80A7FD
01.12.2023 18:30:54;1004805632E06780;80A751
01.12.2023 18:36:19;10046F6332796D80;80A74B
01.12.2023 18:39:19;10049A42F2FA6D80;80A75F
01.12.2023 18:39:32;1004425632E06780;80A80D
01.12.2023 18:39:54;1004425632E06780;80AE37
01.12.2023 18:40:58;1004267E32796D80;80ACC9
01.12.2023 18:41:27;1004267E32796D80;80BA27
01.12.2023 18:48:31;10046B8732796D80;80A81D
01.12.2023 18:49:05;10046D8B32E06780;80A810
01.12.2023 18:55:19;1004316432796D80;80A745
01.12.2023 18:55:37;1004316432796D80;80A5A7
01.12.2023 18:56:42;1004528332E06780;80A743
01.12.2023 18:59:30;1004397632796D80;80A762
01.12.2023 19:00:37;10048D51F2FA6D80;80A773
01.12.2023 19:03:07;1004628DF2FA6D80;80A764
01.12.2023 19:03:39;1004628DF2FA6D80;80AE51
01.12.2023 19:03:52;1004628DF2FA6D80;80A50C
01.12.2023 19:05:35;1004124632E06780;80A81E
01.12.2023 19:05:49;10041D7532E06780;80A505
01.12.2023 19:08:01;1004375832796D80;80A81E
01.12.2023 19:08:10;10044E43F2FA6D80;80A816
01.12.2023 19:15:38;10046A8532796D80;80A80C
01.12.2023 19:20:56;1004257A32E06780;80A756
01.12.2023 19:21:26;1004257A32E06780;80AB39
01.12.2023 19:22:32;1004258832796D80;80A636
01.12.2023 19:25:21;1004714932796D80;80A76C
01.12.2023 19:26:18;1004594E32E06780;80A744
01.12.2023 19:26:31;1004594E32E06780;80A820
01.12.2023 19:28:19;1004845C32E06780;80A761
01.12.2023 19:31:00;1004710E32796D80;80AE3F
01.12.2023 19:31:53;10047E89F2FA6D80;80A762
01.12.2023 19:34:27;1004284D32796D80;80A751
01.12.2023 19:38:46;10040B3D32796D80;80A80C
01.12.2023 19:39:54;10044990F2FA6D80;80A746
01.12.2023 19:44:01;1004346832796D80;80A4ED
01.12.2023 19:45:19;1004346832796D80;80A4ED
01.12.2023 19:46:00;1004445FE2986F80;80A819
01.12.2023 19:46:42;1004445FE2986F80;80A75E
01.12.2023 19:48:54;1004143EF2FA6D80;80A7F6
01.12.2023 19:49:15;1004143EF2FA6D80;80A817
01.12.2023 19:52:48;10045043A2795680;80A751
01.12.2023 19:55:37;1004213C32796D80;80BA27
01.12.2023 19:56:13;1004213C32796D80;80ACC9
01.12.2023 20:00:42;10046C3932796D80;80A81A
01.12.2023 20:00:46;10046C3932796D80;80AE51
01.12.2023 20:01:17;1004756F32E06780;80B506
01.12.2023 20:03:03;1004277532E06780;80A75B
01.12.2023 20:03:32;1004277532E06780;80A74C
01.12.2023 20:04:59;1004445032E06780;80A760
01.12.2023 20:05:18;1004445032E06780;80A763
01.12.2023 20:10:54;10043F5A32796D80;80A7F9
01.12.2023 20:20:17;1004717532E06780;80A767
01.12.2023 20:20:43;10046F65F2FA6D80;80A744
01.12.2023 20:25:52;1004353D32796D80;80A762
01.12.2023 20:29:57;1004625532796D80;80A820
01.12.2023 20:35:33;10046A5132796D80;80AB3A
01.12.2023 20:38:44;10046D84F2FA6D80;80AB39
01.12.2023 20:42:20;100452476A545A80;80A816
01.12.2023 20:44:39;1004655B32796D80;80A762
01.12.2023 20:50:20;10041F5F32796D80;80A75D
01.12.2023 20:56:52;10048857F2FA6D80;80A7FD
01.12.2023 21:03:50;1004284AE2986F80;80A756
01.12.2023 21:04:46;1004284AE2986F80;80AB39
01.12.2023 21:05:02;1004284AE2986F80;80AB39
01.12.2023 21:09:14;1004715CE2986F80;80A759
01.12.2023 21:09:31;1004715CE2986F80;80A7F2
01.12.2023 21:12:46;1004589332796D80;80A75B
01.12.2023 21:22:09;1004274732E06780;80A7F1
01.12.2023 21:22:30;1004274732E06780;80A758
01.12.2023 21:32:52;10041768F2FA6D80;80A810
01.12.2023 21:39:40;10041F7A32E06780;80A81E
01.12.2023 21:39:59;10041F7A32E06780;80A74E
01.12.2023 21:42:52;1004245132796D80;80A7F6
01.12.2023 21:51:02;1004634932796D80;80A820
01.12.2023 21:51:58;1004634932796D80;80A744
01.12.2023 22:01:42;1004454A32E06780;80A763
01.12.2023 22:11:26;10048857F2FA6D80;80A73F
01.12.2023 22:11:53;10048857F2FA6D80;80A7FD
01.12.2023 22:12:23;10041D7032796D80;80A641
01.12.2023 22:12:38;10041D7032796D80;80A641
01.12.2023 22:12:52;10041D7032796D80;80A641
01.12.2023 22:18:04;10048857F2FA6D80;80A7FD
01.12.2023 22:20:40;1004477132E06780;80A771
01.12.2023 22:20:57;1004477132E06780;80A7F0
01.12.2023 22:27:10;1004477132E06780;80A760
01.12.2023 22:34:08;1004322732796D80;80A81A
01.12.2023 22:34:40;1004322732796D80;80A7FC
01.12.2023 22:35:00;1004322732796D80;80A50C
01.12.2023 22:51:33;1004285132E06780;80A761
01.12.2023 22:51:57;1004285132E06780;80A74B
01.12.2023 22:52:08;10041935F2FA6D80;80A81A
01.12.2023 22:52:27;10041935F2FA6D80;80A50C
01.12.2023 22:52:48;10041935F2FA6D80;80A50C
01.12.2023 22:52:54;10041935F2FA6D80;80AE51
01.12.2023 22:55:44;1004703532796D80;80A81A
01.12.2023 22:59:54;10046A29F2FA6D80;80ACCA
01.12.2023 23:05:27;1004427032E06780;80A4E5
