09/08/25 04:49:38 0000 s 02029ver01 44.753055 8.812192 pp 01
09/08/25 04:53:41 0001 1                  0 0 pp 01 323032323036323330303236            
09/08/25 04:55:21 0000 s 02029ver01 44.752830 8.812565 pp 01
09/08/25 05:09:15 0000 s 02029ver01 44.766382 8.805783 pp 01
09/08/25 05:10:04 0002 1                  44.766250 8.805192 pp 01 313931323050303032363233            
09/08/25 05:11:33 0003 1                  44.766384 8.805760 pp 01 313931323050303035373539            
09/08/25 05:13:10 0004 1                  44.766605 8.806131 pp 01 313931323050303037383136            
09/08/25 05:15:09 0005 1                  44.766430 8.807394 pp 01 313932343050303030353339            
09/08/25 05:16:49 0006 1                  44.766171 8.807127 pp 01 313931323050303035323831            
09/08/25 05:17:09 0007 1                  44.766112 8.807188 pp 01 313931323050303032343431            
09/08/25 05:21:11 0008 1                  44.765802 8.807338 pp 01 3233303132304a3030373237            
09/08/25 05:22:49 0009 1                  44.765603 8.807495 pp 01 313931323050303033343838            
09/08/25 05:23:19 0010 1                  44.765587 8.807346 pp 01 313931323050303033363639            
09/08/25 05:24:34 0011 1                  44.765072 8.807689 pp 01 313931323050303133343538            
09/08/25 05:25:12 0012 1                  44.765119 8.807496 pp 01 313931323050303037373330            
09/08/25 05:25:29 0013 1                  44.765071 8.807531 pp 01 3234303132304a3031313236            
09/08/25 05:27:44 0014 1                  44.764468 8.807857 pp 01 31383132304a303139363838            
09/08/25 05:27:54 0015 1                  44.764468 8.807857 pp 01 313931323050303031333032            
09/08/25 05:29:38 0016 1                  44.764241 8.807901 pp 01 31383132304a303235373831            
09/08/25 05:30:54 0017 1                  44.764297 8.807954 pp 01 313931323050303031333033            
09/08/25 05:31:00 0018 1                  44.764271 8.807965 pp 01 313931323050303032393733            
09/08/25 05:32:15 0019 1                  44.763857 8.808090 pp 01 313931323050303031303135            
09/08/25 05:32:23 0020 1                  44.763872 8.808062 pp 01 313931323050303037383738            
09/08/25 05:33:26 0021 1                  44.763688 8.808162 pp 01 313931323050303031303134            
09/08/25 05:42:37 0022 1                  44.750783 8.807037 pp 01 313931323050303033313234            
09/08/25 05:46:31 0023 1                  44.751322 8.805907 pp 01 313931323050303030383032            
09/08/25 05:48:20 0024 1                  44.749189 8.809448 pp 01 31393132305030303439b539            
09/08/25 05:52:15 0025 1                  44.745954 8.811031 pp 01 323031313030503030303034            
09/08/25 05:56:29 0026 1                  44.742738 8.820492 pp 01 31383132304a303230313533            
09/08/25 05:58:04 0027 1                  44.742273 8.821035 pp 01 313931323050303034373134            
09/08/25 05:59:45 0028 1                  44.741380 8.822487 pp 01 313931323050303032343038            
09/08/25 05:59:57 0029 1                  44.741385 8.822440 pp 01 3235303132304a3030383930            
09/08/25 06:03:29 0030 1                  44.739929 8.824241 pp 01 313931323050303030363538            
09/08/25 06:05:07 0031 1                  44.740550 8.824207 pp 01 313931323050303032383233            
09/08/25 06:05:18 0032 1                  44.740524 8.824185 pp 01 313931323050303032383234            
09/08/25 06:12:20 0033 1                  44.740526 8.825972 pp 01 313931323050303032333334            
09/08/25 06:14:20 0034 1                  44.740844 8.824772 pp 01 313931323050303032383230            
09/08/25 06:15:24 0035 1                  44.740763 8.824616 pp 01 313931323050303031333935            
09/08/25 06:20:31 0036 1                  44.738297 8.827789 pp 01 313931323050303032343639            
09/08/25 06:27:29 0037 1                  44.738862 8.828236 pp 01 313931323050303032323137            
09/08/25 06:27:41 0038 1                  44.738829 8.828245 pp 01 313931323050303032343438            
09/08/25 06:29:32 0039 1                  44.738737 8.828650 pp 01 313931323450303032343530            
09/08/25 06:29:51 0040 1                  44.738728 8.828635 pp 01 313931323050303032343439            
09/08/25 06:30:18 0041 1                  44.738723 8.828723 pp 01 3234303132304a3030323836            
09/08/25 06:39:26 0042 1                  44.756123 8.840881 pp 01 313931323050303032313931            
09/08/25 06:40:52 0043 1                  44.757820 8.840410 pp 01 313931323050303031373133            
09/08/25 06:44:43 0044 1                  44.760912 8.843155 pp 01 313931323050303033313631            
09/08/25 06:47:28 0045 1                  44.762189 8.839564 pp 01 3234303132304a3030323937            
09/08/25 06:48:13 0046 1                  44.762203 8.839528 pp 01 3234303132304a3030323935            
09/08/25 06:49:32 0047 1                  44.764396 8.839050 pp 01 313931323050303032343030            
09/08/25 06:51:20 0048 1                  44.764337 8.839020 pp 01 313931323050303032343033            
09/08/25 06:53:50 0049 1                  44.762846 8.841677 pp 01 313931323050303036383835            
09/08/25 06:57:23 0050 1                  44.762035 8.842741 pp 01 313931323050303031373130            
09/08/25 06:57:34 0051 1                  44.762042 8.842730 pp 01 313931323050303031323037            
09/08/25 06:59:11 0052 1                  44.762653 8.842052 pp 01 313931323050303031343237            
09/08/25 07:06:13 0053 1                  44.765968 8.835421 pp 01 313931323050303037323631            
09/08/25 07:10:11 0054 1                  44.770459 8.835758 pp 01 313931323050303032353039            
09/08/25 07:14:13 0055 1                  44.767774 8.833648 pp 01 313931323050303032333936            
09/08/25 07:16:06 0056 1                  44.766558 8.833494 pp 01 3234303132304a3030343439            
