03/07/25 05:04:18 0000 s 02535ver01 44.753323 8.812053 vv 01
03/07/25 05:27:14 0001 1                  44.757603 8.658158 vv 01 3230303234304A3030363235            
03/07/25 05:32:14 0002 1                  44.753893 8.658148 vv 01 31383234304A303032333238            
03/07/25 05:33:27 0003 1                  44.753385 8.658195 vv 01 323032343056303030383134            
03/07/25 05:35:49 0004 1                  44.754915 8.657798 vv 01 31383234304A303031363937            
03/07/25 05:37:32 0005 1                  44.754913 8.656705 vv 01 31383234304A303031323435            
03/07/25 05:38:35 0006 1                  44.754892 8.656472 vv 01 3234303234304A3031303133            
03/07/25 05:41:15 0007 1                  44.755260 8.655575 vv 01 31383234304A303033303130            
03/07/25 05:43:42 0008 1                  44.754532 8.655220 vv 01 31383234304A303031373132            
03/07/25 05:45:20 0009 1                  44.754402 8.654857 vv 01 31383234304A303032373534            
03/07/25 05:45:22 0010 1                  44.754398 8.654855 vv 01 31383234304A303031303637            
03/07/25 05:47:51 0011 1                  44.752675 8.653908 vv 01 31383234304A303032313236            
03/07/25 05:47:51 0012 1                  44.752675 8.653908 vv 01 31383234304A303032313235            
03/07/25 05:48:01 0013 1                  44.752665 8.653910 vv 01 31383234304A303032313235            
03/07/25 05:50:19 0014 1                  44.752325 8.650783 vv 01 31383234304A303032343139            
03/07/25 05:56:34 0015 1                  44.751843 8.654355 vv 01 31383234304A303032393636            
03/07/25 05:56:34 0016 1                  44.751843 8.654355 vv 01 31383234304A303032393635            
03/07/25 06:00:59 0017 1                  44.751845 8.658422 vv 01 31383234304A303032333334            
03/07/25 06:02:06 0018 1                  44.751765 8.658472 vv 01 31383234304A303030393232            
03/07/25 06:02:52 0019 1                  44.751798 8.658470 vv 01 31383234304A303033303237            
03/07/25 06:05:59 0020 1                  44.752017 8.656115 vv 01 31383234304A303032393730            
03/07/25 06:07:36 0021 1                  44.749912 8.655443 vv 01 31383234304A3030333232B3            
03/07/25 06:09:07 0022 1                  44.748718 8.653130 vv 01 31383234304A303031313536            
03/07/25 06:11:57 0023 1                  44.747410 8.654453 vv 01 31383234304A303032383134            
03/07/25 06:11:57 0024 1                  44.747410 8.654453 vv 01 31383234304A303031373938            
03/07/25 06:13:35 0025 1                  44.748618 8.654002 vv 01 31383234304A303033303938            
03/07/25 06:15:32 0026 1                  44.749815 8.658047 vv 01 31383234304A303032393236            
03/07/25 06:20:22 0027 1                  44.746695 8.659817 vv 01 31383234304A303032393030            
03/07/25 06:21:45 0028 1                  44.747137 8.660292 vv 01 31383234304A303032393233            
03/07/25 06:21:45 0029 1                  44.747137 8.660292 vv 01 31383234304A303032393233            
03/07/25 06:23:10 0030 1                  44.748302 8.659460 vv 01 31383234304A303032373335            
03/07/25 06:24:17 0031 1                  44.748590 8.659267 vv 01 31383234304A303031303731            
03/07/25 06:28:52 0032 1                  44.746228 8.660630 vv 01 31383234304A303032393332            
03/07/25 06:30:30 0033 1                  44.744695 8.661123 vv 01 31383234304A303032393333            
03/07/25 06:32:57 0034 1                  44.744227 8.662427 vv 01 3233303234304A3030343239            
03/07/25 06:38:42 0035 1                  44.742987 8.653013 vv 01 31383234304A303033323139            
03/07/25 06:48:21 0036 1                  44.751778 8.648305 vv 01 31383234304A303033303539            
03/07/25 06:50:08 0037 1                  44.753455 8.649672 vv 01 31383234304A303031333233            
03/07/25 06:50:08 0038 1                  44.753455 8.649672 vv 01 3233303234304A3030343133            
03/07/25 06:54:03 0039 1                  44.758130 8.621845 vv 01 31383234304A303032343932            
03/07/25 06:54:03 0040 1                  44.758130 8.621845 vv 01 3138323C304A303032343932            
03/07/25 06:55:47 0041 1                  44.759015 8.620068 vv 01 3231303234304A3034303031            
03/07/25 06:55:47 0042 1                  44.759015 8.620068 vv 01 31383234304A303032393133            
03/07/25 07:01:47 0043 1                  44.759895 8.620083 vv 01 31383234304A303033323239            
03/07/25 07:07:39 0000 s 02535ver01 0 0 vv 01
03/07/25 07:08:46 0044 1                  44.738250 8.620910 vv 01 3232303234304A3030353536            
03/07/25 07:10:36 0045 1                  44.733827 8.622562 vv 01 31383234304A303033323638            
03/07/25 07:13:12 0000 s 02535ver01 0 0 vv 01
03/07/25 07:13:52 0046 1                  44.732538 8.620622 vv 01 3231303234304A3030353835            
03/07/25 07:13:52 0047 1                  44.732538 8.620622 vv 01 3231303234304A3030353836            
03/07/25 07:13:58 0048 1                  44.732533 8.620607 vv 01 31383234304A303030393930            
03/07/25 07:15:43 0049 1                  44.732305 8.621652 vv 01 31383234304A303031323737            
03/07/25 07:18:02 0050 1                  44.730987 8.624945 vv 01 31383234304A303032323338            
03/07/25 07:21:50 0051 1                  44.729772 8.624197 vv 01 31383234304A303033333837            
03/07/25 07:22:00 0052 1                  44.729773 8.624208 vv 01 31383234304A303033303234            
03/07/25 07:23:55 0053 1                  44.733833 8.622858 vv 01 31383234304A303033323635            
03/07/25 07:27:48 0054 1                  44.752587 8.620860 vv 01 31383234304A303032333430            
03/07/25 07:30:13 0055 1                  44.757702 8.619833 vv 01 31383234304A303031343932            
03/07/25 08:10:11 0000 s 02535ver01 44.755843 8.619388 vv 01
03/07/25 10:02:37 0000 s 02535ver01 44.752047 8.658977 vv 01
03/07/25 11:15:42 0000 s 02535ver01 44.752953 8.811778 vv 01
03/07/25 11:49:59 0000 s 02535ver01 44.753515 8.812833 cc 01
03/07/25 12:00:43 0056 1                  44.750583 8.806000 cc 01 323031313030433030303338            
03/07/25 12:03:53 0057 1                  44.751430 8.805368 cc 01 323031313030433030303630            
03/07/25 12:03:53 0058 1                  44.751430 8.805368 cc 01 323031313030433030303630            
03/07/25 12:05:02 0059 1                  44.751512 8.805350 cc 01 323031313030433030303631            
03/07/25 12:09:07 0060 1                  44.748055 8.811055 cc 01 333932343043303030343439            
03/07/25 12:11:11 0061 1                  44.746522 8.812778 cc 01 323031313030433030313034            
03/07/25 12:13:41 0062 1                  44.746295 8.812938 cc 01 313932343043303030323931            
03/07/25 12:13:41 0063 1                  44.746295 8.812938 cc 01 313932343043303030323930            
03/07/25 12:18:54 0064 1                  44.750510 8.808910 cc 01 3BE30000019980C200001050            
03/07/25 12:18:56 0065 1                  44.750510 8.808910 cc 01 3BE3000001998038000010C7            
03/07/25 12:18:56 0066 1                  44.750510 8.808910 cc 01 3035EBA43C1A524000000041            
03/07/25 12:18:56 0067 1                  44.750510 8.808910 cc 01 323031313030433030313135            
03/07/25 12:21:02 0068 1                  44.749988 8.807342 cc 01 323031313030433030323132            
03/07/25 12:21:43 0069 1                  44.749955 8.807352 cc 01 323031313030433030323130            
03/07/25 12:22:23 0070 1                  44.749920 8.807348 cc 01 323031313030433030333139            
03/07/25 12:23:01 0071 1                  44.749935 8.807360 cc 01 3234313130304A3030323234            
03/07/25 12:23:50 0072 1                  44.749948 8.807353 cc 01 323031313030433030333137            
03/07/25 12:30:33 0073 1                  44.755987 8.806712 cc 01 30396135410CE4C9502F91F6            
03/07/25 12:30:47 0074 1                  44.755988 8.806713 cc 01 3034F848E03148CAB41DBB56            
03/07/25 12:30:49 0075 1                  44.755988 8.806713 cc 01 303ACB03424FB3D9D8B7673E            
03/07/25 12:30:49 0076 1                  44.755988 8.806713 cc 01 30340C124C3966574876F0F0            
03/07/25 12:30:49 0077 1                  44.755988 8.806713 cc 01 3034F848E0603CCAB41DBF4D            
03/07/25 12:30:50 0078 1                  44.755988 8.806713 cc 01 30340C05BC23C6C7B88B7804            
03/07/25 12:30:50 0079 1                  44.755988 8.806713 cc 01 323031313030433030323636            
03/07/25 12:30:50 0080 1                  44.755988 8.806713 cc 01 30361429540F175FF41537B8            
03/07/25 12:36:03 0081 1                  44.757467 8.806250 cc 01 3233313130304A3030303939            
03/07/25 12:36:56 0082 1                  44.757470 8.806260 cc 01 3231313130304A3030353334            
03/07/25 12:39:05 0083 1                  44.757473 8.806260 cc 01 3233313130304A3030303633            
03/07/25 12:40:22 0084 1                  44.757485 8.806252 cc 01 3233313130304A3030303938            
03/07/25 12:55:04 0085 1                  44.751578 8.811608 cc 01 323031313030433030313332            
03/07/25 12:56:41 0086 1                  44.751580 8.811633 cc 01 323031313030433030313331            
03/07/25 12:59:35 0087 1                  44.755343 8.808515 cc 01 323031313030433030313936            
03/07/25 13:01:18 0088 1                  44.755365 8.808450 cc 01 313931323043303030343332            
03/07/25 13:03:09 0089 1                  44.756077 8.808875 cc 01 313932343043303030333333            
03/07/25 13:10:42 0090 1                  44.756853 8.808343 cc 01 3230313130304A3030353437            
03/07/25 13:13:38 0091 1                  44.755933 8.809298 cc 01 3230313130304A3030383238            
03/07/25 13:14:51 0092 1                  44.755907 8.809287 cc 01 323031313030433030333035            
03/07/25 13:17:25 0093 1                  44.755772 8.809905 cc 01 9903074E6085C73A0000321C            
03/07/25 13:17:25 0094 1                  44.755772 8.809905 cc 01 323031313030433030313931            
03/07/25 13:21:40 0095 1                  44.755188 8.810987 cc 01 323031313030433030333837            
03/07/25 13:21:40 0096 1                  44.755188 8.810987 cc 01 323031313030433030333837            
03/07/25 13:23:48 0097 1                  44.754797 8.812942 cc 01 313932343043303030333332            
03/07/25 13:27:08 0098 1                  44.752938 8.809833 cc 01 323031313030433030333134            
03/07/25 13:29:48 0099 1                  44.753918 8.810233 cc 01 313932343043303030343433            
03/07/25 13:29:48 0100 1                  44.753918 8.810233 cc 01 313932343043303030343337            
03/07/25 13:32:02 0101 1                  44.753462 8.811697 cc 01 323031313030433030313434            
03/07/25 13:35:29 0102 1                  44.753482 8.811095 cc 01 313931323043303031303530            
03/07/25 13:37:18 0103 1                  44.753085 8.810837 cc 01 323031313030433030313634            
03/07/25 13:38:17 0104 1                  44.753065 8.810793 cc 01 323031313030433030313736            
03/07/25 13:38:19 0105 1                  44.753067 8.810790 cc 01 30340C05C45523EE6E466004            
03/07/25 13:38:21 0106 1                  44.753068 8.810788 cc 01 303ACB034368A61C8FC01673            
03/07/25 13:38:21 0107 1                  44.753068 8.810788 cc 01 303AC8E9C00A3C5C9DE71698            
03/07/25 13:38:21 0108 1                  44.753068 8.810788 cc 01 30340C0F64020762DB0B1804            
03/07/25 13:38:22 0109 1                  44.753068 8.810788 cc 01 30340C139C2452C8E6B68C04            
03/07/25 13:42:44 0110 1                  44.753153 8.813982 cc 01 3232313130304A3030323231            
03/07/25 13:44:43 0111 1                  44.752853 8.814373 cc 01 323031313030433030333435            
03/07/25 13:46:11 0112 1                  44.752853 8.814382 cc 01 323031313030433030323339            
03/07/25 13:47:28 0113 1                  44.752873 8.814408 cc 01 323031313030433030323430            
03/07/25 13:51:21 0114 1                  44.752238 8.818387 cc 01 323031313030433030323533            
03/07/25 13:52:06 0115 1                  44.752233 8.818403 cc 01 323031313030433030323534            
03/07/25 13:54:54 0116 1                  44.750930 8.818203 cc 01 323031313030433030323531            
03/07/25 13:55:50 0117 1                  44.750920 8.818202 cc 01 323031313030433030323532            
03/07/25 13:58:00 0118 1                  44.750350 8.819653 cc 01 323031313030433030343737            
03/07/25 13:59:53 0119 1                  44.749970 8.819167 cc 01 E28069950000500E89D5A136            
03/07/25 13:59:55 0120 1                  44.749970 8.819165 cc 01 9903074E6084DCB300000A64            
03/07/25 13:59:57 0121 1                  44.749968 8.819163 cc 01 3231313130304A3030313334            
03/07/25 14:01:55 0122 1                  44.750337 8.816692 cc 01 323031313030433034323530            
03/07/25 14:01:55 0123 1                  44.750337 8.816692 cc 01 323031313030433030323530            
03/07/25 14:03:14 0124 1                  44.750343 8.816702 cc 01 3231313130304A3031313031            
03/07/25 14:05:38 0125 1                  44.751443 8.816375 cc 01 323031313030433030353538            
03/07/25 14:08:24 0126 1                  44.750903 8.815843 cc 01 3230313130304A3030353131            
03/07/25 14:10:15 0127 1                  44.751142 8.815452 cc 01 313932343043303030353234            
03/07/25 14:19:54 0000 s 02535ver01 0 0 cc 01
03/07/25 14:19:54 0000 s 02535ver01 0 0 cc 01
03/07/25 14:22:04 0128 1                  44.759433 8.815638 cc 01 323031313030433030333436            
03/07/25 14:25:26 0000 s 02535ver01 0 0 cc 01
03/07/25 14:27:03 0129 1                  44.760952 8.814903 cc 01 323031313030433030333533            
03/07/25 14:33:08 0130 1                  44.760927 8.814833 cc 01 323031313030433030343635            
03/07/25 14:36:20 0131 1                  44.760353 8.815943 cc 01 323031313030433030333437            
03/07/25 14:46:16 0132 1                  44.765537 8.817563 cc 01 323031313030433030333932            
03/07/25 14:46:53 0133 1                  44.765525 8.817595 cc 01 323031313030433030323237            
03/07/25 14:47:37 0134 1                  44.765508 8.817590 cc 01 323031313030433030323238            
03/07/25 14:49:24 0135 1                  44.765275 8.817763 cc 01 323031313030433030333933            
