23/07/25 05:06:26 0000 s 00562ver01 44.752927 8.812113 pp 01
23/07/25 05:23:00 0001 1                  0 0 pp 01 323032323036323330303034            
23/07/25 05:29:52 0002 1                  0 0 pp 01 3234303032334d3032313535            
23/07/25 05:31:33 0003 1                  0 0 pp 01 313931323050303033393834            
23/07/25 05:32:12 0004 1                  44.761967 8.787450 pp 01 313931323050303034343431            
23/07/25 05:33:37 0005 1                  44.761919 8.787459 pp 01 323030323545303030363639            
23/07/25 05:33:39 0006 1                  44.761919 8.787459 pp 01 3230303033304d3038313235            
23/07/25 05:33:48 0007 1                  44.761919 8.787459 pp 01 323030323545303031323833            
23/07/25 05:33:58 0008 1                  44.761919 8.787459 pp 01 313931323050303038343131            
23/07/25 05:34:10 0009 1                  44.761919 8.787459 pp 01 3234303132304a3033323937            
23/07/25 05:35:25 0010 1                  44.761919 8.787459 pp 01 313931323050303131313232            
23/07/25 05:35:49 0011 1                  44.761580 8.788276 pp 01 3234303032334d3031303933            
23/07/25 05:38:36 0012 1                  44.758959 8.791085 pp 01 3231303033304d3032363430            
23/07/25 05:38:37 0013 1                  44.759016 8.791042 pp 01 e28011700000021060a204cc            
23/07/25 05:39:09 0014 1                  44.759027 8.790800 pp 01 3234303033304d3031343038            
23/07/25 05:42:20 0015 1                  44.760093 8.790326 pp 01 3233303033304d3030333434            
23/07/25 05:45:27 0016 1                  44.759847 8.789358 pp 01 313931323050303035333533            
23/07/25 05:45:30 0017 1                  44.759847 8.789358 pp 01 3234303033304d3030343134            
23/07/25 05:48:00 0018 1                  44.759847 8.789358 pp 01 323030323545303031303232            
23/07/25 05:48:46 0019 1                  44.759847 8.789358 pp 01 323030323545303039353739            
23/07/25 05:51:25 0020 1                  44.759847 8.789358 pp 01 3231303234304a3031333739            
23/07/25 05:53:24 0021 1                  44.759847 8.789358 pp 01 313931323050303037383030            
23/07/25 05:53:44 0022 1                  44.759847 8.789358 pp 01 313932343050303030313732            
23/07/25 05:57:03 0023 1                  44.759847 8.789358 pp 01 3233303033304d3030343832            
23/07/25 05:57:13 0024 1                  44.759847 8.789358 pp 01 3231303033304d3032373239            
23/07/25 05:57:14 0025 1                  44.759847 8.789358 pp 01 323030323545303030373430            
23/07/25 05:57:27 0026 1                  44.759847 8.789358 pp 01 3234303033304d3030343639            
