18/08/25 04:53:42 0000 s 00901ver01 44.752975 8.812148 pp 01
18/08/25 04:58:12 0001 1                  0 0 pp 01 323032323036323330303133            
18/08/25 05:13:10 0002 1                  44.703448 8.851903 pp 01 313931323050303032303031            
18/08/25 05:13:55 0003 1                  44.703448 8.851903 pp 01 313931323050303132323232            
18/08/25 05:14:50 0004 1                  44.703448 8.851903 pp 01 313931323050303034353333            
18/08/25 05:15:40 0000 s 00901ver01 44.697070 8.845018 pp 01
18/08/25 05:15:49 0000 s 00901ver01 44.697070 8.845018 pp 01
18/08/25 05:16:39 0000 s 00901ver01 44.697193 8.844972 pp 01
18/08/25 05:16:46 0000 s 00901ver01 44.697193 8.844972 pp 01
18/08/25 05:48:08 0005 1                  44.697092 8.845067 pp 01 313931323050303034353333            
18/08/25 05:49:43 0006 1                  44.697360 8.844618 pp 01 313931323050303032303033            
18/08/25 05:51:10 0007 1                  44.697299 8.844378 pp 01 313931323050303032303035            
18/08/25 05:51:47 0008 1                  44.696992 8.843986 pp 01 3234303132304a3033323134            
18/08/25 05:52:49 0009 1                  44.696907 8.843865 pp 01 313931323050303131343735            
18/08/25 05:54:04 0010 1                  44.696665 8.843427 pp 01 31383033304d303036303732            
18/08/25 05:54:18 0011 1                  44.696690 8.843444 pp 01 31383033304d303036333633            
18/08/25 05:56:15 0012 1                  44.695044 8.839403 pp 01 313931323050303132313730            
18/08/25 05:58:57 0013 1                  44.695700 8.838763 pp 01 313931323050303133333632            
18/08/25 05:59:55 0014 1                  44.695701 8.839212 pp 01 313931323050303131353339            
18/08/25 06:01:07 0015 1                  44.695915 8.839369 pp 01 313931323050303033323630            
18/08/25 06:02:32 0016 1                  44.698337 8.838178 pp 01 313931323050303034373832            
18/08/25 06:05:12 0017 1                  44.698887 8.838282 pp 01 313931323050303132393038            
18/08/25 06:05:45 0018 1                  44.699713 8.838560 pp 01 313931323050303132393036            
18/08/25 06:06:27 0019 1                  44.699677 8.838511 pp 01 313931323050303038363038            
18/08/25 06:08:39 0020 1                  44.700988 8.836655 pp 01 313931323050303035333333            
18/08/25 06:11:40 0021 1                  44.696679 8.837476 pp 01 313931323050303132383937            
18/08/25 06:24:11 0022 1                  44.698756 8.826424 pp 01 31383033304d303035393730            
18/08/25 06:28:16 0023 1                  44.693117 8.820081 pp 01 313931323050303132323839            
18/08/25 06:32:39 0024 1                  44.690619 8.842236 pp 01 313932343050303030333339            
18/08/25 06:37:05 0025 1                  44.686849 8.844914 pp 01 313931323050303032353830            
18/08/25 06:40:37 0026 1                  44.685704 8.850982 pp 01 313931323050303032303231            
18/08/25 06:43:03 0027 1                  44.686265 8.850654 pp 01 313931323050303131373239            
18/08/25 06:43:20 0028 1                  44.686271 8.850644 pp 01 313931323050303131373430            
18/08/25 06:46:10 0029 1                  44.685799 8.849567 pp 01 313931323050303132353737            
18/08/25 06:48:07 0030 1                  44.684119 8.844793 pp 01 313931323050303033333331            
18/08/25 06:49:52 0031 1                  44.684108 8.844913 pp 01 313931323050303033333332            
18/08/25 06:54:23 0032 1                  44.680512 8.846849 pp 01 313931323050303036303739            
18/08/25 07:02:53 0033 1                  44.676448 8.846479 pp 01 313931323050303132383335            
18/08/25 07:03:51 0034 1                  44.678427 8.847890 pp 01 313931323050303037323035            
18/08/25 07:13:55 0035 1                  44.675575 8.855841 pp 01 313931323050303036333133            
18/08/25 07:16:42 0036 1                  44.676040 8.855853 pp 01 313931323050303034333538            
18/08/25 07:20:49 0037 1                  44.676971 8.859361 pp 01 313931323050303038373337            
18/08/25 07:23:55 0038 1                  44.676668 8.859856 pp 01 313931323050303132353438            
18/08/25 07:32:56 0039 1                  44.677009 8.864496 pp 01 313931323050303132353931            
18/08/25 07:36:01 0040 1                  44.677251 8.862094 pp 01 313931323050303036333230            
18/08/25 07:36:42 0041 1                  44.677241 8.862164 pp 01 313931323050303036333231            
18/08/25 07:37:53 0042 1                  44.677797 8.859617 pp 01 313931323050303133303039            
18/08/25 07:40:18 0043 1                  44.679128 8.858135 pp 01 313931323050303038373338            
18/08/25 07:45:18 0044 1                  44.671647 8.868050 pp 01 313931323050303030373331            
18/08/25 07:46:38 0045 1                  44.671779 8.868151 pp 01 313931323050303034333535            
18/08/25 07:47:49 0046 1                  44.671859 8.868033 pp 01 313931323050303038383635            
18/08/25 07:48:31 0047 1                  44.671909 8.868073 pp 01 313931323050303131393331            
18/08/25 07:50:20 0048 1                  44.672240 8.867461 pp 01 313931323050303131393332            
18/08/25 07:52:01 0049 1                  44.671202 8.868834 pp 01 313931323050303132383037            
18/08/25 07:54:01 0050 1                  44.672510 8.869270 pp 01 313931323050303037353930            
18/08/25 07:56:56 0051 1                  44.672095 8.871549 pp 01 3230303033304d3033303832            
18/08/25 08:34:53 0052 1                  44.661619 8.804168 pp 01 313931323050303130393932            
18/08/25 08:35:44 0053 1                  44.661714 8.804148 pp 01 313931323050303132313439            
18/08/25 08:38:34 0054 1                  44.661920 8.804238 pp 01 313931323050303037333230            
18/08/25 08:38:40 0055 1                  44.661862 8.804328 pp 01 313931323050303131333536            
