12/06/25 04:48:55 0000 s 02029ver01 44.753058 8.811942 uu 01
12/06/25 05:06:42 0001 1                  44.753335 8.811902 uu 01 323032323036323330303236            
12/06/25 05:07:50 0000 s 02029ver01 44.752830 8.812850 uu 01
12/06/25 05:18:19 0000 s 02029ver01 44.753037 8.811930 uu 01
12/06/25 05:43:41 0002 1                  0 0 uu 01 323030323545303035333435            
12/06/25 05:45:21 0003 1                  0 0 uu 01 3234303032334d3031313838            
12/06/25 05:46:00 0004 1                  0 0 uu 01 323030323545303030363730            
12/06/25 05:46:01 0005 1                  0 0 uu 01 323030323545303030373934            
12/06/25 05:46:23 0006 1                  0 0 uu 01 323030323545303030373837            
12/06/25 05:46:24 0007 1                  0 0 uu 01 323030323545303030363933            
12/06/25 05:46:26 0008 1                  0 0 uu 01 3233303032334d3030313336            
12/06/25 05:46:31 0009 1                  0 0 uu 01 3234303032334d3031313830            
12/06/25 05:47:30 0010 1                  0 0 uu 01 323030323545303035343633            
12/06/25 05:48:07 0011 1                  0 0 uu 01 3234303032334d3032333238            
12/06/25 05:48:08 0012 1                  0 0 uu 01 3232303032334d3031363335            
12/06/25 05:48:13 0013 1                  0 0 uu 01 3234303032334d3032303330            
12/06/25 05:48:24 0014 1                  0 0 uu 01 3232303032334d3031353933            
12/06/25 05:48:30 0015 1                  0 0 uu 01 323030323545303030393534            
12/06/25 05:50:00 0016 1                  0 0 uu 01 3234303132304a3032303636            
12/06/25 05:50:35 0017 1                  0 0 uu 01 323030323545303031323537            
12/06/25 05:50:36 0018 1                  0 0 uu 01 323030323545303031323635            
12/06/25 05:50:44 0019 1                  0 0 uu 01 323030323545303031303238            
12/06/25 05:51:47 0020 1                  0 0 uu 01 323030323545303035333634            
12/06/25 05:53:07 0021 1                  44.688307 8.807137 uu 01 3231303032334d3033323531            
12/06/25 05:53:10 0022 1                  44.688308 8.807135 uu 01 323030323545303031343233            
12/06/25 05:53:36 0023 1                  44.688278 8.807159 uu 01 3233303032334d3030313538            
12/06/25 05:57:01 0024 1                  44.688703 8.805537 uu 01 323030323545303038313733            
12/06/25 05:57:55 0025 1                  44.688366 8.805427 uu 01 323030323545303030363937            
12/06/25 05:58:32 0026 1                  44.688580 8.804982 uu 01 323030323545303034343739            
12/06/25 05:59:23 0027 1                  44.688475 8.804833 uu 01 31383032334d303037333930            
12/06/25 06:00:41 0028 1                  44.688430 8.804401 uu 01 323030323545303032303935            
12/06/25 06:01:09 0029 1                  44.688145 8.804828 uu 01 3234303032334d3030353839            
12/06/25 06:01:18 0030 1                  44.688251 8.804757 uu 01 323030323545303033383834            
12/06/25 06:01:57 0031 1                  44.688250 8.804743 uu 01 3232303032334d3030383435            
12/06/25 06:02:03 0032 1                  44.688300 8.804720 uu 01 31383032334d303036383133            
12/06/25 06:02:11 0033 1                  44.688316 8.804707 uu 01 323030323545303031333735            
12/06/25 06:02:33 0034 1                  44.688198 8.804739 uu 01 323031323055303030323132            
12/06/25 06:03:02 0035 1                  44.687999 8.804824 uu 01 323031323055303030333234            
12/06/25 06:03:37 0036 1                  44.688593 8.804661 uu 01 323030323545303039343232            
12/06/25 06:04:05 0037 1                  44.688670 8.804527 uu 01 323030323545303031363539            
12/06/25 06:05:14 0038 1                  44.686835 8.801549 uu 01 323030323545303033393136            
12/06/25 06:05:21 0039 1                  44.686835 8.801549 uu 01 323030323545303031383136            
12/06/25 06:05:25 0040 1                  44.686835 8.801549 uu 01 323030323545303031333730            
12/06/25 06:06:45 0041 1                  44.687979 8.803912 uu 01 323030323545303031333936            
12/06/25 06:06:52 0042 1                  44.687979 8.803912 uu 01 323030323545303033383939            
12/06/25 06:07:25 0043 1                  44.687979 8.803912 uu 01 323030323545303031323130            
12/06/25 06:07:26 0044 1                  44.687979 8.803912 uu 01 323030323545303034353230            
12/06/25 06:08:27 0045 1                  44.688681 8.803824 uu 01 323030323545303034303437            
