03/07/25 04:51:27 0000 s 01133ver01 44.753180 8.812233 uu 01
03/07/25 06:04:04 0000 s 01133ver01 44.752792 8.812542 uu 01
03/07/25 06:10:02 0000 s 01133ver01 44.753120 8.811960 uu 01
03/07/25 09:14:48 0000 s 01133ver01 44.753058 8.811910 uu 01
03/07/25 11:18:36 0001 1                  44.753265 8.812552 uu 01 323032323036323330303230            
03/07/25 11:22:54 0000 s 01133ver01 44.752993 8.812168 uu 01
03/07/25 11:29:46 0002 1                  0 0 uu 01 31383032334d303032333330            
03/07/25 11:31:40 0003 1                  0 0 uu 01 3231303032334d3030383334            
03/07/25 11:31:47 0004 1                  0 0 uu 01 3232303032334d3031343232            
03/07/25 11:32:23 0005 1                  0 0 uu 01 3231303032334d3031373036            
03/07/25 11:33:19 0006 1                  0 0 uu 01 31383032334d303131353431            
03/07/25 11:34:19 0007 1                  0 0 uu 01 31383032334d303131353432            
03/07/25 11:34:22 0008 1                  0 0 uu 01 31383032334d303131353532            
03/07/25 11:34:33 0009 1                  0 0 uu 01 31383032334d303131353433            
03/07/25 11:34:40 0010 1                  0 0 uu 01 31383032334d303131353534            
03/07/25 11:35:22 0011 1                  0 0 uu 01 31383032334d303131353736            
03/07/25 11:35:24 0012 1                  0 0 uu 01 31383032334d303131353733            
03/07/25 11:35:24 0013 1                  0 0 uu 01 31383032334d303132333333            
03/07/25 11:35:26 0014 1                  0 0 uu 01 3232303032334d3031383239            
03/07/25 11:36:23 0015 1                  0 0 uu 01 31383032334d303131353435            
03/07/25 11:36:29 0016 1                  0 0 uu 01 31383032334d303131353535            
03/07/25 11:36:33 0017 1                  0 0 uu 01 31383032334d303131353434            
03/07/25 11:37:09 0018 1                  0 0 uu 01 3234303032334d3031333935            
03/07/25 11:37:12 0019 1                  0 0 uu 01 31383032334d303131343530            
03/07/25 11:37:31 0020 1                  0 0 uu 01 31383032334d303131353338            
03/07/25 11:38:01 0021 1                  0 0 uu 01 31383032334d303135353831            
03/07/25 11:38:05 0022 1                  0 0 uu 01 31383032334d303135353934            
03/07/25 11:38:09 0023 1                  0 0 uu 01 31383032334d303135353936            
03/07/25 11:38:39 0024 1                  0 0 uu 01 31383032334d303135353834            
03/07/25 11:38:41 0025 1                  0 0 uu 01 31383032334d303032313339            
03/07/25 11:39:16 0026 1                  0 0 uu 01 323031323055303030303833            
03/07/25 11:40:17 0027 1                  0 0 uu 01 31383032334d303131353735            
03/07/25 11:40:21 0028 1                  0 0 uu 01 31383032334d303135333434            
03/07/25 11:40:27 0029 1                  0 0 uu 01 31383032334d303135353935            
03/07/25 11:40:56 0030 1                  0 0 uu 01 31383032334d303135323739            
03/07/25 11:41:27 0031 1                  0 0 uu 01 31383132304a303039303636            
03/07/25 11:46:25 0032 1                  0 0 uu 01 323030323545303036363838            
03/07/25 11:46:36 0033 1                  0 0 uu 01 3234303032334d3030383439            
03/07/25 11:50:03 0034 1                  0 0 uu 01 31383032334d303032363730            
03/07/25 11:50:04 0035 1                  0 0 uu 01 31383032334d303136343736            
03/07/25 11:50:07 0036 1                  0 0 uu 01 31383032334d303032363635            
03/07/25 11:50:11 0037 1                  0 0 uu 01 31383032334d303132313930            
03/07/25 11:50:25 0038 1                  0 0 uu 01 31383032334d303035323733            
03/07/25 11:50:57 0039 1                  0 0 uu 01 31383032334d303132313838            
