09/08/25 04:49:49 0000 s 01132ver01 44.753070 8.812130 ss 01
09/08/25 05:00:22 0000 s 01132ver01 44.752932 8.812372 ss 01
09/08/25 05:12:56 0000 s 01132ver01 44.770502 8.735523 ss 01
09/08/25 05:31:07 0001 1                  0 0 ss 01 313932343045303030313336            
09/08/25 05:31:07 0002 1                  0 0 ss 01 323032323036323330303233            
09/08/25 05:38:06 0003 1                  44.782512 8.632214 ss 01 31383132304a303039363439            
09/08/25 05:43:23 0004 1                  44.764286 8.643381 ss 01 31383132304a303035323232            
09/08/25 05:43:24 0005 1                  44.764278 8.643368 ss 01 3233303132304a3030393035            
09/08/25 05:50:31 0006 1                  44.743015 8.653000 ss 01 31383132304a303032343937            
09/08/25 05:59:05 0007 1                  44.739821 8.646054 ss 01 31383132304a303035343136            
09/08/25 06:03:12 0008 1                  44.733858 8.622735 ss 01 31383132304a303031353235            
09/08/25 06:03:12 0009 1                  44.733858 8.622735 ss 01 31383132304a303031353036            
09/08/25 06:04:28 0010 1                  44.733501 8.622772 ss 01 31383132304a303031373839            
09/08/25 06:06:07 0011 1                  44.731175 8.623439 ss 01 31383132304a303031343934            
09/08/25 06:18:04 0012 1                  44.729187 8.625081 ss 01 3231303132304a3038333731            
09/08/25 06:19:31 0013 1                  44.729951 8.624115 ss 01 31383132304a303031353234            
09/08/25 06:20:24 0014 1                  44.730153 8.624012 ss 01 31383132304a303031343935            
09/08/25 06:21:53 0015 1                  44.731052 8.624647 ss 01 31383132304a303031363730            
09/08/25 06:22:12 0016 1                  44.731047 8.624569 ss 01 31383132304a303035313530            
09/08/25 06:26:30 0017 1                  44.733493 8.619808 ss 01 31383132304a303033303836            
09/08/25 06:28:02 0018 1                  44.732339 8.620295 ss 01 31383132304a303033323639            
09/08/25 06:28:04 0019 1                  44.732338 8.620295 ss 01 31383132304a303031343034            
09/08/25 06:29:25 0020 1                  44.732313 8.620443 ss 01 31383132304a303035393138            
09/08/25 06:29:35 0021 1                  44.732267 8.620432 ss 01 31383132304a303033323332            
09/08/25 06:29:36 0022 1                  44.732260 8.620431 ss 01 31383132304a303033323333            
09/08/25 06:33:39 0023 1                  44.731912 8.622034 ss 01 313931323053303036313833            
09/08/25 06:35:10 0024 1                  44.732611 8.622665 ss 01 31383132304a303031353332            
09/08/25 06:35:11 0025 1                  44.732610 8.622655 ss 01 313931323053303033373234            
09/08/25 06:37:08 0026 1                  44.735074 8.622285 ss 01 31383132304a303031313930            
09/08/25 06:40:49 0027 1                  44.751189 8.621435 ss 01 31383132304a303033393135            
09/08/25 06:42:20 0028 1                  44.752589 8.620795 ss 01 31383132304a303031363832            
09/08/25 06:44:31 0029 1                  44.754025 8.620042 ss 01 31383132304a303035303239            
09/08/25 06:50:47 0000 s 01132ver01 44.756432 8.619465 ss 01
09/08/25 06:56:15 0030 1                  44.768368 8.614353 ss 01 313931323053303032303234            
09/08/25 06:59:59 0031 1                  44.760228 8.619006 ss 01 3235303132304a3030303334            
09/08/25 07:01:05 0032 1                  44.759899 8.619641 ss 01 31383132304a303033303133            
09/08/25 07:02:14 0033 1                  44.759432 8.620084 ss 01 31383132304a303037393236            
09/08/25 07:04:05 0034 1                  44.758865 8.618548 ss 01 31383132304a303031303035            
09/08/25 07:05:03 0035 1                  44.758777 8.618656 ss 01 31383132304a303035383237            
09/08/25 07:06:24 0036 1                  44.758303 8.619293 ss 01 3231303132304a3130303433            
09/08/25 07:07:32 0037 1                  44.758068 8.619098 ss 01 313931323053303031373932            
09/08/25 07:08:47 0038 1                  44.757308 8.618795 ss 01 31383132304a303031313537            
09/08/25 07:09:47 0039 1                  44.756980 8.618575 ss 01 3234303132304a3030323031            
09/08/25 07:12:53 0041 1                  44.753775 8.618022 ss 01 31383132304a303031313739            
09/08/25 07:16:20 0042 1                  44.756916 8.619533 ss 01 3234303132304a3031343239            
09/08/25 07:17:21 0043 1                  44.756997 8.619506 ss 01 31383132304a303033363733            
09/08/25 07:17:24 0044 1                  44.757054 8.619520 ss 01 31383132304a303033363731            
09/08/25 07:18:29 0045 1                  44.757374 8.619678 ss 01 31383132304a303033313035            
09/08/25 07:20:10 0046 1                  44.757643 8.620738 ss 01 3233303132304a3031313139            
09/08/25 07:20:10 0047 1                  44.757643 8.620738 ss 01 31383132304a303032393131            
09/08/25 07:21:18 0048 1                  44.757673 8.620440 ss 01 31383132304a303033363635            
09/08/25 07:25:30 0049 1                  44.754388 8.619237 ss 01 3233313130304a3030323732            
09/08/25 08:00:39 0000 s 01132ver01 44.755420 8.619205 ss 01
09/08/25 08:10:35 0050 1                  44.767142 8.624100 ss 01 31383132304a303033303832            
09/08/25 08:17:04 0051 1                  44.755507 8.640177 ss 01 31383132304a303031363135            
09/08/25 08:18:03 0052 1                  44.755121 8.640767 ss 01 31383132304a303031303c39            
09/08/25 08:18:03 0053 1                  44.755121 8.640767 ss 01 31383132304a303031303839            
09/08/25 08:20:04 0054 1                  44.752974 8.645535 ss 01 31383132304a303031323532            
09/08/25 08:22:02 0055 1                  44.754108 8.645364 ss 01 31383132304a303033313635            
09/08/25 08:23:05 0056 1                  44.754521 8.645690 ss 01 31383132304a303031383239            
09/08/25 08:27:00 0057 1                  44.750081 8.650161 ss 01 31383132304a303035313034            
09/08/25 08:29:52 0058 1                  44.750737 8.656813 ss 01 31383132304a303032303030            
09/08/25 08:31:42 0059 1                  44.749011 8.655946 ss 01 31383132304a303030383035            
09/08/25 08:32:06 0060 1                  44.749018 8.656118 ss 01 31383132304a303035313930            
09/08/25 08:33:50 0061 1                  44.748382 8.659211 ss 01 3233303132304a3031343235            
09/08/25 08:35:40 0062 1                  44.744234 8.662174 ss 01 31383132304a303031303236            
09/08/25 08:48:43 0063 1                  44.745527 8.661821 ss 01 3234303132304a3032343530            
09/08/25 08:51:19 0064 1                  44.746611 8.658897 ss 01 31383132304a303031333638            
09/08/25 08:52:58 0065 1                  44.747117 8.659018 ss 01 31383132304a303031333034            
09/08/25 08:54:39 0066 1                  44.747814 8.659094 ss 01 31383132304a303035383333            
09/08/25 08:55:58 0067 1                  44.748049 8.657491 ss 01 31383132304a303031333033            
09/08/25 08:57:39 0068 1                  44.749359 8.656636 ss 01 31383132304a303031303232            
09/08/25 08:58:47 0069 1                  44.750006 8.657191 ss 01 31383132304a303032303631            
09/08/25 08:59:42 0070 1                  44.750160 8.657194 ss 01 31383132304a303031373039            
09/08/25 08:59:53 0071 1                  44.750213 8.657191 ss 01 31383132304a303031373432            
09/08/25 09:01:03 0072 1                  44.750579 8.657296 ss 01 31383132304a303031393936            
09/08/25 09:01:11 0073 1                  44.750585 8.657246 ss 01 31383132304a303031333630            
09/08/25 09:02:24 0074 1                  44.751000 8.657704 ss 01 3231303132304a3039303333            
09/08/25 09:03:28 0075 1                  44.751113 8.658141 ss 01 3231303132304a3031333833            
09/08/25 09:04:40 0076 1                  44.751170 8.658725 ss 01 313932343045303030303134            
09/08/25 09:05:45 0077 1                  44.751280 8.658793 ss 01 3235303132304a3030323238            
09/08/25 09:05:46 0078 1                  44.751281 8.658805 ss 01 31383132304a303035393433            
09/08/25 09:06:08 0079 1                  44.751260 8.658721 ss 01 31383132304a303031363830            
09/08/25 09:06:15 0080 1                  44.751270 8.658742 ss 01 31383132304a303031363830            
09/08/25 09:06:15 0081 1                  44.751270 8.658742 ss 01 31383132304a303031363830            
09/08/25 09:06:20 0082 1                  44.751253 8.658802 ss 01 31383132304a303035393433            
09/08/25 09:06:22 0083 1                  44.751250 8.658817 ss 01 3235303132304a3030323238            
09/08/25 09:09:04 0084 1                  44.751436 8.657631 ss 01 31383132304a303033363734            
09/08/25 09:11:41 0085 1                  44.752435 8.659100 ss 01 31383132304a303033303039            
09/08/25 09:12:59 0086 1                  44.752673 8.658168 ss 01 31383033304d303030333932            
09/08/25 09:15:18 0087 1                  44.755100 8.655625 ss 01 31383132304a303033313536            
09/08/25 09:15:18 0088 1                  44.755100 8.655625 ss 01 31383132304a303031333632            
