26/06/25 05:00:50 0000 s 02546ver01 44.753112 8.812442 vv 01
26/06/25 05:12:59 0001 1                  44.770197 8.727970 vv 01 3232303234304a3030313137            
26/06/25 05:15:08 0002 1                  44.770893 8.729098 vv 01 31383234304a303033333938            
26/06/25 05:17:05 0003 1                  44.770848 8.729438 vv 01 313932343056303030313231            
26/06/25 05:18:44 0004 1                  44.771557 8.729623 vv 01 31383234304a303032373938            
26/06/25 05:21:02 0005 1                  44.769757 8.727188 vv 01 31383234304a303032373939            
26/06/25 05:23:25 0006 1                  44.769628 8.724653 vv 01 31383234304a303030373334            
26/06/25 05:25:28 0008 1                  44.770713 8.723673 vv 01 31383234304a303030383930            
26/06/25 05:31:22 0009 1                  44.770410 8.725063 vv 01 31383234304a303030343537            
26/06/25 05:33:01 0010 1                  44.770108 8.724670 vv 01 31383234304a303030373233            
26/06/25 05:33:02 0011 1                  44.770108 8.724675 vv 01 31383234304a303032343539            
26/06/25 05:35:55 0012 1                  44.769878 8.724442 vv 01 3234303234304a3031313439            
26/06/25 05:38:04 0013 1                  44.769678 8.726962 vv 01 31383234304a303033313233            
26/06/25 05:39:44 0014 1                  44.769728 8.727628 vv 01 3235303234304a3030383235            
26/06/25 05:39:56 0015 1                  44.769728 8.727622 vv 01 3235303234304a3030383139            
26/06/25 05:41:35 0016 1                  44.769730 8.727613 vv 01 3234303234304a30313081cf            
26/06/25 05:41:54 0017 1                  44.769747 8.727615 vv 01 3235303234304a3030383637            
26/06/25 05:43:34 0018 1                  44.769748 8.728397 vv 01 3233303234304a3031323133            
26/06/25 05:49:16 0019 1                  44.769252 8.718253 vv 01 31383234304a303032353034            
26/06/25 05:51:00 0020 1                  44.769142 8.716315 vv 01 3234303234304a3030303031            
26/06/25 05:51:16 0021 1                  44.769162 8.716323 vv 01 31383234304a303030343630            
26/06/25 05:53:19 0022 1                  44.769872 8.716020 vv 01 31383234304a303032393831            
26/06/25 05:56:29 0023 1                  44.768080 8.714722 vv 01 3235303234304a3031303730            
26/06/25 05:58:33 0024 1                  44.768427 8.713623 vv 01 31383234304a303030343633            
26/06/25 06:00:36 0025 1                  44.768542 8.714642 vv 01 31383234304a303032343535            
26/06/25 06:02:02 0026 1                  44.768528 8.714490 vv 01 3234303234304a3030303431            
26/06/25 06:03:27 0027 1                  44.768480 8.714237 vv 01 31383234304a303032343438            
26/06/25 06:05:34 0028 1                  44.768472 8.714025 vv 01 31383234304a303030343632            
26/06/25 06:07:28 0029 1                  44.768875 8.713700 vv 01 31383234304a303030343631            
26/06/25 06:09:05 0030 1                  44.768985 8.713190 vv 01 31383234304a303031383133            
