05/06/25 06:06:05 0000 s 00562ver01 44.753035 8.812293 uu 01
05/06/25 08:42:01 0000 s 00562ver01 44.753288 8.812953 uu 01
05/06/25 09:27:24 0001 1                  0 0 uu 01 31383032334d303139333330            
05/06/25 09:27:24 0002 1                  0 0 uu 01 31383032334d303139303335            
05/06/25 09:27:24 0003 1                  0 0 uu 01 323032323036323330303034            
05/06/25 09:28:57 0004 1                  0 0 uu 01 31383032334d303139303338            
05/06/25 09:32:35 0005 1                  0 0 uu 01 3234303234304a3030373435            
05/06/25 09:33:12 0006 1                  0 0 uu 01 31383032334d303033373037            
05/06/25 09:33:43 0007 1                  0 0 uu 01 31383032334d303033383633            
05/06/25 09:34:21 0008 1                  0 0 uu 01 31383032334d303033363334            
05/06/25 09:34:22 0009 1                  0 0 uu 01 31383032334d303033393236            
05/06/25 09:34:25 0010 1                  0 0 uu 01 31383032334d303139313134            
05/06/25 09:36:52 0011 1                  0 0 uu 01 31383032334d303139363234            
05/06/25 09:36:54 0012 1                  0 0 uu 01 31383032334d303033383436            
05/06/25 09:37:36 0013 1                  0 0 uu 01 3233303032334d3030323730            
05/06/25 09:37:44 0014 1                  0 0 uu 01 3231303032334d3031383431            
05/06/25 09:37:55 0015 1                  0 0 uu 01 323030323545303038323434            
05/06/25 09:37:59 0016 1                  0 0 uu 01 3231303032334d3031353833            
05/06/25 09:38:04 0017 1                  0 0 uu 01 3231303032334d3030383137            
05/06/25 09:39:13 0018 1                  0 0 uu 01 31383032334d303033363336            
05/06/25 09:40:32 0019 1                  0 0 uu 01 31383132304a303039303234            
05/06/25 09:42:18 0020 1                  0 0 uu 01 31383032334d303139373536            
05/06/25 09:42:22 0021 1                  0 0 uu 01 31383032334d303033383433            
05/06/25 09:42:25 0022 1                  0 0 uu 01 31383032334d303139303930            
05/06/25 09:42:36 0023 1                  0 0 uu 01 323031323055303030303634            
05/06/25 09:43:36 0024 1                  0 0 uu 01 31383032334d303139313735            
05/06/25 09:44:26 0025 1                  0 0 uu 01 31383032334d303033363430            
05/06/25 09:45:15 0026 1                  0 0 uu 01 31383032334d303139303331            
05/06/25 09:45:18 0027 1                  0 0 uu 01 31383032334d303131353332            
05/06/25 09:46:12 0028 1                  0 0 uu 01 31383032334d303133303637            
05/06/25 09:50:02 0029 1                  0 0 uu 01 31383032334d303033363032            
05/06/25 09:54:58 0030 1                  0 0 uu 01 3234303234304a3030373434            
05/06/25 09:55:06 0031 1                  0 0 uu 01 3234303234304a3030373433            
05/06/25 09:56:54 0032 1                  0 0 uu 01 3231303032334d3031353834            
05/06/25 10:00:12 0033 1                  0 0 uu 01 31383032334d303135313532            
05/06/25 10:00:15 0034 1                  0 0 uu 01 31383032334d303133313034            
05/06/25 10:02:24 0035 1                  0 0 uu 01 3233303032334d3030333436            
05/06/25 10:03:13 0036 1                  0 0 uu 01 31383032334d303139333937            
05/06/25 10:10:22 0037 1                  0 0 uu 01 3231303032334d3032363731            
05/06/25 10:12:10 0038 1                  0 0 uu 01 31383032334d303130313138            
05/06/25 10:12:11 0039 1                  0 0 uu 01 31383032334d303130313136            
05/06/25 10:16:06 0040 1                  0 0 uu 01 31383032334d303035303739            
05/06/25 10:17:43 0041 1                  0 0 uu 01 31383032334d303037383836            
05/06/25 10:17:45 0042 1                  0 0 uu 01 3232303032334d3030393137            
05/06/25 10:18:00 0043 1                  0 0 uu 01 31383032334d303037383438            
05/06/25 10:18:02 0044 1                  0 0 uu 01 31383032334d303139313734            
05/06/25 10:18:37 0045 1                  0 0 uu 01 3231303032334d3030323637            
05/06/25 10:19:23 0046 1                  0 0 uu 01 31383032334d303031313839            
05/06/25 10:19:30 0047 1                  0 0 uu 01 31383032334d303037373231            
05/06/25 10:20:08 0048 1                  0 0 uu 01 31383032334d303139363538            
05/06/25 10:23:03 0049 1                  0 0 uu 01 323030323545303037343536            
