18/08/25 04:57:23 0000 s 02538ver01 44.753197 8.812595 ss 01
18/08/25 05:10:26 0001 1                  44.753358 8.809793 ss 01 303ac8e9c095931ac688c702            
18/08/25 05:10:32 0002 1                  44.753348 8.809788 ss 01 313931323053303034333830            
18/08/25 05:10:35 0003 1                  44.753343 8.809788 ss 01 3035ebb3202601880003ffa4            
18/08/25 05:10:43 0004 1                  44.753332 8.809787 ss 01 31383032334d303135353931            
18/08/25 05:14:26 0005 1                  44.757200 8.811363 ss 01 313932343053303030373937            
18/08/25 05:14:28 0006 1                  44.757205 8.811350 ss 01 3234303132304a3031383731            
18/08/25 05:18:40 0007 1                  44.760122 8.807035 ss 01 313931323053303034393435            
18/08/25 05:18:42 0008 1                  44.760123 8.807037 ss 01 3231303132304a3033353130            
18/08/25 05:19:34 0009 1                  44.760128 8.807047 ss 01 000000001126330500000000            
18/08/25 05:20:46 0010 1                  44.761403 8.808863 ss 01 3231303132304a3030353639            
18/08/25 05:21:28 0011 1                  44.761415 8.808860 ss 01 30340bf7202f9ad748778d77            
18/08/25 05:21:41 0012 1                  44.761412 8.808880 ss 01 313931323053303036303032            
18/08/25 05:21:56 0013 1                  44.761415 8.808895 ss 01 3235303132304a3031323334            
18/08/25 05:23:03 0014 1                  44.760860 8.809543 ss 01 313931323053303036323932            
18/08/25 05:31:52 0015 1                  44.768798 8.803680 ss 01 31383132304a303039313934            
18/08/25 05:31:54 0016 1                  44.768798 8.803680 ss 01 313932343053303030373635            
18/08/25 05:31:55 0017 1                  44.768802 8.803685 ss 01 313932343050303030333732            
18/08/25 05:31:59 0018 1                  44.768807 8.803697 ss 01 323032343056303030343939            
18/08/25 05:32:05 0019 1                  44.768812 8.803705 ss 01 313932343053303030343537            
18/08/25 05:32:12 0020 1                  44.768815 8.803717 ss 01 313932343053303030373738            
18/08/25 05:36:20 0021 1                  44.776900 8.799828 ss 01 30395dfa82c71ac0002b0620            
18/08/25 05:36:22 0022 1                  44.776900 8.799828 ss 01 313931323050303132303331            
18/08/25 05:36:26 0023 1                  44.776903 8.799832 ss 01 3231303032334d3031383032            
18/08/25 05:36:28 0024 1                  44.776908 8.799830 ss 01 313939323050303132303331            
18/08/25 05:37:39 0025 1                  44.777775 8.796538 ss 01 30395dfa82c71ac0002b0620            
18/08/25 05:37:51 0026 1                  44.777768 8.796548 ss 01 313931323053303036383438            
18/08/25 05:45:09 0027 1                  44.776080 8.801020 ss 01 3231303132304a3036363630            
18/08/25 05:49:12 0028 1                  44.775928 8.810937 ss 01 3231303032334d3032373436            
18/08/25 05:49:25 0029 1                  44.775927 8.810947 ss 01 313931323053303030383232            
18/08/25 05:50:34 0030 1                  44.774592 8.811157 ss 01 313931323043303035343839            
18/08/25 05:50:44 0031 1                  44.774593 8.811162 ss 01 313931323053303030383230            
18/08/25 05:52:55 0032 1                  44.773948 8.811858 ss 01 313931323053303035323931            
18/08/25 05:59:33 0033 1                  44.775432 8.816262 ss 01 313931323053303031393633            
18/08/25 05:59:35 0034 1                  44.775432 8.816260 ss 01 3035ebb3200ea20800040c83            
18/08/25 06:02:38 0035 1                  44.772035 8.812362 ss 01 313931323053303031353532            
18/08/25 06:02:59 0036 1                  44.772028 8.812380 ss 01 31383032334d303135323730            
18/08/25 06:04:34 0037 1                  44.771260 8.817995 ss 01 313931323053303031323434            
18/08/25 06:11:21 0038 1                  44.772997 8.821632 ss 01 313931323053303031353630            
18/08/25 06:14:56 0039 1                  44.777622 8.832020 ss 01 313932343053303030363635            
18/08/25 06:14:59 0040 1                  44.777623 8.832020 ss 01 30396061c034d840000dea7c            
18/08/25 06:16:15 0041 1                  44.779018 8.835112 ss 01 313931323053303031353236            
18/08/25 06:24:39 0042 1                  44.771263 8.827828 ss 01 3233303032334d3030393435            
18/08/25 06:24:52 0043 1                  44.771270 8.827808 ss 01 313931323053303031373534            
18/08/25 06:26:43 0044 1                  44.769750 8.821430 ss 01 313931323053303031373533            
18/08/25 06:31:26 0045 1                  44.775995 8.821425 ss 01 313931323053303037363530            
18/08/25 06:33:55 0046 1                  44.781250 8.827053 ss 01 3234303132304a3030313031            
18/08/25 06:35:27 0047 1                  44.783272 8.828472 ss 01 3233303132304a3031323737            
18/08/25 06:36:45 0048 1                  44.783957 8.826260 ss 01 3234303032334d3030313530            
18/08/25 06:36:46 0049 1                  44.783955 8.826253 ss 01 313931323053303030353736            
18/08/25 06:38:14 0050 1                  44.784702 8.823683 ss 01 313931323053303036353734            
18/08/25 06:40:16 0051 1                  44.787355 8.823128 ss 01 31383032334d303135323330            
18/08/25 06:40:32 0052 1                  44.787337 8.823143 ss 01 313931323053303036363837            
18/08/25 06:43:20 0053 1                  44.787137 8.831360 ss 01 313931323053303034343038            
18/08/25 06:43:25 0054 1                  44.787142 8.831375 ss 01 31383032334d303131333136            
18/08/25 06:46:20 0055 1                  44.788738 8.826125 ss 01 313931323053303035303633            
18/08/25 06:49:30 0056 1                  44.793507 8.821473 ss 01 3233303132304a3030383135            
18/08/25 06:51:45 0057 1                  44.793782 8.824273 ss 01 3233313130304a3030303439            
18/08/25 06:51:52 0058 1                  44.793782 8.824275 ss 01 3234313130304a3030303535            
18/08/25 06:56:31 0059 1                  44.781778 8.816953 ss 01 313931323050303037303535            
18/08/25 06:57:18 0060 1                  44.781835 8.816398 ss 01 313931323053303031393730            
18/08/25 06:58:35 0061 1                  44.780988 8.815240 ss 01 313931323053303034363330            
18/08/25 07:00:30 0063 1                  44.779250 8.811055 ss 01 313931323053303031363439            
18/08/25 07:01:53 0064 1                  44.782210 8.811643 ss 01 313931323053303031383138            
18/08/25 07:02:46 0065 1                  44.782207 8.811713 ss 01 534d50022600010000366437            
18/08/25 07:03:30 0066 1                  44.783025 8.808720 ss 01 313931323053303031353639            
18/08/25 07:03:43 0067 1                  44.783047 8.808677 ss 01 30396061c029c480000e5cd1            
18/08/25 07:06:12 0068 1                  44.785877 8.805027 ss 01 313931323053303134343037            
18/08/25 07:06:15 0069 1                  44.785877 8.805027 ss 01 313931323053303034343037            
18/08/25 07:20:36 0070 1                  44.781528 8.818285 ss 01 313931323053303035303433            
18/08/25 07:21:57 0071 1                  44.781010 8.821607 ss 01 313931323053303036373437            
18/08/25 07:22:15 0072 1                  44.781025 8.821620 ss 01 313931323053303034353636            
18/08/25 07:27:07 0073 1                  44.790112 8.828053 ss 01 313931323053303036303330            
18/08/25 07:28:15 0074 1                  44.790163 8.828567 ss 01 313931323053303035353832            
18/08/25 07:30:04 0075 1                  44.792290 8.829168 ss 01 313931323053303031393734            
18/08/25 07:32:13 0076 1                  44.793462 8.829095 ss 01 313931323053303031353637            
18/08/25 07:33:19 0077 1                  44.794200 8.829133 ss 01 3234303132304a3030363938            
18/08/25 07:36:57 0078 1                  44.799448 8.829423 ss 01 313931323053303031393638            
18/08/25 07:36:59 0079 1                  44.799448 8.829422 ss 01 31383032334d303135323834            
18/08/25 07:38:25 0080 1                  44.799905 8.828967 ss 01 313931323053303031353231            
18/08/25 07:47:19 0081 1                  44.792555 8.835738 ss 01 313931323043303032373434            
18/08/25 07:47:34 0082 1                  44.792563 8.835752 ss 01 313931323053303033313436            
18/08/25 07:50:34 0083 1                  44.792665 8.843268 ss 01 323031313030533030303833            
18/08/25 07:51:48 0084 1                  44.792628 8.843267 ss 01 323035313030533030303834            
18/08/25 07:55:27 0085 1                  44.787848 8.841333 ss 01 313931323053303031313133            
18/08/25 07:56:46 0086 1                  44.787323 8.841165 ss 01 313931323053303031333934            
18/08/25 07:56:48 0087 1                  44.787323 8.841165 ss 01 313931323043303030383130            
18/08/25 07:57:52 0088 1                  44.787330 8.841183 ss 01 30396061c01949800000eadd            
18/08/25 08:16:09 0089 1                  44.754750 8.788273 ss 01 3231303033304d3034323836            
18/08/25 08:18:55 0000 s 02538ver01 0 0 ss 01
18/08/25 08:18:55 0000 s 02538ver01 0 0 ss 01
18/08/25 08:19:51 0090 1                  44.754580 8.788795 ss 01 31383033304d303034393533            
18/08/25 08:19:57 0091 1                  44.754577 8.788782 ss 01 31383032334d303032333134            
18/08/25 08:24:28 0000 s 02538ver01 0 0 ss 01
18/08/25 08:26:58 0092 1                  44.754760 8.788747 ss 01 31383032334d303032333136            
18/08/25 08:27:00 0093 1                  44.754763 8.788748 ss 01 31383033304d303035303037            
18/08/25 08:27:01 0094 1                  44.754765 8.788750 ss 01 3231303033304d3034333734            
18/08/25 08:27:03 0095 1                  44.754767 8.788752 ss 01 31383033304d303035303036            
18/08/25 08:27:09 0096 1                  44.754773 8.788753 ss 01 31383033304d303035303037            
18/08/25 08:27:10 0097 1                  44.754773 8.788753 ss 01 3231303033304d3034333734            
18/08/25 08:27:18 0098 1                  44.754775 8.788755 ss 01 31383032334d303032333136            
18/08/25 08:27:19 0099 1                  44.754775 8.788755 ss 01 31383033304d303035303036            
18/08/25 08:29:36 0100 1                  44.755468 8.787732 ss 01 31383032334d303032323434            
18/08/25 08:29:44 0101 1                  44.755472 8.787720 ss 01 31383032334d303032323432            
18/08/25 08:29:48 0102 1                  44.755472 8.787717 ss 01 31383033304d303035303033            
18/08/25 08:29:52 0103 1                  44.755472 8.787713 ss 01 303960624379a9c1ecf92cd6            
18/08/25 08:30:14 0104 1                  44.755367 8.787800 ss 01 303ac8e9c083031ac688c7ac            
18/08/25 08:30:19 0105 1                  44.755353 8.787795 ss 01 3235303032334d3030393439            
18/08/25 08:30:21 0106 1                  44.755348 8.787790 ss 01 303ac8e9c0eb625ca3ef5c68            
18/08/25 08:30:23 0107 1                  44.755340 8.787785 ss 01 303ac8e9c034dddc9943f817            
18/08/25 08:30:24 0108 1                  44.755335 8.787780 ss 01 313931323053303030363438            
18/08/25 08:30:30 0109 1                  44.755315 8.787757 ss 01 313931323053303031373230            
18/08/25 08:30:37 0110 1                  44.755303 8.787742 ss 01 303acb0340e0f49c6af8d88b            
18/08/25 08:30:38 0111 1                  44.755303 8.787742 ss 01 31383032334d303032303632            
18/08/25 08:30:45 0112 1                  44.755293 8.787733 ss 01 303aca4982540c9c4cc9d38e            
18/08/25 08:30:47 0113 1                  44.755293 8.787730 ss 01 303ac8e9c080e91ac689029c            
18/08/25 08:30:51 0114 1                  44.755290 8.787728 ss 01 31383032334d303032323835            
18/08/25 08:30:54 0115 1                  44.755287 8.787727 ss 01 31383032334d303032323433            
18/08/25 08:54:04 0116 1                  44.788172 8.746743 ss 01 303ac8e9c080e91ac689029c            
18/08/25 08:54:05 0117 1                  44.788180 8.746745 ss 01 303ac8e9c034dddc9943f817            
18/08/25 08:54:07 0118 1                  44.788180 8.746745 ss 01 303aca4982540c9c4cc9d38e            
18/08/25 08:54:09 0119 1                  44.788188 8.746738 ss 01 30395dfa82c71ac0002b0620            
18/08/25 08:54:47 0120 1                  44.788167 8.746730 ss 01 303acb03434208dc8e42213b            
18/08/25 08:54:49 0121 1                  44.788162 8.746733 ss 01 3035ebb3202601880003ffa4            
18/08/25 08:54:56 0122 1                  44.788158 8.746747 ss 01 3035ea072801a140000093b1            
18/08/25 08:54:58 0123 1                  44.788160 8.746747 ss 01 3035ebb3200ea20800040c83            
18/08/25 09:17:15 0124 1                  44.759347 8.815398 ss 01 313931313030533030323137            
18/08/25 09:19:31 0125 1                  44.761095 8.815048 ss 01 323031313030533030313939            
18/08/25 09:20:25 0126 1                  44.761127 8.815053 ss 01 313931313030533030323232            
18/08/25 09:21:14 0127 1                  44.761128 8.815005 ss 01 313931313030533030323338            
18/08/25 09:21:58 0128 1                  44.761102 8.814972 ss 01 323031313030533030303737            
18/08/25 09:22:41 0129 1                  44.761102 8.815030 ss 01 313931313030533030323339            
18/08/25 09:23:55 0130 1                  44.760332 8.816047 ss 01 313931313030533030323230            
18/08/25 09:25:28 0131 1                  44.760317 8.816065 ss 01 3139313130304a3030303337            
18/08/25 09:25:33 0132 1                  44.760312 8.816070 ss 01 323031313030503030323734            
18/08/25 09:25:46 0133 1                  44.760315 8.816067 ss 01 31383132304a303138323635            
18/08/25 09:26:14 0134 1                  44.760325 8.816082 ss 01 313931313030533030323238            
18/08/25 09:26:56 0135 1                  44.760330 8.816072 ss 01 3139313130304a3030303032            
18/08/25 09:27:42 0136 1                  44.760335 8.816063 ss 01 31383132304a303138323637            
18/08/25 09:28:18 0137 1                  44.760308 8.816077 ss 01 323031313030533030303736            
18/08/25 09:28:58 0138 1                  44.760318 8.816082 ss 01 31383132304a303138323730            
18/08/25 09:29:17 0139 1                  44.760328 8.816070 ss 01 313931313030533030323230            
18/08/25 09:29:18 0140 1                  44.760330 8.816067 ss 01 3139313130304a3030303032            
18/08/25 09:29:19 0141 1                  44.760330 8.816067 ss 01 31383132304a303138323638            
18/08/25 09:29:22 0142 1                  44.760332 8.816057 ss 01 31383132304a303138323730            
18/08/25 09:29:31 0143 1                  44.760333 8.816052 ss 01 31383132304a303138323637            
18/08/25 09:41:37 0000 s 02538ver01 44.757197 8.796762 ss 01
