06/02/25 04:56:59 0000 s 01428ver01 44.753053 8.811860 vv 01
06/02/25 05:27:03 0001 1                  0 0 vv 01 31383234304A303033333438            
06/02/25 05:34:04 0002 1                  44.750682 8.748748 vv 01 31383234304A303032363031            
06/02/25 05:37:36 0003 1                  44.750488 8.754193 vv 01 E28011A0A50100649D2B850A            
06/02/25 05:38:02 0004 1                  44.750468 8.752877 vv 01 555338334D84902100220914            
06/02/25 05:38:02 0005 1                  44.750468 8.752877 vv 01 4D44F9E38CF5D36C713F10C2            
06/02/25 05:41:16 0006 1                  44.748870 8.750428 vv 01 31383234304A303032393539            
06/02/25 05:46:38 0007 1                  44.749722 8.755712 vv 01 31383234304A303030393134            
06/02/25 05:51:53 0008 1                  44.749143 8.753250 vv 01 E28011A0A501006197AB4059            
06/02/25 05:59:03 0009 1                  44.752650 8.750703 vv 01 3234303234304A3030303134            
06/02/25 06:01:19 0010 1                  44.752925 8.750827 vv 01 31383234304A303032353239            
06/02/25 06:01:22 0011 1                  44.752925 8.750825 vv 01 31383234304A303032353330            
06/02/25 06:03:03 0012 1                  44.754025 8.751127 vv 01 31383234304A303030383736            
06/02/25 06:09:06 0013 1                  44.751047 8.750995 vv 01 31383234304A303032363035            
06/02/25 06:11:43 0014 1                  44.751842 8.751423 vv 01 31383234304A303032343338            
06/02/25 06:17:26 0015 1                  44.751705 8.753222 vv 01 3138B234304A303032353133            
06/02/25 06:17:26 0016 1                  44.751705 8.753222 vv 01 31383234304A303032353133            
06/02/25 06:17:26 0017 1                  44.751705 8.753222 vv 01 31383234304A323032353132            
06/02/25 06:18:57 0018 1                  44.751762 8.753812 vv 01 31383234304A303032363938            
06/02/25 06:19:36 0019 1                  44.751750 8.753863 vv 01 E28011A0A501006492222493            
06/02/25 06:21:25 0020 1                  44.751758 8.753850 vv 01 E28011A0A506000602226558            
06/02/25 06:22:48 0021 1                  44.752055 8.749917 vv 01 3232303234304A3030373435            
06/02/25 06:24:15 0022 1                  44.752083 8.749310 vv 01 31383234304A303031373834            
06/02/25 06:27:31 0023 1                  44.752338 8.747487 vv 01 31383234304A303032353737            
06/02/25 06:31:56 0024 1                  44.752370 8.743950 vv 01 25705569A6B85B52C1C36CB1            
06/02/25 06:39:10 0025 1                  44.756960 8.753305 vv 01 31383234304A303032373334            
06/02/25 06:41:50 0026 1                  44.757618 8.754072 vv 01 31383234304A303032343038            
06/02/25 06:42:51 0027 1                  44.758078 8.754132 vv 01 573232383037383438423337            
06/02/25 06:44:04 0028 1                  44.758092 8.754057 vv 01 3232303032334D3031363735            
06/02/25 06:47:26 0029 1                  44.756530 8.757120 vv 01 31383234304A303031363331            
06/02/25 06:47:56 0030 1                  44.756472 8.757268 vv 01 31383234304A303030373135            
06/02/25 06:49:04 0031 1                  44.756533 8.757187 vv 01 31383032334D303138303935            
06/02/25 06:49:48 0032 1                  44.756908 8.757255 vv 01 3233303234304A3030323138            
06/02/25 06:51:45 0033 1                  44.757188 8.757317 vv 01 31383234304A303032393033            
06/02/25 06:52:57 0034 1                  44.757485 8.756427 vv 01 31383234304A303033303139            
06/02/25 07:00:48 0035 1                  44.752573 8.751828 vv 01 31383234304A303031373833            
06/02/25 07:01:02 0036 1                  44.752570 8.751832 vv 01 31383234304A303032343233            
06/02/25 07:27:01 0037 1                  44.767915 8.707088 vv 01 3231303132304A3037353438            
06/02/25 07:31:12 0038 1                  44.768222 8.702410 vv 01 31383234304A303030383638            
06/02/25 07:33:36 0039 1                  44.768975 8.701583 vv 01 31383234304A303030343638            
06/02/25 07:41:04 0040 1                  44.770947 8.699588 vv 01 31383234304A303030393638            
06/02/25 08:49:50 0000 s 01428ver01 44.770790 8.736682 vv 01
06/02/25 08:57:27 0041 1                  44.771080 8.728447 vv 01 3232303234304A3030303037            
06/02/25 08:59:11 0042 1                  44.771287 8.728325 vv 01 3230303234304A3030333933            
06/02/25 09:01:09 0043 1                  44.771298 8.728297 vv 01 31383234304A303031343434            
06/02/25 09:01:10 0044 1                  44.771298 8.728297 vv 01 31383234304A303030383831            
06/02/25 09:02:38 0045 1                  44.771522 8.728498 vv 01 31383234304A303033343030            
06/02/25 09:05:56 0046 1                  44.769893 8.724500 vv 01 31383234304A303033323731            
06/02/25 09:06:01 0047 1                  44.769892 8.724498 vv 01 31383234B04A303033323731            
06/02/25 09:08:14 0048 1                  44.770422 8.725152 vv 01 31383234304A303030343537            
06/02/25 09:10:43 0049 1                  44.770423 8.726147 vv 01 31383234304A303030373333            
06/02/25 09:11:51 0050 1                  44.770288 8.726088 vv 01 31383234304A303030373330            
06/02/25 09:17:45 0051 1                  44.769910 8.715563 vv 01 31383234304A303030343538            
06/02/25 10:35:48 0000 s 01428ver01 44.752828 8.811818 vv 01
06/02/25 10:38:44 0000 s 01428ver01 44.753422 8.812790 vv 01
06/02/25 10:39:47 0000 s 01428ver01 44.753458 8.812782 vv 01
06/02/25 17:34:18 0000 s 01428ver01 44.753458 8.812773 vv 01
