11/07/25 05:21:45 0000 s 02533ver01 44.753087 8.812450 ss 01
11/07/25 05:30:11 0001 1                  44.784717 8.790455 ss 01 313931323053303032353938            
11/07/25 05:30:22 0002 1                  44.784715 8.790460 ss 01 3034f7ed9c30974ab41e1517            
11/07/25 05:36:06 0003 1                  44.790252 8.784955 ss 01 313831323045303030303636            
11/07/25 05:36:29 0004 1                  44.790240 8.784942 ss 01 3034f7ed9c30974ab41e1517            
11/07/25 05:37:21 0005 1                  44.789997 8.784787 ss 01 313931323053303131313038            
11/07/25 05:37:23 0006 1                  44.789997 8.784783 ss 01 3231303132304a3038383634            
11/07/25 05:37:44 0007 1                  44.789985 8.784777 ss 01 3034f7ed9c30974ab41e1517            
11/07/25 05:38:45 0008 1                  44.789677 8.784607 ss 01 313831323045303031343337            
11/07/25 05:39:01 0009 1                  44.789690 8.784593 ss 01 3034f7ed9c30974ab41e1517            
11/07/25 05:40:23 0010 1                  44.788823 8.784418 ss 01 313831323045303036323537            
11/07/25 05:40:35 0011 1                  44.788810 8.784415 ss 01 3034f7ed9c30974ab41e1517            
11/07/25 05:41:42 0012 1                  44.788588 8.783793 ss 01 3232303132304a3030303634            
11/07/25 05:42:37 0013 1                  44.788105 8.784375 ss 01 313831323045303031373532            
11/07/25 05:42:42 0014 1                  44.788103 8.784375 ss 01 3034f7ed9c30974ab41e1517            
11/07/25 05:43:55 0015 1                  44.788070 8.784617 ss 01 313831323045303032303432            
11/07/25 05:44:04 0016 1                  44.788077 8.784618 ss 01 3034f7ed9c30974ab41e1517            
11/07/25 05:46:13 0017 1                  44.788945 8.783910 ss 01 3234303132304a3032333033            
11/07/25 05:46:15 0018 1                  44.788945 8.783907 ss 01 313831323045303036323530            
11/07/25 05:46:18 0019 1                  44.788943 8.783905 ss 01 30396061c00124400012507d            
11/07/25 05:46:54 0020 1                  44.788957 8.783885 ss 01 3034f7ed9c30974ab41e1517            
11/07/25 05:51:01 0000 s 02533ver01 0 0 ss 01
11/07/25 05:51:16 0021 1                  44.790918 8.783690 ss 01 313831323045303034393430            
11/07/25 05:51:27 0022 1                  44.790918 8.783703 ss 01 313831323045303034393430            
11/07/25 05:51:39 0023 1                  44.790900 8.783698 ss 01 3034f7ed9c30974ab41e1517            
11/07/25 05:52:33 0024 1                  44.791110 8.784093 ss 01 313831323045303030343430            
11/07/25 05:52:45 0025 1                  44.791112 8.784087 ss 01 3034f7ed9c30974ab41e1517            
11/07/25 05:54:00 0026 1                  44.791325 8.784428 ss 01 3234303033304d3030393833            
11/07/25 05:54:04 0027 1                  44.791327 8.784428 ss 01 3034f7ed9c30974ab41e1517            
11/07/25 05:56:32 0000 s 02533ver01 0 0 ss 01
11/07/25 05:56:44 0028 1                  44.791795 8.783913 ss 01 313831323045303030323736            
11/07/25 05:58:59 0029 1                  44.791230 8.782875 ss 01 30361437a4138d5ebbd02bc8            
11/07/25 05:58:59 0030 1                  44.791230 8.782875 ss 01 313831323045303030393634            
11/07/25 05:59:04 0031 1                  44.791223 8.782860 ss 01 3036143dd45b369748d9380b            
11/07/25 05:59:05 0032 1                  44.791223 8.782860 ss 01 30361437a412b89ebbd02ade            
11/07/25 05:59:10 0033 1                  44.791220 8.782850 ss 01 3036142c280f275ebbd040f0            
11/07/25 05:59:13 0034 1                  44.791218 8.782850 ss 01 3034f7ed9c30974ab41e1517            
11/07/25 05:59:14 0035 1                  44.791217 8.782848 ss 01 3036143dd45b315748d93870            
11/07/25 06:00:26 0036 1                  44.791088 8.782797 ss 01 3234303132304a3031353632            
11/07/25 06:00:41 0037 1                  44.791082 8.782802 ss 01 313831323045303030343238            
11/07/25 06:00:52 0038 1                  44.791072 8.782807 ss 01 3034f7ed9c30974ab41e1517            
11/07/25 06:03:03 0039 1                  44.791190 8.782453 ss 01 313831323045303030333536            
11/07/25 06:03:12 0040 1                  44.791185 8.782450 ss 01 3034f7ed9c30974ab41e1517            
11/07/25 06:05:30 0041 1                  44.791735 8.782110 ss 01 313831323045303031363334            
11/07/25 06:05:31 0042 1                  44.791742 8.782108 ss 01 313831323045303030323330            
11/07/25 06:05:35 0043 1                  44.791750 8.782107 ss 01 313831323045303030333934            
11/07/25 06:06:14 0044 1                  44.791735 8.782083 ss 01 3034f7ed9c30974ab41e1517            
11/07/25 06:07:56 0045 1                  44.791678 8.781247 ss 01 3231303132304a3031383933            
11/07/25 06:08:02 0046 1                  44.791675 8.781238 ss 01 31383032334d303031393239            
11/07/25 06:08:06 0047 1                  44.791673 8.781235 ss 01 313831323045303031343638            
11/07/25 06:08:10 0048 1                  44.791672 8.781235 ss 01 31383032334d303030313139            
11/07/25 06:08:30 0049 1                  44.791667 8.781217 ss 01 313831323045303030383037            
11/07/25 06:08:34 0050 1                  44.791667 8.781213 ss 01 30340c05c44bf57871cd1004            
11/07/25 06:08:37 0051 1                  44.791667 8.781208 ss 01 30340bf47c40498b24a15c04            
11/07/25 06:08:53 0052 1                  44.791670 8.781197 ss 01 3034f7ed9c30974ab41e1517            
11/07/25 06:12:40 0053 1                  44.793008 8.783918 ss 01 313831323045303034333439            
11/07/25 06:13:06 0054 1                  44.792970 8.783863 ss 01 3034f7ed9c30974ab41e1517            
11/07/25 06:13:46 0055 1                  44.792938 8.783903 ss 01 303ac8e9c0834d5ca001dec6            
11/07/25 06:13:47 0056 1                  44.792938 8.783900 ss 01 303ac8e9c0b3a319d8b63361            
11/07/25 06:13:49 0057 1                  44.792935 8.783900 ss 01 3234303132304a3030303434            
