15/02/25 05:00:16 0000 s 00897ver01 44.753075 8.812163 cc 01
15/02/25 05:00:19 0000 s 00897ver01 44.753075 8.812163 cc 01
15/02/25 05:03:41 0000 s 00897ver01 44.753075 8.812163 cc 01
15/02/25 05:03:44 0000 s 00897ver01 44.753103 8.812638 cc 01
15/02/25 05:08:36 0001 1                  0 0 cc 01 323032323036323330303135            
15/02/25 05:29:30 0002 1                  44.728241 8.720763 cc 01 31383132304a303137363738            
15/02/25 05:30:58 0003 1                  44.727982 8.721131 cc 01 31383132304a303130323037            
15/02/25 05:31:07 0004 1                  44.728002 8.721142 cc 01 31383132304a303135363430            
15/02/25 05:33:38 0005 1                  44.732666 8.714099 cc 01 31383132304a303131303731            
15/02/25 05:34:37 0006 1                  44.732867 8.713933 cc 01 31383132304a303131383732            
15/02/25 05:34:38 0007 1                  44.732852 8.713949 cc 01 31383132304a303131303732            
15/02/25 05:35:34 0008 1                  44.732839 8.713782 cc 01 313931323043303036393632            
15/02/25 05:38:43 0009 1                  44.740396 8.714027 cc 01 313931323043303037363638            
15/02/25 05:41:15 0010 1                  44.741492 8.706970 cc 01 31383132304a303130383532            
15/02/25 06:20:37 0011 1                  44.729047 8.711323 cc 01 31383132304a303130313938            
15/02/25 06:23:57 0012 1                  44.733471 8.706858 cc 01 323031313030433030303539            
15/02/25 06:29:38 0013 1                  44.724741 8.708850 cc 01 31383132304a303130383238            
15/02/25 06:29:47 0014 1                  44.724713 8.708823 cc 01 313932343045303030353833            
15/02/25 06:33:37 0015 1                  44.726718 8.699328 cc 01 31383132304a303131323532            
15/02/25 06:33:44 0016 1                  44.726701 8.699363 cc 01 31383132304a303130383138            
15/02/25 06:35:53 0017 1                  44.726735 8.699189 cc 01 313931323043303032303634            
15/02/25 06:36:48 0018 1                  44.726688 8.698693 cc 01 31383132304a303131323530            
15/02/25 06:38:48 0019 1                  44.728513 8.697531 cc 01 31383132304a303130373533            
15/02/25 06:39:37 0020 1                  44.727751 8.697374 cc 01 31383132304a303131323333            
15/02/25 06:41:21 0021 1                  44.727331 8.697219 cc 01 31383132304a303136383936            
15/02/25 06:41:24 0022 1                  44.727326 8.697222 cc 01 31383132304a303130383330            
15/02/25 06:42:42 0023 1                  44.727441 8.697378 cc 01 31383132304a303136383935            
15/02/25 06:42:50 0024 1                  44.727451 8.697346 cc 01 31383132304a303130323032            
15/02/25 06:43:46 0025 1                  44.727418 8.697339 cc 01 31383132304a303136343037            
15/02/25 06:45:07 0026 1                  44.726616 8.698309 cc 01 31383132304a303135373233            
15/02/25 06:52:40 0027 1                  44.710391 8.702905 cc 01 313931323043303034333730            
15/02/25 06:56:27 0028 1                  44.708874 8.707387 cc 01 31383132304a303137383036            
15/02/25 06:56:34 0029 1                  44.708923 8.707408 cc 01 31383132305a303137383037            
15/02/25 06:57:33 0030 1                  44.708665 8.706964 cc 01 31383132304a303039353533            
15/02/25 06:58:28 0031 1                  44.708449 8.706632 cc 01 313931323043303039373832            
15/02/25 07:09:00 0032 1                  44.727288 8.696175 cc 01 31383132304a303138303838            
15/02/25 07:11:56 0033 1                  44.727352 8.694310 cc 01 31383132304a303130333930            
15/02/25 07:13:35 0034 1                  44.727547 8.694223 cc 01 31383132304a303039333038            
15/02/25 07:15:17 0035 1                  44.727829 8.693996 cc 01 31383132304a303137383434            
15/02/25 07:17:16 0036 1                  44.727645 8.693267 cc 01 31383132304a303138303739            
15/02/25 07:17:44 0037 1                  44.727644 8.693266 cc 01 31383132304a303039373930            
15/02/25 07:23:00 0038 1                  44.729227 8.690153 cc 01 313931313030433030343133            
15/02/25 07:30:04 0039 1                  44.727847 8.687080 cc 01 313931323043303033343734            
15/02/25 07:31:03 0040 1                  44.727968 8.687574 cc 01 31383132304a303136303738            
15/02/25 07:33:17 0041 1                  44.728074 8.689544 cc 01 313931313030433030343132            
15/02/25 07:36:26 0042 1                  44.727549 8.691854 cc 01 31383132304a303039383834            
15/02/25 07:42:43 0043 1                  44.727776 8.690007 cc 01 31383132304a303136343230            
15/02/25 07:42:44 0044 1                  44.727763 8.689986 cc 01 3034f836e40bcd4ab41decc1            
15/02/25 07:44:55 0045 1                  44.727433 8.690250 cc 01 31383132304a303039383737            
15/02/25 07:44:56 0046 1                  44.727433 8.690250 cc 01 31383132304a303130353133            
15/02/25 07:46:01 0047 1                  44.727621 8.689774 cc 01 31383132304a303039333031            
15/02/25 07:47:55 0048 1                  44.727464 8.688689 cc 01 31383132304a303130353834            
15/02/25 07:49:13 0049 1                  44.727541 8.689070 cc 01 31383132304a303130313838            
15/02/25 07:49:19 0050 1                  44.727549 8.689060 cc 01 31383132304a303039383536            
15/02/25 07:51:05 0051 1                  44.727009 8.690888 cc 01 31383132304a303039383438            
15/02/25 07:53:31 0052 1                  44.726983 8.690229 cc 01 31383132304a303136393037            
15/02/25 07:54:42 0053 1                  44.727067 8.689887 cc 01 31383132304a303138303830            
15/02/25 07:55:45 0054 1                  44.727001 8.689068 cc 01 303acb0343af2a5ac688f2da            
15/02/25 07:55:46 0055 1                  44.726990 8.689074 cc 01 31383132304a303137383933            
15/02/25 07:56:52 0056 1                  44.726891 8.688612 cc 01 31383132304a303137313131            
15/02/25 07:58:13 0057 1                  44.726514 8.688592 cc 01 31383132304a303137313037            
15/02/25 07:58:18 0058 1                  44.726540 8.688604 cc 01 31383132304a303039353535            
15/02/25 07:59:18 0059 1                  44.726741 8.688612 cc 01 31383132304a303137313038            
15/02/25 08:00:37 0060 1                  44.726623 8.689204 cc 01 31383132304a303130353537            
15/02/25 08:12:35 0061 1                  44.714857 8.688587 cc 01 3039613540bb5f49502f937c            
15/02/25 08:12:44 0062 1                  44.714864 8.688598 cc 01 31383132304a303136363835            
15/02/25 08:12:52 0063 1                  44.714867 8.688619 cc 01 31383132304a303130383235            
15/02/25 09:06:00 0064 1                  44.707607 8.682331 cc 01 31383132304a303130323033            
15/02/25 09:06:16 0065 1                  44.707572 8.682302 cc 01 31383132304a303130373038            
15/02/25 09:06:19 0066 1                  44.707570 8.682341 cc 01 313931323043303032393633            
15/02/25 09:06:23 0067 1                  44.707566 8.682349 cc 01 31383132304a303130323035            
15/02/25 09:08:10 0068 1                  44.707671 8.682203 cc 01 31383132304a303130323034            
15/02/25 09:08:43 0069 1                  44.707706 8.682225 cc 01 31383132304a303039383631            
15/02/25 09:12:27 0070 1                  44.706942 8.682902 cc 01 31383132304a303130323934            
15/02/25 09:14:08 0071 1                  44.709128 8.682639 cc 01 313931323043303131363737            
15/02/25 09:15:22 0072 1                  44.709817 8.682625 cc 01 31383132304a303131343936            
15/02/25 09:15:27 0073 1                  44.709809 8.682618 cc 01 31383132304a303131343937            
15/02/25 09:17:29 0074 1                  44.710680 8.683580 cc 01 31383132304a303130383334            
15/02/25 09:18:39 0075 1                  44.708468 8.684429 cc 01 31383132304a303135383636            
15/02/25 09:18:55 0076 1                  44.708523 8.684458 cc 01 31383132304a303039383635            
15/02/25 09:20:36 0077 1                  44.708122 8.684307 cc 01 31383132304a303130373333            
15/02/25 09:21:31 0078 1                  44.707936 8.683864 cc 01 31383132304a303130373339            
15/02/25 09:22:55 0079 1                  44.708128 8.683446 cc 01 31383132304a303130373632            
15/02/25 09:25:24 0080 1                  44.708280 8.683382 cc 01 313931323043303037363230            
15/02/25 09:25:28 0081 1                  44.708296 8.683393 cc 01 31383132304a303130313937            
15/02/25 09:28:11 0082 1                  44.708559 8.683153 cc 01 31383132304a303135393038            
15/02/25 09:29:53 0083 1                  44.708660 8.683051 cc 01 313931323043303038353937            
15/02/25 09:30:55 0084 1                  44.708851 8.682934 cc 01 313931323043303033343731            
