21/07/25 04:53:49 0000 s 02547ver01 44.753228 8.812430 pp 01
21/07/25 05:11:41 0001 1                  44.679748 8.813472 pp 01 313931323050303032393238            
21/07/25 05:11:52 0002 1                  44.679733 8.813477 pp 01 313931323050303032393239            
21/07/25 05:11:55 0003 1                  44.679730 8.813475 pp 01 313931323050303032393237            
21/07/25 05:14:38 0004 1                  44.674847 8.817663 pp 01 313931323050303132393039            
21/07/25 05:14:44 0005 1                  44.674850 8.817660 pp 01 313931323050303037393539            
21/07/25 05:18:48 0006 1                  44.661858 8.827880 pp 01 31383132304a303230363132            
21/07/25 05:21:17 0007 1                  44.656165 8.830385 pp 01 313931323050303130353439            
21/07/25 05:21:19 0008 1                  44.656160 8.830383 pp 01 323030323545303031373033            
21/07/25 05:23:01 0009 1                  44.652750 8.830278 pp 01 3231303032334d3035383535            
21/07/25 05:23:05 0010 1                  44.652750 8.830275 pp 01 313931323050303038363638            
21/07/25 05:24:02 0011 1                  44.652528 8.830280 pp 01 313931323050303039303038            
21/07/25 05:24:10 0012 1                  44.652525 8.830285 pp 01 31383132304a303230313636            
21/07/25 05:27:23 0013 1                  44.646488 8.832360 pp 01 31383132304a303231303934            
21/07/25 05:36:40 0014 1                  44.615320 8.843488 pp 01 31383132304a303230393533            
21/07/25 05:37:41 0015 1                  44.615505 8.843355 pp 01 31383032334d303138353538            
21/07/25 05:37:45 0016 1                  44.615505 8.843353 pp 01 31383132304a303236373038            
21/07/25 05:37:57 0017 1                  44.615503 8.843350 pp 01 31383033304d303033323638            
21/07/25 05:41:47 0018 1                  44.616605 8.842275 pp 01 31383032334d303033383634            
21/07/25 05:42:16 0019 1                  44.617247 8.842167 pp 01 31383032334d303033383633            
21/07/25 05:42:20 0020 1                  44.617283 8.842183 pp 01 31383132304a303230303935            
21/07/25 05:42:22 0021 1                  44.617283 8.842188 pp 01 3035ebb32028218800041511            
21/07/25 05:43:31 0022 1                  44.617552 8.842418 pp 01 313931323050303034303735            
21/07/25 05:44:38 0023 1                  44.617865 8.842368 pp 01 313931323050303035303833            
21/07/25 05:47:50 0024 1                  44.618345 8.842130 pp 01 31383032334d303033373038            
21/07/25 05:48:24 0025 1                  44.618352 8.842182 pp 01 313932343045303030363435            
