03/07/25 05:08:53 0000 s 01130ver01 44.778248 8.757220 vv 01
03/07/25 05:38:00 0001 1                  0 0 vv 01 3234303234304a3030313235            
03/07/25 05:38:00 0002 1                  0 0 vv 01 323032323036323330303231            
03/07/25 05:41:25 0003 1                  44.806542 8.818024 vv 01 3231303234304a3033363834            
03/07/25 05:43:10 0004 1                  44.806492 8.819793 vv 01 313832343045303032383934            
03/07/25 05:44:38 0005 1                  44.806511 8.819942 vv 01 313832343045303032343630            
03/07/25 05:47:02 0006 1                  44.807253 8.826278 vv 01 313832343045303031373738            
03/07/25 05:47:31 0007 1                  44.807274 8.826288 vv 01 31383032334d303035323539            
03/07/25 05:47:56 0008 1                  44.807277 8.826292 vv 01 323032343056303030353138            
03/07/25 05:48:53 0009 1                  44.807239 8.826291 vv 01 313832343045303032353431            
03/07/25 05:57:59 0010 1                  44.808617 8.820831 vv 01 313832343045303032353337            
03/07/25 06:00:02 0011 1                  44.808381 8.820625 vv 01 3231303234304a3030393536            
03/07/25 06:38:33 0012 1                  44.791631 8.783989 vv 01 313832343045303032313334            
03/07/25 06:39:44 0013 1                  44.790996 8.783224 vv 01 31383032334d303037323134            
03/07/25 06:39:46 0014 1                  44.790968 8.783223 vv 01 3234303234304a3030313834            
03/07/25 06:47:48 0015 1                  44.792827 8.784262 vv 01 3234303234304a3030303137            
03/07/25 06:47:56 0016 1                  44.792825 8.784300 vv 01 31383032334d303031383838            
03/07/25 06:51:10 0017 1                  44.792231 8.783741 vv 01 313832343045303032393239            
03/07/25 07:07:45 0018 1                  44.797605 8.781799 vv 01 313832343045303031393732            
03/07/25 07:10:58 0019 1                  44.800574 8.777997 vv 01 3234303234304a3030393733            
03/07/25 07:47:52 0020 1                  44.813559 8.777718 vv 01 313832343045303032363531            
03/07/25 08:06:31 0021 1                  44.789726 8.784546 vv 01 313832343045303031363033            
03/07/25 08:11:09 0022 1                  44.793446 8.784840 vv 01 313832343045303031313634            
03/07/25 08:12:25 0023 1                  44.793462 8.784708 vv 01 3234303234304a3031323539            
03/07/25 08:16:22 0024 1                  44.792811 8.780755 vv 01 313932343056303030343039            
03/07/25 08:27:44 0025 1                  44.790406 8.783661 vv 01 313832343045303031313835            
03/07/25 08:29:55 0026 1                  44.791210 8.784336 vv 01 3234303234304a3030303738            
03/07/25 08:45:09 0027 1                  44.796350 8.784642 vv 01 3234303234304a3030393633            
03/07/25 08:52:19 0028 1                  44.797165 8.779543 vv 01 3231303234304a3033323633            
03/07/25 10:58:29 0000 s 01130ver01 44.753052 8.811982 vv 01
03/07/25 11:03:07 0000 s 01130ver01 44.753052 8.811982 vv 01
