11/07/25 04:52:56 0000 s 00901ver01 44.753178 8.811913 uu 01
11/07/25 04:56:44 0001 1                  0 0 uu 01 323032323036323330303133            
11/07/25 05:09:16 0002 1                  0 0 uu 01 3233303032334d3030353639            
11/07/25 05:15:21 0003 1                  0 0 uu 01 31383032334d303133383831            
11/07/25 05:16:23 0004 1                  0 0 uu 01 31383032334d303031343834            
11/07/25 05:18:30 0005 1                  0 0 uu 01 31383032334d303137313737            
11/07/25 05:19:23 0006 1                  44.769824 8.728559 uu 01 31383032334d303033323032            
11/07/25 05:19:53 0007 1                  44.769759 8.728329 uu 01 31383032334d303136343634            
11/07/25 05:22:22 0008 1                  44.771261 8.728521 uu 01 31383032334d303033323539            
11/07/25 05:23:02 0009 1                  44.771509 8.728582 uu 01 31383032334d303031343936            
11/07/25 05:31:19 0010 1                  44.771520 8.727383 uu 01 31383032334d303136353930            
11/07/25 05:31:44 0011 1                  44.771400 8.727304 uu 01 31383032334d303039313030            
11/07/25 05:32:15 0012 1                  44.771219 8.727239 uu 01 31383032334d303033333739            
11/07/25 05:32:38 0013 1                  44.771017 8.727157 uu 01 31383032334d303039303938            
11/07/25 05:33:04 0014 1                  44.770791 8.726922 uu 01 31383032334d303039313835            
11/07/25 05:33:34 0015 1                  44.770370 8.726702 uu 01 31383032334d303133383833            
11/07/25 05:34:10 0016 1                  44.770243 8.726766 uu 01 323030323545303030313933            
11/07/25 05:34:33 0017 1                  44.770213 8.726763 uu 01 31383032334d303038393737            
11/07/25 05:35:57 0018 1                  44.769701 8.726085 uu 01 31383032334d303137383931            
11/07/25 05:37:59 0019 1                  44.769640 8.723009 uu 01 31383032334d303137373132            
11/07/25 05:38:01 0020 1                  44.769647 8.722990 uu 01 31383132304a303135323332            
11/07/25 05:38:35 0021 1                  44.770199 8.723106 uu 01 31383032334d303137383837            
11/07/25 05:39:37 0022 1                  44.770406 8.723383 uu 01 31383032334d303034373635            
11/07/25 05:40:03 0023 1                  44.770686 8.723635 uu 01 31383032334d303137383733            
11/07/25 05:41:19 0024 1                  44.771090 8.724045 uu 01 31383032334d303038383633            
11/07/25 05:41:32 0025 1                  44.771008 8.724008 uu 01 3231303032334d3031383332            
