20/06/25 04:56:10 0000 s 00897ver01 44.752917 8.812122 uu 01
20/06/25 05:10:47 0000 s 00897ver01 44.753057 8.812055 uu 01
20/06/25 05:32:23 0001 1                  0 0 uu 01 323032323036323330303135            
20/06/25 05:34:43 0002 1                  0 0 uu 01 3234303032334d3031373039            
20/06/25 05:35:16 0003 1                  0 0 uu 01 31383032334d303135313837            
20/06/25 05:44:07 0004 1                  0 0 uu 01 3232303032334d3031373634            
20/06/25 05:54:48 0005 1                  44.721487 8.720913 uu 01 3231303032334d3031363637            
20/06/25 05:56:49 0006 1                  44.728342 8.712779 uu 01 31383032334d303037313636            
20/06/25 05:57:40 0007 1                  44.729220 8.710737 uu 01 3232303032334d3030353533            
20/06/25 05:58:08 0008 1                  44.729378 8.710096 uu 01 31383032334d303036353333            
20/06/25 05:58:12 0009 1                  44.729284 8.709969 uu 01 31383032334d303036353636            
20/06/25 05:58:39 0010 1                  44.729553 8.709229 uu 01 3231303032334d3030343736            
20/06/25 06:03:59 0011 1                  44.725535 8.700704 uu 01 31383032334d303036363139            
20/06/25 06:07:11 0012 1                  44.718189 8.700480 uu 01 3234303032334d3032323535            
20/06/25 06:16:09 0013 1                  44.708610 8.706819 uu 01 3231303032334d3035303634            
20/06/25 06:18:39 0014 1                  44.707565 8.715786 uu 01 31383032334d303036373931            
20/06/25 06:21:23 0015 1                  44.723586 8.701656 uu 01 31383032334d303036343737            
20/06/25 06:23:10 0016 1                  44.726761 8.699664 uu 01 31383032334d303036373730            
20/06/25 06:23:40 0017 1                  44.726737 8.698801 uu 01 31383032334d303132383637            
20/06/25 06:24:02 0018 1                  44.726670 8.698660 uu 01 31383032334d303139373834            
20/06/25 06:24:44 0019 1                  44.727570 8.698224 uu 01 31383032334d303132383333            
20/06/25 06:25:23 0020 1                  44.728013 8.697660 uu 01 31383032334d303132383335            
20/06/25 06:25:50 0021 1                  44.728440 8.697624 uu 01 31383032334d303036363333            
20/06/25 06:26:33 0022 1                  44.727735 8.697318 uu 01 31383032334d303132383634            
20/06/25 06:27:18 0023 1                  44.727111 8.697196 uu 01 3231303032334d3035383138            
20/06/25 06:27:45 0024 1                  44.727243 8.697200 uu 01 31383032334d303133303939            
20/06/25 06:28:19 0025 1                  44.727526 8.697368 uu 01 31383032334d303132383334            
20/06/25 06:28:29 0026 1                  44.727493 8.697330 uu 01 31383032334d303132383331            
20/06/25 06:28:44 0027 1                  44.727427 8.697256 uu 01 3231303032334d3032383238            
20/06/25 06:29:45 0028 1                  44.726638 8.698316 uu 01 31383032334d303135373032            
20/06/25 06:31:18 0029 1                  44.725582 8.697472 uu 01 31383032334d303036353538            
20/06/25 06:32:08 0030 1                  44.726189 8.697028 uu 01 31383032334d303036373436            
20/06/25 06:33:23 0031 1                  44.727393 8.696149 uu 01 31383032334d303132393232            
20/06/25 06:33:32 0032 1                  44.727391 8.696126 uu 01 31383032334d303133313732            
20/06/25 06:36:11 0033 1                  44.727536 8.695633 uu 01 31383032334d303036373134            
20/06/25 06:37:42 0034 1                  44.727306 8.694817 uu 01 31383032334d303036373032            
20/06/25 06:38:19 0035 1                  44.727438 8.694251 uu 01 31383032334d303132393938            
20/06/25 06:39:03 0036 1                  44.727775 8.694295 uu 01 31383032334d303134393439            
20/06/25 06:39:51 0037 1                  44.727571 8.693560 uu 01 31383032334d303036353334            
20/06/25 06:40:19 0038 1                  44.727628 8.693186 uu 01 3234303032334d3030393033            
20/06/25 06:40:45 0039 1                  44.727611 8.693143 uu 01 31383032334d303139343933            
20/06/25 06:41:40 0040 1                  44.727614 8.692668 uu 01 3234303032334d3030343935            
20/06/25 06:42:27 0041 1                  44.726871 8.692578 uu 01 31383032334d303139353338            
20/06/25 06:43:34 0042 1                  44.727387 8.692450 uu 01 31383032334d303133303239            
20/06/25 06:44:32 0043 1                  44.727907 8.692265 uu 01 31383032334d303139373839            
20/06/25 06:45:05 0044 1                  44.727982 8.691945 uu 01 31383032334d303139363533            
20/06/25 06:45:48 0045 1                  44.727964 8.691648 uu 01 323030323545303030383032            
20/06/25 06:45:57 0046 1                  44.727989 8.691701 uu 01 31383032334d303133313733            
20/06/25 06:46:57 0047 1                  44.728026 8.690782 uu 01 3233303032334d3030353739            
20/06/25 06:49:43 0048 1                  44.728385 8.691346 uu 01 31383032334d303133313734            
20/06/25 06:50:50 0049 1                  44.728454 8.689931 uu 01 31383032334d303139353232            
20/06/25 06:51:11 0050 1                  44.728412 8.689957 uu 01 31383032334d303139343338            
20/06/25 06:52:10 0051 1                  44.728985 8.689823 uu 01 31383032334d303033393239            
20/06/25 06:52:23 0052 1                  44.728956 8.689984 uu 01 31383032334d303130323737            
20/06/25 06:53:29 0053 1                  44.729245 8.690048 uu 01 31383234304a303030323735            
20/06/25 06:54:47 0054 1                  44.728614 8.689683 uu 01 31383032334d303132393239            
20/06/25 06:54:52 0055 1                  44.728588 8.689688 uu 01 31383032334d303132383939            
20/06/25 07:05:57 0000 s 00897ver01 44.728292 8.689390 uu 01
20/06/25 07:06:01 0000 s 00897ver01 44.728292 8.689390 uu 01
20/06/25 07:09:14 0056 1                  44.727862 8.687090 uu 01 31383032334d303036363538            
20/06/25 07:09:43 0057 1                  44.727985 8.687550 uu 01 31383032334d303036373837            
20/06/25 07:10:25 0058 1                  44.728208 8.688868 uu 01 31383032334d303139343031            
20/06/25 07:12:06 0059 1                  44.727405 8.691695 uu 01 31383032334d303139363137            
20/06/25 07:12:13 0060 1                  44.727405 8.691695 uu 01 31383032334d303133303932            
20/06/25 07:12:22 0061 1                  44.727491 8.691814 uu 01 31383032334d303130323739            
20/06/25 07:12:48 0062 1                  44.727833 8.691005 uu 01 3234303032334d3032333431            
20/06/25 07:13:17 0063 1                  44.727883 8.690167 uu 01 31383032334d303134383036            
20/06/25 07:13:59 0064 1                  44.727776 8.689408 uu 01 31383032334d303036343133            
20/06/25 07:14:04 0065 1                  44.727905 8.689414 uu 01 31383032334d303139343032            
20/06/25 07:14:09 0066 1                  44.727928 8.689392 uu 01 3233303032334d3030343431            
20/06/25 07:15:31 0067 1                  44.724405 8.694538 uu 01 31383032334d303139363433            
20/06/25 07:15:55 0068 1                  44.727531 8.690937 uu 01 31383032334d303133303734            
20/06/25 07:16:18 0069 1                  44.727699 8.690518 uu 01 31383032334d303133313135            
20/06/25 07:16:49 0070 1                  44.727899 8.689841 uu 01 31383032334d303133313631            
20/06/25 07:17:11 0071 1                  44.727753 8.690078 uu 01 31383032334d303132393832            
20/06/25 07:18:16 0072 1                  44.727621 8.690088 uu 01 31383032334d303139343834            
20/06/25 07:18:47 0073 1                  44.727613 8.689839 uu 01 31383032334d303139353233            
20/06/25 07:18:58 0074 1                  44.727627 8.689847 uu 01 31383032334d303036353234            
20/06/25 07:19:41 0075 1                  44.727628 8.689624 uu 01 31383032334d303133313532            
20/06/25 07:20:59 0076 1                  44.727430 8.688302 uu 01 31383032334d303139343832            
20/06/25 07:23:27 0077 1                  44.726944 8.691043 uu 01 31383032334d303133313533            
20/06/25 07:23:49 0078 1                  44.727225 8.690925 uu 01 31383032334d303133313632            
20/06/25 07:28:36 0079 1                  44.726942 8.690140 uu 01 31383032334d303133313839            
20/06/25 07:28:41 0080 1                  44.726948 8.690125 uu 01 31383032334d30b133313835            
20/06/25 07:28:46 0081 1                  44.726946 8.690153 uu 01 31383032334d303133313836            
20/06/25 07:29:16 0082 1                  44.727093 8.689845 uu 01 31383032334d303132373036            
20/06/25 07:29:46 0083 1                  44.727024 8.689770 uu 01 31383032334d303036343136            
20/06/25 07:30:36 0084 1                  44.726151 8.690020 uu 01 31383032334d303133303130            
20/06/25 07:30:56 0085 1                  44.726271 8.690038 uu 01 3232303032334d3030373235            
20/06/25 07:32:29 0086 1                  44.725200 8.688607 uu 01 31383032334d303132393437            
20/06/25 07:33:07 0087 1                  44.725123 8.688375 uu 01 31383032334d303132393438            
20/06/25 07:43:26 0088 1                  44.714932 8.688459 uu 01 31383032334d303036343137            
20/06/25 07:43:32 0089 1                  44.714917 8.688480 uu 01 3231303032334d3031383239            
20/06/25 07:46:56 0090 1                  44.725381 8.684532 uu 01 31383132304a303039303535            
20/06/25 07:50:02 0091 1                  44.709825 8.682511 uu 01 31383032334d303132383730            
20/06/25 07:51:12 0092 1                  44.708680 8.682609 uu 01 31383032334d303036343932            
20/06/25 07:52:32 0093 1                  44.707682 8.682394 uu 01 31383032334d303132383233            
20/06/25 07:52:42 0094 1                  44.707644 8.682423 uu 01 31383032334d303132383232            
20/06/25 07:52:52 0095 1                  44.707529 8.682392 uu 01 31383032334d303036343734            
20/06/25 07:52:54 0096 1                  44.707487 8.682393 uu 01 3231303032334d3030343637            
20/06/25 07:53:20 0097 1                  44.707664 8.682551 uu 01 31383032334d303135313039            
20/06/25 07:53:40 0098 1                  44.707772 8.682243 uu 01 31383032334d303036343232            
20/06/25 07:54:00 0099 1                  44.707874 8.681785 uu 01 31383032334d303036373439            
20/06/25 07:55:45 0100 1                  44.707176 8.682229 uu 01 3234303032334d3032333834            
20/06/25 07:55:51 0101 1                  44.707177 8.682231 uu 01 31383032334d303134383937            
20/06/25 07:56:33 0102 1                  44.706824 8.682929 uu 01 31383032334d303132383732            
20/06/25 07:57:35 0103 1                  44.705350 8.684155 uu 01 31383032334d303036353335            
20/06/25 07:59:08 0104 1                  44.705869 8.686297 uu 01 31383032334d303132383136            
20/06/25 08:00:12 0105 1                  44.706342 8.686938 uu 01 3231303032334d3032373534            
20/06/25 08:01:02 0106 1                  44.707071 8.685574 uu 01 3232303032334d3031383631            
20/06/25 08:01:35 0107 1                  44.707657 8.685152 uu 01 31383032334d303132393038            
20/06/25 08:02:04 0108 1                  44.707729 8.685154 uu 01 31383032334d303133303037            
20/06/25 08:02:07 0109 1                  44.707730 8.685152 uu 01 31383032334d303133383037            
20/06/25 08:02:39 0110 1                  44.708253 8.685388 uu 01 31383032334d303036363438            
20/06/25 08:05:20 0111 1                  44.707956 8.683883 uu 01 31383032334d303133303837            
20/06/25 08:05:29 0112 1                  44.707998 8.683869 uu 01 31383032334d303132393238            
20/06/25 08:05:55 0113 1                  44.707869 8.683655 uu 01 31383032334d303132383238            
20/06/25 08:06:32 0114 1                  44.708263 8.683221 uu 01 3232303032334d3031383738            
20/06/25 08:06:43 0115 1                  44.708200 8.683427 uu 01 31383032334d303132383031            
20/06/25 08:07:14 0116 1                  44.708369 8.683216 uu 01 31383032334d303135353030            
20/06/25 08:07:20 0117 1                  44.708411 8.683140 uu 01 31383032334d303132383032            
20/06/25 08:07:32 0118 1                  44.708403 8.683289 uu 01 31383032334d303036343730            
20/06/25 08:08:01 0119 1                  44.708472 8.683356 uu 01 31383032334d303036343639            
20/06/25 08:08:24 0120 1                  44.708465 8.683236 uu 01 31383032334d303135343630            
20/06/25 08:08:34 0121 1                  44.708632 8.683148 uu 01 3232303032334d3030343432            
20/06/25 08:08:59 0122 1                  44.708752 8.683071 uu 01 31383032334d303132383034            
20/06/25 08:08:59 0123 1                  44.708752 8.683071 uu 01 31383032334d303132383034            
20/06/25 08:10:12 0124 1                  44.707610 8.683310 uu 01 3232303032334d3030373736            
20/06/25 08:11:07 0125 1                  44.708642 8.684449 uu 01 31383032334d303133303036            
20/06/25 08:11:21 0126 1                  44.708491 8.684485 uu 01 3234303032334d3030393433            
20/06/25 08:11:42 0127 1                  44.708550 8.684480 uu 01 31383032334d303133303038            
20/06/25 08:12:37 0128 1                  44.710670 8.683523 uu 01 3232303032334d3031333036            
20/06/25 08:18:18 0129 1                  44.711406 8.694755 uu 01 3231303234304a3034333131            
20/06/25 08:26:40 0130 1                  44.726940 8.684014 uu 01 31383032334d303132383839            
20/06/25 08:27:27 0131 1                  44.728885 8.684398 uu 01 31383032334d303132383537            
20/06/25 08:28:06 0132 1                  44.729797 8.685507 uu 01 3234303032334d3031383332            
20/06/25 08:28:41 0133 1                  44.730287 8.686075 uu 01 31383032334d303133303933            
20/06/25 08:29:02 0134 1                  44.730247 8.685840 uu 01 31383032334d303133303934            
20/06/25 08:30:16 0135 1                  44.732148 8.685388 uu 01 323031323055303030303534            
20/06/25 08:34:58 0136 1                  44.732932 8.663369 uu 01 31383032334d303135353730            
20/06/25 08:39:36 0137 1                  44.724973 8.662508 uu 01 31383032334d303036373634            
20/06/25 08:40:06 0138 1                  44.724940 8.662295 uu 01 31383032334d303036373034            
20/06/25 08:40:52 0139 1                  44.724485 8.660183 uu 01 31383032334d303036343339            
20/06/25 08:49:19 0140 1                  44.716661 8.663013 uu 01 313831323045303039313631            
20/06/25 08:55:26 0141 1                  44.719429 8.665366 uu 01 31383132304a307039313136            
20/06/25 08:56:06 0142 1                  44.719511 8.665483 uu 01 31383132304a303039303539            
20/06/25 09:01:03 0143 1                  44.722743 8.659438 uu 01 3231303032334d3030343135            
20/06/25 09:03:52 0144 1                  44.731118 8.672804 uu 01 3231303032334d3033383533            
20/06/25 09:06:17 0145 1                  44.732369 8.686133 uu 01 31383032334d303132383836            
20/06/25 09:06:46 0146 1                  44.732562 8.685999 uu 01 3231303032334d3034353432            
20/06/25 09:07:15 0147 1                  44.733022 8.685785 uu 01 3231303132304a3037343839            
20/06/25 09:10:02 0148 1                  44.735010 8.686094 uu 01 31383032334d303132393534            
20/06/25 09:10:34 0149 1                  44.734520 8.686513 uu 01 31383032334d303139343639            
20/06/25 09:12:22 0150 1                  44.734176 8.686983 uu 01 31383032334d303132393138            
20/06/25 09:13:17 0151 1                  44.733127 8.688136 uu 01 31383032334d303036363137            
20/06/25 09:15:06 0152 1                  44.732391 8.688013 uu 01 31383032334d303139363431            
20/06/25 09:15:54 0153 1                  44.730369 8.691251 uu 01 31383032334d303036363737            
20/06/25 09:16:38 0154 1                  44.730741 8.691933 uu 01 31383032334d303139343536            
20/06/25 09:17:44 0155 1                  44.731683 8.693596 uu 01 31383032334d303036363234            
20/06/25 09:19:05 0156 1                  44.733849 8.695057 uu 01 31383032334d303036343631            
20/06/25 09:19:44 0157 1                  44.733656 8.694856 uu 01 31383032334d303036343633            
20/06/25 09:22:59 0158 1                  44.731723 8.691617 uu 01 31383032334d303036363531            
20/06/25 09:23:13 0159 1                  44.731689 8.691653 uu 01 31383032334d303036363530            
20/06/25 09:26:03 0160 1                  44.732817 8.691625 uu 01 3232303032334d3031363734            
20/06/25 09:26:31 0161 1                  44.732518 8.691942 uu 01 31383032334d303036353337            
20/06/25 09:26:55 0162 1                  44.732246 8.692387 uu 01 31383032334d303133313235            
20/06/25 09:27:16 0163 1                  44.731983 8.692499 uu 01 31383032334d303133313236            
20/06/25 09:27:57 0164 1                  44.731237 8.693382 uu 01 31383032334d303139373931            
20/06/25 09:28:34 0165 1                  44.731173 8.693644 uu 01 31383032334d303139373836            
20/06/25 09:29:37 0166 1                  44.730604 8.693787 uu 01 31383032334d303139363635            
20/06/25 09:32:09 0167 1                  44.729477 8.694063 uu 01 31383032334d303139363633            
20/06/25 09:34:17 0168 1                  44.729069 8.693802 uu 01 31383032334d303139363632            
20/06/25 09:34:47 0169 1                  44.728791 8.693416 uu 01 31383032334d303139343238            
20/06/25 09:35:17 0170 1                  44.728618 8.693387 uu 01 3231303032334d3030303435            
20/06/25 09:35:26 0171 1                  44.728630 8.693466 uu 01 31383032334d303139343039            
20/06/25 09:35:34 0172 1                  44.728571 8.693450 uu 01 31383032334d303133303439            
20/06/25 09:36:14 0173 1                  44.728555 8.693328 uu 01 31383032334d303036363739            
20/06/25 09:37:01 0174 1                  44.728835 8.692706 uu 01 31383032334d303139343037            
20/06/25 09:37:38 0175 1                  44.728905 8.692940 uu 01 3231303032334d3030303034            
20/06/25 09:37:55 0176 1                  44.728928 8.692682 uu 01 3232303032334d3030323238            
20/06/25 09:39:06 0177 1                  44.730118 8.690252 uu 01 3231303032334d3034343039            
20/06/25 09:39:57 0178 1                  44.730444 8.689353 uu 01 31383032334d303132393937            
20/06/25 09:40:34 0179 1                  44.730162 8.689496 uu 01 323030323545303035383136            
20/06/25 09:41:01 0180 1                  44.729929 8.689844 uu 01 31383032334d303132393936            
20/06/25 09:41:36 0181 1                  44.730069 8.690011 uu 01 31383032334d303132393537            
20/06/25 09:41:43 0182 1                  44.729904 8.690071 uu 01 31383032334d303132393932            
