09/06/25 04:54:51 0000 s 01126ver01 44.753105 8.812095 ss 01
09/06/25 05:14:01 0001 1                  0 0 ss 01 313931323053303034323530            
09/06/25 05:14:01 0002 1                  0 0 ss 01 313931323053303034393035            
09/06/25 05:14:01 0003 1                  0 0 ss 01 313831323045303030323935            
09/06/25 05:14:01 0004 1                  0 0 ss 01 3233303132304a3031313238            
09/06/25 05:14:01 0005 1                  0 0 ss 01 313931323053303036353935            
09/06/25 05:14:01 0006 1                  0 0 ss 01 323032323036323330303232            
09/06/25 05:19:41 0007 1                  0 0 ss 01 313931313030533030333539            
09/06/25 05:20:49 0008 1                  0 0 ss 01 313931313030533030333539            
09/06/25 05:20:52 0009 1                  0 0 ss 01 313931313030533030333636            
09/06/25 05:21:39 0010 1                  0 0 ss 01 3234313130304a3030343237            
09/06/25 05:22:21 0011 1                  0 0 ss 01 313931313030533031333631            
09/06/25 05:24:07 0012 1                  0 0 ss 01 313931313030533030333630            
09/06/25 05:25:52 0013 1                  0 0 ss 01 313931313030533030333630            
09/06/25 05:26:12 0014 1                  0 0 ss 01 313931313030533030333539            
09/06/25 05:29:05 0016 1                  0 0 ss 01 313932343053303030343738            
09/06/25 05:29:51 0017 1                  0 0 ss 01 3231303132304a3037353037            
09/06/25 05:30:39 0018 1                  0 0 ss 01 313932343053303030313637            
09/06/25 05:30:46 0019 1                  0 0 ss 01 313932343050303030343930            
09/06/25 05:30:52 0020 1                  0 0 ss 01 313932343053303030313638            
09/06/25 05:32:43 0021 1                  0 0 ss 01 3231303132304a3030363630            
09/06/25 05:32:45 0022 1                  0 0 ss 01 313931323053303036323039            
09/06/25 05:33:04 0023 1                  0 0 ss 01 31383032334d303131353531            
09/06/25 05:34:25 0024 1                  0 0 ss 01 313931323053303132353531            
09/06/25 05:35:04 0025 1                  0 0 ss 01 3231303234304a3030363632            
09/06/25 05:35:29 0026 1                  0 0 ss 01 313931323053303034323131            
09/06/25 05:41:20 0000 s 01126ver01 44.765755 8.807248 ss 01
09/06/25 05:42:16 0027 1                  44.765558 8.807487 ss 01 313931323053303036373633            
09/06/25 05:42:18 0028 1                  44.765559 8.807477 ss 01 313931323053303036353735            
09/06/25 05:42:18 0029 1                  44.765559 8.807477 ss 01 313931323053303036373634            
09/06/25 05:44:28 0030 1                  44.765396 8.807510 ss 01 313931323053303036323134            
09/06/25 05:44:47 0031 1                  44.765107 8.807659 ss 01 313931323053303034323132            
09/06/25 05:45:38 0032 1                  44.765593 8.807362 ss 01 313931323043303036383431            
09/06/25 05:45:41 0033 1                  44.765593 8.807362 ss 01 313931323053303036323133            
09/06/25 05:47:03 0034 1                  44.765198 8.807601 ss 01 313931323053303036353237            
09/06/25 05:49:33 0035 1                  44.764427 8.807822 ss 01 313931323053303036343030            
09/06/25 05:50:18 0036 1                  44.764201 8.808026 ss 01 31383032334d303135353834            
09/06/25 05:51:18 0037 1                  44.763671 8.808573 ss 01 31383132304a303030353139            
09/06/25 06:00:15 0038 1                  44.751527 8.805473 ss 01 313931323053303035313833            
09/06/25 06:00:16 0039 1                  44.751544 8.805462 ss 01 313931323053303130363831            
09/06/25 06:00:55 0040 1                  44.751726 8.805295 ss 01 30395dfa81d6d400000d4129            
09/06/25 06:04:47 0041 1                  44.745822 8.812210 ss 01 313932343053303030333836            
09/06/25 06:07:25 0042 1                  44.746693 8.811877 ss 01 313931313030533030333730            
09/06/25 06:09:28 0043 1                  44.746725 8.811739 ss 01 313931313030533030333730            
09/06/25 06:11:59 0044 1                  44.746842 8.813246 ss 01 31383232334d303037313937            
09/06/25 06:12:07 0045 1                  44.746866 8.813187 ss 01 313931323053303035313631            
09/06/25 06:12:27 0046 1                  44.746857 8.813237 ss 01 313931323053303035313036            
09/06/25 06:15:07 0047 1                  44.742783 8.820550 ss 01 3231303132304a3038333330            
09/06/25 06:16:31 0048 1                  44.741379 8.822509 ss 01 313931323053303036383535            
09/06/25 06:17:28 0049 1                  44.741431 8.822478 ss 01 313931323053303036383535            
09/06/25 06:21:38 0050 1                  44.738763 8.824749 ss 01 31383032334d303135323639            
09/06/25 06:21:39 0051 1                  44.738753 8.824731 ss 01 313931323053303036393332            
09/06/25 06:22:38 0052 1                  44.738712 8.824745 ss 01 313931323053303036393332            
09/06/25 06:23:31 0053 1                  44.739333 8.825299 ss 01 3235303132304a3030333239            
09/06/25 06:26:43 0054 1                  44.740520 8.824118 ss 01 31383132304a303036393536            
09/06/25 06:26:44 0055 1                  44.740529 8.824109 ss 01 31383132304a303036393539            
09/06/25 06:29:42 0056 1                  44.738326 8.827952 ss 01 313931323053303036323531            
09/06/25 06:30:25 0057 1                  44.738228 8.827902 ss 01 313931323053303032363638            
09/06/25 06:33:36 0058 1                  44.739031 8.829599 ss 01 313931323053303036323532            
09/06/25 06:33:45 0059 1                  44.739039 8.829637 ss 01 313931323043303035323633            
09/06/25 06:34:27 0060 1                  44.738997 8.829771 ss 01 31383032334d303036393038            
09/06/25 06:36:52 0061 1                  44.738813 8.828160 ss 01 313931323053303036353137            
09/06/25 06:38:17 0062 1                  44.738837 8.828103 ss 01 313931323053303036353137            
09/06/25 06:38:33 0063 1                  44.738899 8.828035 ss 01 313931323043303032353934            
09/06/25 07:13:46 0000 s 01126ver01 44.752847 8.812337 ss 01
09/06/25 07:14:38 0000 s 01126ver01 44.752847 8.812423 ss 01
09/06/25 07:14:45 0000 s 01126ver01 44.752847 8.812423 ss 01
09/06/25 07:14:55 0000 s 01126ver01 44.752847 8.812423 ss 01
09/06/25 07:16:20 0000 s 01126ver01 44.752880 8.812365 ss 01
09/06/25 07:16:36 0000 s 01126ver01 44.752880 8.812365 ss 01
09/06/25 07:18:54 0000 s 01126ver01 44.752928 8.812343 ss 01
09/06/25 07:20:30 0000 s 01126ver01 44.752928 8.812343 ss 01
09/06/25 07:41:03 0064 1                  44.753151 8.812177 ss 01 313931323043303037363734            
09/06/25 08:07:01 0065 1                  44.757556 8.845607 ss 01 313931323053303035343539            
09/06/25 08:07:40 0066 1                  44.757556 8.845607 ss 01 31383032334d303135323532            
09/06/25 08:09:03 0067 1                  44.757556 8.845607 ss 01 313931323053303038373138            
09/06/25 08:09:32 0068 1                  44.757556 8.845607 ss 01 313931323050303036383835            
09/06/25 08:10:06 0069 1                  44.757556 8.845607 ss 01 313931323053303036303438            
09/06/25 08:10:24 0070 1                  44.757556 8.845607 ss 01 313931323053303036303530            
09/06/25 08:11:18 0071 1                  44.757556 8.845607 ss 01 313931323053303036303437            
09/06/25 08:13:57 0072 1                  44.757556 8.845607 ss 01 313931323053303036303532            
09/06/25 08:22:57 0073 1                  44.765660 8.838204 ss 01 313931323053303036353838            
09/06/25 08:30:21 0074 1                  44.770162 8.836443 ss 01 313931323053303036353932            
09/06/25 08:34:34 0075 1                  44.766247 8.832490 ss 01 313931323053303035383834            
09/06/25 08:34:46 0076 1                  44.766349 8.831725 ss 01 313931323053303031353830            
09/06/25 08:36:21 0077 1                  44.766337 8.831572 ss 01 313931323053303034333531            
09/06/25 08:38:30 0078 1                  44.766336 8.829587 ss 01 3233303132304a3031323233            
09/06/25 08:39:55 0079 1                  44.765984 8.829669 ss 01 313931323053303035313134            
09/06/25 08:40:16 0080 1                  44.766034 8.829657 ss 01 313931323053303038363039            
09/06/25 08:41:01 0081 1                  44.766091 8.829675 ss 01 31383032334d303135323438            
