10/01/25 05:06:51 0000 s 01132ver01 44.753038 8.812345 uu 01
10/01/25 05:12:34 0000 s 01132ver01 44.753053 8.812483 uu 01
10/01/25 05:24:19 0001 1                  0 0 uu 01 323032323036323330303233            
10/01/25 05:26:31 0000 s 01132ver01 44.753025 8.811968 uu 01
10/01/25 05:43:38 0002 1                  44.758040 8.685280 uu 01 31383032334d303036353633            
10/01/25 05:44:48 0003 1                  44.759193 8.682998 uu 01 31383234304a303030323732            
10/01/25 05:50:24 0004 1                  44.741280 8.685384 uu 01 31383234304a303030333634            
10/01/25 05:53:47 0005 1                  44.730342 8.685925 uu 01 31383032334d303133303934            
10/01/25 05:54:42 0006 1                  44.728898 8.684388 uu 01 31383032334d303132383537            
10/01/25 05:58:46 0007 1                  44.732763 8.686001 uu 01 3231303032334d3034353432            
10/01/25 05:59:23 0008 1                  44.733114 8.685900 uu 01 313831323045303039313436            
10/01/25 06:00:48 0009 1                  44.735366 8.685670 uu 01 31383032334d303132393332            
10/01/25 06:01:37 0010 1                  44.735519 8.685491 uu 01 31383032334d303132393534            
10/01/25 06:02:23 0011 1                  44.734554 8.686376 uu 01 31383032334d303139343639            
10/01/25 06:03:06 0012 1                  44.734135 8.686730 uu 01 31383032334d303132393138            
10/01/25 06:03:31 0013 1                  44.734111 8.686791 uu 01 31383032334d303139343730            
10/01/25 06:04:20 0014 1                  44.733222 8.687792 uu 01 323030323545303033343939            
10/01/25 06:04:57 0015 1                  44.732981 8.688022 uu 01 31383032334d303036363137            
10/01/25 06:08:42 0016 1                  44.731919 8.690377 uu 01 31383032334d303133313239            
10/01/25 06:09:15 0017 1                  44.731582 8.687779 uu 01 31383032334d303133313637            
10/01/25 06:09:59 0018 1                  44.732951 8.687992 uu 01 3233303032334d3030373535            
10/01/25 06:10:33 0019 1                  44.732232 8.688078 uu 01 31383032334d303132383533            
10/01/25 06:10:35 0020 1                  44.732210 8.688082 uu 01 31383032334d303132383534            
10/01/25 06:12:46 0021 1                  44.731307 8.687768 uu 01 31383032334d303132393536            
10/01/25 06:14:04 0022 1                  44.730704 8.687159 uu 01 31383032334d303133313635            
10/01/25 06:16:06 0023 1                  44.730762 8.687254 uu 01 31383032334d303133303930            
10/01/25 06:17:53 0024 1                  44.732053 8.687490 uu 01 31383032334d303036363439            
10/01/25 06:18:28 0025 1                  44.737003 8.691495 uu 01 31383032334d303133303336            
10/01/25 06:18:43 0026 1                  44.738887 8.691783 uu 01 31383032334d303036363535            
10/01/25 06:19:17 0027 1                  44.743797 8.692653 uu 01 31383032334d303133303337            
10/01/25 06:19:24 0028 1                  44.744136 8.692683 uu 01 31383032334d303133303430            
10/01/25 06:19:27 0029 1                  44.744230 8.692541 uu 01 31383032334d303036353131            
10/01/25 06:19:27 0030 1                  44.744230 8.692541 uu 01 31383032334d303133303339            
10/01/25 06:20:09 0031 1                  44.744640 8.692827 uu 01 31383032334d303132383037            
10/01/25 06:20:24 0032 1                  44.731362 8.688768 uu 01 31383032334d303032323734            
10/01/25 06:21:01 0033 1                  44.732156 8.688531 uu 01 31383032334d303139373833            
10/01/25 06:21:41 0034 1                  44.730797 8.689377 uu 01 313831323045303039313034            
10/01/25 06:22:43 0035 1                  44.730785 8.689744 uu 01 31383032334d303036343838            
10/01/25 06:22:50 0036 1                  44.730791 8.689784 uu 01 31383032334d303036343431            
10/01/25 06:23:22 0037 1                  44.732877 8.692788 uu 01 31383032334d303036363431            
10/01/25 06:24:35 0038 1                  44.735318 8.697538 uu 01 3231303032334d3035353832            
10/01/25 06:25:07 0039 1                  44.730986 8.688467 uu 01 31383032334d303132383934            
10/01/25 06:25:20 0040 1                  44.731433 8.689126 uu 01 31383032334d303133303630            
10/01/25 06:25:49 0041 1                  44.731467 8.689014 uu 01 323030323545303033363534            
10/01/25 06:25:57 0042 1                  44.731768 8.688795 uu 01 31383032334d303133303535            
10/01/25 06:26:19 0043 1                  44.731471 8.688665 uu 01 31383032334d303133303539            
10/01/25 06:26:51 0044 1                  44.733566 8.692733 uu 01 3231303032334d3031373139            
10/01/25 06:27:21 0045 1                  44.734588 8.693658 uu 01 31383032334d303036353837            
10/01/25 06:28:12 0046 1                  44.736724 8.679000 uu 01 31383032334d303139343136            
10/01/25 06:28:21 0047 1                  44.736724 8.679000 uu 01 31383032334d303139343132            
10/01/25 06:28:51 0048 1                  44.736724 8.679000 uu 01 31383032334d303132393734            
10/01/25 06:29:02 0049 1                  44.736724 8.679000 uu 01 313831323045303039313438            
10/01/25 06:30:08 0050 1                  44.736724 8.679000 uu 01 3234303032334d3030313236            
10/01/25 06:31:31 0051 1                  44.736724 8.679000 uu 01 31383032334d303133313833            
10/01/25 06:31:53 0052 1                  44.736724 8.679000 uu 01 31383032334d303139343532            
10/01/25 06:32:06 0053 1                  44.736724 8.679000 uu 01 31383032334d303132393030            
10/01/25 06:32:39 0054 1                  44.736724 8.679000 uu 01 31383032334d303139343334            
10/01/25 06:33:09 0055 1                  44.736724 8.679000 uu 01 31383032334d303132393231            
10/01/25 06:33:28 0056 1                  44.736724 8.679000 uu 01 3232303032334d3030333333            
10/01/25 06:34:17 0057 1                  44.736724 8.679000 uu 01 31383032334d303139343430            
10/01/25 06:35:16 0058 1                  44.736724 8.679000 uu 01 3234303032334d3030313230            
10/01/25 06:35:24 0059 1                  44.736724 8.679000 uu 01 31383032334d303139343930            
10/01/25 06:35:41 0060 1                  44.736724 8.679000 uu 01 313831323045303039313433            
10/01/25 06:37:31 0061 1                  44.736724 8.679000 uu 01 31383032334d303132393330            
10/01/25 06:37:59 0062 1                  44.736724 8.679000 uu 01 31383032334d303139343839            
10/01/25 06:38:23 0063 1                  44.736724 8.679000 uu 01 31383032334d303139373938            
10/01/25 06:40:19 0064 1                  44.736724 8.679000 uu 01 31383032334d303133303538            
10/01/25 06:40:32 0065 1                  44.736724 8.679000 uu 01 31383032334d303139363438            
10/01/25 06:40:43 0066 1                  44.736724 8.679000 uu 01 31383032334d303133303235            
10/01/25 06:41:49 0067 1                  44.736724 8.679000 uu 01 31383032334d303133313437            
10/01/25 06:42:29 0068 1                  44.736724 8.679000 uu 01 31383032334d303133313137            
10/01/25 06:49:21 0069 1                  44.736724 8.679000 uu 01 31383032334d303139343232            
10/01/25 06:49:39 0070 1                  44.736724 8.679000 uu 01 3231303032334d3033363037            
10/01/25 06:49:42 0071 1                  44.736724 8.679000 uu 01 3233303032334d3030343534            
10/01/25 06:49:49 0072 1                  44.736724 8.679000 uu 01 31383032334d303133313530            
10/01/25 06:53:11 0073 1                  44.729407 8.687679 uu 01 3232303032334d3030373238            
10/01/25 06:53:21 0074 1                  44.729377 8.687645 uu 01 31383032334d303139343739            
10/01/25 06:53:23 0075 1                  44.729347 8.687656 uu 01 31383032334d303139343734            
10/01/25 06:54:04 0076 1                  44.731277 8.686888 uu 01 3234303032334d3030383237            
10/01/25 06:54:35 0077 1                  44.729839 8.688356 uu 01 31383032334d303139343735            
10/01/25 06:54:43 0078 1                  44.729850 8.688322 uu 01 3231303032334d3033313435            
10/01/25 06:55:24 0079 1                  44.729989 8.688257 uu 01 31383032334d303134383938            
10/01/25 06:55:36 0080 1                  44.729844 8.688516 uu 01 31383032334d303132383937            
10/01/25 06:56:27 0081 1                  44.730429 8.688281 uu 01 31383032334d303139363437            
10/01/25 06:56:41 0082 1                  44.729815 8.689129 uu 01 31383032334d303036353537            
10/01/25 06:57:23 0083 1                  44.729786 8.689505 uu 01 31383032334d303036373637            
10/01/25 06:58:05 0084 1                  44.729898 8.689778 uu 01 31383032334d303132393537            
10/01/25 06:58:16 0085 1                  44.729790 8.689760 uu 01 31383032334d303132393932            
10/01/25 06:58:54 0086 1                  44.730703 8.689504 uu 01 31383032334d303132393937            
10/01/25 07:00:21 0087 1                  44.730883 8.693365 uu 01 3231303032334d3031323336            
10/01/25 07:01:05 0088 1                  44.731187 8.693420 uu 01 31383032334d303139373931            
10/01/25 07:02:01 0089 1                  44.731763 8.693623 uu 01 3231303032334d3034383130            
10/01/25 07:04:56 0090 1                  44.732102 8.692493 uu 01 31383032334d303133313237            
10/01/25 07:10:48 0091 1                  44.731012 8.693697 uu 01 3233303032334d3031303432            
10/01/25 07:12:10 0092 1                  44.730454 8.693378 uu 01 31383032334d303139373933            
10/01/25 07:13:12 0093 1                  44.730550 8.693872 uu 01 31383032334d303139363635            
10/01/25 07:21:34 0094 1                  44.728912 8.692763 uu 01 3232303032334d3030323238            
10/01/25 07:22:39 0095 1                  44.729879 8.690345 uu 01 323032343055303030303136            
10/01/25 07:24:45 0096 1                  44.728437 8.691488 uu 01 31383032334d303133313734            
10/01/25 07:26:22 0097 1                  44.728719 8.692120 uu 01 3234303032334d3032333939            
10/01/25 07:27:48 0098 1                  44.728627 8.689721 uu 01 31383032334d303132383939            
10/01/25 07:28:28 0099 1                  44.728524 8.690005 uu 01 31383032334d303139353232            
10/01/25 07:28:31 0100 1                  44.728524 8.690009 uu 01 31383032334d343036353838            
10/01/25 07:30:21 0101 1                  44.729203 8.690146 uu 01 31383234304a303030323735            
10/01/25 07:31:16 0102 1                  44.728789 8.690109 uu 01 31383032334d303033393239            
10/01/25 07:31:27 0103 1                  44.728916 8.690136 uu 01 31383032334d303130323737            
10/01/25 07:37:23 0104 1                  44.726888 8.692688 uu 01 31383032334d303139353338            
10/01/25 07:38:37 0105 1                  44.727352 8.692558 uu 01 31383032334d303133303239            
10/01/25 07:39:33 0106 1                  44.727679 8.693175 uu 01 31383032334d303139343933            
10/01/25 07:39:48 0107 1                  44.727770 8.693060 uu 01 31383032334d303036373134            
10/01/25 07:44:36 0108 1                  44.727392 8.694411 uu 01 3231303032334d3031383836            
10/01/25 07:45:34 0109 1                  44.727293 8.694702 uu 01 31383032334d303132393838            
