11/07/25 05:06:48 0000 s 02541ver01 44.753360 8.812113 ss 01
11/07/25 05:12:58 0001 1                  44.753328 8.812050 ss 01 313931323043303034373432            
11/07/25 05:19:08 0002 1                  44.787788 8.787910 ss 01 e2806f120000000228dc5223            
11/07/25 05:21:06 0003 1                  44.784035 8.789327 ss 01 3233303234304a3030383936            
11/07/25 05:21:09 0004 1                  44.784035 8.789325 ss 01 3234303234304a3030333438            
11/07/25 05:23:45 0005 1                  44.788222 8.787457 ss 01 313831323045303035393831            
11/07/25 05:27:11 0006 1                  44.788150 8.786002 ss 01 30340c1514060a8002719d2c            
11/07/25 05:27:13 0007 1                  44.788147 8.786000 ss 01 313831323045303036333832            
11/07/25 05:29:20 0008 1                  44.787277 8.784855 ss 01 313831323045303034343733            
11/07/25 05:31:32 0009 1                  44.789832 8.780690 ss 01 3233313130304a3030303433            
11/07/25 05:33:23 0010 1                  44.789790 8.780672 ss 01 313831327045303033343631            
11/07/25 05:33:26 0011 1                  44.789788 8.780658 ss 01 313831323045303033343631            
11/07/25 05:33:32 0012 1                  44.789790 8.780647 ss 01 30396061c3c283423cf72d5a            
11/07/25 05:34:54 0013 1                  44.789997 8.780663 ss 01 313831323045303036393139            
11/07/25 05:36:17 0014 1                  44.788732 8.782647 ss 01 31383032334d303035323733            
11/07/25 05:36:40 0015 1                  44.788883 8.782685 ss 01 3034f8373850a7cab41dc88f            
11/07/25 05:36:50 0016 1                  44.788873 8.782688 ss 01 313831323045303033363938            
11/07/25 05:36:52 0017 1                  44.788872 8.782688 ss 01 3035eb5c641da3480005d95b            
11/07/25 05:36:53 0018 1                  44.788872 8.782688 ss 01 3035eb5c641da3480005db03            
11/07/25 05:36:55 0019 1                  44.788870 8.782687 ss 01 3035eb5c641da68800060972            
11/07/25 05:36:58 0020 1                  44.788870 8.782687 ss 01 3035ebc0800377480004c2d2            
11/07/25 05:38:28 0021 1                  44.789148 8.783493 ss 01 3234303132304a3031343334            
11/07/25 05:38:44 0022 1                  44.789143 8.783502 ss 01 3034f80cb05f6bcab41dd0c1            
11/07/25 05:40:01 0023 1                  44.789195 8.783767 ss 01 31383032336d303033313930            
11/07/25 05:40:03 0024 1                  44.789185 8.783813 ss 01 303acb0341e25ddac6892b48            
11/07/25 05:41:48 0025 1                  44.788857 8.783328 ss 01 313831323045303032303139            
11/07/25 05:45:03 0026 1                  44.789840 8.783847 ss 01 313831323045303030313536            
11/07/25 05:48:24 0027 1                  44.791558 8.778370 ss 01 3231303132304a3038313837            
11/07/25 05:54:20 0028 1                  44.796495 8.777130 ss 01 3234313130304a3030303538            
11/07/25 05:54:38 0029 1                  44.796512 8.777117 ss 01 303ac8e9c095ebdc9d118953            
11/07/25 05:59:07 0030 1                  44.789427 8.786418 ss 01 313831323045303036363733            
11/07/25 05:59:08 0031 1                  44.789427 8.786418 ss 01 3035ebb3202997480003feb7            
11/07/25 06:01:54 0032 1                  44.792083 8.777685 ss 01 313831323045303031373531            
11/07/25 06:02:12 0033 1                  44.792095 8.777682 ss 01 313831323045303030363733            
11/07/25 06:03:59 0034 1                  44.792762 8.777557 ss 01 313831313030533032303036            
11/07/25 06:05:13 0035 1                  44.792763 8.777535 ss 01 3039606303bda880000ffca1            
11/07/25 06:05:15 0036 1                  44.792762 8.777537 ss 01 313831323045303034363439            
11/07/25 06:07:44 0037 1                  44.792020 8.778497 ss 01 313831323045303034303336            
11/07/25 06:07:46 0038 1                  44.792020 8.778493 ss 01 313831323045303033393535            
11/07/25 06:11:08 0039 1                  44.792780 8.779953 ss 01 313831323045303031323834            
11/07/25 06:11:10 0040 1                  44.792780 8.779955 ss 01 313831323045303031383334            
11/07/25 06:13:18 0041 1                  44.793345 8.780012 ss 01 31383032334d303030393931            
11/07/25 06:13:21 0042 1                  44.793342 8.780065 ss 01 31383032334d303031373839            
11/07/25 06:13:24 0043 1                  44.793335 8.780122 ss 01 31383032334d303132373139            
11/07/25 06:14:58 0044 1                  44.793368 8.779543 ss 01 313831323045303030383135            
11/07/25 06:14:59 0045 1                  44.793368 8.779540 ss 01 303aca47826505d99c82e18b            
11/07/25 06:16:19 0046 1                  44.793620 8.779232 ss 01 313831323045303031373036            
11/07/25 06:18:27 0047 1                  44.795255 8.779458 ss 01 313831323045303034363637            
11/07/25 06:20:56 0048 1                  44.795407 8.781197 ss 01 313831323045303031353131            
11/07/25 06:21:12 0049 1                  44.795397 8.781228 ss 01 313831323045303031343830            
11/07/25 06:21:31 0050 1                  44.795387 8.781247 ss 01 313831323045303031353434            
11/07/25 06:23:26 0051 1                  44.795968 8.779902 ss 01 313831323045303030333736            
11/07/25 06:25:51 0052 1                  44.796127 8.779348 ss 01 313831323045303036343531            
11/07/25 06:26:06 0053 1                  44.796127 8.779335 ss 01 313831323045303036333233            
11/07/25 06:26:27 0054 1                  44.796120 8.779317 ss 01 31383033304d303030343532            
11/07/25 06:26:39 0055 1                  44.796123 8.779323 ss 01 313831323045303036333138            
11/07/25 06:28:50 0056 1                  44.796475 8.779517 ss 01 30340bdf1408c50668d02c06            
11/07/25 06:31:33 0057 1                  44.796867 8.779820 ss 01 31383033304d303031353033            
11/07/25 06:33:17 0058 1                  44.796975 8.779540 ss 01 3233303132304a3030323238            
11/07/25 06:33:30 0059 1                  44.796963 8.779470 ss 01 3039606303bd9c8000226498            
11/07/25 06:33:31 0060 1                  44.796963 8.779458 ss 01 3039606303bda140000ccc9e            
11/07/25 06:34:20 0061 1                  44.797117 8.779188 ss 01 31383033304d303031353435            
11/07/25 06:35:50 0062 1                  44.797680 8.779445 ss 01 313931313030533030303532            
11/07/25 06:37:30 0063 1                  44.798000 8.779577 ss 01 3231313130304a3030393832            
11/07/25 06:38:00 0064 1                  44.798002 8.779542 ss 01 313931313030533030303739            
11/07/25 06:40:09 0065 1                  44.796453 8.779920 ss 01 313931323043303038363834            
11/07/25 06:40:24 0066 1                  44.796432 8.779933 ss 01 313931323043303838363834            
11/07/25 06:40:36 0067 1                  44.796425 8.779942 ss 01 313831323045303031353934            
11/07/25 06:40:38 0068 1                  44.796425 8.779945 ss 01 30343003a02cd91b0223a3f4            
11/07/25 06:40:48 0069 1                  44.796425 8.779952 ss 01 3035ebb3203a140800040388            
11/07/25 06:40:54 0070 1                  44.796423 8.779952 ss 01 3035ebb32039300800042835            
11/07/25 06:42:51 0071 1                  44.792925 8.778805 ss 01 313831323045303031383338            
11/07/25 06:43:19 0072 1                  44.792928 8.778800 ss 01 313831323045303031373932            
11/07/25 06:44:33 0073 1                  44.793163 8.778482 ss 01 31383032334d303032343136            
11/07/25 06:46:46 0074 1                  44.794673 8.777870 ss 01 313832343045303036313734            
11/07/25 06:47:08 0075 1                  44.794675 8.777882 ss 01 313932343053303030313535            
11/07/25 06:47:58 0076 1                  44.794697 8.777883 ss 01 313932343053303030373235            
11/07/25 06:48:09 0077 1                  44.794695 8.777890 ss 01 313932343045303030333433            
11/07/25 06:54:15 0078 1                  44.795778 8.782030 ss 01 313831323045303030353532            
11/07/25 06:55:35 0079 1                  44.795103 8.782918 ss 01 313831323045303030343830            
11/07/25 06:55:47 0080 1                  44.795107 8.782940 ss 01 313831323045303030343737            
11/07/25 06:56:00 0081 1                  44.795107 8.782943 ss 01 30340c05c017533f47615c04            
11/07/25 06:57:38 0082 1                  44.794943 8.783175 ss 01 313932343053303030343236            
11/07/25 07:02:03 0083 1                  44.794788 8.783280 ss 01 313831323045303030353531            
11/07/25 07:03:23 0084 1                  44.794575 8.783575 ss 01 313831323045303030343435            
11/07/25 07:18:17 0000 s 02541ver01 44.794520 8.783833 ss 01
11/07/25 07:22:39 0085 1                  44.794418 8.783720 ss 01 313831323045303030393132            
11/07/25 07:22:48 0086 1                  44.794415 8.783720 ss 01 30343606ec4ceee15fa81c05            
11/07/25 07:22:50 0087 1                  44.794415 8.783718 ss 01 313831323045303030353138            
11/07/25 07:22:51 0088 1                  44.794415 8.783718 ss 01 303ac8e9c01e16d9d8b66ad4            
