19/06/25 05:10:55 0000 s 02533ver01 44.753050 8.812320 vv 01
19/06/25 05:25:23 0001 1                  44.770813 8.729423 vv 01 31383234304a303033333030            
19/06/25 05:25:29 0002 1                  44.770813 8.729422 vv 01 313932343056303030313231            
19/06/25 05:27:03 0003 1                  44.770883 8.729132 vv 01 31383234304a303032383030            
19/06/25 05:27:17 0004 1                  44.770873 8.729123 vv 01 31383234304a303033333938            
19/06/25 05:28:47 0005 1                  44.771582 8.728573 vv 01 31383234304a303033343030            
19/06/25 05:30:43 0006 1                  44.770973 8.728342 vv 01 3232303234304a3030303037            
19/06/25 05:32:02 0007 1                  44.770243 8.728005 vv 01 3234303234304a3031323031            
19/06/25 05:34:26 0008 1                  44.771328 8.727352 vv 01 3231303234304a3030353634            
19/06/25 05:36:03 0010 1                  44.771130 8.727315 vv 01 31383234304a303033323933            
19/06/25 05:38:22 0011 1                  44.770775 8.723802 vv 01 31383234304a303030383839            
19/06/25 05:39:40 0012 1                  44.771030 8.724135 vv 01 31383234304a303033323733            
19/06/25 05:45:26 0013 1                  44.770358 8.726122 vv 01 31383234304a303030373333            
19/06/25 05:47:40 0014 1                  44.770210 8.726000 vv 01 31383234304a303030373330            
19/06/25 05:49:54 0015 1                  44.769268 8.718235 vv 01 31383234304a303032353034            
19/06/25 05:52:09 0016 1                  44.769852 8.715857 vv 01 31383234304a303033323337            
19/06/25 05:53:53 0017 1                  44.769065 8.714828 vv 01 323032343056303031333038            
19/06/25 05:57:13 0018 1                  44.768470 8.714000 vv 01 31383234304a303030343632            
19/06/25 05:59:31 0019 1                  44.768887 8.711042 vv 01 31383234304a303031353536            
19/06/25 05:59:49 0020 1                  44.768882 8.711027 vv 01 31383234304a303033323339            
19/06/25 06:01:40 0021 1                  44.768843 8.710087 vv 01 31383234304a303032343334            
19/06/25 06:02:54 0022 1                  44.768800 8.709848 vv 01 31383234304a303031323634            
19/06/25 06:04:38 0023 1                  44.768767 8.709247 vv 01 31383234304a303033313638            
19/06/25 06:07:47 0024 1                  44.769073 8.708725 vv 01 31383234304a303031363939            
19/06/25 06:09:26 0025 1                  44.769057 8.708930 vv 01 31383234304a303031383130            
19/06/25 06:12:55 0026 1                  44.768747 8.710072 vv 01 31383234304a303031373434            
19/06/25 06:12:59 0027 1                  44.768747 8.710077 vv 01 31383234304a303030373539            
19/06/25 06:13:12 0028 1                  44.768750 8.710092 vv 01 3138323430ca303031373434            
19/06/25 06:15:13 0029 1                  44.768968 8.714635 vv 01 3234303234304a3031303535            
19/06/25 06:17:58 0030 1                  44.769733 8.728338 vv 01 000000001097703700000000            
19/06/25 06:18:00 0031 1                  44.769733 8.728335 vv 01 3233303234304a3031323133            
19/06/25 06:25:01 0035 1                  44.769307 8.728250 vv 01 31383234304a303032393830            
19/06/25 06:31:02 0036 1                  44.769665 8.709605 vv 01 31383234304a303032393833            
19/06/25 06:33:13 0037 1                  44.769285 8.708020 vv 01 313932343056303030333930            
19/06/25 06:37:01 0038 1                  44.770253 8.703575 vv 01 31383234304a303032373539            
19/06/25 06:41:02 0039 1                  44.770120 8.706985 vv 01 111110000000000249214295            
19/06/25 06:41:37 0040 1                  44.770120 8.706992 vv 01 31383234304a303031303138            
19/06/25 06:46:44 0041 1                  44.769687 8.701215 vv 01 31383234304a303032393738            
19/06/25 06:49:48 0042 1                  44.769378 8.700413 vv 01 3233303234304a3030313335            
19/06/25 06:50:08 0043 1                  44.769385 8.700398 vv 01 31383234304a303031333435            
19/06/25 07:15:07 0000 s 02533ver01 44.770705 8.735213 vv 01
19/06/25 07:23:39 0044 1                  44.768162 8.708738 vv 01 31383234304a303032313637            
19/06/25 07:23:41 0045 1                  44.768162 8.708738 vv 01 31383234304a3030323136b7            
19/06/25 07:24:54 0046 1                  44.768147 8.708722 vv 01 434c30303239323134343131            
19/06/25 07:25:45 0047 1                  44.767827 8.709422 vv 01 31383234304a303031313436            
19/06/25 07:27:24 0048 1                  44.767817 8.710167 vv 01 31383234304a303030373538            
19/06/25 07:29:34 0049 1                  44.767792 8.710782 vv 01 31383234304a303031303737            
19/06/25 07:29:36 0050 1                  44.767788 8.710780 vv 01 b1383234304a303031303737            
19/06/25 07:31:20 0051 1                  44.767825 8.709457 vv 01 31383234304a303031303331            
19/06/25 07:33:08 0052 1                  44.767100 8.706650 vv 01 31383234304a303030373736            
19/06/25 07:35:48 0053 1                  44.768473 8.703190 vv 01 31383234304a303030383830            
19/06/25 07:37:19 0054 1                  44.768912 8.703388 vv 01 31383234304a303030373532            
19/06/25 07:37:24 0055 1                  44.768913 8.703393 vv 01 31383234304a303032383733            
19/06/25 07:41:55 0056 1                  44.771457 8.699363 vv 01 31383234304a303030393733            
19/06/25 07:42:07 0057 1                  44.771457 8.699357 vv 01 31383234304a303030393632            
19/06/25 07:44:15 0058 1                  44.770925 8.699473 vv 01 3234303234304a3031323634            
19/06/25 07:45:11 0059 1                  44.770935 8.699437 vv 01 3232303032334d3031333337            
19/06/25 07:47:14 0060 1                  44.770925 8.699467 vv 01 31383234304a303030393639            
19/06/25 07:55:00 0061 1                  44.768018 8.702462 vv 01 31383132304a303035343235            
19/06/25 07:55:04 0062 1                  44.768015 8.702482 vv 01 31383234304a303030383638            
19/06/25 07:57:47 0063 1                  44.768307 8.704140 vv 01 31383234304a303031313632            
19/06/25 07:59:03 0064 1                  44.768453 8.704508 vv 01 3234303234304a3030313630            
