01/03/25 05:27:32 0000 s 01489ver01 44.882468 8.860200 00 00
01/03/25 05:27:34 0000 s 01489ver01 44.882468 8.860200 00 00
01/03/25 05:27:50 0001 1                  0 0 00 00 3233303234304A3030393836            
01/03/25 06:46:18 0096 1                  44.982952 8.878485 00 00 323030323545303035363538            
01/03/25 06:46:21 0097 1                  44.982943 8.878455 00 00 323030323545303035363531            
01/03/25 06:46:39 0098 1                  44.983092 8.878450 00 00 323030323545303035363439            
01/03/25 06:46:43 0099 1                  44.983105 8.878455 00 00 323030323545303035363634            
01/03/25 06:49:04 0100 1                  44.982433 8.878492 00 00 323030323545303035363732            
01/03/25 06:51:13 0101 1                  44.982500 8.878107 00 00 323030323545303034393932            
01/03/25 06:51:13 0102 1                  44.982500 8.878107 00 00 323030323545303035363936            
01/03/25 06:51:30 0103 1                  44.982518 8.878103 00 00 323030323545303035373134            
01/03/25 06:52:02 0104 1                  44.982550 8.877950 00 00 323030323545303035373132            
01/03/25 06:52:02 0105 1                  44.982550 8.877950 00 00 323030323545303033383331            
01/03/25 06:53:20 0106 1                  44.982760 8.877630 00 00 323030323545303032353330            
01/03/25 06:53:26 0107 1                  44.982735 8.877628 00 00 323030323545303032353439            
01/03/25 06:54:39 0108 1                  44.982482 8.877535 00 00 323030323545303035363933            
01/03/25 06:55:12 0109 1                  44.982257 8.877393 00 00 323030323545303032333630            
01/03/25 06:55:30 0110 1                  44.982147 8.877342 00 00 323030323545303036323236            
01/03/25 06:55:30 0111 1                  44.982147 8.877342 00 00 323030323545303032343031            
01/03/25 06:55:31 0112 1                  44.982147 8.877342 00 00 323030323545303035353339            
01/03/25 06:57:06 0113 1                  44.981922 8.877325 00 00 323030323545303038333931            
01/03/25 06:57:36 0114 1                  44.981515 8.877645 00 00 323030323545303032343232            
01/03/25 06:57:54 0115 1                  44.981052 8.879448 00 00 313832444C32573135303033            
01/03/25 06:58:28 0116 1                  44.981480 8.881075 00 00 100100000001242610000026            
01/03/25 06:58:33 0117 1                  44.981582 8.881122 00 00 100100000001739020000025            
01/03/25 06:58:33 0118 1                  44.981582 8.881122 00 00 100100000001737750000035            
01/03/25 06:58:53 0119 1                  44.981998 8.881497 00 00 323030323545303033333635            
01/03/25 06:59:30 0120 1                  44.982535 8.881622 00 00 323030323545303033333730            
01/03/25 06:59:39 0121 1                  44.982577 8.881660 00 00 323030323545303033333636            
01/03/25 07:00:18 0122 1                  44.983318 8.882160 00 00 000000000000000005135969            
01/03/25 07:00:42 0123 1                  44.983513 8.882237 00 00 323030323545303036333931            
01/03/25 07:01:40 0124 1                  44.983552 8.882103 00 00 323030323545303033323433            
01/03/25 07:02:17 0125 1                  44.983223 8.881645 00 00 323030323545303033323630            
01/03/25 07:02:17 0126 1                  44.983223 8.881645 00 00 323030323545303033323439            
01/03/25 07:02:17 0127 1                  44.983223 8.881645 00 00 323030323545303033323530            
01/03/25 07:02:25 0128 1                  44.983232 8.881592 00 00 323030323545303033323531            
01/03/25 07:02:35 0129 1                  44.983238 8.881577 00 00 323030323545303033323533            
01/03/25 07:02:41 0130 1                  44.983242 8.881568 00 00 323030323545303033323539            
01/03/25 07:03:30 0131 1                  44.983242 8.881273 00 00 323030323545303032323635            
01/03/25 07:03:56 0132 1                  44.983307 8.880960 00 00 323030323545303032313839            
01/03/25 07:04:39 0133 1                  44.983280 8.880743 00 00 323030323545303032323738            
01/03/25 07:05:42 0134 1                  44.983383 8.880123 00 00 323030323545303037333934            
01/03/25 07:06:11 0135 1                  44.983560 8.880080 00 00 323030323545303033313437            
01/03/25 07:07:19 0136 1                  44.983680 8.880133 00 00 323030323545303032323930            
01/03/25 07:07:25 0137 1                  44.983688 8.880152 00 00 3234303032334D3030303938            
01/03/25 07:08:44 0138 1                  44.982993 8.880100 00 00 323030323545303032323734            
01/03/25 07:08:44 0139 1                  44.982993 8.880100 00 00 323030323545303032323734            
01/03/25 07:09:48 0140 1                  44.982603 8.880128 00 00 323030323545303030343231            
01/03/25 07:09:51 0141 1                  44.982607 8.880125 00 00 323030323545303030343234            
01/03/25 07:09:57 0142 1                  44.982625 8.880118 00 00 323030323545303030343230            
01/03/25 07:09:58 0143 1                  44.982625 8.880118 00 00 323030323545303030343235            
01/03/25 07:10:40 0144 1                  44.982150 8.879625 00 00 323030323545303036333838            
01/03/25 07:10:43 0145 1                  44.982175 8.879497 00 00 323030323545303036323736            
01/03/25 07:11:03 0146 1                  44.981733 8.878323 00 00 C30C30C30C30C30C30C30C30            
01/03/25 07:11:10 0147 1                  44.981693 8.878202 00 00 323030323545303036333032            
01/03/25 07:12:09 0148 1                  44.980852 8.877945 00 00 323030323545303037363235            
01/03/25 07:14:05 0149 1                  44.981425 8.877822 00 00 25705569A686CD8371C37DF5            
01/03/25 07:14:35 0150 1                  44.981083 8.878672 00 00 323030323545303032383935            
01/03/25 07:15:02 0151 1                  44.980903 8.878802 00 00 323030323545303032323435            
01/03/25 07:15:10 0152 1                  44.980900 8.878805 00 00 323030323545303032353032            
01/03/25 07:15:49 0153 1                  44.980832 8.878935 00 00 323030323545303033353633            
01/03/25 07:16:13 0154 1                  44.980797 8.879113 00 00 323030323545303033353636            
01/03/25 07:16:41 0155 1                  44.980605 8.879315 00 00 323030323545303033343339            
01/03/25 07:17:00 0156 1                  44.980623 8.879508 00 00 323030323545303033353836            
01/03/25 07:17:29 0157 1                  44.980588 8.880207 00 00 323030323545303033343139            
01/03/25 07:17:29 0158 1                  44.980588 8.880207 00 00 323030323545303033343135            
01/03/25 07:17:58 0159 1                  44.980577 8.880370 00 00 323030323545303032393330            
01/03/25 07:18:18 0160 1                  44.980575 8.880387 00 00 3234303032334D3031393735            
01/03/25 07:18:22 0161 1                  44.980577 8.880390 00 00 323030323545303030353931            
01/03/25 07:20:11 0162 1                  44.980583 8.879657 00 00 323030323545303032333435            
01/03/25 07:20:35 0163 1                  44.980663 8.879558 00 00 323030323545303033353237            
01/03/25 07:20:41 0164 1                  44.980787 8.879578 00 00 323030323545303032393131            
01/03/25 07:20:52 0165 1                  44.980815 8.879625 00 00 3232303032334D3030303133            
01/03/25 07:21:10 0166 1                  44.980743 8.879627 00 00 323030323545303033343430            
01/03/25 07:22:31 0167 1                  44.979717 8.879650 00 00 323030323545303032353036            
01/03/25 07:22:35 0168 1                  44.979710 8.879650 00 00 323030323545303036353933            
01/03/25 07:22:59 0169 1                  44.979417 8.879303 00 00 323030323545303030353330            
01/03/25 07:22:59 0170 1                  44.979417 8.879303 00 00 323030323545303030353738            
01/03/25 07:23:00 0171 1                  44.979417 8.879303 00 00 323030323545303030363037            
01/03/25 07:23:00 0172 1                  44.979417 8.879303 00 00 323030323545303030353232            
01/03/25 07:23:00 0173 1                  44.979417 8.879303 00 00 323030323545303030363134            
01/03/25 07:23:01 0174 1                  44.979417 8.879303 00 00 323030323545303030353737            
01/03/25 07:23:01 0175 1                  44.979405 8.879273 00 00 323030323545303030363132            
01/03/25 07:23:01 0176 1                  44.979405 8.879273 00 00 323030323545303030353634            
01/03/25 07:25:18 0177 1                  44.979253 8.879860 00 00 323030323545303036323338            
01/03/25 07:25:42 0178 1                  44.979275 8.879970 00 00 323030323545303036323133            
01/03/25 07:26:11 0179 1                  44.979385 8.880310 00 00 323030323545303036333730            
01/03/25 07:26:54 0180 1                  44.979705 8.880133 00 00 323030323545303033373237            
01/03/25 07:27:26 0181 1                  44.979803 8.879982 00 00 323030323545303036323639            
01/03/25 07:27:34 0182 1                  44.979795 8.879968 00 00 323030323545303032373839            
01/03/25 07:28:14 0183 1                  44.979887 8.879718 00 00 323030323545303032343933            
01/03/25 07:28:19 0184 1                  44.979887 8.879712 00 00 323030323545303032343934            
01/03/25 07:28:51 0185 1                  44.980092 8.879415 00 00 323030323545303033303135            
01/03/25 07:29:00 0186 1                  44.980088 8.879415 00 00 323030323545303033313430            
01/03/25 07:29:28 0187 1                  44.980165 8.879205 00 00 323030323545303036353037            
01/03/25 07:29:56 0188 1                  44.980227 8.878998 00 00 323030323545303036353036            
01/03/25 07:30:17 0189 1                  44.980298 8.878765 00 00 323030323545303036353134            
01/03/25 07:31:36 0190 1                  44.980340 8.878538 00 00 323030323545303033313530            
01/03/25 07:31:59 0191 1                  44.980405 8.878303 00 00 323030323545303033313835            
01/03/25 07:32:22 0192 1                  44.980575 8.878060 00 00 323030323545303033313532            
01/03/25 07:34:12 0193 1                  44.983897 8.878507 00 00 323030323545303036343331            
01/03/25 07:34:45 0194 1                  44.983882 8.879057 00 00 323030323545303032323534            
01/03/25 07:34:49 0195 1                  44.983883 8.879055 00 00 323030323545303032323535            
01/03/25 07:35:14 0196 1                  44.983905 8.879187 00 00 323030323545303032323438            
01/03/25 07:35:42 0197 1                  44.983932 8.879402 00 00 323030323545303032323436            
01/03/25 07:35:51 0198 1                  44.983945 8.879400 00 00 323030323545303032323437            
01/03/25 07:36:22 0199 1                  44.983845 8.879745 00 00 323030323545303036323230            
01/03/25 07:36:27 0200 1                  44.983842 8.879760 00 00 323030323545303032333336            
01/03/25 07:36:32 0201 1                  44.983837 8.879768 00 00 323030323545303036343332            
01/03/25 07:39:12 0202 1                  44.985653 8.880087 00 00 323030323545303032333131            
01/03/25 07:39:45 0203 1                  44.985615 8.880208 00 00 323030323545303032333132            
01/03/25 07:42:04 0204 1                  44.984123 8.880567 00 00 323030323545303032323933            
01/03/25 07:42:10 0205 1                  44.984082 8.880855 00 00 323030323545303032323938            
01/03/25 07:42:34 0206 1                  44.984040 8.881492 00 00 323030323545303032333035            
01/03/25 07:42:37 0207 1                  44.984115 8.881583 00 00 323030323545303033313635            
01/03/25 07:42:52 0208 1                  44.984210 8.881638 00 00 323030323545303033313533            
01/03/25 07:43:57 0209 1                  44.984057 8.881422 00 00 323030323545303032333030            
01/03/25 07:44:31 0210 1                  44.984120 8.881047 00 00 323030323545303037383139            
01/03/25 07:44:34 0211 1                  44.984113 8.881038 00 00 323030323545303037373935            
01/03/25 07:44:59 0212 1                  44.984085 8.880858 00 00 323030323545303032333034            
01/03/25 07:56:12 0213 1                  44.982228 8.875000 00 00 3231303234304A3031313934            
01/03/25 08:49:06 0000 s 01489ver01 44.982143 8.875057 00 00
01/03/25 08:49:15 0000 s 01489ver01 44.982253 8.875018 00 00
01/03/25 08:53:41 0214 1                  45.005463 8.850322 00 00 323030323545303030323338            
01/03/25 08:54:26 0215 1                  45.004477 8.850552 00 00 323030323545303030313939            
01/03/25 08:59:16 0216 1                  44.982472 8.866685 00 00 323030323545303032353134            
01/03/25 08:59:22 0217 1                  44.982470 8.866687 00 00 323030323545303032373730            
01/03/25 09:00:04 0218 1                  44.982508 8.866098 00 00 323030323545303032343536            
01/03/25 09:00:28 0219 1                  44.982788 8.866108 00 00 323030323545303036333036            
01/03/25 09:04:06 0220 1                  44.981195 8.875042 00 00 3231303234304A3034343633            
01/03/25 09:04:15 0221 1                  44.981185 8.875035 00 00 3231303234304A3034343632            
01/03/25 09:18:23 0222 1                  44.971335 8.882267 00 00 300ED89F3350015A1DF59B95            
01/03/25 09:53:23 0000 s 01489ver01 44.905588 8.868922 00 00
01/03/25 10:14:47 0000 s 01489ver01 44.905607 8.868897 00 00
01/03/25 10:14:48 0000 s 01489ver01 44.905607 8.868897 00 00
