19/07/25 05:12:58 0000 s 00562ver01 44.753112 8.812183 pp 01
19/07/25 05:31:19 0001 1                  0 0 pp 01 323032323036323330303034            
19/07/25 05:32:15 0002 1                  0 0 pp 01 303961354141e009502f90b3            
19/07/25 05:36:02 0003 1                  0 0 pp 01 313931323050303131373733            
19/07/25 05:36:52 0004 1                  0 0 pp 01 31383033304d303031303934            
19/07/25 05:36:53 0005 1                  0 0 pp 01 313931323050303036363536            
19/07/25 05:42:52 0006 1                  0 0 pp 01 313931323050303036383830            
19/07/25 05:46:21 0007 1                  0 0 pp 01 313931323050303037353736            
19/07/25 05:46:32 0008 1                  0 0 pp 01 323030323545303031373331            
19/07/25 05:51:25 0009 1                  0 0 pp 01 3231303033304d3032373239            
19/07/25 05:51:26 0010 1                  0 0 pp 01 3233303033304d3030343832            
19/07/25 05:56:14 0011 1                  0 0 pp 01 313931323050303033393838            
19/07/25 05:57:45 0012 1                  0 0 pp 01 31383033304d303033323731            
19/07/25 05:57:56 0013 1                  0 0 pp 01 3231303234304a3031333437            
19/07/25 05:58:04 0014 1                  0 0 pp 01 3231303234304a3031333438            
19/07/25 06:02:27 0015 1                  0 0 pp 01 313931323050303035383536            
19/07/25 06:16:15 0016 1                  0 0 pp 01 3234303033304d3030323738            
19/07/25 06:19:16 0017 1                  0 0 pp 01 313931323050303132383730            
19/07/25 06:22:36 0018 1                  0 0 pp 01 313931323050303037323532            
19/07/25 06:25:09 0019 1                  0 0 pp 01 313931323050303131373330            
19/07/25 06:25:19 0020 1                  0 0 pp 01 3234303033304d3030333436            
19/07/25 06:26:55 0021 1                  0 0 pp 01 313931323050303033393633            
19/07/25 06:29:09 0022 1                  0 0 pp 01 313931323050303131353331            
19/07/25 06:36:33 0023 1                  0 0 pp 01 3234303234304a3030343330            
19/07/25 06:40:35 0024 1                  0 0 pp 01 313932343050303030353536            
19/07/25 06:41:07 0025 1                  0 0 pp 01 313932343050303030323134            
19/07/25 06:43:05 0026 1                  0 0 pp 01 3235303132304a3031303932            
19/07/25 06:44:33 0027 1                  0 0 pp 01 303ac8e9c04d3edc999c1f21            
19/07/25 06:45:51 0028 1                  0 0 pp 01 313931323050303130353332            
19/07/25 06:45:53 0029 1                  0 0 pp 01 3231303033304d3032353834            
19/07/25 06:50:29 0030 1                  0 0 pp 01 323030323545303039313935            
19/07/25 06:50:36 0031 1                  0 0 pp 01 313931323050303038303832            
19/07/25 06:52:12 0032 1                  0 0 pp 01 3234303033304d3031343938            
19/07/25 06:52:13 0033 1                  0 0 pp 01 3231303033304d3033303837            
19/07/25 06:55:32 0034 1                  0 0 pp 01 313931323050303130353333            
19/07/25 06:57:42 0035 1                  0 0 pp 01 3231303234304a3031333039            
19/07/25 06:58:40 0036 1                  0 0 pp 01 3234303234304a3030343231            
19/07/25 07:03:01 0037 1                  0 0 pp 01 3233303234304a3030353933            
19/07/25 07:03:03 0038 1                  0 0 pp 01 3234303234304a3030333638            
19/07/25 07:06:46 0039 1                  0 0 pp 01 313931323050303037353536            
19/07/25 07:06:59 0040 1                  0 0 pp 01 3231303234304a3031333136            
19/07/25 07:12:01 0041 1                  0 0 pp 01 3234303033304d3031343535            
19/07/25 07:18:59 0042 1                  0 0 pp 01 3234303033304d3031343439            
19/07/25 07:21:15 0043 1                  0 0 pp 01 3231303033304d3032303637            
19/07/25 07:25:30 0044 1                  0 0 pp 01 3233303234304a3030353232            
19/07/25 07:38:48 0045 1                  0 0 pp 01 3233303033304d3030333636            
19/07/25 07:39:30 0046 1                  0 0 pp 01 3231303234304a3030303636            
19/07/25 07:48:21 0047 1                  0 0 pp 01 3234303033304d3030333439            
19/07/25 08:22:58 0000 s 00562ver01 44.755948 8.799373 pp 01
19/07/25 08:35:11 0048 1                  44.758242 8.784522 pp 01 3230303033304d3038303339            
19/07/25 08:35:17 0049 1                  44.758242 8.784522 pp 01 323030323545303030383031            
19/07/25 09:32:22 0050 1                  44.766432 8.701248 ss 01 31383132304a303035343234            
19/07/25 09:32:24 0051 1                  44.766426 8.701270 ss 01 3232303132304a3030353835            
