13/01/25 04:49:46 0000 s 02028ver01 44.753105 8.812082 pp 01
13/01/25 05:04:02 0000 s 02028ver01 44.753022 8.811950 pp 01
13/01/25 05:22:39 0001 1                  0 0 pp 01 313931323050303131383932            
13/01/25 05:22:39 0002 1                  0 0 pp 01 3230303033304d3033333139            
13/01/25 05:22:39 0003 1                  0 0 pp 01 323032323036323330303238            
13/01/25 05:25:00 0004 1                  0 0 pp 01 313931323050303032303031            
13/01/25 05:25:12 0005 1                  0 0 pp 01 313931323050303032303031            
13/01/25 05:26:22 0006 1                  0 0 pp 01 313931323050303131323730            
13/01/25 05:26:32 0007 1                  0 0 pp 01 313931323050303131323731            
13/01/25 05:27:59 0008 1                  0 0 pp 01 313931323050303131343735            
13/01/25 05:28:53 0009 1                  0 0 pp 01 31383033304d303036333633            
13/01/25 05:29:08 0010 1                  0 0 pp 01 31383033304d303036303732            
13/01/25 05:30:29 0011 1                  0 0 pp 01 313931323050303132313739            
13/01/25 05:31:20 0012 1                  0 0 pp 01 313931323050303132363133            
13/01/25 05:31:49 0013 1                  0 0 pp 01 313931323050303132383938            
13/01/25 05:38:06 0014 1                  44.699023 8.838167 pp 01 313931323050303130323239            
13/01/25 05:38:31 0015 1                  44.699030 8.838108 pp 01 313931323050303132393038            
13/01/25 05:39:40 0016 1                  44.699710 8.838455 pp 01 313931323050303131393131            
13/01/25 05:41:35 0017 1                  44.701028 8.836558 pp 01 313931323050303035333333            
13/01/25 05:46:06 0018 1                  44.695762 8.835502 pp 01 313931323050303131363137            
13/01/25 05:50:21 0019 1                  44.697212 8.827933 pp 01 313931323050303131363136            
13/01/25 05:51:14 0020 1                  44.697748 8.829068 pp 01 313931323050303131363134            
13/01/25 05:54:06 0021 1                  44.698793 8.826366 pp 01 3230303033304d3033333238            
13/01/25 05:54:22 0022 1                  44.698757 8.826411 pp 01 313931323050303036363737            
13/01/25 05:59:03 0023 1                  44.691160 8.816552 pp 01 313931323050303035373834            
13/01/25 06:01:25 0024 1                  44.688461 8.820872 pp 01 313931323050303132323235            
13/01/25 06:02:10 0025 1                  44.687815 8.822138 pp 01 313931323050303036333037            
