12/06/25 11:25:17 0000 s 02536ver01 44.752877 8.812178 vv 01
12/06/25 11:38:58 0000 s 02536ver01 44.753005 8.811982 vv 01
12/06/25 11:51:41 0001 1                  44.738135 8.788908 vv 01 3231303234304a3033343031            
12/06/25 12:06:05 0002 1                  44.731167 8.772557 vv 01 3233303234304a3030333032            
12/06/25 12:07:25 0003 1                  44.731460 8.771857 vv 01 3233303234304a3030323635            
12/06/25 12:08:28 0004 1                  44.731533 8.771668 vv 01 3232303234304a3030373238            
12/06/25 12:09:35 0005 1                  44.731700 8.771287 vv 01 3233303234304a3030303436            
12/06/25 12:11:43 0006 1                  44.730795 8.771728 vv 01 313832343045303030383630            
12/06/25 12:12:53 0007 1                  44.730548 8.772318 vv 01 313832343045303030383634            
12/06/25 12:14:30 0008 1                  44.729930 8.774367 vv 01 3233303234304a3030323636            
12/06/25 12:16:01 0009 1                  44.729737 8.775892 vv 01 313832343045303030393533            
12/06/25 12:33:03 0010 1                  44.728073 8.769527 vv 01 313832343045303031303835            
12/06/25 12:34:55 0011 1                  44.728637 8.768465 vv 01 3234303234304a3030323132            
12/06/25 12:35:03 0012 1                  44.728650 8.768438 vv 01 3234303234304a3030323131            
12/06/25 13:12:25 0013 1                  44.749735 8.746768 vv 01 31383234304a303232373634            
12/06/25 13:14:33 0014 1                  44.749713 8.746740 vv 01 3232303234304a3030343338            
12/06/25 13:18:40 0015 1                  44.749558 8.747165 vv 01 31383234304a303033333037            
12/06/25 13:23:51 0016 1                  44.748848 8.749532 vv 01 31383234304a303030393437            
12/06/25 13:27:48 0017 1                  44.749732 8.749352 vv 01 31383132304a303233383531            
12/06/25 13:27:50 0018 1                  44.749730 8.749355 vv 01 31383032334d303137383631            
12/06/25 13:27:52 0019 1                  44.749730 8.749355 vv 01 3233303234304a3030343238            
12/06/25 14:07:05 0020 1                  44.787228 8.828037 vv 01 3233303234304a3030313132            
12/06/25 14:56:07 0021 1                  44.754505 8.656688 vv 01 31383234304a303033303638            
12/06/25 14:57:51 0022 1                  44.754492 8.657435 vv 01 3234303234304a3030323031            
12/06/25 15:01:46 0023 1                  44.750903 8.657412 vv 01 3231303234304a3033363831            
12/06/25 15:03:22 0024 1                  44.749288 8.656542 vv 01 3232303234304a3030373130            
12/06/25 15:08:32 0025 1                  44.748458 8.658377 vv 01 31383234304a303032383538            
12/06/25 15:11:50 0026 1                  44.748583 8.658928 vv 01 31383234304a303032373336            
12/06/25 15:11:52 0027 1                  44.748583 8.658928 vv 01 31383234304a303030383333            
12/06/25 15:50:14 0000 s 02536ver01 44.756305 8.619390 vv 01
12/06/25 15:53:47 0028 1                  44.754077 8.621038 vv 01 31383234304a303033333836            
12/06/25 16:08:07 0030 1                  44.729160 8.625415 vv 01 31383234304a307033303233            
12/06/25 16:13:53 0031 1                  44.732295 8.619993 vv 01 31383234304a303030363639            
12/06/25 16:16:14 0032 1                  44.733667 8.623707 vv 01 31383234304a303032383434            
12/06/25 16:16:30 0033 1                  44.733675 8.623712 vv 01 31383032334d303138303037            
12/06/25 17:12:46 0000 s 02536ver01 44.768273 8.763573 vv 01
