11/06/25 05:02:58 0000 s 02543ver01 44.753110 8.812155 cc 01
11/06/25 05:10:27 0001 1                  44.761377 8.791845 cc 01 3231303234304a3032333736            
11/06/25 05:10:36 0002 1                  44.761373 8.791857 cc 01 313931323043303037323131            
11/06/25 05:12:17 0003 1                  44.761223 8.792047 cc 01 31383132304a303137353838            
11/06/25 05:13:50 0004 1                  44.761058 8.792207 cc 01 3231313130304a3032333031            
11/06/25 05:14:44 0005 1                  44.761053 8.792223 cc 01 303acb0343af86d9d8b754e6            
11/06/25 05:16:00 0007 1                  44.760840 8.792472 cc 01 3231313130304a3032313936            
11/06/25 05:23:23 0008 1                  44.763618 8.787063 cc 01 3231303234304a3034383938            
11/06/25 05:25:55 0009 1                  44.763825 8.787143 cc 01 313931323043303033333037            
11/06/25 05:26:02 0010 1                  44.763818 8.787150 cc 01 313931323043303130333138            
11/06/25 05:27:48 0011 1                  44.764013 8.787405 cc 01 3231313130304a3031393431            
11/06/25 05:33:16 0000 s 02543ver01 44.764123 8.787445 cc 01
11/06/25 05:34:35 0012 1                  44.765767 8.788802 cc 01 3231313130304a3032313134            
11/06/25 05:35:04 0013 1                  44.765778 8.788800 cc 01 233311102909140002010000            
11/06/25 05:36:19 0014 1                  44.765820 8.788793 cc 01 3231303234304a3034343731            
11/06/25 05:37:10 0016 1                  44.765787 8.788793 cc 01 3231313130304a3032333037            
11/06/25 05:37:15 0017 1                  44.765783 8.788793 cc 01 3231313130304a3032323737            
11/06/25 05:37:42 0018 1                  44.765780 8.788782 cc 01 3231303234304a3032333737            
11/06/25 05:39:10 0019 1                  44.766385 8.789217 cc 01 3034f8372403340ab41dc079            
11/06/25 05:39:12 0020 1                  44.766390 8.789220 cc 01 313931323043303130373533            
11/06/25 05:39:19 0021 1                  44.766413 8.789238 cc 01 3034f848fc51168ab41dba0b            
11/06/25 05:40:36 0022 1                  44.766742 8.789553 cc 01 303ac8e9c0636edac688f48e            
11/06/25 05:40:52 0023 1                  44.766808 8.789567 cc 01 3232313130304a3030323237            
11/06/25 05:41:02 0024 1                  44.766872 8.789578 cc 01 303aca49822ed9dac688c8cc            
11/06/25 05:43:54 0025 1                  44.765963 8.792953 cc 01 313931323043303130363330            
11/06/25 05:44:04 0026 1                  44.765937 8.792947 cc 01 3231303032334d3033343935            
11/06/25 05:44:06 0027 1                  44.765937 8.792947 cc 01 3231303032334d3035393230            
11/06/25 05:49:43 0028 1                  44.764640 8.787862 cc 01 3231303234304a3030323139            
11/06/25 05:49:44 0029 1                  44.764635 8.787848 cc 01 3231303234304a3030323233            
11/06/25 05:51:18 0030 1                  44.764348 8.786968 cc 01 313931323043303131313733            
11/06/25 05:52:49 0031 1                  44.764253 8.787340 cc 01 313931323043303033343139            
11/06/25 05:52:50 0032 1                  44.764258 8.787347 cc 01 3231303234304a3032333731            
11/06/25 05:53:14 0033 1                  44.764255 8.787432 cc 01 3234303032334d3032333031            
11/06/25 05:53:30 0034 1                  44.764243 8.787452 cc 01 313931323043303038393633            
11/06/25 05:53:41 0035 1                  44.764285 8.787482 cc 01 3233303032334d3031303837            
11/06/25 05:55:27 0036 1                  44.764057 8.787907 cc 01 3231313130304a3032323534            
11/06/25 05:57:16 0037 1                  44.763837 8.787797 cc 01 3231313130304a3032323432            
11/06/25 05:57:19 0038 1                  44.763838 8.787803 cc 01 3231303032334d3032303636            
11/06/25 05:57:22 0039 1                  44.763840 8.787818 cc 01 3230303033304d3037343739            
11/06/25 05:57:30 0040 1                  44.763852 8.787853 cc 01 3233303132304a3030323538            
11/06/25 05:57:36 0041 1                  44.763863 8.787877 cc 01 3034f848e41ba7c2ee01025b            
11/06/25 05:58:01 0042 1                  44.763828 8.787893 cc 01 3231313130304a3031393632            
11/06/25 06:00:47 0043 1                  44.763778 8.787923 cc 01 3231303234304a3034353631            
11/06/25 06:01:06 0044 1                  44.763798 8.787943 cc 01 3231313130304a3031393633            
11/06/25 06:03:05 0045 1                  44.763730 8.788013 cc 01 3234303032334d3031383730            
11/06/25 06:05:34 0046 1                  44.763920 8.788907 cc 01 3034f84a405debd748d1dac6            
11/06/25 06:05:35 0047 1                  44.763925 8.788907 cc 01 3034f80cb418588ab41dd756            
11/06/25 06:05:37 0048 1                  44.763928 8.788908 cc 01 30355cd8c81ec70000000053            
11/06/25 06:05:40 0049 1                  44.763935 8.788903 cc 01 303acb034231d1dc7dedb7b9            
11/06/25 06:05:42 0050 1                  44.763935 8.788903 cc 01 3034f822542d1e4ab41dba13            
11/06/25 06:05:56 0051 1                  44.763937 8.788905 cc 01 3232303234304a3030363834            
11/06/25 06:07:19 0052 1                  44.763403 8.788985 cc 01 30180011dc3481c000a63434            
11/06/25 06:07:51 0053 1                  44.763335 8.789022 cc 01 3231303234304a3032333735            
11/06/25 06:08:05 0054 1                  44.763330 8.788985 cc 01 3230303033304d3037323633            
11/06/25 06:09:10 0055 1                  44.763297 8.789030 cc 01 313931323043303130313935            
11/06/25 06:11:30 0056 1                  44.763058 8.789403 cc 01 3231303234304a3034343332            
11/06/25 06:11:40 0057 1                  44.763060 8.789395 cc 01 3231313130304a3032313839            
11/06/25 06:13:38 0058 1                  44.762382 8.790247 cc 01 30340bf71c0a1530e7966ec8            
11/06/25 06:13:42 0059 1                  44.762382 8.790238 cc 01 303435eb5006f982e2d00404            
11/06/25 06:13:47 0060 1                  44.762383 8.790235 cc 01 303960b18068c209502ffc69            
11/06/25 06:13:50 0061 1                  44.762385 8.790232 cc 01 303ac8e9c02bc65ac688c9a3            
11/06/25 06:14:49 0062 1                  44.762417 8.790198 cc 01 3231313130304a3032323539            
11/06/25 06:15:55 0063 1                  44.762462 8.790190 cc 01 3231313130304a3032323538            
11/06/25 06:17:41 0064 1                  44.762257 8.790353 cc 01 3231303132304a3035333834            
11/06/25 06:17:54 0065 1                  44.762237 8.790330 cc 01 3231313130304a3032303035            
11/06/25 06:18:03 0066 1                  44.762230 8.790322 cc 01 3234303032334d3032323335            
11/06/25 06:18:04 0067 1                  44.762230 8.790322 cc 01 3235303132304a3030363236            
11/06/25 06:18:37 0069 1                  44.762213 8.790347 cc 01 303ac8e9c0d81f99d8b63fe6            
11/06/25 06:18:43 0071 1                  44.762213 8.790348 cc 01 3231313130304a3032333233            
11/06/25 06:18:46 0072 1                  44.762213 8.790350 cc 01 3036037f68424c803b9ae5cb            
11/06/25 06:18:48 0073 1                  44.762212 8.790348 cc 01 3036037f685308c03b9af401            
11/06/25 06:20:42 0074 1                  44.762248 8.790383 cc 01 313931323043303130303530            
11/06/25 06:20:50 0075 1                  44.762245 8.790388 cc 01 3235303132304a3030363236            
11/06/25 06:22:08 0076 1                  44.761715 8.790668 cc 01 111150000000001277019095            
11/06/25 06:22:21 0077 1                  44.761702 8.790622 cc 01 3230303033304d3037343535            
11/06/25 06:22:43 0078 1                  44.761785 8.790515 cc 01 3231313130304a3031393937            
11/06/25 06:24:30 0079 1                  44.761708 8.790470 cc 01 303acb0343b13899d8b806ec            
11/06/25 06:24:36 0080 1                  44.761697 8.790457 cc 01 3233303032334d3030363139            
11/06/25 06:24:52 0081 1                  44.761665 8.790425 cc 01 3231303032334d3030313935            
11/06/25 06:24:54 0082 1                  44.761662 8.790423 cc 01 3231303032334d3033313932            
11/06/25 06:24:56 0083 1                  44.761657 8.790420 cc 01 3231313130304a3032343630            
