09/08/25 05:00:43 0000 s 00903ver01 44.753238 8.812148 ss 01
09/08/25 05:44:53 0001 1                  0 0 ss 01 3233303132304a3030383035            
09/08/25 05:44:53 0002 1                  0 0 ss 01 31383132304a303030393231            
09/08/25 05:44:53 0003 1                  0 0 ss 01 323032323036323330303038            
09/08/25 05:45:35 0004 1                  0 0 ss 01 3233303132304a3030383035            
09/08/25 05:47:29 0005 1                  0 0 ss 01 313931323053303030373433            
09/08/25 05:59:40 0006 1                  0 0 ss 01 3231303132304a3130313139            
09/08/25 06:00:54 0007 1                  0 0 ss 01 313931323053303035353439            
09/08/25 06:03:28 0008 1                  0 0 ss 01 313931323053303035383633            
09/08/25 06:04:22 0009 1                  0 0 ss 01 313931323053303035383539            
09/08/25 06:09:54 0010 1                  0 0 ss 01 313932343053303030313437            
09/08/25 06:10:50 0011 1                  0 0 ss 01 313931323053303030373235            
09/08/25 06:13:11 0012 1                  0 0 ss 01 313931323053303035323538            
09/08/25 06:13:19 0013 1                  0 0 ss 01 313931323053303035373039            
09/08/25 06:14:38 0014 1                  0 0 ss 01 313931323053303036393831            
09/08/25 06:17:34 0015 1                  0 0 ss 01 313931323053303036333234            
09/08/25 06:19:02 0016 1                  0 0 ss 01 313931323053303030383531            
09/08/25 06:20:29 0017 1                  0 0 ss 01 3235303132304a3030333330            
09/08/25 06:20:52 0018 1                  0 0 ss 01 313931323053303035393634            
09/08/25 06:23:04 0019 1                  0 0 ss 01 313932343053303030313034            
09/08/25 06:23:20 0020 1                  0 0 ss 01 313931323053303030343237            
09/08/25 06:23:53 0021 1                  0 0 ss 01 31383032334d303036363139            
09/08/25 06:23:55 0022 1                  0 0 ss 01 313931323053303030363135            
09/08/25 06:30:22 0023 1                  0 0 ss 01 313931323053303031343635            
09/08/25 06:36:07 0024 1                  0 0 ss 01 313931323053303030373230            
09/08/25 06:37:07 0025 1                  0 0 ss 01 313931323053303035373330            
09/08/25 06:41:28 0026 1                  0 0 ss 01 313931323053303035323533            
09/08/25 06:41:42 0027 1                  0 0 ss 01 313931323053303035323534            
09/08/25 06:43:17 0028 1                  0 0 ss 01 313931323053303030343138            
09/08/25 06:45:42 0029 1                  0 0 ss 01 313931b23053303030393637            
09/08/25 06:47:05 0030 1                  0 0 ss 01 313931323053303030393638            
09/08/25 06:48:26 0031 1                  0 0 ss 01 313931323053303030333037            
09/08/25 06:48:33 0032 1                  0 0 ss 01 31383132304a303037323638            
09/08/25 06:49:59 0033 1                  0 0 ss 01 313931323053303031313731            
09/08/25 06:51:44 0034 1                  0 0 ss 01 313931323053303030323637            
09/08/25 06:52:41 0035 1                  0 0 ss 01 313931323053303030383430            
09/08/25 06:54:20 0036 1                  0 0 ss 01 313931323053303034393739            
09/08/25 06:55:33 0037 1                  0 0 ss 01 313931323053303030323635            
09/08/25 06:55:42 0038 1                  0 0 ss 01 313931323053303030383432            
09/08/25 07:00:04 0039 1                  0 0 ss 01 313931323053303031313732            
09/08/25 07:00:10 0040 1                  0 0 ss 01 3234303132304a3032333931            
09/08/25 07:00:19 0041 1                  0 0 ss 01 30396061c05330c0001803cc            
09/08/25 07:00:20 0042 1                  0 0 ss 01 3231303132304a3037313338            
09/08/25 07:01:42 0043 1                  0 0 ss 01 31383033304d303035343231            
09/08/25 07:03:57 0044 1                  0 0 ss 01 313931313030533030313633            
09/08/25 07:08:14 0045 1                  0 0 ss 01 313931323053303030373936            
09/08/25 07:08:19 0046 1                  0 0 ss 01 3233303132304a3031323832            
09/08/25 07:11:15 0047 1                  0 0 ss 01 3139313a3053303030383738            
09/08/25 07:11:17 0048 1                  0 0 ss 01 3034f8490c21b182ee0004ed            
09/08/25 07:14:39 0049 1                  0 0 ss 01 3234303132304a3032333130            
09/08/25 07:49:26 0050 1                  44.707465 8.682050 ss 01 313931323053303035383730            
09/08/25 07:49:48 0051 1                  44.707464 8.682024 ss 01 31383132304a303037343236            
09/08/25 07:52:14 0052 1                  44.707393 8.682366 ss 01 313931323053303030373431            
09/08/25 07:53:58 0053 1                  44.706262 8.684589 ss 01 3139313230533030b5373438            
