23/07/25 05:09:02 0000 s 02536ver01 44.752897 8.812138 vv 01
23/07/25 05:09:14 0000 s 02536ver01 44.752922 8.812142 vv 01
23/07/25 05:19:35 0000 s 02536ver01 44.752648 8.812520 vv 01
23/07/25 05:21:18 0000 s 02536ver01 44.752622 8.812547 vv 01
23/07/25 05:30:04 0001 1                  44.765075 8.794310 vv 01 3231303234304a3033343630            
23/07/25 05:31:05 0000 s 02536ver01 44.765065 8.794313 vv 01
23/07/25 05:31:32 0002 1                  44.765052 8.794322 vv 01 3232303234304a3030343735            
23/07/25 05:31:33 0003 1                  44.765052 8.794322 vv 01 3231303234304a3033343630            
23/07/25 05:37:24 0005 1                  44.767740 8.784225 vv 01 111110000000000014618895            
23/07/25 05:40:07 0006 1                  44.766633 8.783625 vv 01 3231303234304a3033313135            
23/07/25 05:42:10 0007 1                  44.766502 8.784225 vv 01 3231303234304a3033323831            
23/07/25 05:43:58 0008 1                  44.766310 8.785093 vv 01 3231303234304a3033333731            
23/07/25 05:44:18 0009 1                  44.766407 8.785203 vv 01 3231303032334d3033333232            
23/07/25 05:48:28 0010 1                  44.764630 8.792038 vv 01 3231303032334d3033353434            
23/07/25 05:49:51 0011 1                  44.764478 8.792563 vv 01 3231303234304a3033383930            
23/07/25 05:50:50 0012 1                  44.764427 8.792702 vv 01 000000001440472400000000            
23/07/25 05:52:33 0014 1                  44.764278 8.793810 vv 01 3231303234304a3033303232            
23/07/25 05:55:36 0015 1                  44.763945 8.795593 vv 01 3231303234304a3033333937            
23/07/25 05:55:47 0016 1                  44.763952 8.795608 vv 01 3231303234304a3033333936            
23/07/25 05:57:40 0017 1                  44.763823 8.796367 vv 01 3231303032334d3033303830            
23/07/25 05:57:51 0018 1                  44.763820 8.796383 vv 01 3231303234304a3033333935            
23/07/25 06:00:03 0019 1                  44.763668 8.797022 vv 01 3234303234304a3030303132            
23/07/25 06:04:54 0020 1                  44.763178 8.793643 vv 01 3231303234304a3033313638            
23/07/25 06:05:04 0021 1                  44.763208 8.793612 vv 01 004400470005000400203035            
23/07/25 06:08:00 0022 1                  44.763620 8.794818 vv 01 3231303032334d3031313535            
23/07/25 06:08:02 0023 1                  44.763610 8.794818 vv 01 3231303234304a3034313536            
23/07/25 06:09:23 0024 1                  44.763187 8.794702 vv 01 3231303234304a3033313034            
23/07/25 06:12:04 0025 1                  44.762935 8.794660 vv 01 3231303234304a3034303233            
23/07/25 06:12:11 0026 1                  44.762928 8.794663 vv 01 3232303234304a3030363835            
23/07/25 06:14:19 0027 1                  44.763422 8.792945 vv 01 3233303234304a3030333239            
23/07/25 06:20:19 0028 1                  44.763635 8.791857 vv 01 3231303234304a3033343434            
23/07/25 06:22:53 0029 1                  44.764125 8.790255 vv 01 3231303234304a3033323332            
23/07/25 06:28:39 0030 1                  44.764195 8.789147 vv 01 3231303234304a3033323132            
23/07/25 06:30:06 0031 1                  44.763790 8.788890 vv 01 3232303234304a3030363834            
23/07/25 06:32:21 0032 1                  44.763088 8.787467 vv 01 3232303234304a3030303833            
23/07/25 06:32:40 0033 1                  44.763107 8.787387 vv 01 3231303032334d3035323134            
23/07/25 06:33:00 0034 1                  44.763108 8.787398 vv 01 3231303032334d3032363135            
23/07/25 06:36:25 0035 1                  44.762682 8.789890 vv 01 3231303234304a3033373534            
23/07/25 06:39:01 0036 1                  44.762438 8.790205 vv 01 3231303234304a3033363732            
23/07/25 06:40:05 0037 1                  44.762425 8.790200 vv 01 3231303234304a3033313630            
23/07/25 06:40:06 0038 1                  44.762425 8.790200 vv 01 3231303234304a3033313539            
23/07/25 06:46:29 0039 1                  44.765530 8.789842 vv 01 3231303234304a3033393539            
23/07/25 06:46:31 0040 1                  44.765532 8.789842 vv 01 3231303234304a3034353533            
23/07/25 06:49:45 0041 1                  44.766073 8.790167 vv 01 3231303234304a3033383734            
23/07/25 06:49:48 0042 1                  44.766073 8.790167 vv 01 3231303234304a3033343539            
23/07/25 06:52:29 0043 1                  44.765907 8.792207 vv 01 3231303234304a3033393639            
23/07/25 07:05:41 0044 1                  44.766108 8.788792 vv 01 3231303234304a3033343938            
23/07/25 07:18:41 0045 1                  44.767543 8.784847 vv 01 3231303234304a3033323931            
23/07/25 07:24:56 0046 1                  44.767657 8.783738 vv 01 3235303234304a3030383732            
23/07/25 07:27:07 0047 1                  44.767223 8.783547 vv 01 3231303234304a3033303138            
23/07/25 07:27:12 0048 1                  44.767220 8.783547 vv 01 3231303234304a3033393930            
23/07/25 07:31:11 0049 1                  44.766413 8.783850 vv 01 3231303234304a3033383838            
23/07/25 07:32:42 0050 1                  44.766213 8.784242 vv 01 3231303032334d3030323939            
23/07/25 07:32:44 0051 1                  44.766212 8.784247 vv 01 3231303234304a3033373332            
23/07/25 07:34:28 0052 1                  44.766017 8.784588 vv 01 3231303032334d3030313630            
23/07/25 07:34:37 0053 1                  44.766023 8.784597 vv 01 3231303234304a3033383834            
23/07/25 07:36:53 0054 1                  44.765368 8.785543 vv 01 3231303234304a3033383730            
23/07/25 07:37:02 0055 1                  44.765362 8.785553 vv 01 3231303234304a3033383731            
23/07/25 07:41:23 0056 1                  44.764928 8.785843 vv 01 3233303234304a3030323534            
23/07/25 07:42:25 0057 1                  44.764943 8.785842 vv 01 323130323c304a3034303235            
23/07/25 07:44:18 0058 1                  44.764755 8.786350 vv 01 3235303234304a3030393433            
23/07/25 07:46:43 0060 1                  44.764680 8.786402 vv 01 111150000000002822738295            
23/07/25 07:55:50 0061 1                  44.758750 8.789688 vv 01 3232303234304a3030333637            
23/07/25 07:56:04 0062 1                  44.758743 8.789687 vv 01 3231303033304d3033303332            
23/07/25 07:59:34 0063 1                  44.759557 8.789015 vv 01 3231303234304a3030393239            
23/07/25 07:59:35 0064 1                  44.759557 8.789015 vv 01 3231303234304a3030393238            
23/07/25 08:23:38 0065 1                  44.765923 8.792940 vv 01 313931323043303130363330            
23/07/25 08:23:46 0066 1                  44.765923 8.792960 vv 01 3231303234304a3033363438            
23/07/25 08:25:29 0067 1                  44.766090 8.793048 vv 01 3231303234304a3033393231            
23/07/25 08:25:31 0068 1                  44.766088 8.793047 vv 01 3231303234304a3033363230            
23/07/25 08:59:12 0069 1                  44.770688 8.784285 vv 01 3231303234304a3033323737            
23/07/25 09:28:36 0070 1                  44.768318 8.763673 vv 01 111150000000002119612395            
23/07/25 10:41:00 0071 1                  44.753375 8.811988 vv 01 3231303132304a3039363039            
23/07/25 10:43:40 0072 1                  44.753383 8.811972 vv 01 3231303132304a3032373538            
23/07/25 10:43:41 0073 1                  44.753383 8.811972 vv 01 3231303132304a3037323936            
