21/01/25 04:45:07 0000 s 02533ver01 44.753010 8.812187 pp 01
21/01/25 05:12:03 0001 1                  44.768065 8.740823 pp 01 3231303234304a3032343936            
21/01/25 05:12:05 0002 1                  44.768065 8.740823 pp 01 303acb0342fa14d9d8b65752            
21/01/25 05:12:06 0003 1                  44.768065 8.740827 pp 01 303acb03429ac699d8b6728f            
21/01/25 05:12:11 0004 1                  44.768067 8.740833 pp 01 313931323050303133313134            
21/01/25 05:12:17 0005 1                  44.768073 8.740832 pp 01 3231303234304a3032343937            
21/01/25 05:12:30 0006 1                  44.768065 8.740830 pp 01 3231303234304a3032313636            
21/01/25 05:12:39 0007 1                  44.768062 8.740832 pp 01 303acb034243ab1ac688da86            
21/01/25 05:12:41 0008 1                  44.768062 8.740832 pp 01 3231303234304a3032313635            
21/01/25 05:16:41 0009 1                  44.766648 8.736737 pp 01 31383132304a303231383238            
21/01/25 05:20:34 0010 1                  44.768438 8.731175 pp 01 31383132304a303233343533            
21/01/25 05:20:44 0011 1                  44.768438 8.731157 pp 01 31383132304a303234393336            
21/01/25 05:22:42 0012 1                  44.770313 8.732080 pp 01 313831313030533031313331            
21/01/25 05:24:24 0013 1                  44.770587 8.732222 pp 01 31383032334d303039313933            
21/01/25 05:24:34 0014 1                  44.770590 8.732242 pp 01 31383132304a303232353630            
21/01/25 05:26:46 0015 1                  44.769470 8.729002 pp 01 31383132304a303233343437            
21/01/25 05:26:54 0016 1                  44.769457 8.729010 pp 01 31383132304a303232373235            
21/01/25 05:28:03 0017 1                  44.769620 8.729102 pp 01 30395dfa82b5b4c0000986d0            
21/01/25 05:30:18 0018 1                  44.771490 8.724430 pp 01 31383132304a303232363739            
21/01/25 05:30:33 0019 1                  44.771503 8.724422 pp 01 3138b132304a303232363739            
21/01/25 05:33:04 0020 1                  44.776448 8.721338 pp 01 31383132304a303233383533            
21/01/25 05:34:54 0021 1                  44.774655 8.719698 pp 01 313831313030533030313233            
21/01/25 05:37:00 0022 1                  44.774338 8.719028 pp 01 31383132304a303232363831            
21/01/25 05:41:40 0023 1                  44.769325 8.716058 pp 01 31383132304a303233373535            
21/01/25 05:42:47 0024 1                  44.769627 8.716047 pp 01 31383032334d303137383335            
21/01/25 05:43:03 0025 1                  44.769632 8.716057 pp 01 31383132304a303234353434            
21/01/25 05:45:03 0026 1                  44.769542 8.715737 pp 01 31383132304a303235313439            
21/01/25 05:49:50 0027 1                  44.770410 8.701583 pp 01 31383032334d303137383337            
21/01/25 05:49:56 0028 1                  44.770408 8.701583 pp 01 31383132304a303235343136            
21/01/25 05:50:28 0029 1                  44.770392 8.701587 pp 01 31383132304a303231393830            
21/01/25 05:55:04 0030 1                  44.769630 8.696587 pp 01 31383132304a303231373736            
21/01/25 05:56:19 0031 1                  44.769252 8.697820 pp 01 313931323050303035353336            
21/01/25 05:56:20 0032 1                  44.769248 8.697820 pp 01 3039606283adde40000f03be            
21/01/25 05:56:22 0033 1                  44.769248 8.697820 pp 01 3039606283b7754000240d3e            
21/01/25 05:57:56 0034 1                  44.768860 8.698908 pp 01 31383132304a303232393235            
21/01/25 05:57:58 0035 1                  44.768863 8.698907 pp 01 31383032334d3030383b3233            
21/01/25 05:58:05 0036 1                  44.768872 8.698902 pp 01 31383132304a303232393238            
21/01/25 05:59:52 0037 1                  44.768322 8.694913 pp 01 3231303032334d3030343739            
21/01/25 05:59:55 0038 1                  44.768322 8.694908 pp 01 31383132304a303232353334            
21/01/25 06:00:09 0039 1                  44.768328 8.694902 pp 01 3138b132304a303232353438            
21/01/25 06:06:36 0040 1                  44.764037 8.684678 pp 01 31383132304a303233323732            
21/01/25 06:10:22 0041 1                  44.763325 8.687718 pp 01 3139313130304a3032313339            
21/01/25 06:11:21 0042 1                  44.763308 8.687697 pp 01 313831313030533031303932            
21/01/25 06:15:33 0043 1                  44.767473 8.701667 pp 01 31383132304a303233363630            
21/01/25 06:15:41 0044 1                  44.767485 8.701665 pp 01 31383132304a303233363639            
21/01/25 06:17:28 0045 1                  44.767947 8.701697 pp 01 31383132304a303232363638            
21/01/25 06:19:07 0046 1                  44.767498 8.702050 pp 01 31383132304a303234373338            
21/01/25 06:19:11 0047 1                  44.767493 8.702048 pp 01 31383032334d303039313136            
21/01/25 06:19:13 0048 1                  44.767508 8.702058 pp 01 31383032334d303039313131            
21/01/25 06:19:19 0049 1                  44.767497 8.702072 pp 01 31383132304a303235313038            
21/01/25 06:21:05 0050 1                  44.767497 8.702603 pp 01 31383132304a303230333335            
21/01/25 06:21:28 0051 1                  44.767492 8.702598 pp 01 31383132304a303233363934            
21/01/25 06:23:12 0052 1                  44.767403 8.702938 pp 01 31383132304a303232373039            
21/01/25 06:23:14 0053 1                  44.767403 8.702938 pp 01 313931323050303133393937            
21/01/25 06:23:18 0054 1                  44.767410 8.702945 pp 01 31383132304a303234373931            
21/01/25 06:25:19 0055 1                  44.767337 8.703572 pp 01 3231303234304a3032303939            
21/01/25 06:27:06 0056 1                  44.767258 8.704185 pp 01 31383132304a303232313732            
21/01/25 06:27:15 0057 1                  44.767243 8.704202 pp 01 3234303132304a3030323539            
21/01/25 06:28:35 0058 1                  44.767157 8.704592 pp 01 303acb034267fadc81207237            
21/01/25 06:28:45 0059 1                  44.767185 8.704607 pp 01 31383132304a303230313933            
21/01/25 06:28:46 0060 1                  44.767185 8.704607 pp 01 31383132304a303235343333            
21/01/25 06:30:31 0061 1                  44.767468 8.704990 pp 01 31383132304a303232323735            
21/01/25 06:30:35 0062 1                  44.767472 8.704995 pp 01 31383032334d303137363034            
21/01/25 06:32:40 0063 1                  44.767572 8.703498 pp 01 31383132304a303235313039            
21/01/25 06:34:12 0064 1                  44.767693 8.704138 pp 01 31383032334d303039393538            
21/01/25 06:34:17 0065 1                  44.767695 8.704170 pp 01 31383132304a303232393931            
21/01/25 06:34:24 0066 1                  44.767698 8.704185 pp 01 31383132304a303235343339            
21/01/25 06:36:00 0067 1                  44.767715 8.703932 pp 01 31383132304a303232393736            
21/01/25 06:36:10 0068 1                  44.767723 8.703927 pp 01 31383132304a303232313333            
21/01/25 06:38:09 0069 1                  44.767862 8.703215 pp 01 31383132304a303232323736            
21/01/25 06:38:41 0070 1                  44.767885 8.703187 pp 01 31383132304a303235343430            
21/01/25 06:38:48 0071 1                  44.767890 8.703178 pp 01 31383132304a303232323737            
21/01/25 06:40:54 0072 1                  44.767940 8.702890 pp 01 31383132304a303233363538            
21/01/25 06:41:05 0073 1                  44.767957 8.702898 pp 01 31383032334d303039313137            
21/01/25 06:42:20 0074 1                  44.768112 8.702557 pp 01 31383132304a303233363532            
21/01/25 06:42:29 0075 1                  44.768115 8.702557 pp 01 31383132304a303233363439            
21/01/25 06:42:30 0076 1                  44.768117 8.702555 pp 01 31383132324a303233363439            
21/01/25 06:42:33 0077 1                  44.768123 8.702553 pp 01 3234303032334d3031333737            
21/01/25 06:43:56 0078 1                  44.768175 8.702218 pp 01 31383132304a303235343131            
21/01/25 06:44:57 0079 1                  44.768290 8.701525 pp 01 31383132304a303232353237            
21/01/25 06:45:14 0080 1                  44.768290 8.701523 pp 01 31383032334d303039313630            
21/01/25 06:46:43 0081 1                  44.768498 8.700415 pp 01 31383132304a303236393233            
21/01/25 06:46:48 0082 1                  44.768495 8.700408 pp 01 373030313030383635303037            
