13/01/25 04:46:16 0000 s 02547ver01 44.753035 8.812402 pp 01
13/01/25 05:04:58 0000 s 02547ver01 0 0 pp 01
13/01/25 05:08:34 0001 1                  44.700425 8.790885 pp 01 313931323050303038303035            
13/01/25 05:10:31 0000 s 02547ver01 0 0 pp 01
13/01/25 05:10:37 0002 1                  0 0 pp 01 3232303032334d3031313832            
13/01/25 05:10:45 0003 1                  44.699663 8.788610 pp 01 3232303032334d3031313832            
13/01/25 05:10:47 0004 1                  44.699667 8.788610 pp 01 313931323050303133363237            
13/01/25 05:11:41 0005 1                  44.699635 8.787657 pp 01 313932343050303030303438            
13/01/25 05:14:57 0006 1                  44.699777 8.783338 pp 01 313931323050303133303534            
13/01/25 05:20:28 0007 1                  44.698712 8.794738 pp 01 313931323050303133303536            
13/01/25 05:22:24 0008 1                  44.696285 8.797737 pp 01 313931323050303038333330            
13/01/25 05:23:28 0009 1                  44.696380 8.797255 pp 01 805378527199000000000000            
13/01/25 05:23:30 0010 1                  44.696378 8.797248 pp 01 313931323050303133383438            
13/01/25 05:24:38 0011 1                  44.695925 8.796667 pp 01 323030323545303036393333            
13/01/25 05:24:42 0012 1                  44.695922 8.796662 pp 01 313931323050303130333830            
13/01/25 05:25:56 0013 1                  44.693193 8.797817 pp 01 323030323545303037353233            
13/01/25 05:25:59 0014 1                  44.693192 8.797818 pp 01 313931323050303132363236            
13/01/25 05:26:10 0015 1                  44.693167 8.797830 pp 01 313931323050303131313635            
13/01/25 05:26:56 0016 1                  44.692852 8.798285 pp 01 313931323050303130383136            
13/01/25 05:28:33 0017 1                  44.692652 8.798662 pp 01 3234303132304a3031303530            
13/01/25 05:28:40 0018 1                  44.692653 8.798670 pp 01 3231303032334d3033313030            
13/01/25 05:32:04 0019 1                  44.693613 8.796797 pp 01 313931323050303130373433            
13/01/25 05:32:20 0020 1                  44.693613 8.796797 pp 01 323030323545303039323235            
13/01/25 05:33:19 0021 1                  44.695072 8.795240 pp 01 3233303032334d3030343739            
13/01/25 05:35:53 0022 1                  44.696235 8.795370 pp 01 3230303033304d3032303333            
13/01/25 05:35:54 0023 1                  44.696238 8.795375 pp 01 3231303032334d3030323339            
13/01/25 05:35:58 0024 1                  44.696245 8.795383 pp 01 3230303033304d3033323635            
