09/06/25 04:47:23 0000 s 02547ver01 44.753157 8.812462 pp 01
09/06/25 05:14:00 0001 1                  44.679857 8.812930 pp 01 3231303032334d3035303437            
09/06/25 05:14:06 0002 1                  44.679842 8.812938 pp 01 313931323050303039313232            
09/06/25 05:15:07 0003 1                  44.679778 8.813292 pp 01 313931323050303034323438            
09/06/25 05:15:17 0004 1                  44.679787 8.813297 pp 01 3231303032334d3033393538            
09/06/25 05:16:07 0005 1                  44.679725 8.813477 pp 01 313931323050303032393239            
09/06/25 05:16:10 0006 1                  44.679720 8.813470 pp 01 313931323050303032393237            
09/06/25 05:16:24 0007 1                  44.679713 8.813452 pp 01 313931323050303034323438            
09/06/25 05:17:15 0008 1                  44.679712 8.813478 pp 01 313931323050303032393238            
09/06/25 05:17:23 0009 1                  44.679708 8.813490 pp 01 313931323050303032393330            
09/06/25 05:19:52 0010 1                  44.674858 8.817670 pp 01 313931323050303037393539            
09/06/25 05:19:56 0011 1                  44.674852 8.817670 pp 01 313931323050303131323931            
09/06/25 05:20:44 0012 1                  44.674832 8.817670 pp 01 313931323050303132393039            
09/06/25 05:20:45 0013 1                  44.674833 8.817670 pp 01 313931323050303030333436            
09/06/25 05:21:06 0014 1                  44.674830 8.817675 pp 01 313931323050303132363230            
09/06/25 05:22:14 0015 1                  44.674820 8.817660 pp 01 3230313130304a3030333937            
09/06/25 05:25:03 0016 1                  44.662882 8.825817 pp 01 313931323050303131303236            
09/06/25 05:25:32 0017 1                  44.662853 8.825822 pp 01 323030323545303039303936            
09/06/25 05:26:22 0018 1                  44.661905 8.827847 pp 01 31383132304a303230363132            
09/06/25 05:28:22 0019 1                  44.656195 8.830417 pp 01 313931323050303130353439            
09/06/25 05:29:54 0020 1                  44.652775 8.830308 pp 01 3231303032334d3035383535            
09/06/25 05:29:55 0021 1                  44.652775 8.830308 pp 01 313931323050303038363638            
09/06/25 05:30:49 0022 1                  44.652575 8.830293 pp 01 31383132304a303230313636            
09/06/25 05:30:50 0023 1                  44.652575 8.830293 pp 01 31383032334d303038303634            
09/06/25 05:30:55 0024 1                  44.652577 8.830298 pp 01 31383032374d303038303634            
09/06/25 05:38:41 0025 1                  44.615463 8.843455 pp 01 31383032334d303138353538            
09/06/25 05:38:44 0026 1                  44.615468 8.843453 pp 01 31383132304a303236373038            
09/06/25 05:38:51 0027 1                  44.615478 8.843452 pp 01 31383033304d303033323638            
09/06/25 05:43:41 0028 1                  44.617407 8.842263 pp 01 313931323050303034303735            
09/06/25 05:44:46 0029 1                  44.617692 8.842395 pp 01 31383032334d303033363037            
09/06/25 05:44:59 0030 1                  44.617717 8.842395 pp 01 31383132304a303138373530            
09/06/25 05:45:18 0031 1                  44.617837 8.842522 pp 01 313931323050303035303833            
09/06/25 05:47:46 0032 1                  44.618387 8.842155 pp 01 31383032334d303033373736            
09/06/25 05:48:19 0033 1                  44.618410 8.842143 pp 01 3231303033304d3032383430            
09/06/25 05:48:24 0034 1                  44.618397 8.842132 pp 01 31383132304a303139393830            
09/06/25 05:49:23 0035 1                  44.618387 8.842148 pp 01 313932343045303030363435            
09/06/25 05:49:30 0036 1                  44.618392 8.842165 pp 01 313932343045303030363437            
09/06/25 05:49:36 0037 1                  44.618408 8.842175 pp 01 3231303033304d3032383430            
09/06/25 05:51:11 0038 1                  44.618582 8.842282 pp 01 31383234304a303030303635            
09/06/25 05:51:56 0039 1                  44.618818 8.842488 pp 01 323030323545303038323434            
09/06/25 05:52:42 0040 1                  44.619132 8.842335 pp 01 313831323045303039313035            
09/06/25 05:52:50 0041 1                  44.619147 8.842328 pp 01 31383132304a303139353638            
09/06/25 05:53:40 0000 s 02547ver01 0 0 pp 01
09/06/25 05:54:03 0042 1                  44.619595 8.842277 pp 01 31383132304a303139353530            
09/06/25 05:54:10 0043 1                  44.619642 8.842170 pp 01 31383132304a303139353530            
09/06/25 05:55:38 0044 1                  44.620080 8.842422 pp 01 31383132304a303139313532            
09/06/25 05:59:13 0000 s 02547ver01 0 0 pp 01
09/06/25 06:00:06 0045 1                  44.620960 8.843413 pp 01 31383032334d303139333334            
09/06/25 06:00:13 0046 1                  44.620947 8.843380 pp 01 3234303033304d3030343831            
09/06/25 06:00:15 0047 1                  44.620940 8.843353 pp 01 31383132304a303230393433            
09/06/25 06:00:34 0048 1                  44.620927 8.843327 pp 01 31383132304a303230313133            
09/06/25 06:03:21 0049 1                  44.620375 8.842732 pp 01 31383132304a303230303436            
09/06/25 06:03:27 0050 1                  44.620380 8.842702 pp 01 323031323055303030303634            
09/06/25 06:05:30 0051 1                  44.621092 8.843410 pp 01 31383032334d303139313736            
09/06/25 06:06:18 0052 1                  44.621658 8.842987 pp 01 31383132304a303230323230            
09/06/25 06:07:11 0053 1                  44.621782 8.842978 pp 01 31383132304a303230363432            
09/06/25 06:08:15 0054 1                  44.621777 8.842967 pp 01 31383132304a303230393532            
09/06/25 06:08:38 0055 1                  44.621772 8.842800 pp 01 31383032334d303033363032            
09/06/25 06:09:31 0056 1                  44.621915 8.842118 pp 01 31383032334d303033383431            
09/06/25 06:09:33 0057 1                  44.621918 8.842117 pp 01 31383032334d303139303231            
09/06/25 06:11:38 0058 1                  44.619907 8.837292 pp 01 31383132304a303139363934            
09/06/25 06:11:39 0059 1                  44.619900 8.837272 pp 01 31383132304a303139363933            
09/06/25 06:13:37 0060 1                  44.618597 8.835408 pp 01 31383132304a303230343332            
09/06/25 06:16:38 0061 1                  44.621125 8.838463 pp 01 31383132304a303231313934            
09/06/25 06:19:39 0062 1                  44.622010 8.843427 pp 01 31383132304a303230393434            
09/06/25 06:19:47 0063 1                  44.622015 8.843427 pp 01 31383032334d303139303234            
09/06/25 06:20:55 0064 1                  44.622133 8.843805 pp 01 313931323050303035393938            
09/06/25 06:23:32 0066 1                  44.625783 8.842218 pp 01 31383132304a303138363831            
09/06/25 06:25:25 0067 1                  44.627133 8.842460 pp 01 31383132304a303236343432            
09/06/25 06:25:30 0068 1                  44.627135 8.842475 pp 01 31383132304a303139353839            
09/06/25 06:26:55 0069 1                  44.626788 8.842073 pp 01 31383032334d303131303439            
