31/01/25 04:49:47 0000 s 01433ver01 44.753010 8.811830 ss 01
31/01/25 05:15:42 0001 1                  44.760505 8.792777 ss 01 323030323545303032343735            
31/01/25 05:15:46 0002 1                  44.760598 8.792732 ss 01 323030323545303035363636            
31/01/25 05:23:53 0003 1                  44.751035 8.756648 ss 01 31383132304A303035303330            
31/01/25 05:26:54 0004 1                  44.750405 8.753855 ss 01 31383132304A303032343636            
31/01/25 05:28:31 0005 1                  44.750453 8.753593 ss 01 31383132304A303032373536            
31/01/25 05:28:31 0006 1                  44.750453 8.753593 ss 01 31383132304A303032343638            
31/01/25 05:29:30 0007 1                  44.750472 8.752820 ss 01 555338334D84902100220914            
31/01/25 05:30:28 0008 1                  44.750302 8.752623 ss 01 31383132304A303030343438            
31/01/25 05:30:28 0009 1                  44.750302 8.752623 ss 01 31383132304A303031343135            
31/01/25 05:32:11 0010 1                  44.749932 8.749875 ss 01 31383032334D303033393333            
31/01/25 05:32:42 0011 1                  44.749803 8.749913 ss 01 3035EBC080044D8800044AE3            
31/01/25 05:32:42 0012 1                  44.749803 8.749913 ss 01 31383132304A303034383138            
31/01/25 05:32:46 0013 1                  44.749793 8.749922 ss 01 31383132305A303034383138            
31/01/25 05:34:23 0014 1                  44.749567 8.749350 ss 01 31383132304A303035393638            
31/01/25 05:35:31 0015 1                  44.749738 8.749368 ss 01 31383132304A303034303938            
31/01/25 05:35:33 0016 1                  44.749738 8.749370 ss 01 3232303132304A3030313132            
31/01/25 05:37:33 0017 1                  44.750373 8.746533 ss 01 31383132304A303035333134            
31/01/25 05:37:35 0018 1                  44.750373 8.746533 ss 01 31383132304A303034323439            
31/01/25 05:40:30 0019 1                  44.749735 8.747997 ss 01 313931323053303037333032            
31/01/25 05:43:22 0020 1                  44.748987 8.748002 ss 01 313931323053303038343132            
31/01/25 05:43:22 0021 1                  44.748987 8.748002 ss 01 31383132304A303034333236            
31/01/25 05:44:59 0022 1                  44.748905 8.748777 ss 01 3233303132304A3031313830            
31/01/25 05:47:02 0023 1                  44.748987 8.750365 ss 01 31383132304A303035353035            
31/01/25 05:48:19 0024 1                  44.749460 8.750352 ss 01 31383132304A303035393733            
31/01/25 05:49:44 0025 1                  44.749647 8.751090 ss 01 31383132304A303033343033            
31/01/25 05:50:53 0026 1                  44.749462 8.751093 ss 01 3233303132304A3030383733            
31/01/25 05:52:07 0027 1                  44.749107 8.751068 ss 01 31383132304A303035393334            
31/01/25 05:52:07 0028 1                  44.749107 8.751068 ss 01 3039612D41636049502FA00E            
31/01/25 05:52:36 0029 1                  44.749075 8.751058 ss 01 3035EBB3200C77080003FE31            
31/01/25 05:53:52 0030 1                  44.748747 8.751323 ss 01 31383132304A303035323534            
31/01/25 05:54:53 0031 1                  44.748707 8.751613 ss 01 31383132304A303034373237            
31/01/25 05:54:53 0032 1                  44.748707 8.751613 ss 01 31383132304A303035323533            
31/01/25 05:55:51 0033 1                  44.748728 8.751942 ss 01 3034F848E402CACAB41DBAC2            
31/01/25 05:56:03 0034 1                  44.748728 8.751962 ss 01 31383132304A303032363534            
31/01/25 05:57:19 0035 1                  44.748672 8.752402 ss 01 30361443FC5422DFFA0A21AD            
31/01/25 05:57:20 0036 1                  44.748672 8.752402 ss 01 31383132304A303037353036            
31/01/25 05:57:20 0037 1                  44.748672 8.752402 ss 01 30361443FC53895FFA0A2104            
31/01/25 05:57:20 0038 1                  44.748672 8.752402 ss 01 303ACB034121875AC688F365            
31/01/25 05:57:21 0039 1                  44.748672 8.752402 ss 01 30340BE62C35A7A15F7EAC04            
31/01/25 05:58:44 0040 1                  44.749543 8.752330 ss 01 3233303132304A3031313531            
31/01/25 05:58:44 0041 1                  44.749543 8.752330 ss 01 31383132304A303032333034            
31/01/25 06:00:39 0042 1                  44.749790 8.754817 ss 01 E20000166610021413508DF6            
31/01/25 06:02:32 0043 1                  44.749942 8.756007 ss 01 31383132304A303032313630            
31/01/25 06:02:32 0044 1                  44.749942 8.756007 ss 01 3231303132304A3037333639            
31/01/25 06:04:01 0045 1                  44.749657 8.754285 ss 01 31383132304A303035303633            
31/01/25 06:05:15 0046 1                  44.749648 8.753727 ss 01 31383132304A303033323130            
31/01/25 06:05:18 0047 1                  44.749647 8.753728 ss 01 31383132304A303033383133            
31/01/25 06:07:37 0048 1                  44.749170 8.753845 ss 01 3234303132304A3031363633            
31/01/25 06:08:56 0049 1                  44.749163 8.753377 ss 01 31383132304A303032373437            
31/01/25 06:08:56 0050 1                  44.749163 8.753377 ss 01 3234303132304A3031383331            
31/01/25 06:09:40 0051 1                  44.749128 8.753265 ss 01 E28011A0A501006197AB4059            
31/01/25 06:10:00 0052 1                  44.749142 8.752948 ss 01 31383132304A303035353334            
31/01/25 06:11:47 0053 1                  44.750293 8.749998 ss 01 313832343045303036323136            
31/01/25 06:14:01 0054 1                  44.752060 8.749265 ss 01 31383132304A303035383536            
31/01/25 06:14:01 0055 1                  44.752060 8.749265 ss 01 31383132304A303035383537            
31/01/25 06:15:09 0056 1                  44.752133 8.748647 ss 01 31383132304A303035303333            
31/01/25 06:15:28 0057 1                  44.752130 8.748648 ss 01 31383132304A303035353738            
31/01/25 06:16:54 0058 1                  44.752333 8.746913 ss 01 31383132304A303035373338            
31/01/25 06:17:47 0059 1                  44.752348 8.746623 ss 01 31383132304A303032343036            
31/01/25 06:18:39 0060 1                  44.752335 8.746257 ss 01 31383132304A303034313536            
31/01/25 06:19:50 0061 1                  44.752445 8.745473 ss 01 31383132304A303033373131            
31/01/25 06:19:54 0062 1                  44.752447 8.745468 ss 01 30340C124413FDD74876FAAF            
31/01/25 06:19:54 0063 1                  44.752447 8.745468 ss 01 30340C12441431174876F6E6            
31/01/25 06:21:19 0064 1                  44.752582 8.744817 ss 01 31383132304A303034323530            
31/01/25 06:21:21 0065 1                  44.752582 8.744817 ss 01 31383132304A303034313537            
31/01/25 06:23:00 0066 1                  44.752725 8.744268 ss 01 31383132304A303034373436            
31/01/25 06:23:00 0067 1                  44.752725 8.744268 ss 01 31383132304A303034313532            
31/01/25 06:24:13 0068 1                  44.752825 8.743878 ss 01 31383132304A303033313334            
31/01/25 06:26:14 0069 1                  44.752480 8.742640 ss 01 31383132304A303034303631            
31/01/25 06:28:27 0070 1                  44.752990 8.742958 ss 01 3232303132304A3030343231            
31/01/25 06:33:20 0071 1                  44.751063 8.748702 ss 01 313931323053303133393536            
31/01/25 06:33:22 0072 1                  44.751063 8.748698 ss 01 313931323053303037313833            
31/01/25 06:34:09 0073 1                  44.751087 8.748687 ss 01 31383132304A303035393038            
31/01/25 06:34:25 0074 1                  44.751087 8.748675 ss 01 30340C124413FDD74876FAAF            
31/01/25 06:35:27 0075 1                  44.750745 8.748530 ss 01 31383132304A303034383532            
31/01/25 06:35:27 0076 1                  44.750745 8.748530 ss 01 31383132304A303033323139            
31/01/25 06:38:31 0077 1                  44.750000 8.748338 ss 01 3034F848C4355A02EE0007BB            
31/01/25 06:42:46 0078 1                  44.750505 8.751512 ss 01 31383132304A303032393136            
31/01/25 06:42:50 0079 1                  44.750503 8.751515 ss 01 31383132304A303036323433            
31/01/25 06:44:49 0080 1                  44.751858 8.751412 ss 01 31383132304A303034393930            
31/01/25 06:45:39 0081 1                  44.751863 8.751397 ss 01 31383132304A303034393838            
31/01/25 06:45:39 0082 1                  44.751863 8.751397 ss 01 3035EB8ADC3D47C7FE00207A            
31/01/25 06:45:39 0083 1                  44.751863 8.751397 ss 01 31383132304A303035353532            
