08/01/25 10:25:57 0000 s 02028ver01 44.752988 8.812355 ss 01
08/01/25 10:42:35 0001 1                  0 0 ss 01 323032323036323330303238            
08/01/25 11:08:04 0002 1                  44.685873 8.829115 ss 01 313931323053303033383837            
08/01/25 11:09:32 0003 1                  44.684223 8.830179 ss 01 3231303132304a3030373230            
08/01/25 11:10:57 0004 1                  44.683620 8.829489 ss 01 3231303132304a3030363437            
08/01/25 11:11:49 0005 1                  44.683450 8.829273 ss 01 313931323053303030303630            
08/01/25 11:14:56 0006 1                  44.682105 8.833316 ss 01 313931323053303036363236            
08/01/25 11:16:24 0007 1                  44.680409 8.832018 ss 01 313931323053303033363035            
08/01/25 11:18:42 0008 1                  44.681042 8.832159 ss 01 313931323053303033363033            
08/01/25 11:19:19 0009 1                  44.681084 8.832144 ss 01 313931323053303034313234            
08/01/25 11:22:57 0010 1                  44.678324 8.835659 ss 01 313931323053303132323132            
08/01/25 11:23:01 0011 1                  44.678324 8.835659 ss 01 313931323053303038333338            
08/01/25 11:32:47 0012 1                  44.685628 8.849611 ss 01 313931323053303039373231            
08/01/25 11:34:22 0013 1                  44.686208 8.850698 ss 01 313931323053303039303234            
08/01/25 11:38:17 0014 1                  44.684093 8.845058 ss 01 313931323053303039303632            
08/01/25 11:50:01 0015 1                  44.676339 8.855762 ss 01 313931323053303039363534            
08/01/25 11:53:57 0016 1                  44.672440 8.869235 ss 01 3231303132304a3030373138            
08/01/25 11:58:51 0017 1                  44.672941 8.873537 ss 01 313931323053303033303131            
08/01/25 12:02:01 0018 1                  44.677067 8.863509 ss 01 3233303132304a3031333032            
08/01/25 12:13:52 0019 1                  44.694446 8.839931 ss 01 3233303234304a3030383932            
08/01/25 12:59:36 0020 1                  44.690127 8.838332 ss 01 3231303132304a3031383432            
08/01/25 13:04:06 0021 1                  44.691429 8.833829 ss 01 313931323053303039383737            
08/01/25 13:06:11 0022 1                  44.692649 8.837180 ss 01 303acb034315f2dc8b8f0e26            
08/01/25 13:06:16 0023 1                  44.692366 8.838121 ss 01 3231303132304a3038363535            
08/01/25 13:06:40 0024 1                  44.692392 8.838072 ss 01 3231303132304a3039373830            
08/01/25 13:09:14 0025 1                  44.701154 8.844097 ss 01 3230303033304d3033353632            
08/01/25 13:13:42 0026 1                  44.695036 8.839384 ss 01 313931323053303039353635            
08/01/25 13:17:08 0027 1                  44.698904 8.838124 ss 01 313931323053303037303134            
08/01/25 13:26:58 0028 1                  44.698740 8.826404 ss 01 3231303033304d3033393336            
08/01/25 13:33:30 0029 1                  44.688736 8.820093 ss 01 313931323053303039393830            
08/01/25 13:56:19 0030 1                  44.705003 8.766875 ss 01 3234303132304a3031393538            
08/01/25 13:57:00 0031 1                  44.705044 8.767017 ss 01 313931323053303037343333            
08/01/25 15:02:18 0000 s 02028ver01 44.766995 8.802080 ss 01
08/01/25 17:29:03 0000 s 02028ver01 44.753012 8.812383 ss 01
