09/08/25 05:09:15 0000 s 02536ver01 44.752905 8.811990 pp 01
09/08/25 05:21:39 0001 1                  44.731968 8.826182 pp 01 3234303132304a3032313538            
09/08/25 05:27:53 0002 1                  44.731683 8.821728 pp 01 3231303234304a3032323036            
09/08/25 05:33:50 0003 1                  44.735628 8.814158 pp 01 313931323050303032373032            
09/08/25 05:33:52 0004 1                  44.735628 8.814158 pp 01 313931323050303030323033            
09/08/25 05:33:54 0005 1                  44.735630 8.814157 pp 01 313931323053303036373630            
09/08/25 05:34:46 0006 1                  44.735620 8.814182 pp 01 323031313030533030313834            
09/08/25 05:40:27 0007 1                  44.731542 8.814273 pp 01 31383132304a703237333539            
09/08/25 06:03:11 0008 1                  44.733318 8.809178 pp 01 313931323050303032383032            
09/08/25 06:06:47 0009 1                  44.733210 8.807863 pp 01 313931323050303032303639            
09/08/25 06:06:54 0010 1                  44.733217 8.807852 pp 01 30395dfa82e501c000166dbd            
09/08/25 06:07:32 0000 s 02536ver01 0 0 pp 01
09/08/25 06:07:44 0011 1                  44.733225 8.807817 pp 01 313931323050303032303639            
09/08/25 06:07:46 0012 1                  44.733225 8.807817 pp 01 313931323050303035313934            
09/08/25 06:13:04 0000 s 02536ver01 0 0 pp 01
09/08/25 06:13:16 0013 1                  44.736870 8.797613 pp 01 323831313030503030333133            
09/08/25 06:13:28 0014 1                  44.736863 8.797588 pp 01 3234303234304a3030363032            
09/08/25 06:14:16 0015 1                  44.736897 8.797598 pp 01 323031313030503030333134            
09/08/25 06:27:54 0016 1                  44.741732 8.787345 pp 01 31393132b050303035333433            
09/08/25 06:27:55 0017 1                  44.741732 8.787348 pp 01 313931323050303035333433            
09/08/25 06:40:10 0018 1                  44.736297 8.790472 pp 01 313831313030533030313336            
09/08/25 06:40:18 0019 1                  44.736293 8.790467 pp 01 313831313030533030323232            
09/08/25 06:41:15 0020 1                  44.736300 8.790443 pp 01 313831313030533030323439            
09/08/25 06:53:23 0021 1                  44.738355 8.809210 pp 01 313931323050303031353132            
09/08/25 06:57:01 0022 1                  44.742440 8.805778 pp 01 313932343050303030353335            
