16/06/25 09:45:17 0000 s 01433ver01 44.752948 8.812062 pp 01
16/06/25 10:13:25 0001 1                  44.762413 8.785303 pp 01 3138324731524C5635303135            
16/06/25 10:13:27 0002 1                  44.762442 8.785268 pp 01 39393230305A554535303135            
16/06/25 10:23:31 0003 1                  44.762818 8.784840 pp 01 111080000000002493812095            
16/06/25 10:26:34 0004 1                  44.767675 8.784958 pp 01 3034F836E40D1FCAB41DBBAB            
16/06/25 10:26:47 0005 1                  44.767683 8.784967 pp 01 3234313130304A3030333931            
16/06/25 10:27:39 0006 1                  44.767670 8.784942 pp 01 313931323050303032373736            
16/06/25 10:28:09 0007 1                  44.767642 8.784918 pp 01 313931323050303036343035            
16/06/25 10:30:00 0008 1                  44.767347 8.784767 pp 01 3231313130304A3031383935            
16/06/25 10:30:51 0009 1                  44.767345 8.784765 pp 01 3231313130304A3031383832            
16/06/25 10:32:38 0010 1                  44.766763 8.784477 pp 01 313931323050303034303931            
16/06/25 10:33:02 0011 1                  44.766742 8.784463 pp 01 313931323050303035393637            
16/06/25 10:34:09 0012 1                  44.766025 8.784523 pp 01 313931323050303035333737            
16/06/25 10:35:48 0013 1                  44.765408 8.785163 pp 01 3231313130304A3031383838            
16/06/25 10:36:53 0014 1                  44.765450 8.785163 pp 01 3231313130304A3032343638            
16/06/25 10:38:28 0015 1                  44.765377 8.784933 pp 01 313931323050303033363239            
16/06/25 10:40:17 0016 1                  44.765093 8.784715 pp 01 313931323050303032323332            
16/06/25 10:40:43 0017 1                  44.765017 8.784758 pp 01 313931323050303038343437            
16/06/25 10:41:15 0018 1                  44.764988 8.784793 pp 01 3231313130304A3032343037            
16/06/25 10:43:39 0019 1                  44.765188 8.784825 pp 01 313931323050303032323334            
16/06/25 10:44:13 0020 1                  44.765188 8.784810 pp 01 3231313130304A3032333533            
16/06/25 10:45:03 0021 1                  44.765205 8.784772 pp 01 3231313130304A3031383330            
16/06/25 10:47:11 0022 1                  44.765635 8.785333 pp 01 313931323050303033363331            
16/06/25 10:52:29 0000 s 01433ver01 44.766155 8.785412 pp 01
16/06/25 10:54:12 0023 1                  44.766547 8.785793 pp 01 3234303033304D3030343535            
16/06/25 10:54:16 0024 1                  44.766545 8.785798 pp 01 3234303033304D3030343632            
16/06/25 10:54:28 0025 1                  44.766545 8.785792 pp 01 3234303033304D3030343137            
16/06/25 10:54:32 0026 1                  44.766548 8.785787 pp 01 3234303033304D3030333230            
16/06/25 10:54:44 0027 1                  44.766562 8.785755 pp 01 3234303033304D3030323538            
16/06/25 10:54:52 0028 1                  44.766572 8.785762 pp 01 3234303033304D3030343230            
16/06/25 10:55:26 0029 1                  44.766602 8.785722 pp 01 3234303033304D3030333034            
16/06/25 10:55:32 0030 1                  44.766602 8.785728 pp 01 3234303033304D3030343737            
16/06/25 10:55:43 0031 1                  44.766603 8.785745 pp 01 3234303033304D3030343533            
16/06/25 11:00:50 0032 1                  44.767682 8.783822 pp 01 313931323050303036343038            
16/06/25 11:02:00 0033 1                  44.767335 8.783508 pp 01 313931323050303036343037            
16/06/25 11:02:29 0034 1                  44.767335 8.783463 pp 01 313931323050303030373339            
16/06/25 11:16:57 0035 1                  44.762970 8.794252 pp 01 181222428300115150162568            
16/06/25 11:16:57 0036 1                  44.762970 8.794252 pp 01 181412426900068650162519            
16/06/25 11:18:24 0037 1                  44.763505 8.793475 pp 01 3231313130304A3032333837            
16/06/25 11:19:37 0038 1                  44.763340 8.793348 pp 01 3231313130304A3032333836            
16/06/25 11:22:26 0039 1                  44.763623 8.793365 pp 01 3231313130304A3031373337            
16/06/25 11:23:48 0040 1                  44.763827 8.793582 pp 01 991300BB9183B06300005B92            
16/06/25 11:23:48 0041 1                  44.763827 8.793582 pp 01 3231313130304A3031373237            
16/06/25 11:24:59 0042 1                  44.763860 8.793642 pp 01 3231313130304A3031373238            
16/06/25 11:25:58 0043 1                  44.763838 8.793635 pp 01 313931323050303037353331            
16/06/25 11:25:58 0044 1                  44.763838 8.793635 pp 01 3231303234304A3034363130            
16/06/25 11:26:46 0045 1                  44.763870 8.793693 pp 01 313931323050303038303333            
16/06/25 11:27:00 0046 1                  44.763868 8.793700 pp 01 3036037B7426EBC402000395            
16/06/25 11:28:37 0047 1                  44.764285 8.793737 pp 01 30396061C1082740000497AC            
16/06/25 11:29:12 0048 1                  44.764308 8.793715 pp 01 3231303234304A3034373739            
16/06/25 11:29:48 0049 1                  44.764300 8.793722 pp 01 313931323050323037313633            
16/06/25 11:29:52 0050 1                  44.764305 8.793717 pp 01 313931323050303037313635            
16/06/25 11:29:52 0051 1                  44.764305 8.793717 pp 01 313931363050303037313635            
16/06/25 11:29:54 0052 1                  44.764307 8.793715 pp 01 313931323050323037313633            
16/06/25 11:30:14 0053 1                  44.764308 8.793715 pp 01 01FF0000000000537DEF0000            
16/06/25 11:39:28 0054 1                  44.771908 8.763833 pp 01 991300BB9183B06300005B92            
16/06/25 11:48:27 0055 1                  44.766097 8.792173 pp 01 313931323050303036333732            
16/06/25 11:51:33 0056 1                  44.765085 8.791655 pp 01 3231313130304A3031383734            
16/06/25 11:52:29 0057 1                  44.765108 8.791683 pp 01 3231313130304A3031383736            
16/06/25 11:52:38 0058 1                  44.765108 8.791687 pp 01 3035EBB320383E480004259E            
16/06/25 11:53:28 0059 1                  44.765098 8.791682 pp 01 303AC8E9C0EDAB1AC688E400            
16/06/25 11:53:28 0060 1                  44.765098 8.791682 pp 01 32343031A1734A3033303632            
16/06/25 11:53:29 0061 1                  44.765098 8.791682 pp 01 303ACB03402A85D9D8B643E5            
16/06/25 11:53:29 0062 1                  44.765098 8.791682 pp 01 303AC8E9C05067DC99C841A2            
16/06/25 11:55:01 0063 1                  44.764823 8.791530 pp 01 3231313130304A3032343735            
16/06/25 11:55:49 0064 1                  44.764835 8.791520 pp 01 3231313130304A3032343533            
16/06/25 11:56:42 0065 1                  44.764837 8.791522 pp 01 30343606EC4FBF5D8A06C804            
16/06/25 11:56:44 0066 1                  44.764838 8.791522 pp 01 3232313130304A3030333335            
16/06/25 11:56:44 0067 1                  44.764838 8.791522 pp 01 085025BDE940037B05BC541B            
16/06/25 11:56:46 0068 1                  44.764838 8.791522 pp 01 30340C0F7C5E337A3DB59804            
16/06/25 11:56:54 0069 1                  44.764840 8.791523 pp 01 085025D28547E1680FED8231            
16/06/25 11:58:31 0070 1                  44.764517 8.791368 pp 01 313931323050303030303835            
16/06/25 11:58:31 0071 1                  44.764517 8.791368 pp 01 313931323050303036343234            
16/06/25 11:58:57 0072 1                  44.764495 8.791360 pp 01 313931323050303030303832            
16/06/25 12:02:41 0073 1                  44.764478 8.791203 pp 01 3231313130304A3032343334            
16/06/25 12:03:20 0074 1                  44.764435 8.791228 pp 01 313931323050303032333535            
16/06/25 12:03:34 0075 1                  44.764390 8.791248 pp 01 313931323050303033363330            
16/06/25 12:03:52 0076 1                  44.764347 8.791253 pp 01 313931323050303038323034            
16/06/25 12:06:01 0077 1                  44.763645 8.790850 pp 01 3231313130304A3031373031            
16/06/25 12:07:34 0078 1                  44.763662 8.790885 pp 01 3231313130304A3031373133            
16/06/25 12:08:19 0079 1                  44.763627 8.790882 pp 01 3232313130304A3030303935            
16/06/25 12:09:36 0080 1                  44.763630 8.790923 pp 01 3231313130304A3032343637            
16/06/25 12:09:36 0081 1                  44.763630 8.790923 pp 01 3036144B4C3A3B9F3305C32C            
16/06/25 12:13:28 0082 1                  44.763600 8.790337 pp 01 CF74D53B4E75CF0CB5DF5D48            
16/06/25 12:14:28 0083 1                  44.763662 8.790285 pp 01 3231313130304A3032333932            
16/06/25 12:16:07 0084 1                  44.763200 8.790118 pp 01 3231313130304A3032333330            
16/06/25 12:16:50 0085 1                  44.763172 8.790122 pp 01 3231313130304A3031383638            
16/06/25 12:20:00 0086 1                  44.762287 8.791283 pp 01 313931323050303032373830            
16/06/25 12:22:39 0087 1                  44.763417 8.793012 pp 01 250000508256212703080467            
16/06/25 12:23:34 0088 1                  44.762642 8.791350 pp 01 313931323050303033333237            
16/06/25 12:24:18 0089 1                  44.762777 8.791190 pp 01 3230303033304D3038393432            
16/06/25 12:24:32 0090 1                  44.762673 8.791088 pp 01 313931323050303032313238            
16/06/25 12:25:41 0091 1                  44.763045 8.790910 pp 01 313931323050303034353835            
16/06/25 12:26:36 0092 1                  44.763112 8.790783 pp 01 3231303234304A3034363639            
16/06/25 12:26:58 0093 1                  44.763123 8.790742 pp 01 3036144B4C3A3B9F3305C32C            
16/06/25 12:27:02 0094 1                  44.763127 8.790748 pp 01 3231303234304A3034363637            
16/06/25 12:27:02 0095 1                  44.763127 8.790748 pp 01 303ACB03424FD49AC6895562            
16/06/25 12:27:04 0096 1                  44.763127 8.790750 pp 01 303ACB03424FACD9D8BAC691            
16/06/25 12:34:38 0097 1                  44.763860 8.794910 pp 01 3231313130304A3031373232            
16/06/25 12:35:21 0098 1                  44.763808 8.794883 pp 01 3231313130304A3031373231            
16/06/25 12:37:32 0099 1                  44.763423 8.794665 pp 01 313931323050303130353736            
16/06/25 12:38:17 0100 1                  44.763392 8.794738 pp 01 3231313130304A3030363834            
16/06/25 12:39:25 0101 1                  44.763198 8.794638 pp 01 313931323050303130353737            
16/06/25 12:40:04 0102 1                  44.763000 8.794332 pp 01 181222428300115150162568            
16/06/25 12:40:04 0103 1                  44.763000 8.794332 pp 01 181412426900068650162519            
16/06/25 12:40:18 0104 1                  44.763257 8.793473 pp 01 25705569A686D35301C30DF7            
16/06/25 12:41:51 0105 1                  44.764525 8.795258 pp 01 313931323050303034353138            
16/06/25 12:42:01 0106 1                  44.764528 8.795250 pp 01 313931323050303033393535            
16/06/25 12:43:13 0107 1                  44.765172 8.795457 pp 01 313931323050303036333631            
16/06/25 12:43:43 0108 1                  44.765193 8.795440 pp 01 313931323050303036333631            
16/06/25 12:44:05 0109 1                  44.765195 8.795445 pp 01 313931323050303035343435            
16/06/25 12:44:22 0110 1                  44.765188 8.795452 pp 01 3234303132304A3033303737            
16/06/25 12:45:28 0111 1                  44.765205 8.795453 pp 01 313931323050303039383334            
16/06/25 12:52:21 0112 1                  44.765457 8.789835 pp 01 534D5005B000010135303030            
16/06/25 12:52:25 0113 1                  44.765460 8.789835 pp 01 30361437A4126ADF3305BE35            
16/06/25 12:53:20 0114 1                  44.765457 8.789847 pp 01 3231313130304A3032343530            
16/06/25 12:54:39 0115 1                  44.765480 8.789860 pp 01 3231303234304A3034363533            
16/06/25 12:55:54 0116 1                  44.765723 8.790087 pp 01 3231303234304A3034363936            
16/06/25 12:56:14 0117 1                  44.765753 8.790060 pp 01 3231303234304A3034363936            
16/06/25 12:57:39 0118 1                  44.766052 8.790257 pp 01 313931323050303037393234            
16/06/25 12:58:47 0119 1                  44.766368 8.790272 pp 01 3231303234304A3034363630            
16/06/25 13:00:04 0120 1                  44.766530 8.790430 pp 01 313931323050303035363332            
16/06/25 13:00:32 0121 1                  44.766533 8.790477 pp 01 3231303234304A3034363335            
16/06/25 13:05:52 0000 s 01433ver01 44.769452 8.788253 pp 01
16/06/25 13:10:50 0000 s 01433ver01 44.769495 8.788245 pp 01
16/06/25 13:15:59 0122 1                  44.768680 8.784292 pp 01 313931323050303030373630            
16/06/25 13:16:49 0123 1                  44.768900 8.784377 pp 01 313931323050303039323131            
16/06/25 13:18:38 0124 1                  44.769270 8.783630 pp 01 3231313130304A3032343036            
16/06/25 13:20:35 0125 1                  44.769952 8.781905 pp 01 3231313130304A3032343138            
16/06/25 13:22:53 0126 1                  44.770420 8.780547 pp 01 3231303234304A3034373735            
16/06/25 13:27:42 0127 1                  44.770740 8.780802 pp 01 3231313130304A3032343039            
16/06/25 13:27:44 0128 1                  44.770742 8.780803 pp 01 30395DFA831BFC00001E110B            
16/06/25 13:29:29 0129 1                  44.770177 8.782228 pp 01 313931323050303132333939            
16/06/25 13:29:41 0130 1                  44.770163 8.782282 pp 01 313931323050303039353135            
16/06/25 13:29:55 0131 1                  44.770173 8.782333 pp 01 313931323050303130333933            
16/06/25 13:32:35 0132 1                  44.770343 8.783313 pp 01 3231313130304A3032333638            
16/06/25 13:34:26 0133 1                  44.769982 8.783720 pp 01 3231313130304A3032333636            
16/06/25 13:34:26 0134 1                  44.769982 8.783720 pp 01 303AC8E9C0712199D8B63D89            
16/06/25 13:34:28 0135 1                  44.769980 8.783720 pp 01 303AC8E9C0A7E519D8B642F1            
16/06/25 13:42:00 0136 1                  44.778433 8.754980 pp 01 30395DFA819380000001A28A            
16/06/25 14:12:55 0137 1                  44.770053 8.784677 pp 01 3234313130304A3030333737            
16/06/25 14:14:38 0138 1                  44.770157 8.784583 pp 01 3231313130304A3032363035            
16/06/25 14:20:13 0139 1                  44.770490 8.784238 pp 01 3035EBE7DC20C2D74876EFB7            
16/06/25 14:21:14 0140 1                  44.770635 8.784415 pp 01 3231313130304A3031383533            
16/06/25 14:21:20 0141 1                  44.770622 8.784432 pp 01 30396120C128B20000000CD3            
16/06/25 14:22:05 0142 1                  44.770650 8.784412 pp 01 3231313130304A3031383437            
16/06/25 14:23:39 0143 1                  44.770445 8.784193 pp 01 3231313130304A3032363031            
16/06/25 14:24:18 0144 1                  44.770433 8.784178 pp 01 3231313130304A3031383834            
16/06/25 14:24:54 0145 1                  44.770438 8.784150 pp 01 3231313130304A3031383532            
16/06/25 14:27:30 0146 1                  44.771687 8.785130 pp 01 313931323050303033303132            
16/06/25 14:27:44 0147 1                  44.771685 8.785117 pp 01 313931323050303032393432            
16/06/25 14:28:20 0148 1                  44.771722 8.785055 pp 01 313931323050303035353935            
16/06/25 14:28:40 0149 1                  44.771748 8.785013 pp 01 313931323050303033303130            
16/06/25 14:30:13 0150 1                  44.771118 8.784498 pp 01 3231313130304A3032333632            
16/06/25 14:30:56 0151 1                  44.771088 8.784490 pp 01 3231313130304A3032333535            
16/06/25 14:30:56 0152 1                  44.771088 8.784490 pp 01 30340BD1D81FF59526AEFC04            
16/06/25 14:32:15 0153 1                  44.771153 8.784613 pp 01 3231313130304A3032333536            
16/06/25 14:33:13 0154 1                  44.771183 8.784598 pp 01 3231313130304A3032333537            
16/06/25 14:34:32 0155 1                  44.771258 8.784643 pp 01 3231313130304A3031383630            
16/06/25 14:35:02 0156 1                  44.771248 8.784633 pp 01 3231313130304A3031383539            
16/06/25 14:37:56 0157 1                  44.770567 8.782202 pp 01 3234303132304A3033303635            
16/06/25 14:37:56 0158 1                  44.770567 8.782202 pp 01 313931323050303039313735            
16/06/25 14:39:35 0159 1                  44.770962 8.782357 pp 01 3231313130304A3031383133            
16/06/25 14:39:37 0160 1                  44.770963 8.782363 pp 01 302ED5F2496098000020A52B            
16/06/25 14:40:27 0161 1                  44.770968 8.782425 pp 01 3231313130304A3031383331            
16/06/25 14:42:15 0162 1                  44.770925 8.782710 pp 01 3231313130304A3032333637            
16/06/25 14:43:33 0163 1                  44.770857 8.782855 pp 01 3231313130304A3032343639            
16/06/25 14:45:20 0164 1                  44.770905 8.783120 pp 01 3231313130304A3032333739            
16/06/25 14:45:56 0165 1                  44.770913 8.783135 pp 01 3231313130304A3031383536            
16/06/25 14:45:58 0166 1                  44.770913 8.783135 pp 01 303ACB0343AF79D9D8B7B14C            
