06/06/25 04:58:52 0000 s 01433ver01 44.753385 8.812350 cc 01
06/06/25 05:11:14 0001 1                  0 0 cc 01 313831323045303131343736            
06/06/25 05:12:06 0002 1                  0 0 cc 01 313931323043303038393834            
06/06/25 05:12:52 0003 1                  0 0 cc 01 3233303132304A3031343939            
06/06/25 05:13:22 0004 1                  0 0 cc 01 31383132304A303130383938            
06/06/25 05:13:30 0005 1                  0 0 cc 01 313831323045303039333330            
06/06/25 05:13:42 0006 1                  0 0 cc 01 313931363043303039313038            
06/06/25 05:13:48 0007 1                  0 0 cc 01 3233303132304A3031363337            
06/06/25 05:14:54 0008 1                  0 0 cc 01 313831323045303134333033            
06/06/25 05:16:09 0009 1                  0 0 cc 01 313831323045303131333437            
06/06/25 05:16:09 0010 1                  0 0 cc 01 313831323045303133303337            
06/06/25 05:18:51 0011 1                  0 0 cc 01 313831323045303039393731            
06/06/25 05:19:01 0012 1                  0 0 cc 01 313831323045303130343735            
06/06/25 05:20:03 0013 1                  0 0 cc 01 313831323045303131333633            
06/06/25 05:20:03 0014 1                  0 0 cc 01 303ACB0343B5919AC6895310            
06/06/25 05:20:51 0015 1                  0 0 cc 01 313831323045303130383433            
06/06/25 05:21:35 0016 1                  0 0 cc 01 313831323045303133323038            
06/06/25 05:23:11 0017 1                  0 0 cc 01 313831323045303135353537            
06/06/25 05:23:55 0018 1                  44.789888 8.784023 cc 01 313831323045303039373130            
06/06/25 05:25:25 0019 1                  0 0 cc 01 313831323045303133323137            
06/06/25 05:26:32 0020 1                  0 0 cc 01 313831323045303131333032            
06/06/25 05:26:50 0021 1                  0 0 cc 01 313831323045303131333030            
06/06/25 05:26:52 0022 1                  0 0 cc 01 3036001D4034386B3725B829            
06/06/25 05:28:20 0023 1                  44.791420 8.778268 cc 01 3232313130304A3030323435            
06/06/25 05:30:31 0024 1                  44.795723 8.777647 cc 01 313832343045303035303531            
06/06/25 05:32:43 0025 1                  44.796537 8.777237 cc 01 3234313130304A3030313332            
06/06/25 05:34:36 0000 s 01433ver01 0 0 cc 01
06/06/25 05:35:37 0026 1                  44.795787 8.778632 cc 01 313831323045303131323031            
06/06/25 05:35:50 0027 1                  44.795780 8.778623 cc 01 3034DFAD64113C09502FD710            
06/06/25 05:35:51 0028 1                  44.795780 8.778623 cc 01 355AB1C8E0061A9000B0D324            
06/06/25 05:35:51 0029 1                  44.795780 8.778623 cc 01 313831323045303131333830            
06/06/25 05:36:50 0030 1                  44.796408 8.778248 cc 01 313931323043303032313533            
06/06/25 05:36:58 0031 1                  44.796403 8.778252 cc 01 313831323045303039343237            
06/06/25 05:40:10 0000 s 01433ver01 0 0 cc 01
06/06/25 05:40:50 0032 1                  44.813243 8.761653 cc 01 313831323045303133393231            
06/06/25 05:40:50 0033 1                  44.813243 8.761653 cc 01 303AC8E9C033485C9C829C7A            
06/06/25 05:40:51 0034 1                  44.813243 8.761653 cc 01 303AC8E9C0961E19D8B641DE            
06/06/25 05:40:51 0035 1                  44.813243 8.761653 cc 01 30396120C0284A0000001024            
06/06/25 05:40:51 0036 1                  44.813243 8.761653 cc 01 313931323043303033303934            
06/06/25 05:40:52 0037 1                  44.813243 8.761653 cc 01 303AC8E9C033485C9C829C7A            
06/06/25 05:40:52 0038 1                  44.813190 8.761600 cc 01 303AC8E9C0961E19D8B641DE            
06/06/25 05:40:52 0039 1                  44.813190 8.761600 cc 01 30396120C0284A0000001024            
06/06/25 05:41:02 0040 1                  44.812413 8.762378 cc 01 355AB1C8E0061A9000B0D324            
06/06/25 05:41:37 0041 1                  44.812075 8.764060 cc 01 3231303032334D3034363538            
06/06/25 05:41:37 0042 1                  44.812075 8.764060 cc 01 3034DFAD64113C09502FD710            
06/06/25 05:41:38 0043 1                  44.812075 8.764060 cc 01 313831323045303130333432            
06/06/25 05:42:45 0044 1                  44.814137 8.767653 cc 01 313833323045303130343631            
06/06/25 05:44:21 0045 1                  44.816518 8.772383 cc 01 313831323045303039333734            
06/06/25 05:44:21 0046 1                  44.816518 8.772383 cc 01 313831323045303039333734            
06/06/25 05:44:35 0047 1                  44.816528 8.772382 cc 01 313831323045303134303632            
06/06/25 05:47:49 0048 1                  44.813572 8.777698 cc 01 313831323045303133313433            
06/06/25 05:47:50 0049 1                  44.813572 8.777698 cc 01 313831323045303133313338            
06/06/25 05:48:47 0050 1                  44.813512 8.778187 cc 01 313831323045303133313430            
06/06/25 05:51:45 0051 1                  44.813105 8.795688 cc 01 313831323045303135343339            
06/06/25 05:51:57 0052 1                  44.813110 8.795687 cc 01 313831323045303135343338            
06/06/25 05:51:57 0053 1                  44.813110 8.795687 cc 01 303516F0B81C535C00000C59            
06/06/25 05:51:59 0054 1                  44.813108 8.795688 cc 01 30396061C01B73400018F7E9            
06/06/25 05:52:26 0055 1                  44.813073 8.795673 cc 01 313831323045303233353737            
06/06/25 05:54:35 0056 1                  44.807667 8.788875 cc 01 3138313130304A3030303638            
06/06/25 05:54:35 0057 1                  44.807667 8.788875 cc 01 1A99010C0799A483A1A0819E            
06/06/25 05:54:35 0058 1                  44.807667 8.788875 cc 01 1A99010C0799A483A1A07416            
06/06/25 05:55:13 0059 1                  44.807663 8.788860 cc 01 3139313130304A3031303634            
06/06/25 05:57:29 0060 1                  44.800200 8.787358 cc 01 313831323045303039343233            
06/06/25 05:57:41 0061 1                  44.800195 8.787360 cc 01 313831323045303135373430            
06/06/25 05:58:21 0062 1                  44.799972 8.787228 cc 01 313831323045303135383630            
06/06/25 05:58:29 0063 1                  44.799975 8.787225 cc 01 313831323045303135353139            
06/06/25 05:58:44 0064 1                  44.799973 8.787230 cc 01 3233303132304A3031373731            
06/06/25 05:58:44 0065 1                  44.799973 8.787230 cc 01 3035EB57C4242000000002BF            
06/06/25 05:59:22 0066 1                  44.799742 8.787090 cc 01 30340C05B843D1431F0A1C04            
06/06/25 05:59:22 0067 1                  44.799742 8.787090 cc 01 303ACB034232A099D8B62FB0            
06/06/25 05:59:22 0068 1                  44.799742 8.787090 cc 01 313831323045303039343234            
06/06/25 05:59:24 0069 1                  44.799743 8.787087 cc 01 303ACB0343C2AA1C98EBE32D            
06/06/25 06:00:16 0070 1                  44.799245 8.786725 cc 01 3138313130304A3030303337            
06/06/25 06:01:09 0071 1                  44.798612 8.786427 cc 01 313831323045303133373130            
06/06/25 06:02:06 0072 1                  44.798008 8.786018 cc 01 313831323045303130383435            
06/06/25 06:02:20 0073 1                  44.798023 8.786008 cc 01 313831323045303130383436            
06/06/25 06:02:54 0074 1                  44.798025 8.785982 cc 01 313931323043303037343836            
06/06/25 06:02:56 0075 1                  44.798027 8.785982 cc 01 313831323045303133303136            
06/06/25 06:02:56 0076 1                  44.798027 8.785982 cc 01 303ACB0343A6791AC6895DDB            
06/06/25 06:02:56 0077 1                  44.798027 8.785982 cc 01 303AC8E9C0517F99D8B64281            
06/06/25 06:02:57 0078 1                  44.798027 8.785982 cc 01 303AC8E9C05D8219D8B64319            
06/06/25 06:02:57 0079 1                  44.798027 8.785982 cc 01 303AC8E9C05200A0B2D1DFC1            
06/06/25 06:02:58 0080 1                  44.798028 8.785982 cc 01 303ACB03438C7DDAC688D699            
