29/07/25 05:10:28 0000 s 02538ver01 44.753012 8.812015 ss 01
29/07/25 05:35:56 0001 1                  44.765132 8.791672 ss 01 3231303234304a3034343132            
29/07/25 05:36:07 0002 1                  44.765097 8.791685 ss 01 3231303234304a3034343232            
29/07/25 05:36:15 0003 1                  44.765087 8.791685 ss 01 3231303132304a3039343238            
29/07/25 05:36:17 0004 1                  44.765087 8.791683 ss 01 3231303132314a3039343238            
29/07/25 05:36:36 0005 1                  44.765073 8.791660 ss 01 313931323043303039353137            
29/07/25 05:38:18 0006 1                  44.764817 8.791533 ss 01 313931323043303130393339            
29/07/25 05:38:20 0007 1                  44.764818 8.791532 ss 01 3231303234304a3034343234            
29/07/25 05:38:28 0008 1                  44.764823 8.791532 ss 01 3233303132304a3030383239            
29/07/25 05:39:12 0009 1                  44.764805 8.791547 ss 01 313931323043303130393432            
29/07/25 05:39:13 0010 1                  44.764798 8.791552 ss 01 991300bb0ea3c93600001662            
29/07/25 05:40:26 0011 1                  44.764478 8.791462 ss 01 3231303033304d3031373534            
29/07/25 05:40:30 0012 1                  44.764475 8.791460 ss 01 3233303132304a3031313432            
29/07/25 05:41:20 0013 1                  44.764480 8.791413 ss 01 3231303132304a3035383836            
29/07/25 05:41:27 0014 1                  44.764480 8.791408 ss 01 3231303132304a3037313133            
29/07/25 05:42:56 0015 1                  44.763268 8.790438 ss 01 3234303132304a3030363531            
29/07/25 05:43:04 0016 1                  44.763245 8.790433 ss 01 3231303132304a3037383530            
29/07/25 05:44:23 0017 1                  44.763137 8.790225 ss 01 3231303033304d3034323336            
29/07/25 05:47:53 0018 1                  44.764232 8.789085 ss 01 3231303033304d3033373734            
29/07/25 05:49:22 0019 1                  44.765343 8.789880 ss 01 3234303033304d3031393139            
29/07/25 05:49:29 0020 1                  44.765385 8.789890 ss 01 3230303033304d3034323035            
29/07/25 05:49:48 0021 1                  44.765448 8.789927 ss 01 303acb03428866dac689c219            
29/07/25 05:50:41 0022 1                  44.766222 8.790258 ss 01 3231303132304a3037313033            
29/07/25 05:53:17 0023 1                  44.766652 8.791090 ss 01 3234303132304a3030303934            
29/07/25 05:54:26 0024 1                  44.766618 8.790795 ss 01 3234303132304a3030373131            
29/07/25 05:56:36 0025 1                  44.766702 8.790535 ss 01 3235303132304a3030323834            
29/07/25 05:56:44 0026 1                  44.766697 8.790510 ss 01 313931323053303038363339            
29/07/25 06:00:30 0027 1                  44.767757 8.785038 ss 01 3231303033304d3034343730            
29/07/25 06:00:31 0028 1                  44.767757 8.785038 ss 01 3233303132304a3031303939            
29/07/25 06:02:12 0029 1                  44.767333 8.784845 ss 01 3231313130304a3031393331            
