18/06/25 04:58:15 0000 s 02026ver01 44.753105 8.812163 vv 01
18/06/25 05:04:19 0001 1                  0 0 vv 01 323032323036323330303235            
18/06/25 05:27:09 0000 s 02026ver01 44.762445 8.786553 vv 01
18/06/25 05:33:40 0002 1                  0 0 vv 01 3231303234304a3033323331            
18/06/25 05:34:43 0003 1                  0 0 vv 01 3231303234304a3031393239            
18/06/25 05:36:29 0004 1                  0 0 vv 01 3231303234304a3033383330            
18/06/25 05:39:05 0005 1                  0 0 vv 01 31383234304a303030363830            
18/06/25 05:40:24 0006 1                  0 0 vv 01 3231303234304a3033333739            
18/06/25 05:41:32 0007 1                  0 0 vv 01 3232303234304a3030353733            
18/06/25 05:41:40 0008 1                  0 0 vv 01 3231303234304a3032303333            
18/06/25 05:43:37 0009 1                  0 0 vv 01 3231303234304a3031343431            
18/06/25 05:44:15 0010 1                  0 0 vv 01 3231303234304a3031373635            
18/06/25 05:45:36 0011 1                  0 0 vv 01 3231303234304a3031363834            
18/06/25 05:54:43 0012 1                  44.767775 8.791629 vv 01 3231303234304a3031383730            
18/06/25 06:01:54 0013 1                  44.769897 8.793428 vv 01 3234303234304a3030393537            
18/06/25 06:04:01 0014 1                  44.769897 8.793428 vv 01 3231303234304a3031343131            
18/06/25 06:06:51 0015 1                  44.769897 8.793428 vv 01 3231303234304a3033313237            
18/06/25 06:07:00 0016 1                  44.769897 8.793428 vv 01 3231303234304a3033313238            
18/06/25 06:10:19 0017 1                  44.771225 8.800826 vv 01 3231303234304a3031393433            
18/06/25 06:10:39 0018 1                  44.771277 8.800866 vv 01 3231303234304a3031393435            
18/06/25 06:15:55 0019 1                  44.767428 8.803556 vv 01 3235303234304a3031303631            
18/06/25 06:19:04 0020 1                  44.766901 8.801710 vv 01 3231303234304a3033313433            
18/06/25 06:20:31 0021 1                  44.767268 8.802137 vv 01 3231303234304a3031373933            
18/06/25 06:21:36 0022 1                  44.767019 8.802138 vv 01 3231303234304a3033333932            
18/06/25 06:22:53 0023 1                  44.766399 8.802205 vv 01 3231303234304a3033383630            
18/06/25 06:24:20 0024 1                  44.766641 8.803775 vv 01 3231303234304a3034303930            
18/06/25 06:27:21 0025 1                  44.767907 8.803921 vv 01 3231303234304a3033333338            
18/06/25 06:27:28 0026 1                  44.767889 8.803917 vv 01 3231303234304a3033333430            
18/06/25 06:28:21 0027 1                  44.767771 8.803821 vv 01 3231303234304a3033333339            
18/06/25 06:31:23 0028 1                  44.765580 8.800209 vv 01 3231303234304a3030363638            
18/06/25 06:32:45 0029 1                  44.765986 8.800341 vv 01 3231303234304a3031373632            
18/06/25 06:33:32 0000 s 02026ver01 44.766012 8.800235 vv 01
18/06/25 06:35:51 0030 1                  44.766305 8.800065 vv 01 3232303234304a3030323036            
18/06/25 06:39:12 0031 1                  44.765959 8.800299 vv 01 3231303234304a3031373330            
18/06/25 06:39:13 0032 1                  44.765959 8.800299 vv 01 3231303234304a3031373632            
18/06/25 06:46:17 0033 1                  44.760624 8.798010 vv 01 323032343056303031333538            
18/06/25 06:59:48 0034 1                  44.766206 8.799497 vv 01 3231303234304a3031393335            
18/06/25 06:59:49 0035 1                  44.766206 8.799497 vv 01 3231303234304a3034313036            
18/06/25 07:01:17 0036 1                  44.766155 8.799272 vv 01 3231303234304a3031393333            
18/06/25 07:01:26 0037 1                  44.766185 8.799249 vv 01 3231303234304a3031393334            
18/06/25 07:02:06 0038 1                  44.766165 8.799200 vv 01 3231303234304a3031353931            
18/06/25 07:03:53 0039 1                  44.766283 8.798739 vv 01 31383234304a303030363739            
18/06/25 07:03:57 0040 1                  44.766271 8.798722 vv 01 3231303234304a3032303039            
18/06/25 07:05:26 0041 1                  44.766318 8.798214 vv 01 3231303234304a3031373135            
18/06/25 07:07:27 0042 1                  44.766360 8.796624 vv 01 3231303234304a3033333036            
18/06/25 07:08:35 0043 1                  44.766384 8.797337 vv 01 3231303234304a3031393732            
18/06/25 07:10:52 0044 1                  44.766990 8.797276 vv 01 3231303234304a3031383734            
18/06/25 07:13:20 0045 1                  44.766910 8.795247 vv 01 3231303234304a3031383039            
18/06/25 07:13:24 0046 1                  44.766931 8.795258 vv 01 3231303234304a3031383038            
18/06/25 07:14:25 0047 1                  44.767005 8.794826 vv 01 3232303234304a3030313534            
18/06/25 07:16:48 0048 1                  44.767020 8.794143 vv 01 3231303234304a3031343430            
18/06/25 07:16:54 0049 1                  44.766998 8.794152 vv 01 3231303234304a3031343333            
18/06/25 07:18:16 0050 1                  44.767407 8.793010 vv 01 3231303234304a3031343331            
18/06/25 07:19:04 0051 1                  44.767450 8.792598 vv 01 3231303234304a3031393437            
18/06/25 07:20:23 0052 1                  44.767473 8.791666 vv 01 3231303234304a3031383630            
18/06/25 07:25:34 0053 1                  44.770345 8.790481 vv 01 3231303234304a3031383736            
18/06/25 07:26:58 0054 1                  44.770241 8.790994 vv 01 3231303234304a3031383739            
18/06/25 07:27:14 0055 1                  44.770249 8.790891 vv 01 3231303234304a3033353731            
18/06/25 07:28:12 0056 1                  44.770240 8.790942 vv 01 3231303234304a3033343237            
18/06/25 07:34:21 0057 1                  44.770918 8.790004 vv 01 3231303234304a3033383231            
18/06/25 07:34:56 0058 1                  44.770732 8.790829 vv 01 3231303234304a3031343531            
18/06/25 07:38:27 0059 1                  44.771235 8.791100 vv 01 3231303234304a3031343339            
