09/06/25 04:58:22 0000 s 02533ver01 44.753445 8.812182 pp 01
09/06/25 05:26:43 0001 1                  44.692130 8.799882 pp 01 3234303032334d3032303233            
09/06/25 05:27:06 0002 1                  44.692163 8.799862 pp 01 313931323050303132333238            
09/06/25 05:28:12 0003 1                  44.693015 8.798170 pp 01 313931323050303130383136            
09/06/25 05:29:22 0005 1                  44.693232 8.797792 pp 01 323030323545303037353234            
09/06/25 05:29:35 0006 1                  44.693230 8.797777 pp 01 313931323050303131313635            
09/06/25 05:29:38 0007 1                  44.693233 8.797773 pp 01 313931323050303131313636            
09/06/25 05:31:33 0008 1                  44.693680 8.796773 pp 01 323030323545303039323235            
09/06/25 05:31:38 0009 1                  44.693675 8.796775 pp 01 313931323050303130373433            
09/06/25 05:31:40 0010 1                  44.693675 8.796775 pp 01 30396061c0a867c000020f50            
09/06/25 05:34:04 0011 1                  44.696347 8.795377 pp 01 3231303032334d3030323339            
09/06/25 05:34:07 0012 1                  44.696348 8.795375 pp 01 3230303033304d3033323635            
09/06/25 05:34:46 0013 1                  44.696023 8.795657 pp 01 313931323050303131383134            
09/06/25 05:34:48 0014 1                  44.696022 8.795658 pp 01 313931323050303032383633            
09/06/25 05:35:34 0015 1                  44.696007 8.795648 pp 01 3231303032334d3032373531            
09/06/25 05:36:09 0016 1                  44.695540 8.795622 pp 01 3232303032334d3031383638            
09/06/25 05:36:13 0017 1                  44.695538 8.795617 pp 01 313931323050303132383834            
09/06/25 05:37:19 0019 1                  44.695600 8.794840 pp 01 313931323050303037323937            
09/06/25 05:37:23 0020 1                  44.695607 8.794840 pp 01 3233303132304a3030363435            
09/06/25 05:38:10 0021 1                  44.695627 8.794820 pp 01 3233303032334d3030353934            
09/06/25 05:38:54 0022 1                  44.695840 8.794693 pp 01 313931323050303037323939            
09/06/25 05:38:56 0023 1                  44.695845 8.794690 pp 01 313931323050303037323936            
09/06/25 05:39:01 0024 1                  44.695850 8.794685 pp 01 323030323545303037353734            
09/06/25 05:39:58 0025 1                  44.696830 8.793400 pp 01 313931323050303133393331            
09/06/25 05:40:59 0026 1                  44.696630 8.789623 pp 01 313931323050303133393334            
09/06/25 05:41:10 0027 1                  44.696627 8.789615 pp 01 313931323050303133393332            
09/06/25 05:42:58 0028 1                  44.695618 8.787093 pp 01 31383033304d303036313032            
09/06/25 05:42:59 0029 1                  44.695618 8.787093 pp 01 313931323050303132383036            
09/06/25 05:44:15 0030 1                  44.695087 8.785388 pp 01 313931323050303132313938            
09/06/25 05:44:16 0031 1                  44.695087 8.785388 pp 01 323030323545303038323032            
09/06/25 05:44:18 0032 1                  44.695088 8.785387 pp 01 323030323545303037353433            
09/06/25 05:46:06 0033 1                  44.694457 8.780455 pp 01 3230313130304a3031303934            
09/06/25 05:49:16 0034 1                  44.693778 8.777207 pp 01 3234303132304a3033303133            
09/06/25 05:50:41 0035 1                  44.693453 8.774803 pp 01 323030323545303031343330            
09/06/25 05:50:42 0036 1                  44.693452 8.774802 pp 01 313931323050303030373539            
09/06/25 05:50:48 0037 1                  44.693453 8.774800 pp 01 313931323050303131353735            
09/06/25 05:54:00 0038 1                  44.695553 8.779137 pp 01 323030323545303037353539            
09/06/25 05:54:04 0039 1                  44.695547 8.779135 pp 01 313931323050303038303838            
