28/01/25 05:02:56 0000 s 02028ver01 44.753117 8.811953 uu 01
28/01/25 09:22:27 0001 1                  0 0 uu 01 323032323036323330303238            
28/01/25 10:40:43 0000 s 02028ver01 44.753108 8.813045 uu 01
28/01/25 11:52:18 0002 1                  44.762056 8.804422 uu 01 323031323055303030303435            
28/01/25 11:53:08 0003 1                  44.761705 8.804528 uu 01 31383032334d303135383330            
28/01/25 11:54:11 0004 1                  44.761504 8.803876 uu 01 31383032334d303036303435            
28/01/25 11:54:17 0005 1                  44.761514 8.803860 uu 01 31383032334d303036303534            
28/01/25 11:54:54 0006 1                  44.761213 8.804006 uu 01 31383032334d303036333039            
28/01/25 11:55:33 0007 1                  44.761328 8.804303 uu 01 31383032334d303135383230            
28/01/25 11:55:42 0008 1                  44.761346 8.804256 uu 01 31383032334d303135373235            
28/01/25 11:56:12 0009 1                  44.761445 8.804918 uu 01 31383032334d303135393638            
28/01/25 11:56:29 0010 1                  44.761396 8.804833 uu 01 3234303032334d3030303237            
28/01/25 11:56:48 0011 1                  0 0 uu 01 323031323055303030313938            
28/01/25 11:56:48 0012 1                  0 0 uu 01 323031323055303030313936            
28/01/25 11:56:48 0013 1                  0 0 uu 01 323030323545303030373438            
28/01/25 11:56:48 0014 1                  0 0 uu 01 31383032334d303038363939            
28/01/25 11:56:48 0015 1                  0 0 uu 01 31383032334d303135313937            
28/01/25 11:56:48 0016 1                  0 0 uu 01 31383032334d303036313338            
28/01/25 11:56:48 0017 1                  0 0 uu 01 3232303032334d3031303935            
28/01/25 11:56:48 0018 1                  0 0 uu 01 3232303032334d3031303238            
28/01/25 11:56:48 0019 1                  0 0 uu 01 31383032334d303135393836            
28/01/25 11:56:48 0020 1                  0 0 uu 01 323030323545303036323439            
28/01/25 11:56:48 0021 1                  0 0 uu 01 31383032334d303135383534            
28/01/25 11:56:48 0022 1                  0 0 uu 01 31383032334d303135383535            
28/01/25 11:56:48 0023 1                  0 0 uu 01 31383032334d303135393538            
28/01/25 11:56:48 0024 1                  0 0 uu 01 31383032334d303135373530            
