31/01/25 05:02:31 0000 s 02538ver01 44.753043 8.812122 ss 01
31/01/25 05:18:18 0000 s 02538ver01 44.752948 8.812495 ss 01
31/01/25 05:48:30 0001 1                  44.737253 8.734412 ss 01 31383132304a303035373131            
31/01/25 05:49:48 0002 1                  44.737062 8.733682 ss 01 31383132304a303034393635            
31/01/25 05:49:50 0003 1                  44.737062 8.733682 ss 01 000000000000000019276205            
31/01/25 05:49:52 0004 1                  44.737060 8.733683 ss 01 000000000000000019287325            
31/01/25 05:49:55 0005 1                  44.737057 8.733688 ss 01 0034cea74100000000001fff            
31/01/25 05:51:18 0006 1                  44.736812 8.732675 ss 01 31383032334d303031353632            
31/01/25 05:51:27 0007 1                  44.736810 8.732675 ss 01 31383532304a303034333932            
31/01/25 05:53:09 0008 1                  44.736418 8.732773 ss 01 3231303132304a3032323438            
31/01/25 05:53:26 0009 1                  44.736405 8.732775 ss 01 31383132304a303031373534            
31/01/25 05:56:51 0010 1                  44.736655 8.734537 ss 01 31383132304a303034393238            
31/01/25 05:57:11 0011 1                  44.736673 8.734562 ss 01 31383032334d303031353739            
31/01/25 06:00:36 0012 1                  44.738868 8.730772 ss 01 31383132304a303034373432            
31/01/25 06:01:48 0013 1                  44.738672 8.730652 ss 01 31383032334d303031333432            
31/01/25 06:02:00 0014 1                  44.738667 8.730658 ss 01 31383132304a303034373434            
31/01/25 06:04:02 0015 1                  44.738060 8.731400 ss 01 31383032334d303033333430            
31/01/25 06:04:03 0016 1                  44.738062 8.731400 ss 01 3232303032334d3031343837            
31/01/25 06:04:13 0017 1                  44.738067 8.731393 ss 01 313931323053303035383435            
31/01/25 06:06:37 0018 1                  44.738160 8.731885 ss 01 31383032334d303138303231            
31/01/25 06:06:42 0019 1                  44.738150 8.731870 ss 01 313831323045303033343035            
31/01/25 06:09:07 0020 1                  44.737207 8.731702 ss 01 31383032334d303031323833            
31/01/25 06:09:08 0021 1                  44.737205 8.731695 ss 01 31383132304a303034373131            
31/01/25 06:09:26 0022 1                  44.737203 8.731677 ss 01 3231303132304a3038373133            
31/01/25 06:09:28 0023 1                  44.737203 8.731677 ss 01 31783132304a303034363632            
31/01/25 06:10:35 0024 1                  44.737192 8.731693 ss 01 b1783132304a303034363632            
31/01/25 06:11:57 0025 1                  44.736658 8.731297 ss 01 31383132304a303034353530            
31/01/25 06:13:23 0026 1                  44.736367 8.731100 ss 01 31383132304a303034313232            
31/01/25 06:16:11 0027 1                  44.737047 8.730023 ss 01 31383132304a303034393831            
31/01/25 06:17:10 0028 1                  44.736900 8.730190 ss 01 3233303132304a3030393032            
31/01/25 06:17:21 0029 1                  44.736903 8.730193 ss 01 31383132304a303034373532            
31/01/25 06:18:43 0030 1                  44.736713 8.730285 ss 01 31383132304a303034383339            
31/01/25 06:21:13 0031 1                  44.736053 8.731628 ss 01 313932343053303030333430            
31/01/25 06:23:48 0032 1                  44.735518 8.731420 ss 01 31383132304a303035333733            
31/01/25 06:23:49 0033 1                  44.735518 8.731425 ss 01 202200006921031111111111            
31/01/25 06:23:58 0034 1                  44.735518 8.731447 ss 01 31383032334d303038363537            
31/01/25 06:24:00 0035 1                  44.735517 8.731450 ss 01 31383432334d303038363537            
31/01/25 06:25:50 0037 1                  44.734607 8.732233 ss 01 31383132304a303034383634            
31/01/25 06:26:24 0038 1                  44.734580 8.732282 ss 01 3234303132304a3032373030            
