17/02/25 05:36:19 0000 s 02536ver01 44.753412 8.812045 pp 01
17/02/25 06:09:08 0000 s 02536ver01 44.753062 8.812180 pp 01
17/02/25 06:13:03 0000 s 02536ver01 44.753003 8.811907 pp 01
17/02/25 06:28:50 0000 s 02536ver01 0 0 pp 01
17/02/25 06:29:39 0001 1                  44.715142 8.798443 pp 01 313931323050303133393931            
17/02/25 06:29:47 0002 1                  44.715127 8.798445 pp 01 313931323050303133393932            
17/02/25 06:29:50 0003 1                  44.715127 8.798445 pp 01 313931323050303133393931            
17/02/25 06:29:52 0004 1                  44.715127 8.798445 pp 01 313931323050303133393932            
17/02/25 06:32:40 0005 1                  44.710790 8.793438 pp 01 3230313130304a3030323736            
17/02/25 06:34:24 0000 s 02536ver01 0 0 pp 01
17/02/25 06:34:36 0006 1                  44.710795 8.793595 pp 01 3230313130304a3030323736            
17/02/25 06:38:42 0008 1                  44.706902 8.783547 pp 01 313931323050303132323637            
17/02/25 06:40:24 0009 1                  44.707338 8.781588 pp 01 313931323050303130353630            
17/02/25 06:41:53 0010 1                  44.707972 8.780088 pp 01 313931323050303132383734            
17/02/25 06:44:37 0011 1                  44.712988 8.775512 pp 01 313931323050303036373534            
17/02/25 06:46:03 0012 1                  44.712078 8.777178 pp 01 323030323545303036383832            
17/02/25 06:46:06 0013 1                  44.712077 8.777178 pp 01 313931323050303131393633            
17/02/25 06:47:23 0014 1                  44.711793 8.777352 pp 01 313931323050303130303836            
17/02/25 06:51:33 0015 1                  44.713822 8.773423 pp 01 313931323050303131303339            
17/02/25 06:52:51 0016 1                  44.714023 8.773252 pp 01 313931323050303132363135            
17/02/25 06:53:51 0017 1                  44.714188 8.773103 pp 01 313931323050303133383833            
17/02/25 06:55:22 0018 1                  44.715213 8.771798 pp 01 313931323050303038353630            
17/02/25 06:55:35 0019 1                  44.715217 8.771820 pp 01 30396062437791820709e49c            
17/02/25 06:56:46 0020 1                  44.715675 8.774318 pp 01 323030323545303038333339            
17/02/25 06:56:52 0021 1                  44.715675 8.774332 pp 01 313931323050303131363931            
17/02/25 06:59:53 0022 1                  44.715727 8.771112 pp 01 313931323050303035343733            
17/02/25 06:59:54 0023 1                  44.715727 8.771112 pp 01 31383032334d303037383631            
