27/06/25 05:01:28 0000 s 02532ver01 44.753022 8.812000 uu 01
27/06/25 05:31:26 0001 1                  44.760435 8.791323 uu 01 3234303132304a3032313030            
27/06/25 05:31:43 0002 1                  44.760440 8.791325 uu 01 3234303033304d3031383937            
27/06/25 05:31:53 0003 1                  44.760445 8.791317 uu 01 3234303033304d3030363238            
27/06/25 05:34:55 0004 1                  44.762322 8.786950 uu 01 3233303132304a3032303935            
27/06/25 05:34:57 0005 1                  44.762322 8.786943 uu 01 3233303132304a3032303936            
27/06/25 05:40:52 0006 1                  44.762422 8.784937 uu 01 3234303132304a3032313234            
27/06/25 05:41:02 0007 1                  44.762435 8.784942 uu 01 31383132304a303039303930            
27/06/25 05:41:18 0008 1                  44.762440 8.784937 uu 01 3231303132304a3035333136            
27/06/25 06:11:50 0009 1                  44.762088 8.782248 uu 01 3234303032334d3031383439            
27/06/25 06:12:28 0010 1                  44.762058 8.782238 uu 01 3233303234304a3031303033            
27/06/25 06:12:45 0011 1                  44.762025 8.782260 uu 01 3231303234304a3030323339            
27/06/25 06:16:50 0012 1                  44.761170 8.781587 uu 01 323030323545303037303738            
27/06/25 06:17:08 0013 1                  44.761185 8.781615 uu 01 3231303132304a3037353730            
27/06/25 06:17:30 0014 1                  44.761200 8.781630 uu 01 3230303033304d3032323138            
27/06/25 06:19:58 0015 1                  44.761865 8.783985 uu 01 323031323055303030323638            
27/06/25 06:23:14 0016 1                  44.761910 8.785450 uu 01 3231303132304a3037363638            
27/06/25 06:23:35 0017 1                  44.761950 8.785482 uu 01 3231303132304a3035323838            
27/06/25 06:33:37 0018 1                  44.760600 8.785890 uu 01 323030323545303034353933            
27/06/25 06:33:45 0019 1                  44.760550 8.785913 uu 01 3231303032334d3032363837            
27/06/25 06:33:59 0020 1                  44.760498 8.785912 uu 01 3231303032334d3031383131            
27/06/25 06:37:33 0021 1                  44.759862 8.785713 uu 01 3231303032334d3032363633            
27/06/25 06:37:34 0022 1                  44.759858 8.785717 uu 01 3232303032334d3031323831            
27/06/25 06:37:36 0023 1                  44.759863 8.785708 uu 01 323030323545303039313732            
27/06/25 06:38:17 0024 1                  44.759805 8.785745 uu 01 3231303132304a3037363633            
27/06/25 06:38:30 0025 1                  44.759800 8.785753 uu 01 3231303132304a3037363634            
27/06/25 06:39:16 0026 1                  44.759803 8.785693 uu 01 3231303132304a3037353039            
27/06/25 06:41:05 0027 1                  44.759503 8.785650 uu 01 323031323055303030313630            
27/06/25 06:41:32 0028 1                  44.759458 8.785653 uu 01 323030323545303037303131            
27/06/25 06:42:05 0029 1                  44.759455 8.785702 uu 01 3231303033304d3031393039            
27/06/25 06:43:47 0030 1                  44.759328 8.785277 uu 01 3230303033304d3035323033            
27/06/25 06:43:49 0031 1                  44.759332 8.785267 uu 01 323030323545303037313333            
27/06/25 06:43:55 0032 1                  44.759332 8.785250 uu 01 323030323545303038383239            
27/06/25 06:44:10 0033 1                  44.759315 8.785252 uu 01 323030323545303037323138            
27/06/25 06:44:30 0034 1                  44.759320 8.785260 uu 01 3233303132304a3032303536            
27/06/25 07:00:04 0035 1                  44.761063 8.784247 uu 01 323031323055303030313232            
27/06/25 07:09:08 0036 1                  44.762590 8.776010 uu 01 323030323545303038363630            
27/06/25 07:09:18 0037 1                  44.762580 8.776010 uu 01 303030323555303138323435            
