12/02/25 05:11:01 0000 s 02029ver01 44.753312 8.812047 pp 01
12/02/25 05:16:03 0001 1                  0 0 pp 01 323032323036323330303236            
12/02/25 05:43:57 0002 1                  0 0 pp 01 313831323045303233393131            
12/02/25 05:43:57 0003 1                  0 0 pp 01 313831323045303230343330            
12/02/25 05:45:01 0004 1                  0 0 pp 01 313831323045303231363938            
12/02/25 05:48:17 0005 1                  44.779144 8.693007 pp 01 313831323045303231363539            
12/02/25 05:50:28 0006 1                  44.779485 8.693858 pp 01 313831323045303231363931            
12/02/25 05:51:57 0007 1                  44.780220 8.693293 pp 01 313831323045303231363933            
12/02/25 05:55:15 0008 1                  44.780700 8.692187 pp 01 313831323045303231363730            
12/02/25 06:01:53 0009 1                  44.780851 8.690308 pp 01 313831323045303231363639            
12/02/25 06:02:10 0010 1                  44.780861 8.690428 pp 01 313831323045303231363636            
12/02/25 06:04:45 0011 1                  44.778986 8.689918 pp 01 313931323045303630363437            
12/02/25 06:06:45 0012 1                  44.780908 8.690923 pp 01 313931313030503030323030            
12/02/25 06:18:05 0013 1                  44.781671 8.698151 pp 01 313831323045303231363039            
12/02/25 06:23:48 0014 1                  44.784869 8.710023 pp 01 313831323045303231373035            
12/02/25 06:32:16 0015 1                  44.784614 8.697770 pp 01 313831323045303231373130            
12/02/25 06:35:52 0016 1                  44.789539 8.706412 pp 01 313831323045303231373430            
12/02/25 06:43:00 0017 1                  44.782820 8.691459 pp 01 313831323045303230353235            
12/02/25 06:44:39 0018 1                  44.782626 8.691582 pp 01 313831323045303230383631            
12/02/25 06:46:37 0019 1                  44.782251 8.691948 pp 01 313831323045303231323436            
12/02/25 06:48:18 0020 1                  44.781947 8.691281 pp 01 313831323045303230393939            
12/02/25 06:48:59 0021 1                  44.782451 8.690704 pp 01 313831323045303230383638            
12/02/25 06:49:14 0022 1                  44.782392 8.690751 pp 01 313831323045303230373538            
12/02/25 06:51:58 0023 1                  44.783027 8.691184 pp 01 313831323045303230383634            
12/02/25 06:52:06 0024 1                  44.783027 8.691184 pp 01 313831323045303230383635            
12/02/25 06:53:55 0025 1                  44.782811 8.690455 pp 01 313831323045303230383633            
12/02/25 06:55:11 0026 1                  44.783695 8.690186 pp 01 313831323045303231323132            
12/02/25 06:57:46 0027 1                  44.783804 8.689966 pp 01 313831323045303231323334            
12/02/25 07:01:47 0028 1                  44.784292 8.689623 pp 01 313831323045303233393133            
12/02/25 07:03:41 0029 1                  44.785662 8.689271 pp 01 313831323045303231373937            
12/02/25 07:07:00 0030 1                  44.791505 8.688064 pp 01 313831323045303230383730            
12/02/25 07:10:26 0031 1                  44.784364 8.687543 pp 01 313831323045303230343337            
12/02/25 07:11:59 0032 1                  44.784243 8.688272 pp 01 313831323045303231373730            
12/02/25 07:14:53 0033 1                  44.784113 8.689334 pp 01 313831323045303231373638            
12/02/25 07:19:19 0034 1                  44.782949 8.689804 pp 01 313931323050303032313736            
12/02/25 07:21:22 0035 1                  44.782529 8.690123 pp 01 313831323045303231383133            
12/02/25 07:22:37 0036 1                  44.782078 8.690254 pp 01 313831323045303230393332            
12/02/25 07:24:23 0037 1                  44.781623 8.689433 pp 01 313831323045303232333435            
12/02/25 07:26:25 0038 1                  44.781514 8.688936 pp 01 e200001666100266225030b3            
12/02/25 07:27:16 0039 1                  44.781548 8.687705 pp 01 313831323045303231363031            
