24/01/25 04:54:09 0000 s 01427ver01 44.753120 8.811985 cc 01
24/01/25 05:17:52 0001 1                  44.760612 8.792738 cc 01 313931323043303034323139            
24/01/25 05:18:34 0000 s 01427ver01 44.760648 8.792727 cc 01
24/01/25 05:24:39 0002 1                  44.758703 8.793823 cc 01 3231303234304A3034383331            
24/01/25 05:24:41 0003 1                  44.758702 8.793822 cc 01 30396062C38BDF000020E287            
24/01/25 05:25:47 0004 1                  44.758845 8.793595 cc 01 313931323043303030323534            
24/01/25 05:27:03 0005 1                  44.758873 8.793583 cc 01 313932343043303030363033            
24/01/25 05:31:12 0006 1                  44.759127 8.793133 cc 01 313931323043303036343936            
24/01/25 05:31:15 0007 1                  44.759135 8.793125 cc 01 313931323043303036343936            
24/01/25 05:32:55 0008 1                  44.759228 8.793047 cc 01 313932343043303030333230            
24/01/25 05:33:27 0009 1                  44.759297 8.793025 cc 01 3230303033304D3037353137            
24/01/25 05:34:18 0010 1                  44.759288 8.792875 cc 01 313931323043303034303730            
24/01/25 05:37:13 0011 1                  44.759153 8.792180 cc 01 313932343043303030333235            
24/01/25 05:37:13 0012 1                  44.759153 8.792180 cc 01 313932343043303030333234            
24/01/25 05:37:58 0013 1                  44.759107 8.792065 cc 01 313932343043303030323832            
24/01/25 05:37:58 0014 1                  44.759107 8.792065 cc 01 313932343043303030333236            
24/01/25 05:46:49 0000 s 01427ver01 44.752975 8.811888 cc 01
24/01/25 05:52:18 0015 1                  44.760185 8.790523 cc 01 313932343043303030303839            
24/01/25 05:52:49 0016 1                  44.760150 8.790505 cc 01 323030323545303034373230            
24/01/25 05:53:09 0017 1                  44.760115 8.790390 cc 01 3231303033304D3032343632            
24/01/25 05:53:26 0018 1                  44.760053 8.790437 cc 01 31383033304D303032313038            
24/01/25 05:54:02 0019 1                  44.759992 8.790228 cc 01 313931323043303133353633            
24/01/25 05:54:48 0020 1                  44.759953 8.789657 cc 01 3233303234304A3030373436            
24/01/25 05:55:36 0021 1                  44.759895 8.789297 cc 01 313931323043303037383638            
24/01/25 05:55:51 0022 1                  44.759870 8.789277 cc 01 3230303033304D3031383737            
24/01/25 05:56:01 0023 1                  44.759847 8.789265 cc 01 3230303033304D3031393932            
24/01/25 05:56:43 0024 1                  44.759777 8.788850 cc 01 3230303033304D3037323436            
24/01/25 05:56:43 0025 1                  44.759777 8.788850 cc 01 30395DFA82C27200000DDC83            
24/01/25 05:56:52 0026 1                  44.759785 8.788848 cc 01 313931323043303132343839            
24/01/25 05:57:41 0027 1                  44.759570 8.788590 cc 01 3230303033304D3035343530            
24/01/25 05:58:28 0028 1                  44.759532 8.788210 cc 01 3230303033304D3031373638            
24/01/25 05:58:34 0029 1                  44.759548 8.788202 cc 01 3230303033304D3032323934            
24/01/25 05:59:14 0030 1                  44.759503 8.787902 cc 01 3230303033304D3031383131            
24/01/25 05:59:45 0031 1                  44.759458 8.787460 cc 01 31520605264082403A420000            
24/01/25 06:00:14 0032 1                  44.759565 8.787475 cc 01 313931323043303131313933            
24/01/25 06:01:01 0033 1                  44.759573 8.787460 cc 01 3230303033304D3031373334            
24/01/25 06:01:08 0034 1                  44.759577 8.787457 cc 01 3230303033304D3032333730            
24/01/25 06:01:08 0035 1                  44.759577 8.787457 cc 01 778829001182299360000001            
24/01/25 06:01:10 0036 1                  44.759577 8.787455 cc 01 3035EBC53C4B5800000000DD            
24/01/25 06:02:01 0037 1                  44.759453 8.787425 cc 01 3230303033304D3031383034            
24/01/25 06:02:01 0038 1                  44.759453 8.787425 cc 01 3036143DD43154D748B55B0B            
24/01/25 06:02:02 0039 1                  44.759453 8.787425 cc 01 303ACB0341FA6799D8B68594            
24/01/25 06:02:02 0040 1                  44.759455 8.787423 cc 01 303ACB0341FA6799D8B6857A            
24/01/25 06:02:45 0041 1                  44.759515 8.787288 cc 01 3231303033304D3032303933            
24/01/25 06:02:54 0042 1                  44.759542 8.787273 cc 01 3230303033304D3038303430            
24/01/25 06:04:37 0043 1                  44.759080 8.786233 cc 01 3231303033304D3031383436            
24/01/25 06:05:41 0044 1                  44.759277 8.785703 cc 01 3230303033304D3037383839            
24/01/25 06:06:30 0045 1                  44.759432 8.785683 cc 01 3231303033304D3031383734            
24/01/25 06:07:18 0046 1                  44.759655 8.785713 cc 01 3230303033304D3031383032            
24/01/25 06:08:42 0047 1                  44.759748 8.785745 cc 01 3230303033304D3031333733            
24/01/25 06:08:48 0048 1                  44.759760 8.785750 cc 01 3230303033304D3031333732            
24/01/25 06:09:47 0049 1                  44.759953 8.785802 cc 01 3230303033304D3032363639            
24/01/25 06:09:56 0050 1                  44.759967 8.785802 cc 01 3230303033304D3037313733            
24/01/25 06:10:48 0051 1                  44.760258 8.785863 cc 01 3230303033304D3031363335            
24/01/25 06:11:58 0052 1                  44.760432 8.785893 cc 01 303ACB03425A7A9F6EA0FAE0            
24/01/25 06:11:58 0053 1                  44.760432 8.785893 cc 01 3230303033304D3031373031            
24/01/25 06:12:40 0054 1                  44.760655 8.785803 cc 01 3233303132304A3031363431            
24/01/25 06:13:35 0055 1                  44.761263 8.785872 cc 01 3231303033304D3032343337            
24/01/25 06:13:35 0056 1                  44.761263 8.785872 cc 01 3035EBA7800DE45748A08245            
24/01/25 06:14:21 0057 1                  44.761542 8.785960 cc 01 3234303033304D3030313439            
24/01/25 06:14:38 0058 1                  44.761578 8.785948 cc 01 3234303033304D3030313530            
24/01/25 06:15:06 0059 1                  44.761572 8.785902 cc 01 3230303033304D3031363537            
24/01/25 06:16:20 0060 1                  44.761847 8.785918 cc 01 3230303033304D3031373938            
24/01/25 06:16:27 0061 1                  44.761860 8.785918 cc 01 3230303033304D3031343533            
24/01/25 06:16:47 0062 1                  44.761878 8.785923 cc 01 3230303033304D3031323631            
24/01/25 06:16:52 0063 1                  44.761868 8.785925 cc 01 3230303033304D3031343532            
24/01/25 06:18:04 0064 1                  44.761932 8.786317 cc 01 313931323043303133373839            
24/01/25 06:18:15 0065 1                  44.761900 8.786318 cc 01 313931323043303132363637            
24/01/25 06:19:41 0066 1                  44.761983 8.786740 cc 01 3230303033304D3032353931            
24/01/25 06:19:57 0067 1                  44.762025 8.786755 cc 01 313931323043303132363436            
24/01/25 06:22:15 0068 1                  44.762542 8.786838 cc 01 3234313130304A3030313933            
24/01/25 06:25:06 0069 1                  44.763093 8.786238 cc 01 313931323043303130373838            
24/01/25 06:26:40 0070 1                  44.762895 8.786232 cc 01 3232313130304A3030303337            
24/01/25 06:27:20 0071 1                  44.762892 8.786453 cc 01 3231313130304A3032323433            
24/01/25 06:28:45 0072 1                  44.762838 8.786340 cc 01 313931323043303036313430            
24/01/25 06:29:35 0073 1                  44.762802 8.786278 cc 01 3232313130304A3030303338            
24/01/25 06:30:31 0074 1                  44.762850 8.786282 cc 01 3231313130304A3032323233            
24/01/25 06:32:09 0075 1                  44.762700 8.786282 cc 01 313931323043303037323534            
24/01/25 06:37:54 0076 1                  44.762473 8.785352 cc 01 313931323043303036363838            
24/01/25 06:38:12 0077 1                  44.762510 8.785333 cc 01 313931323043303039373336            
24/01/25 06:39:48 0078 1                  44.762663 8.785255 cc 01 3231313130304A3032303435            
24/01/25 06:40:34 0079 1                  44.762683 8.785252 cc 01 313931323043303130323634            
24/01/25 06:42:40 0080 1                  44.762968 8.784868 cc 01 3231303234304A3032333939            
24/01/25 06:46:58 0081 1                  44.762022 8.784427 cc 01 3233303234304A3030373834            
24/01/25 06:49:01 0082 1                  44.762347 8.783615 cc 01 3231313130304A3032353137            
24/01/25 06:49:59 0083 1                  44.762337 8.783605 cc 01 3231313130304A3032353136            
24/01/25 06:51:05 0084 1                  44.762268 8.783495 cc 01 313931323043303133353334            
24/01/25 06:51:05 0085 1                  44.762268 8.783495 cc 01 313931323043303132333132            
24/01/25 06:51:07 0086 1                  44.762268 8.783500 cc 01 313931323043303132333136            
24/01/25 06:53:21 0087 1                  44.763318 8.782272 cc 01 3230303033304D3032323735            
24/01/25 06:53:29 0088 1                  44.763333 8.782267 cc 01 3230303033304D3037383235            
24/01/25 06:53:38 0089 1                  44.763332 8.782250 cc 01 3233303132304A3031363639            
24/01/25 06:56:04 0090 1                  44.762408 8.782557 cc 01 3230303033304D3032363330            
24/01/25 06:56:17 0091 1                  44.762420 8.782567 cc 01 313931323043303131363030            
24/01/25 06:56:30 0092 1                  44.762423 8.782583 cc 01 3230303033304D3032363335            
24/01/25 06:56:44 0093 1                  44.762418 8.782593 cc 01 3233303033304D3030323330            
24/01/25 06:56:53 0094 1                  44.762420 8.782592 cc 01 303ACB03406EEC9AC688EAEE            
24/01/25 06:56:53 0095 1                  44.762420 8.782592 cc 01 30340C0F64275906E9898004            
24/01/25 06:57:23 0096 1                  44.762378 8.782532 cc 01 323030323545303038373531            
24/01/25 06:59:02 0097 1                  44.761932 8.784707 cc 01 3231303033304D3032343138            
24/01/25 06:59:09 0098 1                  44.761930 8.784710 cc 01 3230303033304D3035323333            
24/01/25 07:01:38 0099 1                  44.761913 8.785307 cc 01 3233303033304D3030303339            
24/01/25 07:02:59 0100 1                  44.761950 8.785575 cc 01 3233303132304A3030343837            
24/01/25 07:03:38 0101 1                  44.761918 8.785580 cc 01 3231303234304A3032343534            
24/01/25 07:05:02 0102 1                  44.761620 8.787152 cc 01 313931323043303036383239            
24/01/25 07:05:35 0103 1                  44.761648 8.787195 cc 01 3230303033304D3031303730            
24/01/25 07:06:40 0104 1                  44.761715 8.787397 cc 01 313931323043303133363335            
24/01/25 07:07:11 0105 1                  44.761735 8.787357 cc 01 3230303033304D3035323735            
24/01/25 07:07:54 0106 1                  44.761555 8.787862 cc 01 3231303033304D3032303538            
24/01/25 07:08:04 0107 1                  44.761545 8.787877 cc 01 3230303033304D3038303537            
24/01/25 07:08:19 0108 1                  44.761548 8.787878 cc 01 3230303033304D3031323638            
24/01/25 07:09:26 0109 1                  44.761175 8.788870 cc 01 3231303234304A3032343930            
24/01/25 07:10:25 0110 1                  44.761038 8.789205 cc 01 355AB1C8E0061A9000B97B9F            
24/01/25 07:10:30 0111 1                  44.761038 8.789207 cc 01 313931323043303133343334            
24/01/25 07:13:16 0112 1                  44.760303 8.789692 cc 01 30361443F804941FFA0A2063            
24/01/25 07:13:16 0113 1                  44.760303 8.789692 cc 01 000200180200000D01B0AD13            
24/01/25 07:13:16 0114 1                  44.760303 8.789692 cc 01 30361443F8044E9FFA0A20BF            
24/01/25 07:13:17 0115 1                  44.760303 8.789692 cc 01 3232313130304A3030303438            
24/01/25 07:13:54 0116 1                  44.760320 8.789705 cc 01 3230303033304D3032333335            
24/01/25 07:15:34 0117 1                  44.760732 8.788772 cc 01 3230303033304D3037373035            
24/01/25 07:15:42 0118 1                  44.760722 8.788755 cc 01 30340BFFFC4325EA52A03806            
24/01/25 07:15:42 0119 1                  44.760722 8.788755 cc 01 3231303033304D3032323432            
24/01/25 07:15:43 0120 1                  44.760722 8.788755 cc 01 3036143DD44074C2CB418ACF            
24/01/25 07:16:26 0121 1                  44.760923 8.788622 cc 01 313931323043303039303439            
24/01/25 07:16:33 0122 1                  44.760935 8.788642 cc 01 3233303033304D3030313835            
24/01/25 07:16:33 0123 1                  44.760935 8.788642 cc 01 303ACB0342930219D8B63888            
24/01/25 07:16:41 0124 1                  44.760995 8.788707 cc 01 3230303033304D3031323337            
24/01/25 07:16:41 0125 1                  44.760995 8.788707 cc 01 30340BDB90065735E65E4006            
24/01/25 07:17:29 0126 1                  44.760923 8.788410 cc 01 323030323545303038323238            
24/01/25 07:18:05 0127 1                  44.760927 8.788402 cc 01 3231303033304D3031383430            
24/01/25 07:18:59 0128 1                  44.761138 8.788208 cc 01 3230303033304D3031313531            
24/01/25 07:19:10 0129 1                  44.761143 8.788208 cc 01 30361443F45D721FEE1E5ED6            
24/01/25 07:22:20 0130 1                  44.761220 8.787612 cc 01 3230303033304D3032353935            
24/01/25 07:22:36 0131 1                  44.761200 8.787603 cc 01 3230303033304D3032353933            
24/01/25 07:22:50 0132 1                  44.761197 8.787607 cc 01 3230303033304D3032343332            
24/01/25 07:23:12 0133 1                  44.761203 8.787623 cc 01 3231303033304D3032303134            
24/01/25 07:23:22 0134 1                  44.761228 8.787633 cc 01 313931323043303039353838            
24/01/25 07:24:09 0135 1                  44.761287 8.787465 cc 01 313931323043303131353238            
24/01/25 07:25:54 0136 1                  44.761367 8.787405 cc 01 313932343043303030323239            
24/01/25 07:25:56 0137 1                  44.761368 8.787410 cc 01 3035EBB7180E3144159B3D9C            
24/01/25 07:25:57 0138 1                  44.761368 8.787410 cc 01 3035EBB718202104168BB588            
24/01/25 07:29:29 0139 1                  44.759395 8.786783 cc 01 3230303033304D3031313139            
24/01/25 07:30:42 0140 1                  44.760745 8.787117 cc 01 3230303033304D3032363134            
24/01/25 07:30:48 0141 1                  44.760760 8.787118 cc 01 3230303033304D3031363534            
24/01/25 07:31:01 0142 1                  44.760793 8.787105 cc 01 3230303033304D3031363631            
24/01/25 07:32:09 0143 1                  44.761338 8.787222 cc 01 3231303033304D3032303431            
24/01/25 07:33:22 0144 1                  44.761348 8.786988 cc 01 313931323043303133313035            
24/01/25 07:34:35 0145 1                  44.761367 8.786797 cc 01 3230303033304D3031323735            
24/01/25 07:35:11 0146 1                  44.761320 8.786517 cc 01 3233303033304D3030303335            
24/01/25 07:35:52 0147 1                  44.761295 8.786337 cc 01 313932343043303030323238            
24/01/25 07:36:09 0148 1                  44.761290 8.786315 cc 01 313931323043303031363032            
24/01/25 07:36:11 0149 1                  44.761288 8.786310 cc 01 313931323043303031363032            
24/01/25 07:37:01 0150 1                  44.761335 8.786243 cc 01 31383033304D303035383231            
24/01/25 07:37:11 0151 1                  44.761345 8.786255 cc 01 3233303033304D3030313639            
24/01/25 07:37:39 0152 1                  44.761358 8.786283 cc 01 313932343043303030333832            
24/01/25 07:39:27 0153 1                  44.761498 8.785488 cc 01 3230303033304D3032323532            
24/01/25 07:41:27 0154 1                  44.761575 8.785358 cc 01 3233303234304A3030373337            
24/01/25 07:42:43 0155 1                  44.761697 8.785257 cc 01 3230303033304D3032363032            
24/01/25 07:43:39 0156 1                  44.761780 8.784483 cc 01 3230303033304D3037383031            
24/01/25 07:43:47 0157 1                  44.761788 8.784465 cc 01 3230303033304D3037383237            
24/01/25 07:44:33 0158 1                  44.761818 8.784347 cc 01 3231303033304D3031383039            
24/01/25 07:44:44 0159 1                  44.761808 8.784348 cc 01 313931323043303039313235            
24/01/25 07:45:54 0160 1                  44.761885 8.783732 cc 01 3230303033304D3032323136            
24/01/25 07:46:39 0161 1                  44.761847 8.783288 cc 01 3230303033304D3032323036            
24/01/25 07:48:45 0162 1                  44.760993 8.781195 cc 01 3231303033304D3032333230            
24/01/25 07:49:32 0163 1                  44.760832 8.781098 cc 01 3230303033304D3032303831            
24/01/25 07:49:42 0164 1                  44.760833 8.781093 cc 01 25705569A687070381C31D72            
24/01/25 07:50:36 0165 1                  44.760690 8.781162 cc 01 3230303033304D3032303731            
24/01/25 07:50:41 0166 1                  44.760685 8.781160 cc 01 313931323043303131383638            
24/01/25 07:50:55 0167 1                  44.760665 8.781138 cc 01 303ACB0341B49B99D8B64F22            
24/01/25 07:50:55 0168 1                  44.760665 8.781138 cc 01 3230303033304D3035333834            
24/01/25 07:51:10 0169 1                  44.760643 8.781103 cc 01 3230303033304D3035323932            
24/01/25 07:51:58 0170 1                  44.760460 8.781137 cc 01 3230303033304D3031323736            
24/01/25 07:52:07 0171 1                  44.760468 8.781160 cc 01 3231303033304D3032303735            
24/01/25 07:52:52 0172 1                  44.760137 8.781252 cc 01 3230303033304D3035313930            
24/01/25 07:54:59 0173 1                  44.759578 8.783990 cc 01 313931323043303132393832            
24/01/25 07:55:54 0174 1                  44.759623 8.784808 cc 01 30340BF47410610E00886006            
24/01/25 07:56:19 0175 1                  44.759680 8.784857 cc 01 3230303033304D3032343134            
24/01/25 07:56:23 0176 1                  44.759678 8.784857 cc 01 3230303033304D3032343133            
24/01/25 07:56:52 0177 1                  44.759645 8.784855 cc 01 313931323043303039313735            
24/01/25 07:57:17 0178 1                  44.759655 8.784880 cc 01 313932343043303030323331            
24/01/25 07:58:46 0179 1                  44.759932 8.785048 cc 01 30340BF4681AF9DB93089006            
24/01/25 07:58:46 0180 1                  44.759932 8.785048 cc 01 3231303033304D3032333135            
24/01/25 07:59:22 0181 1                  44.760068 8.785095 cc 01 3230303033304D3035313939            
24/01/25 07:59:33 0182 1                  44.760075 8.785102 cc 01 313931323043303131373830            
24/01/25 08:00:22 0183 1                  44.760662 8.785237 cc 01 3230303033304D3035323437            
24/01/25 08:01:31 0184 1                  44.760857 8.784733 cc 01 3231303033304D3032333338            
24/01/25 08:02:03 0185 1                  44.760888 8.784588 cc 01 3230303033304D3035333634            
24/01/25 08:03:22 0186 1                  44.760982 8.784167 cc 01 313932343043313030363830            
24/01/25 08:04:10 0187 1                  44.760982 8.784172 cc 01 313932343043303030303936            
24/01/25 08:04:10 0188 1                  44.760982 8.784172 cc 01 303ACB0340EBA19C6C91C500            
24/01/25 08:04:10 0189 1                  44.760982 8.784172 cc 01 3035EBA2800088804190AD97            
24/01/25 08:05:35 0190 1                  44.761067 8.783605 cc 01 3230303033304D3035333037            
24/01/25 08:06:05 0191 1                  44.761025 8.783560 cc 01 3233303033304D3030313339            
24/01/25 08:06:52 0192 1                  44.761125 8.783400 cc 01 303549A914341B0CCE416B5C            
24/01/25 08:07:19 0193 1                  44.761255 8.782930 cc 01 3231303032334D3035313831            
24/01/25 08:08:12 0194 1                  44.761278 8.782067 cc 01 3233303234304A3030373035            
24/01/25 08:11:00 0195 1                  44.762533 8.781477 cc 01 3233303132304A3031383631            
24/01/25 08:12:29 0196 1                  44.762182 8.781158 cc 01 3233313130304A3030303533            
24/01/25 08:12:54 0197 1                  44.762177 8.781143 cc 01 30340C0F682D76361798A406            
24/01/25 08:12:54 0198 1                  44.762177 8.781147 cc 01 3230313130304A3030383834            
24/01/25 08:12:54 0199 1                  44.762177 8.781147 cc 01 303515BCE018EADC00000ECA            
24/01/25 08:13:18 0200 1                  44.762173 8.781140 cc 01 3234313130304A3030313538            
24/01/25 08:13:29 0201 1                  44.762163 8.781130 cc 01 3035EBC0802A37C80007803E            
24/01/25 08:15:14 0202 1                  44.762538 8.781485 cc 01 3233303234304A3030373937            
24/01/25 08:18:29 0203 1                  44.758215 8.783390 cc 01 3230303033304D3037353530            
24/01/25 08:18:34 0204 1                  44.758218 8.783390 cc 01 3230303033304D3032323331            
24/01/25 08:18:54 0205 1                  44.758228 8.783395 cc 01 3230303033304D3032323233            
24/01/25 08:19:07 0206 1                  44.758228 8.783397 cc 01 3230303033304D3032323236            
24/01/25 08:19:24 0207 1                  44.758250 8.783378 cc 01 3233303033304D3030313637            
24/01/25 08:19:32 0208 1                  44.758262 8.783357 cc 01 3230303033304D3032323433            
24/01/25 08:19:45 0209 1                  44.758263 8.783342 cc 01 3231303033304D3031383837            
24/01/25 08:20:01 0210 1                  44.758263 8.783345 cc 01 111320000000000550039195            
24/01/25 08:37:57 0000 s 01427ver01 44.755777 8.799450 cc 01
24/01/25 08:38:39 0211 1                  44.755913 8.799322 cc 01 111080000000000968509895            
24/01/25 08:41:19 0212 1                  44.757803 8.794855 cc 01 30340BF4681AF9DB93089006            
24/01/25 08:41:20 0213 1                  44.757803 8.794855 cc 01 323031313030433030333936            
24/01/25 08:42:29 0214 1                  44.757752 8.794838 cc 01 3230313130304A3030313835            
24/01/25 08:43:13 0215 1                  44.757742 8.794863 cc 01 3230313130304A3030353836            
24/01/25 08:44:30 0216 1                  44.757747 8.794858 cc 01 3230313130304A3030303631            
24/01/25 08:49:43 0000 s 01427ver01 44.757495 8.795278 cc 01
24/01/25 08:50:08 0217 1                  44.757485 8.795280 cc 01 323031313030433030313939            
24/01/25 08:51:24 0218 1                  44.757408 8.795338 cc 01 3234303234304A3030333335            
24/01/25 08:52:29 0219 1                  44.757250 8.796893 cc 01 323031313030433030303436            
24/01/25 08:53:30 0220 1                  44.757235 8.796890 cc 01 323031313030433030323539            
24/01/25 08:54:36 0221 1                  44.757222 8.796877 cc 01 3230313130304A3030313137            
24/01/25 08:55:20 0222 1                  44.757225 8.796875 cc 01 323031313030433030353435            
24/01/25 08:56:09 0223 1                  44.757198 8.796912 cc 01 323031313030433030323537            
24/01/25 08:59:57 0224 1                  44.757223 8.797453 cc 01 323031313030433030323134            
