13/06/25 04:57:34 0000 s 02542ver01 44.753053 8.812175 ss 01
13/06/25 06:00:23 0001 1                  44.691068 8.800005 ss 01 3230303033304d3034363638            
13/06/25 06:01:25 0002 1                  44.691262 8.799927 ss 01 3231303132304a3031323932            
13/06/25 06:04:12 0003 1                  44.689442 8.801287 ss 01 3230303033304d3034353532            
13/06/25 06:06:59 0004 1                  44.690048 8.801012 ss 01 3233303033304d3030353633            
13/06/25 06:12:37 0005 1                  44.688240 8.804807 ss 01 31383033304d303031333232            
13/06/25 06:13:23 0006 1                  44.688245 8.805060 ss 01 3230303033304d3034363735            
13/06/25 06:19:51 0007 1                  44.688985 8.804120 ss 01 3230303033304d3037303138            
13/06/25 06:23:01 0008 1                  44.689570 8.802353 ss 01 3230303033304d3035363730            
13/06/25 06:24:07 0009 1                  44.689048 8.801688 ss 01 3230303033304d3035383436            
13/06/25 06:26:54 0010 1                  44.689022 8.806487 ss 01 3231303033304d3034383136            
13/06/25 06:26:55 0011 1                  44.689022 8.806487 ss 01 3234303234304a3030363333            
13/06/25 06:27:47 0012 1                  44.689135 8.805932 ss 01 3230303033304d3035363739            
13/06/25 06:27:48 0013 1                  44.689130 8.805932 ss 01 3230303033304d3038313634            
13/06/25 06:27:50 0014 1                  44.689125 8.805930 ss 01 3231303033304d3030323338            
13/06/25 06:27:51 0015 1                  44.689125 8.805930 ss 01 3230303033304d3036393330            
13/06/25 06:27:53 0016 1                  44.689122 8.805927 ss 01 313932343053303030343635            
13/06/25 06:28:01 0017 1                  44.689100 8.805903 ss 01 3231303132304a3032313437            
13/06/25 06:30:18 0018 1                  44.688327 8.805513 ss 01 3231313130304a3030393936            
13/06/25 06:34:54 0019 1                  44.688930 8.805637 ss 01 30340bf8d85614a5d74fe004            
13/06/25 06:34:56 0020 1                  44.688925 8.805637 ss 01 3230303033304d3036363939            
13/06/25 06:35:02 0021 1                  44.688922 8.805638 ss 01 3233303033304d3030353839            
13/06/25 06:43:32 0022 1                  44.687885 8.803702 ss 01 3230303033304d3036393839            
13/06/25 06:43:45 0023 1                  44.687873 8.803678 ss 01 313932343053303030343631            
13/06/25 06:44:54 0024 1                  44.687788 8.803543 ss 01 3230303033304d3036363938            
13/06/25 06:45:53 0025 1                  44.687665 8.803277 ss 01 3230303033304d3034333138            
13/06/25 06:46:11 0026 1                  44.687653 8.803252 ss 01 3231303033304d3030303831            
13/06/25 06:46:26 0027 1                  44.687655 8.803255 ss 01 3231303234304a3030313136            
13/06/25 06:47:55 0028 1                  44.687783 8.802667 ss 01 323030323545303031373034            
13/06/25 06:47:56 0029 1                  44.687795 8.802655 ss 01 3234303132304a3031383434            
13/06/25 06:48:04 0030 1                  44.687818 8.802617 ss 01 3232303032334d3030383135            
13/06/25 06:48:05 0031 1                  44.687818 8.802617 ss 01 3231303033304d3033343531            
13/06/25 06:48:10 0032 1                  44.687825 8.802610 ss 01 31383033304d303031343332            
13/06/25 06:48:23 0033 1                  44.687833 8.802608 ss 01 3231303033304d3034353937            
13/06/25 06:48:40 0034 1                  44.687840 8.802608 ss 01 3233303033304d3030303636            
13/06/25 06:48:41 0035 1                  44.687840 8.802607 ss 01 31383433304d303033323634            
13/06/25 06:48:58 0036 1                  44.687835 8.802585 ss 01 3230303033304d3037383434            
13/06/25 06:49:31 0037 1                  44.687845 8.802583 ss 01 323030323545303031373032            
13/06/25 06:50:34 0038 1                  44.687508 8.802892 ss 01 3231303132304a3031323933            
13/06/25 06:53:19 0039 1                  44.686983 8.801287 ss 01 3231303132304a3031323235            
13/06/25 06:55:07 0040 1                  44.687925 8.801017 ss 01 3234303033304d3031363237            
13/06/25 06:55:10 0041 1                  44.687922 8.801005 ss 01 3234303033304d3031393230            
13/06/25 07:06:50 0042 1                  44.688613 8.806982 ss 01 3230303033304d3033383932            
13/06/25 07:07:02 0043 1                  44.688605 8.806993 ss 01 313932343053303030343437            
13/06/25 07:17:13 0044 1                  44.688908 8.804045 ss 01 3230303033304d3036383834            
13/06/25 07:43:35 0045 1                  44.757333 8.794845 ss 01 31383032334d303131333335            
13/06/25 07:46:54 0046 1                  44.756285 8.796325 ss 01 313931323053303133313739            
13/06/25 07:48:32 0047 1                  44.756440 8.795903 ss 01 313931323053303133373030            
13/06/25 07:55:12 0048 1                  44.757430 8.798452 ss 01 31383032334d303036333030            
13/06/25 07:55:13 0049 1                  44.757427 8.798448 ss 01 31383032334d303036323938            
13/06/25 07:57:07 0050 1                  44.758247 8.797808 ss 01 313932343053303030343938            
13/06/25 07:58:36 0051 1                  44.758375 8.797567 ss 01 303ac8e9c00b2a9c942d4e05            
13/06/25 08:02:06 0052 1                  44.757397 8.799212 ss 01 313932343053303030353339            
13/06/25 08:04:38 0053 1                  44.756110 8.802582 ss 01 313931323053303032303738            
13/06/25 08:04:40 0054 1                  44.756112 8.802585 ss 01 3231303132304a3038303234            
13/06/25 08:04:48 0055 1                  44.756113 8.802592 ss 01 313931323053303032333838            
13/06/25 08:04:51 0056 1                  44.756115 8.802598 ss 01 31383032334d303135363830            
13/06/25 08:09:45 0057 1                  44.756743 8.801958 ss 01 3233303132304a3030383330            
13/06/25 08:09:48 0058 1                  44.756757 8.801962 ss 01 313931323053303131333231            
13/06/25 08:10:03 0059 1                  44.756787 8.801967 ss 01 31383032334d303034393239            
13/06/25 08:28:58 0060 1                  44.758815 8.804067 ss 01 31383032334d303036303531            
13/06/25 08:29:00 0061 1                  44.758815 8.804070 ss 01 31383032334d303037313134            
13/06/25 08:29:09 0062 1                  44.758813 8.804082 ss 01 3234303032334d3031393938            
13/06/25 08:29:14 0063 1                  44.758812 8.804087 ss 01 313931323053303133383030            
