31/07/25 05:10:02 0000 s 02541ver01 44.753293 8.812275 vv 01
31/07/25 05:10:58 0001 1                  44.753412 8.812098 vv 01 313931323050303131393630            
31/07/25 05:10:59 0002 1                  44.753412 8.812098 vv 01 313931323053303037393635            
31/07/25 05:18:03 0003 1                  44.788470 8.787215 vv 01 3235303234304a3030383236            
31/07/25 05:18:24 0004 1                  44.788473 8.787215 vv 01 3235303234304a3030383133            
31/07/25 05:19:43 0005 1                  44.788465 8.787190 vv 01 313832343045303030363238            
31/07/25 05:21:34 0006 1                  44.789405 8.786557 vv 01 313832343045303031333338            
31/07/25 05:23:22 0008 1                  44.789300 8.787095 vv 01 3233303234304a3030303635            
31/07/25 05:23:33 0009 1                  44.789302 8.787103 vv 01 313832343045303032363337            
31/07/25 05:24:18 0010 1                  44.789298 8.787100 vv 01 313832343045303033333239            
31/07/25 05:26:16 0011 1                  44.789207 8.787303 vv 01 3233303234304a3030313937            
31/07/25 05:28:07 0012 1                  44.789037 8.788160 vv 01 3231303234304a3033343831            
31/07/25 05:28:11 0013 1                  44.789038 8.788163 vv 01 3233303234304a3030333936            
31/07/25 05:29:53 0014 1                  44.788907 8.788875 vv 01 313832343045303032363431            
31/07/25 05:30:22 0015 1                  44.788898 8.788880 vv 01 3234303234304a3030393735            
31/07/25 05:32:21 0016 1                  44.789355 8.788825 vv 01 3233303234304a3030313136            
31/07/25 05:33:59 0017 1                  44.789638 8.788125 vv 01 313832343045303032343138            
31/07/25 05:35:06 0018 1                  44.789913 8.788265 vv 01 313832343045303032373538            
31/07/25 05:36:49 0019 1                  44.790188 8.788578 vv 01 313832343045303032303437            
31/07/25 05:37:03 0020 1                  44.790193 8.788590 vv 01 313832343045303032303530            
31/07/25 05:37:50 0021 1                  44.790193 8.788605 vv 01 313832343045303032303438            
31/07/25 05:39:24 0022 1                  44.789858 8.788802 vv 01 313832343045303032303436            
31/07/25 05:41:19 0023 1                  44.789520 8.789852 vv 01 313832343045303030363739            
31/07/25 05:41:23 0024 1                  44.789518 8.789857 vv 01 313832343045303032303930            
31/07/25 05:46:14 0025 1                  44.788117 8.788850 vv 01 3231303032334d3030313636            
31/07/25 05:47:01 0026 1                  44.788215 8.788792 vv 01 313832343045303031393833            
31/07/25 05:47:18 0027 1                  44.788202 8.788800 vv 01 31383032334d303035343233            
31/07/25 05:49:51 0028 1                  44.790012 8.787492 vv 01 313832343045303031373934            
31/07/25 05:49:59 0029 1                  44.790015 8.787492 vv 01 313972343056303030313032            
31/07/25 05:51:48 0030 1                  44.790398 8.787645 vv 01 313832343045303032303532            
31/07/25 05:51:52 0031 1                  44.790398 8.787642 vv 01 3234303234304a3030323239            
31/07/25 05:53:16 0032 1                  44.790588 8.787935 vv 01 313832343045303032383533            
31/07/25 05:54:52 0033 1                  44.790503 8.788222 vv 01 313832343045303033303138            
31/07/25 05:54:56 0034 1                  44.790500 8.788220 vv 01 313832343045303033303137            
31/07/25 05:56:27 0035 1                  44.790282 8.789243 vv 01 313832343045303033303135            
31/07/25 05:56:32 0036 1                  44.790275 8.789250 vv 01 313832343045303032383532            
31/07/25 05:58:30 0037 1                  44.790710 8.788912 vv 01 3234303234304a3030303531            
31/07/25 06:00:09 0038 1                  44.791643 8.789473 vv 01 313832343045303031333234            
31/07/25 06:01:06 0039 1                  44.791457 8.789735 vv 01 e2806f120000000227cdc407            
31/07/25 06:01:51 0040 1                  44.791373 8.789755 vv 01 3233303234304a3030343833            
31/07/25 06:03:22 0041 1                  44.790972 8.790367 vv 01 3230303234304a3030323134            
31/07/25 06:04:39 0042 1                  44.791018 8.788922 vv 01 111150000000001393971495            
31/07/25 06:05:44 0043 1                  44.792285 8.788248 vv 01 313832343045303031323532            
31/07/25 06:05:52 0044 1                  44.792285 8.788247 vv 01 313832343045303032363835            
31/07/25 06:07:53 0045 1                  44.790095 8.786518 vv 01 313832343045303031393739            
