04/08/25 05:01:58 0000 s 02027ver01 44.753077 8.812177 uu 01
04/08/25 05:03:22 0000 s 02027ver01 44.753008 8.812090 uu 01
04/08/25 05:06:28 0000 s 02027ver01 44.752967 8.812040 uu 01
04/08/25 05:15:38 0001 1                  0 0 uu 01 323032343055303030303037            
04/08/25 05:15:38 0002 1                  0 0 uu 01 323032323036323330303237            
04/08/25 05:16:47 0003 1                  0 0 uu 01 323031323055303030303037            
04/08/25 05:18:55 0004 1                  0 0 uu 01 31383032334d303131353239            
04/08/25 05:19:51 0005 1                  0 0 uu 01 323031323055303030303334            
04/08/25 05:20:57 0006 1                  0 0 uu 01 3234303032334d3030333632            
04/08/25 05:21:58 0007 1                  0 0 uu 01 3233303032334d3030333634            
04/08/25 05:22:32 0008 1                  0 0 uu 01 31383032334d303135353931            
04/08/25 05:30:17 0009 1                  0 0 uu 01 3234303032334d3031393932            
04/08/25 05:34:47 0000 s 02027ver01 44.755730 8.799115 uu 01
04/08/25 05:36:11 0010 1                  0 0 uu 01 31383032334d303032323436            
04/08/25 05:36:49 0011 1                  0 0 uu 01 31383032334d303135333636            
04/08/25 05:37:41 0012 1                  0 0 uu 01 3231303032334d3033393536            
04/08/25 05:38:14 0013 1                  0 0 uu 01 31383032334d303135333730            
04/08/25 05:38:18 0014 1                  0 0 uu 01 323030323545303033353632            
04/08/25 05:40:23 0015 1                  0 0 uu 01 323032343055303030303032            
04/08/25 05:42:56 0016 1                  0 0 uu 01 3233303032334d3030373434            
04/08/25 05:44:21 0017 1                  0 0 uu 01 31383032334d303135333334            
04/08/25 05:44:22 0018 1                  0 0 uu 01 31383032334d303135333333            
04/08/25 05:45:10 0019 1                  44.741784 8.822064 uu 01 31383032334d303032323834            
04/08/25 05:47:01 0020 1                  44.739274 8.824087 uu 01 31383032334d303135323639            
04/08/25 05:47:17 0021 1                  44.739336 8.823722 uu 01 31383032334d303135323638            
04/08/25 05:47:28 0022 1                  44.739337 8.823624 uu 01 3232303032334d3030363830            
04/08/25 05:47:33 0023 1                  44.739298 8.823624 uu 01 31383032334d303032313739            
04/08/25 05:48:48 0024 1                  44.740012 8.823964 uu 01 31383032334d303135323732            
04/08/25 05:53:32 0025 1                  44.735332 8.832371 uu 01 3234303032334d3031383438            
04/08/25 05:55:16 0026 1                  44.739193 8.827104 uu 01 31383032334d303135333530            
