08/02/25 04:58:07 0000 s 02540ver01 44.753118 8.812132 pp 01
08/02/25 05:27:12 0001 1                  44.763142 8.791865 pp 01 3234313130304a3030333730            
08/02/25 05:30:06 0002 1                  44.762853 8.791738 pp 01 3231313130304a3031373130            
08/02/25 05:34:48 0003 1                  44.760550 8.791467 pp 01 3231313130304a3031373138            
08/02/25 05:39:59 0004 1                  44.762375 8.786863 pp 01 313931323050303034323232            
08/02/25 05:43:48 0005 1                  44.762400 8.787000 pp 01 3233313130304a3030313732            
08/02/25 05:52:00 0006 1                  44.762248 8.786127 pp 01 3234303132304a3033323632            
08/02/25 06:01:59 0007 1                  44.762138 8.783225 pp 01 3234303033304d3031343937            
08/02/25 06:02:12 0008 1                  44.762135 8.783090 pp 01 30340bead048ba800001b660            
08/02/25 06:02:13 0009 1                  44.762135 8.783090 pp 01 3035ebb32001c78800055bad            
08/02/25 06:03:20 0010 1                  44.763142 8.782612 pp 01 30340bead048ba800001b660            
08/02/25 06:03:31 0011 1                  44.763172 8.782535 pp 01 3035ebb32001c78800055bad            
08/02/25 06:03:48 0012 1                  44.763217 8.782442 pp 01 3230303033304d3033323034            
08/02/25 06:05:08 0013 1                  44.762322 8.784303 pp 01 3035ebb32001c78800055bad            
08/02/25 06:05:27 0014 1                  44.762437 8.784237 pp 01 30340bead048ba800001b660            
08/02/25 06:07:58 0015 1                  44.762487 8.782398 pp 01 3233303132304a3030353533            
08/02/25 06:09:15 0016 1                  44.762392 8.782515 pp 01 323030323545303035343330            
08/02/25 06:11:07 0017 1                  44.760930 8.781110 pp 01 3230303033304d3035323932            
08/02/25 06:11:18 0018 1                  44.760870 8.781130 pp 01 3234303033304d3030343131            
08/02/25 06:11:47 0019 1                  44.760810 8.781167 pp 01 3234303132304a3030343239            
08/02/25 06:12:41 0020 1                  44.760528 8.781212 pp 01 3231303033304d3032353335            
08/02/25 06:17:08 0021 1                  44.759352 8.781618 pp 01 313931323050303131373931            
08/02/25 06:19:19 0022 1                  44.759100 8.781767 pp 01 3231303033304d3032373537            
08/02/25 06:20:25 0023 1                  44.759067 8.782022 pp 01 3231303033304d3032363132            
08/02/25 06:23:51 0024 1                  44.758727 8.782767 pp 01 3234303132304a3030333337            
08/02/25 06:27:01 0025 1                  44.758533 8.783390 pp 01 3231303234304a3032313630            
08/02/25 06:30:05 0026 1                  44.758220 8.783880 pp 01 3230313130304a3031323436            
08/02/25 06:30:26 0027 1                  44.758212 8.783887 pp 01 3230303033304d3030333930            
08/02/25 06:32:09 0028 1                  44.758412 8.783520 pp 01 31383033304d303036313536            
08/02/25 06:32:11 0029 1                  44.758410 8.783513 pp 01 31383033304d303036313532            
08/02/25 06:32:13 0030 1                  44.758410 8.783513 pp 01 b1383033304d303036313536            
08/02/25 06:32:18 0031 1                  44.758407 8.783490 pp 01 31383033304d303036313439            
08/02/25 06:32:23 0032 1                  44.758407 8.783475 pp 01 31383033304d303036313432            
08/02/25 06:32:31 0033 1                  44.758422 8.783452 pp 01 3233303032334d3030353630            
08/02/25 06:32:56 0034 1                  44.758410 8.783430 pp 01 31383033304d303036313235            
08/02/25 06:33:13 0035 1                  44.758405 8.783388 pp 01 31383033304d303036313438            
08/02/25 06:33:38 0036 1                  44.758368 8.783345 pp 01 3231303033304d3031383837            
08/02/25 06:33:40 0037 1                  44.758367 8.783343 pp 01 3230303033304d3032323333            
08/02/25 06:33:44 0038 1                  44.758360 8.783343 pp 01 3233303032334d3030303237            
08/02/25 06:37:47 0039 1                  44.762587 8.775880 pp 01 31383033304d303036323631            
08/02/25 06:37:57 0040 1                  44.762578 8.775870 pp 01 31383033304d303036323632            
08/02/25 06:38:05 0041 1                  44.762572 8.775868 pp 01 3231303033304d3032363937            
08/02/25 06:52:14 0042 1                  44.759708 8.783837 pp 01 313931323050303131333036            
08/02/25 06:58:05 0043 1                  44.760418 8.782482 pp 01 3234303033304d3030343736            
08/02/25 06:58:23 0044 1                  44.760440 8.782475 pp 01 31383132304a303234373331            
08/02/25 07:05:07 0045 1                  44.761085 8.784360 pp 01 3233303234304a3030353636            
08/02/25 07:05:15 0046 1                  44.761200 8.784533 pp 01 3234303234304a3030333732            
08/02/25 07:09:15 0047 1                  44.760572 8.785000 pp 01 313931323050303131333135            
08/02/25 07:11:09 0048 1                  44.760633 8.784527 pp 01 313931323053303132383539            
08/02/25 07:19:31 0049 1                  44.760970 8.781955 pp 01 3231303033304d3033333534            
08/02/25 07:19:36 0050 1                  44.760975 8.781922 pp 01 323030323545303034373836            
08/02/25 07:19:41 0051 1                  44.760970 8.781923 pp 01 3231303033304d3032363839            
