02/07/25 05:07:18 0000 s 01427ver01 44.753157 8.812637 pp 01
02/07/25 05:17:01 0000 s 01427ver01 44.753112 8.812942 pp 01
02/07/25 05:47:42 0001 1                  44.729978 8.715977 pp 01 31383132304A303236353133            
02/07/25 05:49:29 0002 1                  44.728362 8.712667 pp 01 313931323050303032343130            
02/07/25 05:51:55 0003 1                  44.726125 8.714357 pp 01 313931323050303037383939            
02/07/25 05:53:46 0004 1                  44.725253 8.715613 pp 01 31383132304A303236353132            
02/07/25 05:57:41 0005 1                  44.723043 8.719527 pp 01 31383132304A303236353131            
02/07/25 05:59:03 0006 1                  44.721480 8.720828 pp 01 313931323050303030353932            
02/07/25 06:03:38 0007 1                  44.709270 8.729888 pp 01 313931323050303031303736            
02/07/25 06:06:09 0008 1                  44.709277 8.735623 pp 01 31383132304A303139393231            
02/07/25 06:07:31 0009 1                  44.709318 8.735923 pp 01 31383132304A303138363633            
02/07/25 06:09:19 0010 1                  44.710247 8.734840 pp 01 31383132304A303139343534            
02/07/25 06:09:41 0011 1                  44.710240 8.734848 pp 01 313931323050303033373331            
02/07/25 06:11:08 0012 1                  44.710347 8.734990 pp 01 313931323050303031313233            
02/07/25 06:12:38 0013 1                  44.710515 8.735190 pp 01 31383132304A303139343336            
02/07/25 06:14:23 0014 1                  44.710445 8.735793 pp 01 31383132304A303139343338            
02/07/25 06:17:47 0000 s 01427ver01 0 0 pp 01
02/07/25 06:17:47 0000 s 01427ver01 0 0 pp 01
02/07/25 06:20:12 0015 1                  44.705662 8.719383 pp 01 31383132304A303139373736            
02/07/25 06:21:50 0016 1                  44.706647 8.717615 pp 01 31383132304A303230393231            
02/07/25 06:23:21 0000 s 01427ver01 0 0 pp 01
02/07/25 06:24:08 0017 1                  44.707225 8.716598 pp 01 313931313030503030333334            
02/07/25 06:24:54 0018 1                  44.707227 8.716617 pp 01 323031313030503030303133            
02/07/25 06:26:39 0019 1                  44.707642 8.715865 pp 01 313931323050303031313231            
02/07/25 06:26:39 0020 1                  44.707642 8.715865 pp 01 313931323050303031313230            
02/07/25 06:35:50 0021 1                  44.712803 8.706503 pp 01 31383132304A303139303230            
02/07/25 06:38:54 0022 1                  44.716118 8.704347 pp 01 31383132304A303231303332            
02/07/25 06:38:54 0023 1                  44.716118 8.704347 pp 01 313931323050303031303338            
02/07/25 06:40:31 0024 1                  44.717142 8.704055 pp 01 313931323050303033363933            
02/07/25 06:41:59 0025 1                  44.718310 8.703712 pp 01 313931323050303031373939            
02/07/25 06:44:09 0026 1                  44.722960 8.702335 pp 01 313931323050303033383330            
02/07/25 06:46:20 0027 1                  44.723575 8.701642 pp 01 31383132304A303230373232            
02/07/25 06:46:22 0028 1                  44.723575 8.701640 pp 01 313931323050303033373333            
02/07/25 06:47:54 0029 1                  44.723792 8.701235 pp 01 3235303132304A3030373232            
02/07/25 06:51:27 0030 1                  44.725095 8.699497 pp 01 31383132304A303138373730            
02/07/25 06:51:28 0031 1                  44.725095 8.699500 pp 01 31383132304A303230303338            
02/07/25 07:04:26 0032 1                  44.744010 8.710447 pp 01 313931323050303033373536            
02/07/25 07:12:36 0033 1                  44.744887 8.709295 pp 01 31383132304A303235373134            
