05/02/25 10:15:01 0000 s 02028ver01 44.753175 8.812547 ss 01
05/02/25 10:17:38 0000 s 02028ver01 44.752987 8.811893 ss 01
05/02/25 11:01:13 0001 1                  0 0 ss 01 313931323053303039393236            
05/02/25 11:01:13 0002 1                  0 0 ss 01 313931323053303132333231            
05/02/25 11:01:13 0003 1                  0 0 ss 01 3233303132304a3030323038            
05/02/25 11:01:13 0004 1                  0 0 ss 01 313931323053303038333335            
05/02/25 11:01:13 0005 1                  0 0 ss 01 3230303033304d3030303730            
05/02/25 11:01:13 0006 1                  0 0 ss 01 313931323053303037303133            
05/02/25 11:01:13 0007 1                  0 0 ss 01 313931323053303037303939            
05/02/25 11:01:13 0008 1                  0 0 ss 01 313931323053303037303936            
05/02/25 11:01:13 0009 1                  0 0 ss 01 3039606243622c40000fa72b            
05/02/25 11:01:13 0010 1                  0 0 ss 01 30396062437a3fc1e52cf216            
05/02/25 11:01:13 0011 1                  0 0 ss 01 30395dfa82f4074000287543            
05/02/25 11:01:13 0012 1                  0 0 ss 01 313931323053303037303938            
05/02/25 11:01:13 0013 1                  0 0 ss 01 3231303132304a3031393337            
05/02/25 11:01:13 0014 1                  0 0 ss 01 323032323036323330303238            
05/02/25 11:04:29 0015 1                  0 0 ss 01 313931323053303039363534            
05/02/25 11:04:31 0016 1                  0 0 ss 01 323030323545303032353832            
05/02/25 11:04:43 0017 1                  0 0 ss 01 3231303132304a3038353137            
05/02/25 11:04:56 0018 1                  0 0 ss 01 303acb0343355999d8b64fb9            
05/02/25 11:10:56 0019 1                  0 0 ss 01 313931323053303039383338            
05/02/25 11:12:39 0020 1                  0 0 ss 01 3231303132304a3030343732            
05/02/25 11:19:32 0021 1                  44.678047 8.868436 ss 01 323030323545303034303639            
05/02/25 11:19:46 0022 1                  44.678063 8.868413 ss 01 3230303033304d3034393433            
05/02/25 11:21:52 0023 1                  44.677288 8.863632 ss 01 313931323053303037363634            
05/02/25 11:21:59 0024 1                  44.677288 8.863632 ss 01 313931323053303037363736            
05/02/25 11:30:21 0025 1                  44.691660 8.852182 ss 01 3231303132304a3030333139            
05/02/25 11:36:10 0026 1                  44.684777 8.830327 ss 01 313931323053303037323133            
05/02/25 11:38:46 0027 1                  44.684498 8.831572 ss 01 313931323053303034323233            
05/02/25 11:40:07 0028 1                  44.682444 8.833524 ss 01 313931323053303030303631            
05/02/25 11:40:42 0029 1                  44.682237 8.833335 ss 01 313931323053303036363236            
05/02/25 11:41:41 0030 1                  44.682057 8.832909 ss 01 3231303132304a3031373336            
05/02/25 11:42:53 0031 1                  44.681172 8.832208 ss 01 313931323053303034313234            
05/02/25 11:44:14 0032 1                  44.680546 8.832082 ss 01 313931323053303033363035            
05/02/25 11:47:01 0033 1                  44.682798 8.834794 ss 01 3231303132304a3037393830            
05/02/25 11:48:05 0034 1                  44.681428 8.836227 ss 01 313931323053303036363539            
05/02/25 11:49:37 0035 1                  44.678783 8.835609 ss 01 313931323053303038333338            
05/02/25 11:49:44 0036 1                  44.678785 8.835583 ss 01 3233303132304a3031313133            
05/02/25 11:49:58 0037 1                  44.678638 8.835724 ss 01 313931323053303132323132            
05/02/25 11:54:35 0038 1                  44.690874 8.823344 ss 01 31383132304a303037363537            
05/02/25 11:59:35 0039 1                  44.688196 8.822267 ss 01 313931323053303037343236            
05/02/25 12:02:56 0040 1                  44.689713 8.820383 ss 01 313932343053303030313731            
05/02/25 12:14:35 0041 1                  44.691648 8.837332 ss 01 313931323053303039343937            
05/02/25 12:15:51 0042 1                  44.689898 8.837557 ss 01 313931323053303039313835            
05/02/25 12:16:03 0043 1                  44.689994 8.837478 ss 01 313931323053303037363939            
05/02/25 12:19:09 0044 1                  44.690953 8.838208 ss 01 3231303132304a3031383432            
05/02/25 12:20:12 0045 1                  44.691031 8.836158 ss 01 313931323053303039343939            
05/02/25 12:21:41 0046 1                  44.690602 8.836391 ss 01 313931323053303039313430            
05/02/25 12:26:39 0047 1                  44.692417 8.838121 ss 01 3231303132304a3038363535            
05/02/25 12:27:12 0048 1                  44.692343 8.838175 ss 01 3231303132304a3039373830            
05/02/25 12:32:45 0049 1                  44.697249 8.844331 ss 01 313931323053303037363334            
05/02/25 12:33:09 0050 1                  44.697225 8.844371 ss 01 313931323053303037363333            
05/02/25 12:37:18 0051 1                  44.690578 8.816551 ss 01 313931323053303039393739            
05/02/25 12:41:16 0052 1                  44.696660 8.837520 ss 01 313931323053303037303236            
05/02/25 13:43:13 0053 1                  44.701153 8.844209 ss 01 3230303033304d3033353632            
05/02/25 13:48:58 0054 1                  44.698676 8.837993 ss 01 313931323053303030343536            
05/02/25 13:50:11 0055 1                  44.699009 8.838189 ss 01 3234303132304a3031373334            
05/02/25 13:50:42 0056 1                  44.699033 8.838275 ss 01 313931323053303030343630            
05/02/25 13:55:55 0057 1                  44.697326 8.829621 ss 01 3231303132304a3033333539            
05/02/25 13:59:49 0058 1                  44.697876 8.829074 ss 01 3232303132304a3030343236            
05/02/25 13:59:54 0059 1                  44.697875 8.829072 ss 01 313931323053303133363539            
05/02/25 14:02:51 0060 1                  44.698641 8.826323 ss 01 3231303033304d3033393336            
05/02/25 15:08:42 0000 s 02028ver01 44.767015 8.802213 ss 01
