25/06/25 04:47:10 0000 s 02538ver01 44.752950 8.812300 vv 01
25/06/25 05:01:05 0001 1                  44.766520 8.784128 vv 01 3231303234304a3033323934            
25/06/25 05:02:59 0002 1                  44.765967 8.785953 vv 01 3231303032334d3033303234            
25/06/25 05:07:32 0003 1                  44.765468 8.787862 vv 01 3231303234304a3033303530            
25/06/25 05:07:35 0004 1                  44.765460 8.787847 vv 01 30395dfa82b684c0000f8588            
25/06/25 05:09:48 0005 1                  44.764968 8.789895 vv 01 3233303234304a3030343739            
25/06/25 05:10:35 0006 1                  44.764915 8.790168 vv 01 3231303032334d3033303731            
25/06/25 05:12:20 0007 1                  44.764468 8.791917 vv 01 3231303234304a3033323839            
25/06/25 05:12:48 0008 1                  44.764502 8.791995 vv 01 30340c1394540aa8dd318404            
25/06/25 05:14:30 0009 1                  44.764330 8.793268 vv 01 3231303234304a3033363934            
25/06/25 05:16:11 0010 1                  44.764180 8.793770 vv 01 3231303234304a3033323838            
25/06/25 05:17:16 0011 1                  44.764142 8.793720 vv 01 3231303234304a3033303232            
25/06/25 05:19:10 0012 1                  44.763602 8.794793 vv 01 3231303032334d3031313535            
25/06/25 05:19:15 0013 1                  44.763598 8.794785 vv 01 3231303234304a3034313536            
25/06/25 05:20:38 0014 1                  44.763228 8.794722 vv 01 3232303234304a3030363835            
25/06/25 05:23:42 0015 1                  44.763878 8.795485 vv 01 3231303234304a3033333937            
25/06/25 05:23:43 0016 1                  44.763892 8.795488 vv 01 3231303234304a3033333936            
25/06/25 05:24:25 0017 1                  44.763963 8.795533 vv 01 313931323043303038323938            
25/06/25 05:27:08 0018 1                  44.763682 8.796878 vv 01 3232303234304a3030303032            
25/06/25 05:32:35 0019 1                  44.765197 8.795430 vv 01 3231303234304a3033303139            
25/06/25 05:32:49 0020 1                  44.765262 8.795428 vv 01 313931323043303131323239            
25/06/25 05:34:02 0021 1                  44.765427 8.795487 vv 01 3231303234304a3033313831            
25/06/25 05:34:15 0022 1                  44.765418 8.795503 vv 01 3231303234304a3031373034            
25/06/25 05:35:28 0023 1                  44.765438 8.795527 vv 01 3231303234304a3033313739            
25/06/25 05:37:04 0024 1                  44.765660 8.795610 vv 01 3231303234304a3034313630            
25/06/25 05:39:16 0025 1                  44.766082 8.796043 vv 01 3231303234304a3033353634            
