26/06/25 06:10:01 0000 s 01133ver01 44.753010 8.812207 uu 01
26/06/25 11:21:15 0000 s 01133ver01 44.752893 8.812047 uu 01
26/06/25 11:30:56 0001 1                  0 0 uu 01 323032323036323330303230            
26/06/25 11:34:33 0002 1                  44.766305 8.805578 uu 01 3231303032334d3030383334            
26/06/25 11:34:45 0003 1                  44.766365 8.805626 uu 01 31383032334d303037313435            
26/06/25 11:34:45 0004 1                  44.766365 8.805626 uu 01 31383032334d303037313435            
26/06/25 11:35:24 0005 1                  44.766476 8.806108 uu 01 3231303032334d3035353930            
26/06/25 11:36:25 0006 1                  44.765663 8.806758 uu 01 323030323545303036343430            
26/06/25 11:36:25 0007 1                  44.765663 8.806758 uu 01 323030323545303036343430            
26/06/25 11:37:14 0008 1                  44.765611 8.806451 uu 01 31383032334d303131353531            
26/06/25 11:37:22 0009 1                  44.765611 8.806451 uu 01 31383032334d303131353433            
26/06/25 11:37:28 0010 1                  44.765598 8.806453 uu 01 31383032334d303131353432            
26/06/25 11:38:11 0011 1                  44.765658 8.807333 uu 01 31383032334d303131353736            
26/06/25 11:38:37 0012 1                  44.765643 8.807246 uu 01 3232303032334d3031383239            
26/06/25 11:39:04 0013 1                  44.765428 8.807353 uu 01 31383032334d303131333933            
26/06/25 11:39:10 0014 1                  44.765420 8.807340 uu 01 31383032334d303131353434            
26/06/25 11:40:04 0015 1                  44.764748 8.807658 uu 01 31383032334d303135353831            
26/06/25 11:41:20 0016 1                  44.764005 8.807991 uu 01 323031323055303030303833            
26/06/25 11:41:58 0017 1                  44.763875 8.808095 uu 01 31383032334d303135333433            
26/06/25 11:42:15 0018 1                  44.763871 8.808048 uu 01 31383032334d30b131353735            
26/06/25 11:42:54 0019 1                  44.763516 8.808230 uu 01 31383032334d303135333431            
26/06/25 11:42:56 0020 1                  44.763558 8.808205 uu 01 31383032334d303135323739            
26/06/25 11:48:49 0021 1                  44.776831 8.799845 uu 01 3231303032334d3031383032            
26/06/25 11:49:39 0022 1                  44.777181 8.799481 uu 01 323030323545303034363835            
26/06/25 11:49:42 0023 1                  44.777226 8.799500 uu 01 323030323545303034393638            
26/06/25 11:50:00 0024 1                  44.777231 8.799541 uu 01 31383032334d303135363739            
26/06/25 11:53:14 0025 1                  44.788898 8.782668 uu 01 31383032334d303032363635            
26/06/25 11:53:28 0026 1                  44.788788 8.782628 uu 01 31383032334d303035323733            
26/06/25 11:54:33 0027 1                  44.789636 8.782858 uu 01 31383032334d303132323830            
26/06/25 11:57:38 0028 1                  44.789780 8.784110 uu 01 31383032334d303132313835            
26/06/25 11:58:09 0029 1                  44.789860 8.783870 uu 01 31383032334d303037353837            
