02/07/25 04:49:57 0000 s 01130ver01 44.753123 8.811917 cc 01
02/07/25 04:55:23 0000 s 01130ver01 44.753048 8.811972 cc 01
02/07/25 05:43:31 0001 1                  0 0 cc 01 31383132304a303130343239            
02/07/25 05:43:31 0002 1                  0 0 cc 01 31383132304a303130323232            
02/07/25 05:43:31 0003 1                  0 0 cc 01 31383132304a303137383333            
02/07/25 05:43:31 0004 1                  0 0 cc 01 3138303330cd303031373130            
02/07/25 05:43:31 0005 1                  0 0 cc 01 31383132304a303135333031            
02/07/25 05:43:31 0006 1                  0 0 cc 01 303549a9145fc80cce416847            
02/07/25 05:43:31 0007 1                  0 0 cc 01 31383132304a303136393534            
02/07/25 05:43:31 0008 1                  0 0 cc 01 313931323043303033393439            
02/07/25 05:43:31 0009 1                  0 0 cc 01 31383132304a303039353335            
02/07/25 05:43:31 0010 1                  0 0 cc 01 31383132304a303039333138            
02/07/25 05:43:31 0011 1                  0 0 cc 01 31383132304a303039333136            
02/07/25 05:43:31 0012 1                  0 0 cc 01 31383132304a303130333235            
02/07/25 05:43:31 0013 1                  0 0 cc 01 30303030304a303131323234            
02/07/25 05:43:31 0014 1                  0 0 cc 01 31383132304a303137363837            
02/07/25 05:43:31 0015 1                  0 0 cc 01 31383132304a303131343832            
02/07/25 05:43:31 0016 1                  0 0 cc 01 31383132304a303137363834            
02/07/25 05:43:31 0017 1                  0 0 cc 01 31383132304a303130373836            
02/07/25 05:43:31 0018 1                  0 0 cc 01 313931323043303033343436            
02/07/25 05:43:31 0019 1                  0 0 cc 01 31383132304a303130373930            
02/07/25 05:43:31 0020 1                  0 0 cc 01 31383132304a303137303638            
02/07/25 05:43:31 0021 1                  0 0 cc 01 31383033304d303035383435            
02/07/25 05:43:31 0022 1                  0 0 cc 01 31383033304d303035383838            
02/07/25 05:43:31 0023 1                  0 0 cc 01 313931323043303035313136            
02/07/25 05:43:31 0024 1                  0 0 cc 01 323032323036323330303231            
02/07/25 05:46:05 0025 1                  44.662602 8.748062 cc 01 31383132304a303039333139            
02/07/25 06:04:07 0026 1                  44.653033 8.745950 cc 01 313931323043303036363035            
02/07/25 06:04:29 0027 1                  44.653033 8.745950 cc 01 31383132304a303136373230            
02/07/25 06:06:14 0028 1                  44.655196 8.756638 cc 01 31383132304a303137383536            
02/07/25 06:06:46 0029 1                  44.655129 8.757091 cc 01 31383132304a303039373231            
02/07/25 06:07:45 0030 1                  44.655809 8.756869 cc 01 313931323043303030373132            
02/07/25 06:08:31 0031 1                  44.655900 8.756779 cc 01 31383132304a303136373231            
02/07/25 06:08:41 0032 1                  44.655948 8.756770 cc 01 31383132304a303137383535            
02/07/25 06:11:43 0033 1                  44.663081 8.757863 cc 01 31383132304a303131303432            
02/07/25 06:13:44 0034 1                  44.664411 8.757478 cc 01 31383132304a303130343939            
02/07/25 06:14:17 0035 1                  44.664511 8.757573 cc 01 31383132304a303138303538            
02/07/25 06:15:03 0036 1                  44.664674 8.757303 cc 01 313932343045303030353837            
02/07/25 06:17:19 0037 1                  44.669366 8.755222 cc 01 313931323043303132393931            
02/07/25 06:18:19 0038 1                  44.669580 8.754766 cc 01 31383132304a303039353233            
02/07/25 06:23:00 0039 1                  44.669271 8.757390 cc 01 31383033304d303033303330            
02/07/25 06:25:00 0040 1                  44.668925 8.757216 cc 01 31383132304a303039353930            
02/07/25 06:26:09 0041 1                  44.668869 8.757904 cc 01 313931323043303030373938            
02/07/25 06:27:49 0042 1                  44.669850 8.758083 cc 01 31383033304d303031393936            
02/07/25 06:28:07 0043 1                  44.669900 8.757983 cc 01 31383033304d303032303332            
02/07/25 06:28:18 0044 1                  44.669855 8.758094 cc 01 31383132304a303039353232            
02/07/25 06:29:38 0045 1                  44.670046 8.758337 cc 01 31383132304a303131313234            
02/07/25 06:31:12 0046 1                  44.670184 8.758492 cc 01 3231303234304a3032343432            
02/07/25 06:37:38 0047 1                  44.671359 8.758825 cc 01 313931323043303030393232            
02/07/25 06:39:31 0048 1                  44.673451 8.757205 cc 01 31383132304a303137303437            
02/07/25 06:39:48 0049 1                  44.673419 8.757275 cc 01 313931323043303133363636            
02/07/25 06:39:58 0050 1                  44.673431 8.757269 cc 01 3233303132304a3031343932            
02/07/25 06:42:42 0051 1                  44.673914 8.757045 cc 01 31383132304a303039383232            
02/07/25 06:44:06 0052 1                  44.674703 8.757171 cc 01 31383432334d303036393534            
