30/07/25 04:58:11 0000 s 02547ver01 44.753003 8.812330 cc 01
30/07/25 05:13:34 0001 1                  44.679892 8.812893 cc 01 313931323043303131343239            
30/07/25 05:14:48 0002 1                  44.679818 8.813260 cc 01 313931323043303034353236            
30/07/25 05:15:47 0003 1                  44.679795 8.813485 cc 01 313931323043303131343236            
30/07/25 05:15:48 0004 1                  44.679795 8.813482 cc 01 313931323043303131343235            
30/07/25 05:15:59 0005 1                  44.679785 8.813443 cc 01 313931323043303131323434            
30/07/25 05:18:06 0006 1                  44.674905 8.817628 cc 01 313931323043303132303234            
30/07/25 05:18:34 0007 1                  44.674908 8.817623 cc 01 31393132304b303031353431            
30/07/25 05:18:36 0008 1                  44.674908 8.817623 cc 01 31393132304b303033353431            
30/07/25 05:18:37 0009 1                  44.674908 8.817625 cc 01 313931323043303031353435            
30/07/25 05:19:25 0010 1                  44.674925 8.817630 cc 01 313931323043303133343933            
30/07/25 05:19:26 0011 1                  44.674923 8.817630 cc 01 313931323043303031353432            
30/07/25 05:19:54 0012 1                  44.674918 8.817618 cc 01 313931323043303130363231            
30/07/25 05:20:49 0013 1                  44.674912 8.817612 cc 01 323031313030433030363039            
30/07/25 05:23:56 0014 1                  44.662920 8.825823 cc 01 30395dfa82faba0000225fb7            
30/07/25 05:23:57 0015 1                  44.662920 8.825823 cc 01 313931323043303030343131            
30/07/25 05:25:04 0016 1                  44.661943 8.827815 cc 01 31383132304a303130353036            
30/07/25 05:27:24 0017 1                  44.652807 8.830275 cc 01 31383132304a303131303233            
30/07/25 05:28:10 0018 1                  44.652620 8.830222 cc 01 71383132304a303138313735            
30/07/25 05:28:11 0019 1                  44.652618 8.830220 cc 01 31383132304a303138313735            
30/07/25 05:28:18 0020 1                  44.652613 8.830218 cc 01 31383032374d303038303634            
30/07/25 05:28:21 0021 1                  44.652612 8.830218 cc 01 31383032334d303038303634            
30/07/25 05:30:25 0022 1                  44.646553 8.832338 cc 01 31383132304a303135323939            
30/07/25 05:35:52 0023 1                  44.633630 8.842812 cc 01 31383132304a303137303736            
30/07/25 05:37:57 0024 1                  44.622998 8.846585 cc 01 31383132304a303136373134            
30/07/25 05:37:58 0025 1                  44.622997 8.846582 cc 01 31383132304a303136373138            
30/07/25 05:38:14 0027 1                  44.622977 8.846557 cc 01 31383132304a303136373136            
30/07/25 05:39:31 0028 1                  44.622645 8.846255 cc 01 313931323043303130303934            
30/07/25 05:41:54 0029 1                  44.614987 8.844537 cc 01 31383033304d303035373838            
30/07/25 05:42:13 0030 1                  44.614985 8.844522 cc 01 31383132304a303137333637            
30/07/25 05:43:18 0031 1                  44.615352 8.843492 cc 01 31383132304a303136363634            
30/07/25 05:44:13 0032 1                  44.615520 8.843407 cc 01 31383132304a303039353933            
30/07/25 05:44:14 0033 1                  44.615522 8.843405 cc 01 30360394a8375c4402000b4c            
30/07/25 05:44:16 0034 1                  44.615522 8.843405 cc 01 30396135413da009502f9151            
30/07/25 05:44:18 0035 1                  44.615525 8.843403 cc 01 31383033304d303033303632            
