06/08/25 04:56:10 0000 s 02546ver01 44.752893 8.812025 vv 01
06/08/25 05:22:25 0001 1                  44.715668 8.823968 vv 01 3230303234304a3030373731            
06/08/25 05:22:26 0002 1                  44.715668 8.823968 vv 01 313931323053303133343735            
06/08/25 05:43:10 0003 1                  44.696070 8.838932 vv 01 3233303234304a3031313133            
06/08/25 05:44:24 0004 1                  44.695582 8.839182 vv 01 3230303234304a3030333539            
06/08/25 05:46:23 0005 1                  44.695230 8.839080 vv 01 3230303234304a3030313939            
06/08/25 05:50:12 0006 1                  44.695418 8.840378 vv 01 3230303234304a3030313539            
06/08/25 05:50:26 0007 1                  44.695408 8.840382 vv 01 313931323053303037343433            
06/08/25 05:57:39 0008 1                  44.685985 8.850162 vv 01 3231303234304a3031373335            
06/08/25 06:13:04 0009 1                  44.691788 8.837838 vv 01 3230303234304a3030333435            
06/08/25 06:13:05 0010 1                  44.691783 8.837843 vv 01 3034f848bc22d74ab41dbdab            
06/08/25 06:13:09 0011 1                  44.691775 8.837850 vv 01 313931323053303039333637            
06/08/25 06:16:55 0012 1                  44.691035 8.836448 vv 01 3231303234304a3030383031            
06/08/25 06:17:18 0013 1                  44.690998 8.836422 vv 01 3231303132304a3030393232            
06/08/25 06:23:33 0014 1                  44.689860 8.837520 vv 01 3230303234304a3030373638            
06/08/25 06:25:59 0015 1                  44.691787 8.836412 vv 01 3230303234304a3030353234            
06/08/25 06:27:00 0000 s 02546ver01 0 0 vv 01
06/08/25 06:27:22 0016 1                  44.691850 8.836335 vv 01 313931323053303039393539            
06/08/25 06:27:25 0017 1                  44.691852 8.836333 vv 01 3230303234304a3030353234            
06/08/25 06:32:33 0000 s 02546ver01 0 0 vv 01
06/08/25 06:43:13 0018 1                  44.680153 8.831652 vv 01 3230303234304a3030363432            
06/08/25 06:47:29 0019 1                  44.681213 8.832217 vv 01 3231303234304a3030333239            
06/08/25 06:47:56 0020 1                  44.681207 8.832220 vv 01 313931323053303033363033            
06/08/25 06:49:23 0021 1                  44.682243 8.833353 vv 01 3230303234304a3030343936            
06/08/25 06:50:31 0022 1                  44.682655 8.833803 vv 01 313931323053303034323232            
06/08/25 06:50:32 0023 1                  44.682657 8.833803 vv 01 3235303234304a3030373631            
06/08/25 06:58:52 0024 1                  44.690693 8.823962 vv 01 111110000000001011980495            
06/08/25 07:05:45 0025 1                  44.686490 8.813988 vv 01 01ff00000000007f2d050000            
06/08/25 07:05:48 0026 1                  44.686492 8.813987 vv 01 3231303234304a3030393532            
06/08/25 07:07:05 0027 1                  44.686475 8.813928 vv 01 3231303234304a3030393532            
06/08/25 07:09:24 0028 1                  44.687303 8.812160 vv 01 3231303234304a3030393430            
06/08/25 07:09:32 0029 1                  44.687292 8.812165 vv 01 3231303132304a3030363232            
06/08/25 07:11:20 0030 1                  44.687608 8.811393 vv 01 3231303234304a3030373136            
06/08/25 07:11:30 0031 1                  44.687612 8.811403 vv 01 3231303234304a3030373135            
06/08/25 07:12:37 0032 1                  44.687607 8.811402 vv 01 3231303234304a3030373238            
06/08/25 07:15:17 0033 1                  44.687932 8.809238 vv 01 3230303234304a3030353338            
06/08/25 07:15:38 0034 1                  44.687910 8.809228 vv 01 31383132304a303138343838            
06/08/25 07:15:40 0035 1                  44.687910 8.809228 vv 01 31383132304a303138343837            
06/08/25 07:16:01 0036 1                  44.687890 8.809235 vv 01 31383132304a303138333336            
06/08/25 07:17:05 0037 1                  44.688118 8.808582 vv 01 3230303234304a3030353339            
06/08/25 07:22:21 0038 1                  44.687585 8.808148 vv 01 3231303234304a3031393430            
06/08/25 07:25:46 0039 1                  44.687468 8.808400 vv 01 3231303234304a3031363435            
06/08/25 07:28:43 0040 1                  44.687455 8.809540 vv 01 3231303234304a3030373339            
06/08/25 07:31:04 0041 1                  44.687663 8.809725 vv 01 30396062c3949b40000eca06            
06/08/25 07:31:17 0042 1                  44.687675 8.809725 vv 01 3231303234304a3030373338            
06/08/25 07:35:13 0043 1                  44.687448 8.810798 vv 01 3231303234304a3030373139            
06/08/25 07:36:33 0044 1                  44.687290 8.810978 vv 01 3234303234304a3031313139            
06/08/25 07:39:42 0045 1                  44.688893 8.806190 vv 01 464e4711569a202212400003            
06/08/25 07:41:29 0046 1                  44.688890 8.806143 vv 01 e20000378914010124401f52            
06/08/25 07:55:13 0000 s 02546ver01 44.688900 8.806127 vv 01
06/08/25 07:59:25 0047 1                  44.687463 8.806832 vv 01 3234303032334d3032303331            
06/08/25 07:59:31 0048 1                  44.687458 8.806820 vv 01 313931323050303035393238            
06/08/25 07:59:33 0049 1                  44.687457 8.806818 vv 01 3231303234304a3031363534            
06/08/25 08:04:52 0050 1                  44.679862 8.812758 vv 01 3232303234304a3030323931            
06/08/25 08:06:05 0051 1                  44.679847 8.812720 vv 01 3231303132304a3039333838            
06/08/25 08:08:05 0052 1                  44.680962 8.812708 vv 01 3230303234304a3030323735            
06/08/25 08:15:04 0053 1                  44.682605 8.808373 vv 01 3231303234304a3033323533            
06/08/25 08:15:20 0054 1                  44.682567 8.808368 vv 01 3233303234304a3030303134            
06/08/25 08:17:36 0055 1                  44.683375 8.807668 vv 01 3231303234304a3030333935            
06/08/25 08:19:41 0056 1                  44.684207 8.808177 vv 01 313932343056303030363034            
06/08/25 08:21:03 0057 1                  44.684328 8.808633 vv 01 3230303234304a3030313334            
06/08/25 08:21:12 0058 1                  44.684322 8.808645 vv 01 313931323053303132313939            
06/08/25 08:23:44 0059 1                  44.684458 8.808992 vv 01 3230303234304a3030313332            
06/08/25 08:23:45 0060 1                  44.684458 8.808990 vv 01 3231303234304a3030363334            
06/08/25 08:25:49 0061 1                  44.684540 8.809342 vv 01 3231303234304a3031363438            
06/08/25 08:26:01 0062 1                  44.684547 8.809338 vv 01 3230303234304a3030313333            
06/08/25 08:31:32 0063 1                  44.685290 8.810732 vv 01 3231303234304a3030363835            
06/08/25 08:34:00 0064 1                  44.685230 8.810585 vv 01 3234303234307cd330313133            
06/08/25 08:37:23 0065 1                  44.685145 8.810307 vv 01 3232303234304a3030363132            
06/08/25 08:40:57 0066 1                  44.684935 8.810868 vv 01 3231303234304a3030363833            
06/08/25 08:44:16 0067 1                  44.683015 8.809610 vv 01 3232303234304a3030313233            
06/08/25 08:44:38 0068 1                  44.682993 8.809622 vv 01 3232303132304a3030363136            
06/08/25 08:47:08 0069 1                  44.682640 8.813583 vv 01 3231303234304a3030333938            
06/08/25 08:47:41 0070 1                  44.682642 8.813597 vv 01 3231303132304a3031363837            
06/08/25 08:48:27 0071 1                  44.682628 8.813598 vv 01 3231303234304a3031303634            
06/08/25 08:50:53 0072 1                  44.682728 8.812923 vv 01 3231303234304a3030343835            
06/08/25 08:53:51 0073 1                  44.682602 8.812167 vv 01 3230303234304a3030313236            
06/08/25 08:57:59 0074 1                  44.683415 8.812373 vv 01 313931323053303133363031            
06/08/25 08:58:03 0075 1                  44.683423 8.812377 vv 01 3231303234304a3030333033            
06/08/25 09:00:34 0076 1                  44.683965 8.813235 vv 01 3230303234304a3030353834            
06/08/25 09:02:49 0077 1                  44.684157 8.812752 vv 01 3231303234304a3030343230            
06/08/25 09:07:19 0078 1                  44.685765 8.813250 vv 01 3234303234304a3031313635            
06/08/25 09:07:23 0079 1                  44.685762 8.813250 vv 01 3231303132304a3031373533            
06/08/25 09:12:27 0080 1                  44.686075 8.811832 vv 01 3233303234304a3030333139            
06/08/25 09:18:01 0081 1                  44.685478 8.803745 vv 01 3232303234304a3030333930            
06/08/25 09:18:26 0082 1                  44.685450 8.803775 vv 01 313931323053303132383033            
06/08/25 09:18:28 0083 1                  44.685452 8.803772 vv 01 3232303234304a3030333831            
06/08/25 09:22:02 0084 1                  44.680722 8.804718 vv 01 3234303234304a3030323233            
06/08/25 09:22:43 0085 1                  44.680697 8.804695 vv 01 313931323053303038313535            
06/08/25 09:30:36 0086 1                  44.676033 8.807863 vv 01 3235303234304a3030373238            
06/08/25 09:52:56 0087 1                  44.667303 8.791983 vv 01 3231303234304a3030363038            
06/08/25 10:10:58 0088 1                  44.689685 8.802678 vv 01 313931323043303132373835            
06/08/25 10:11:00 0089 1                  44.689688 8.802672 vv 01 3231303234304a3030363438            
06/08/25 10:11:17 0090 1                  44.689705 8.802658 vv 01 3139313230d0303037333435            
06/08/25 10:11:23 0091 1                  44.689713 8.802657 vv 01 313931323050303037333435            
06/08/25 10:25:16 0092 1                  44.689215 8.803153 vv 01 3234303234304a3030393834            
