22/01/25 05:01:39 0000 s 02535ver01 44.752997 8.811998 ss 01
22/01/25 06:07:44 0001 1                  44.598285 8.890858 ss 01 3234303132304A3030353435            
22/01/25 06:26:48 0002 1                  44.586752 8.908815 ss 01 31383132304A303032343830            
22/01/25 06:26:50 0003 1                  44.586752 8.908813 ss 01 3231303132304A3030323633            
22/01/25 06:59:19 0004 1                  44.601808 8.883820 ss 01 30396061C0319D0000002658            
22/01/25 07:00:13 0005 1                  44.601793 8.883833 ss 01 313931313030533030323131            
22/01/25 07:03:57 0006 1                  44.601760 8.883680 ss 01 0831027423FC4F801E5D9E4C            
22/01/25 07:04:32 0007 1                  44.601755 8.883682 ss 01 30395DFA81D82B000012E10E            
22/01/25 07:09:51 0008 1                  44.601095 8.885148 ss 01 313931313030533030323130            
22/01/25 07:13:30 0009 1                  44.601237 8.882797 ss 01 3232303234304A3030393038            
22/01/25 07:25:05 0010 1                  44.615198 8.844975 ss 01 31383132304A303033303138            
22/01/25 07:29:08 0011 1                  44.603695 8.856030 ss 01 313831313030533032303632            
22/01/25 07:32:14 0012 1                  44.596075 8.860947 ss 01 31383132304A303037303538            
22/01/25 07:32:16 0013 1                  44.596075 8.860950 ss 01 3039606283C9728000085F7D            
22/01/25 08:22:59 0014 1                  44.655327 8.835852 ss 01 313931313030533030313336            
22/01/25 08:27:18 0015 1                  44.658427 8.832970 ss 01 31383132304A303030313832            
22/01/25 08:29:03 0016 1                  44.657970 8.831840 ss 01 31383132304A303030373834            
22/01/25 08:29:03 0017 1                  44.657970 8.831840 ss 01 31383132304A303030373834            
22/01/25 08:37:46 0018 1                  44.658070 8.830472 ss 01 313931313030533030313233            
22/01/25 08:41:56 0019 1                  44.659962 8.830908 ss 01 313931313030533030313931            
22/01/25 08:44:26 0020 1                  44.660212 8.828980 ss 01 313932343053303030303035            
22/01/25 08:53:17 0021 1                  44.660453 8.832052 ss 01 004400450006000400041703            
22/01/25 08:53:51 0022 1                  44.660452 8.832047 ss 01 303ACB03420B4B99D8B64D3A            
22/01/25 08:53:53 0023 1                  44.660452 8.832045 ss 01 303ACB03407C07D9D8B63806            
22/01/25 08:53:58 0024 1                  44.660453 8.832043 ss 01 30340BDF10557152F63B3006            
22/01/25 08:58:26 0025 1                  44.660557 8.831985 ss 01 30396062C3A6ABC17B7D1C34            
22/01/25 08:58:30 0026 1                  44.660560 8.831983 ss 01 004400460004000400069758            
22/01/25 08:58:36 0027 1                  44.660558 8.831980 ss 01 004400460004000400081724            
22/01/25 08:59:01 0028 1                  44.660553 8.832003 ss 01 004400450006000400057823            
22/01/25 08:59:09 0029 1                  44.660558 8.832013 ss 01 004400450006000400074377            
22/01/25 08:59:19 0030 1                  44.660568 8.832027 ss 01 004400450006000400057530            
22/01/25 08:59:33 0031 1                  44.660580 8.832040 ss 01 3034F836E8027B82EE000038            
22/01/25 08:59:33 0032 1                  44.660580 8.832040 ss 01 004400450006000400059387            
22/01/25 08:59:35 0033 1                  44.660580 8.832043 ss 01 3034F8224C50EDC2EE0004A3            
22/01/25 08:59:37 0034 1                  44.660582 8.832045 ss 01 004400450006000400072989            
22/01/25 09:00:03 0035 1                  44.660582 8.832062 ss 01 004400450006000400059009            
22/01/25 09:00:07 0036 1                  44.660588 8.832050 ss 01 004400450006000400039734            
22/01/25 09:13:57 0037 1                  44.660342 8.831663 ss 01 31383132304A303032313736            
22/01/25 09:21:42 0038 1                  44.667223 8.822348 ss 01 3233303132304A3031333336            
22/01/25 11:02:31 0000 s 02535ver01 44.753437 8.812735 ss 01
22/01/25 17:19:32 0000 s 02535ver01 44.753450 8.812667 ss 01
