04/07/25 04:49:51 0000 s 00901ver01 44.753010 8.812065 uu 01
04/07/25 04:49:56 0000 s 00901ver01 44.753010 8.812065 uu 01
04/07/25 05:02:25 0000 s 00901ver01 44.753010 8.812065 uu 01
04/07/25 05:02:29 0000 s 00901ver01 44.753130 8.811910 uu 01
04/07/25 05:11:22 0001 1                  0 0 uu 01 323032323036323330303133            
04/07/25 05:14:34 0002 1                  0 0 uu 01 31383234304a303031393636            
04/07/25 05:16:04 0003 1                  0 0 uu 01 31383234304a303031393637            
04/07/25 05:32:38 0004 1                  44.769549 8.728976 uu 01 31383032334d303133363632            
04/07/25 05:34:38 0005 1                  44.769770 8.728584 uu 01 31383032334d303031343834            
04/07/25 05:37:26 0006 1                  44.769259 8.728269 uu 01 31383432334d303137313737            
04/07/25 05:37:33 0007 1                  44.769250 8.728245 uu 01 31383032334d303137313737            
04/07/25 05:38:33 0008 1                  44.769736 8.728288 uu 01 31383032334d303033323032            
04/07/25 05:39:01 0009 1                  44.769751 8.728024 uu 01 3234303032334d3032323332            
04/07/25 05:42:29 0010 1                  44.771506 8.729595 uu 01 31383032334d303031353337            
04/07/25 05:43:28 0011 1                  44.771237 8.728413 uu 01 31383032334d303033323539            
04/07/25 05:44:33 0012 1                  44.770652 8.728132 uu 01 31383032334d303031343839            
04/07/25 05:44:42 0013 1                  44.770633 8.728117 uu 01 31383032334d303031353335            
04/07/25 05:44:43 0014 1                  44.770638 8.728124 uu 01 31383032334d303133363536            
04/07/25 05:45:52 0015 1                  44.770147 8.727805 uu 01 3231303032334d3031393331            
04/07/25 05:46:36 0016 1                  44.769696 8.727526 uu 01 31383032334d303138333833            
04/07/25 05:48:44 0017 1                  44.771160 8.727247 uu 01 31383032334d303038393738            
04/07/25 05:49:05 0018 1                  44.771528 8.727391 uu 01 31383032334d303039313030            
04/07/25 05:49:36 0019 1                  44.771323 8.727253 uu 01 31383032334d303039303935            
04/07/25 05:50:24 0020 1                  44.770742 8.727100 uu 01 31383032334d303039313835            
04/07/25 05:50:58 0021 1                  44.770625 8.727055 uu 01 31383032334d303136343536            
04/07/25 05:51:28 0022 1                  44.770415 8.726905 uu 01 31383032334d303133383833            
04/07/25 05:51:56 0023 1                  44.770307 8.726869 uu 01 323030323545303030313933            
04/07/25 05:53:23 0024 1                  44.769703 8.724819 uu 01 31383032334d303137393634            
04/07/25 05:56:04 0025 1                  44.770653 8.723718 uu 01 31383032334d303137383733            
04/07/25 05:56:22 0026 1                  44.770662 8.723770 uu 01 31383032334d303137383038            
04/07/25 05:56:59 0027 1                  44.771147 8.724074 uu 01 31383032334d303137383930            
04/07/25 06:01:20 0028 1                  44.774661 8.719649 uu 01 31383132304a303039303237            
04/07/25 06:03:49 0029 1                  44.770392 8.726209 uu 01 31383032334d303133393738            
04/07/25 06:05:08 0030 1                  44.770118 8.724622 uu 01 31383032334d303137383836            
04/07/25 06:05:42 0031 1                  44.769704 8.724120 uu 01 31383032334d303133373033            
04/07/25 06:06:47 0032 1                  44.769425 8.719385 uu 01 31383032334d303133333434            
04/07/25 06:09:56 0033 1                  44.769540 8.715662 uu 01 31383032334d303137393836            
04/07/25 06:10:32 0034 1                  44.769930 8.715818 uu 01 31383032334d303039303738            
04/07/25 06:10:42 0035 1                  44.769900 8.715817 uu 01 31383032334d303137303839            
04/07/25 06:11:18 0036 1                  44.769570 8.716014 uu 01 31383032334d303137383335            
04/07/25 06:12:33 0037 1                  44.768966 8.714603 uu 01 31383032334d703038393138            
04/07/25 06:13:16 0038 1                  44.769016 8.714191 uu 01 3232303032334d3031383433            
04/07/25 06:13:42 0039 1                  44.769054 8.713954 uu 01 3234303032334d3030383732            
04/07/25 06:14:33 0040 1                  44.767615 8.713471 uu 01 31383032334d303133383936            
04/07/25 06:17:04 0041 1                  44.768019 8.714313 uu 01 31383032334d303137383138            
04/07/25 06:17:59 0042 1                  44.768425 8.713652 uu 01 31383032334d303137393632            
04/07/25 06:18:56 0043 1                  44.768519 8.714525 uu 01 3234303032334d3030373139            
04/07/25 06:19:26 0044 1                  44.768465 8.714280 uu 01 31383032334d303134393631            
04/07/25 06:20:38 0045 1                  44.768888 8.713406 uu 01 31383032334d303137373335            
04/07/25 06:21:17 0046 1                  44.769057 8.713137 uu 01 31383032334d303038393238            
04/07/25 06:22:51 0047 1                  44.769513 8.712196 uu 01 3232303032334d3031393231            
04/07/25 06:22:58 0048 1                  44.769530 8.712156 uu 01 31383033304d303030333830            
04/07/25 06:23:06 0049 1                  44.769497 8.712139 uu 01 31383032334d303133363936            
04/07/25 06:23:14 0050 1                  44.769478 8.712158 uu 01 31383032334d303133393837            
04/07/25 06:27:34 0051 1                  44.768762 8.709982 uu 01 31383032334d303137383238            
04/07/25 06:29:42 0052 1                  44.768863 8.709234 uu 01 31383032334d303130363137            
04/07/25 06:31:12 0053 1                  44.769165 8.708717 uu 01 31383032334d303137373830            
04/07/25 06:31:18 0054 1                  44.769159 8.708717 uu 01 31383032334d303137363431            
04/07/25 06:32:46 0055 1                  44.769266 8.709184 uu 01 71383032334d303137393439            
04/07/25 06:33:36 0056 1                  44.769488 8.709099 uu 01 31383032334d303137303639            
04/07/25 06:34:21 0057 1                  44.769396 8.708489 uu 01 31383132304a303033353632            
04/07/25 06:34:26 0058 1                  44.769396 8.708494 uu 01 31383032334d303136393379            
04/07/25 06:34:33 0059 1                  44.769434 8.708483 uu 01 31383032334d303031303938            
04/07/25 06:35:17 0060 1                  44.769204 8.708103 uu 01 31383032334d303036343930            
04/07/25 06:36:35 0061 1                  44.769930 8.703582 uu 01 31383032334d303038393337            
04/07/25 06:37:15 0062 1                  44.770060 8.704192 uu 01 3231303032334d3031343132            
04/07/25 06:37:49 0063 1                  44.770101 8.704334 uu 01 31383032334d303137373636            
04/07/25 06:38:22 0064 1                  44.770491 8.704179 uu 01 31383032334d303137363036            
04/07/25 06:38:57 0065 1                  44.770442 8.703734 uu 01 31383032334d303033333832            
04/07/25 06:39:49 0066 1                  44.770473 8.703135 uu 01 31383032334d303033343634            
04/07/25 06:42:50 0067 1                  44.770053 8.703337 uu 01 3234303132304a3032313134            
04/07/25 06:45:14 0068 1                  44.770322 8.704976 uu 01 31383032334d303038383234            
04/07/25 06:48:00 0069 1                  44.771132 8.703646 uu 01 31383032334d303137373239            
04/07/25 06:48:43 0070 1                  44.770324 8.705719 uu 01 31383032334d303030323339            
04/07/25 06:48:48 0071 1                  44.770323 8.705697 uu 01 31383032334d303030323430            
04/07/25 06:49:47 0072 1                  44.770129 8.707002 uu 01 3234303032334d3032333138            
04/07/25 06:53:03 0073 1                  44.770521 8.702214 uu 01 3232303032334d3030343935            
04/07/25 06:53:48 0074 1                  44.770467 8.701618 uu 01 31383032334d303137383337            
04/07/25 06:55:14 0075 1                  44.769283 8.700524 uu 01 31383032334d303138373737            
